abs(H),w
0.0015004,0.0015332
0.0034943,0.0030665
0.0054808,0.0045997
0.0074598,0.0061329
0.0094313,0.0076662
0.011395,0.0091994
0.013352,0.010733
0.0153,0.012266
0.017241,0.013799
0.019175,0.015332
0.0211,0.016866
0.023018,0.018399
0.024929,0.019932
0.026831,0.021465
0.028726,0.022998
0.030612,0.024532
0.032491,0.026065
0.034362,0.027598
0.036225,0.029131
0.03808,0.030665
0.039927,0.032198
0.041767,0.033731
0.043598,0.035264
0.045421,0.036798
0.047236,0.038331
0.049042,0.039864
0.050841,0.041397
0.052632,0.04293
0.054414,0.044464
0.056188,0.045997
0.057954,0.04753
0.059712,0.049063
0.061461,0.050597
0.063202,0.05213
0.064935,0.053663
0.066659,0.055196
0.068375,0.05673
0.070083,0.058263
0.071782,0.059796
0.073473,0.061329
0.075155,0.062863
0.076829,0.064396
0.078495,0.065929
0.080151,0.067462
0.0818,0.068995
0.083439,0.070529
0.08507,0.072062
0.086693,0.073595
0.088307,0.075128
0.089912,0.076662
0.091508,0.078195
0.093096,0.079728
0.094675,0.081261
0.096246,0.082795
0.097808,0.084328
0.09936,0.085861
0.1009,0.087394
0.10244,0.088927
0.10397,0.090461
0.10548,0.091994
0.10699,0.093527
0.10849,0.09506
0.10998,0.096594
0.11147,0.098127
0.11294,0.09966
0.1144,0.10119
0.11586,0.10273
0.11731,0.10426
0.11874,0.10579
0.12017,0.10733
0.12159,0.10886
0.123,0.11039
0.1244,0.11193
0.12579,0.11346
0.12718,0.11499
0.12855,0.11653
0.12992,0.11806
0.13127,0.11959
0.13262,0.12113
0.13396,0.12266
0.13529,0.12419
0.1366,0.12573
0.13792,0.12726
0.13922,0.12879
0.14051,0.13032
0.14179,0.13186
0.14306,0.13339
0.14433,0.13492
0.14558,0.13646
0.14683,0.13799
0.14806,0.13952
0.14929,0.14106
0.15051,0.14259
0.15172,0.14412
0.15292,0.14566
0.15411,0.14719
0.15529,0.14872
0.15646,0.15026
0.15762,0.15179
0.15877,0.15332
0.15992,0.15486
0.16105,0.15639
0.16217,0.15792
0.16329,0.15946
0.1644,0.16099
0.16549,0.16252
0.16658,0.16406
0.16766,0.16559
0.16872,0.16712
0.16978,0.16866
0.17083,0.17019
0.17187,0.17172
0.1729,0.17326
0.17392,0.17479
0.17494,0.17632
0.17594,0.17785
0.17693,0.17939
0.17791,0.18092
0.17889,0.18245
0.17985,0.18399
0.18081,0.18552
0.18175,0.18705
0.18269,0.18859
0.18362,0.19012
0.18453,0.19165
0.18544,0.19319
0.18634,0.19472
0.18723,0.19625
0.18811,0.19779
0.18898,0.19932
0.18984,0.20085
0.19069,0.20239
0.19153,0.20392
0.19236,0.20545
0.19318,0.20699
0.194,0.20852
0.1948,0.21005
0.19559,0.21159
0.19638,0.21312
0.19715,0.21465
0.19792,0.21619
0.19868,0.21772
0.19942,0.21925
0.20016,0.22079
0.20089,0.22232
0.20161,0.22385
0.20231,0.22539
0.20301,0.22692
0.2037,0.22845
0.20438,0.22998
0.20506,0.23152
0.20572,0.23305
0.20637,0.23458
0.20701,0.23612
0.20765,0.23765
0.20827,0.23918
0.20888,0.24072
0.20949,0.24225
0.21009,0.24378
0.21067,0.24532
0.21125,0.24685
0.21182,0.24838
0.21238,0.24992
