abs(H),w
0.00054229,0.0015332
0.0016281,0.0030665
0.0027155,0.0045997
0.0038045,0.0061329
0.004895,0.0076662
0.005987,0.0091994
0.0070805,0.010733
0.0081755,0.012266
0.0092718,0.013799
0.010369,0.015332
0.011468,0.016866
0.012569,0.018399
0.01367,0.019932
0.014773,0.021465
0.015877,0.022998
0.016982,0.024532
0.018088,0.026065
0.019196,0.027598
0.020304,0.029131
0.021413,0.030665
0.022523,0.032198
0.023635,0.033731
0.024747,0.035264
0.02586,0.036798
0.026973,0.038331
0.028088,0.039864
0.029203,0.041397
0.030319,0.04293
0.031436,0.044464
0.032553,0.045997
0.033671,0.04753
0.034789,0.049063
0.035908,0.050597
0.037027,0.05213
0.038147,0.053663
0.039267,0.055196
0.040388,0.05673
0.041509,0.058263
0.04263,0.059796
0.043751,0.061329
0.044873,0.062863
0.045995,0.064396
0.047117,0.065929
0.048239,0.067462
0.049361,0.068995
0.050483,0.070529
0.051605,0.072062
0.052727,0.073595
0.053849,0.075128
0.05497,0.076662
0.056092,0.078195
0.057213,0.079728
0.058334,0.081261
0.059455,0.082795
0.060576,0.084328
0.061696,0.085861
0.062815,0.087394
0.063935,0.088927
0.065053,0.090461
0.066171,0.091994
0.067289,0.093527
0.068406,0.09506
0.069522,0.096594
0.070638,0.098127
0.071753,0.09966
0.072867,0.10119
0.07398,0.10273
0.075093,0.10426
0.076205,0.10579
0.077315,0.10733
0.078425,0.10886
0.079534,0.11039
0.080641,0.11193
0.081748,0.11346
0.082853,0.11499
0.083958,0.11653
0.085061,0.11806
0.086162,0.11959
0.087263,0.12113
0.088362,0.12266
0.08946,0.12419
0.090556,0.12573
0.091651,0.12726
0.092745,0.12879
0.093837,0.13032
0.094927,0.13186
0.096016,0.13339
0.097103,0.13492
0.098188,0.13646
0.099272,0.13799
0.10035,0.13952
0.10143,0.14106
0.10251,0.14259
0.10359,0.14412
0.10466,0.14566
0.10574,0.14719
0.10681,0.14872
0.10787,0.15026
0.10894,0.15179
0.11001,0.15332
0.11107,0.15486
0.11213,0.15639
0.11318,0.15792
0.11424,0.15946
0.11529,0.16099
0.11634,0.16252
0.11739,0.16406
0.11844,0.16559
0.11948,0.16712
0.12052,0.16866
0.12156,0.17019
0.12259,0.17172
0.12363,0.17326
0.12466,0.17479
0.12568,0.17632
0.12671,0.17785
0.12773,0.17939
0.12875,0.18092
0.12977,0.18245
0.13078,0.18399
0.13179,0.18552
0.1328,0.18705
0.1338,0.18859
0.1348,0.19012
0.1358,0.19165
0.13679,0.19319
0.13778,0.19472
0.13877,0.19625
0.13976,0.19779
0.14074,0.19932
0.14172,0.20085
0.14269,0.20239
0.14366,0.20392
0.14463,0.20545
0.1456,0.20699
0.14656,0.20852
0.14751,0.21005
0.14847,0.21159
0.14942,0.21312
0.15036,0.21465
0.1513,0.21619
0.15224,0.21772
0.15318,0.21925
0.15411,0.22079
0.15503,0.22232
0.15596,0.22385
0.15688,0.22539
0.15779,0.22692
0.1587,0.22845
0.15961,0.22998
0.16051,0.23152
0.16141,0.23305
0.1623,0.23458
0.16319,0.23612
0.16408,0.23765
0.16496,0.23918
0.16583,0.24072
0.16671,0.24225
0.16757,0.24378
0.16844,0.24532
0.1693,0.24685
0.17015,0.24838
0.171,0.24992
