abs(H),angle(H),W
3602,-1.5438,0.11027
3599.3,-1.5482,0.11058
3596.7,-1.5526,0.1109
3594,-1.557,0.11121
3591.3,-1.5614,0.11153
3588.6,-1.5658,0.11184
3585.9,-1.5702,0.11215
3583.3,-1.5746,0.11247
3580.6,-1.579,0.11278
3577.9,-1.5834,0.1131
3575.1,-1.5878,0.11341
3572.4,-1.5922,0.11373
3569.7,-1.5966,0.11404
3567,-1.601,0.11435
3564.2,-1.6054,0.11467
3561.5,-1.6098,0.11498
3558.8,-1.6142,0.1153
3556,-1.6185,0.11561
3553.3,-1.6229,0.11592
3550.5,-1.6273,0.11624
3547.7,-1.6317,0.11655
3545,-1.6361,0.11687
3542.2,-1.6405,0.11718
3539.4,-1.6449,0.1175
3536.6,-1.6493,0.11781
3533.8,-1.6537,0.11812
3531,-1.6581,0.11844
3528.2,-1.6625,0.11875
3525.4,-1.6669,0.11907
3522.6,-1.6713,0.11938
3519.8,-1.6757,0.11969
3516.9,-1.6801,0.12001
3514.1,-1.6845,0.12032
3511.3,-1.6889,0.12064
3508.4,-1.6933,0.12095
3505.6,-1.6977,0.12127
3502.7,-1.7021,0.12158
3499.9,-1.7065,0.12189
3497,-1.7109,0.12221
3494.1,-1.7153,0.12252
3491.3,-1.7197,0.12284
3488.4,-1.7241,0.12315
3485.5,-1.7285,0.12346
3482.6,-1.7329,0.12378
3479.7,-1.7373,0.12409
3476.8,-1.7417,0.12441
3473.9,-1.7461,0.12472
3471,-1.7505,0.12504
3468.1,-1.7549,0.12535
3465.2,-1.7593,0.12566
3462.2,-1.7637,0.12598
3459.3,-1.7681,0.12629
3456.4,-1.7725,0.12661
3453.4,-1.7769,0.12692
3450.5,-1.7813,0.12723
3447.5,-1.7857,0.12755
3444.6,-1.7901,0.12786
3441.6,-1.7945,0.12818
3438.7,-1.7989,0.12849
3435.7,-1.8033,0.12881
3432.7,-1.8077,0.12912
3429.7,-1.8121,0.12943
3426.7,-1.8165,0.12975
3423.7,-1.8209,0.13006
3420.8,-1.8253,0.13038
3417.8,-1.8297,0.13069
3414.7,-1.8341,0.131
3411.7,-1.8385,0.13132
3408.7,-1.8429,0.13163
3405.7,-1.8473,0.13195
3402.7,-1.8517,0.13226
3399.6,-1.8561,0.13258
3396.6,-1.8605,0.13289
3393.6,-1.8648,0.1332
3390.5,-1.8692,0.13352
3387.5,-1.8736,0.13383
3384.4,-1.878,0.13415
3381.4,-1.8824,0.13446
3378.3,-1.8868,0.13477
3375.2,-1.8912,0.13509
3372.2,-1.8956,0.1354
3369.1,-1.9,0.13572
3366,-1.9044,0.13603
3362.9,-1.9088,0.13635
3359.8,-1.9132,0.13666
3356.7,-1.9176,0.13697
3353.6,-1.922,0.13729
3350.5,-1.9264,0.1376
3347.4,-1.9308,0.13792
3344.3,-1.9352,0.13823
3341.2,-1.9396,0.13854
3338.1,-1.944,0.13886
3335,-1.9484,0.13917
3331.8,-1.9528,0.13949
3328.7,-1.9572,0.1398
3325.6,-1.9616,0.14012
3322.4,-1.966,0.14043
3319.3,-1.9704,0.14074
3316.1,-1.9748,0.14106
3313,-1.9792,0.14137
3309.8,-1.9836,0.14169
3306.6,-1.988,0.142
3303.5,-1.9924,0.14231
3300.3,-1.9968,0.14263
3297.1,-2.0012,0.14294
3293.9,-2.0056,0.14326
3290.7,-2.01,0.14357
3287.5,-2.0144,0.14388
3284.3,-2.0188,0.1442
3281.1,-2.0232,0.14451
3277.9,-2.0276,0.14483
3274.7,-2.032,0.14514
3271.5,-2.0364,0.14546
3268.3,-2.0408,0.14577
3265.1,-2.0452,0.14608
3261.9,-2.0496,0.1464
3258.6,-2.054,0.14671
3255.4,-2.0584,0.14703
3252.2,-2.0628,0.14734
3248.9,-2.0672,0.14765
3245.7,-2.0716,0.14797
3242.4,-2.076,0.14828
3239.2,-2.0804,0.1486
3235.9,-2.0848,0.14891
