abs(H),w
0.00090321,0.0012267
0.00090494,0.0024534
0.00090666,0.0036801
0.00090838,0.0049068
0.00091007,0.0061335
0.00091176,0.0073602
0.00091344,0.0085869
0.0009151,0.0098136
0.00091676,0.01104
0.0009184,0.012267
0.00092003,0.013494
0.00092165,0.01472
0.00092326,0.015947
0.00092485,0.017174
0.00092643,0.018401
0.000928,0.019627
0.00092956,0.020854
0.0009311,0.022081
0.00093263,0.023307
0.00093415,0.024534
0.00093566,0.025761
0.00093715,0.026988
0.00093863,0.028214
0.00094009,0.029441
0.00094155,0.030668
0.00094298,0.031894
0.00094441,0.033121
0.00094582,0.034348
0.00094721,0.035574
0.00094859,0.036801
0.00094996,0.038028
0.00095131,0.039255
0.00095265,0.040481
0.00095397,0.041708
0.00095528,0.042935
0.00095658,0.044161
0.00095785,0.045388
0.00095911,0.046615
0.00096036,0.047842
0.00096159,0.049068
0.0009628,0.050295
0.000964,0.051522
0.00096518,0.052748
0.00096635,0.053975
0.0009675,0.055202
0.00096863,0.056428
0.00096975,0.057655
0.00097084,0.058882
0.00097192,0.060109
0.00097299,0.061335
0.00097403,0.062562
0.00097506,0.063789
0.00097607,0.065015
0.00097706,0.066242
0.00097804,0.067469
0.00097899,0.068696
0.00097993,0.069922
0.00098085,0.071149
0.00098175,0.072376
0.00098263,0.073602
0.00098349,0.074829
0.00098433,0.076056
0.00098515,0.077282
0.00098595,0.078509
0.00098674,0.079736
0.0009875,0.080963
0.00098824,0.082189
0.00098896,0.083416
0.00098966,0.084643
0.00099034,0.085869
0.00099099,0.087096
0.00099163,0.088323
0.00099224,0.089549
0.00099284,0.090776
0.00099341,0.092003
0.00099396,0.09323
0.00099448,0.094456
0.00099499,0.095683
0.00099547,0.09691
0.00099593,0.098136
0.00099636,0.099363
0.00099677,0.10059
0.00099716,0.10182
0.00099752,0.10304
0.00099786,0.10427
0.00099818,0.1055
0.00099847,0.10672
0.00099874,0.10795
0.00099898,0.10918
0.0009992,0.1104
0.00099939,0.11163
0.00099955,0.11286
0.00099969,0.11408
0.00099981,0.11531
0.0009999,0.11654
0.00099996,0.11776
0.00099999,0.11899
0.001,0.12022
0.00099998,0.12144
0.00099993,0.12267
