abs(H),angle(H),W
0.036043,-22.563,1.1875
0.032896,-22.623,1.1907
0.029937,-22.682,1.1938
0.027161,-22.742,1.1969
0.02456,-22.802,1.2001
0.022129,-22.861,1.2032
0.019862,-22.921,1.2064
0.017753,-22.981,1.2095
0.015795,-23.04,1.2127
0.013983,-23.1,1.2158
0.012309,-23.16,1.2189
0.010768,-23.22,1.2221
0.0093546,-23.279,1.2252
0.0080616,-23.339,1.2284
0.0068833,-23.399,1.2315
0.005814,-23.458,1.2346
0.0048477,-23.518,1.2378
0.0039786,-23.578,1.2409
0.0032013,-23.637,1.2441
0.0025101,-23.697,1.2472
0.0018996,-23.757,1.2504
0.0013645,-23.816,1.2535
0.0008998,-23.876,1.2566
0.00050039,-23.936,1.2598
0.00016144,-23.995,1.2629
0.00012175,-20.914,1.2661
0.00035372,-20.973,1.2692
0.00053885,-21.033,1.2723
0.00068136,-21.093,1.2755
0.00078529,-21.152,1.2786
0.00085451,-21.212,1.2818
0.00089273,-21.272,1.2849
0.00090348,-21.331,1.2881
0.0008901,-21.391,1.2912
0.00085577,-21.451,1.2943
0.0008035,-21.51,1.2975
0.0007361,-21.57,1.3006
0.00065623,-21.63,1.3038
0.00056636,-21.69,1.3069
0.00046881,-21.749,1.31
0.00036571,-21.809,1.3132
0.00025903,-21.869,1.3163
0.0001506,-21.928,1.3195
4.2058e-05,-21.988,1.3226
6.5092e-05,-18.906,1.3258
0.0001695,-18.966,1.3289
0.00026997,-19.025,1.332
0.00036544,-19.085,1.3352
0.00045498,-19.145,1.3383
0.0005378,-19.205,1.3415
0.00061323,-19.264,1.3446
0.00068073,-19.324,1.3477
0.00073986,-19.384,1.3509
0.00079031,-19.443,1.354
0.00083184,-19.503,1.3572
0.00086434,-19.563,1.3603
0.00088777,-19.622,1.3635
0.00090218,-19.682,1.3666
0.00090771,-19.742,1.3697
0.00090455,-19.801,1.3729
0.00089298,-19.861,1.376
0.00087331,-19.921,1.3792
0.00084594,-19.981,1.3823
0.00081129,-20.04,1.3854
0.00076983,-20.1,1.3886
0.00072208,-20.16,1.3917
0.00066858,-20.219,1.3949
0.00060988,-20.279,1.398
0.00054659,-20.339,1.4012
0.00047929,-20.398,1.4043
