f,s100,s410,s700
824,-98.189,-118.06,-142.8
825,-98.139,-117.4,-149.56
826,-98.102,-117.88,-144.59
827,-98.08,-118.08,-150
828,-98.07,-117.84,-144.32
829,-97.976,-117.9,-142.61
830,-97.924,-117.83,-153.07
831,-97.907,-117.51,-144.55
832,-97.841,-117.55,-144.85
833,-97.801,-117.57,-145.19
834,-97.723,-117.7,-147.7
835,-97.702,-117.77,-144.59
836,-97.702,-117.62,-144.96
837,-97.644,-117.74,-145.32
838,-97.553,-117.86,-146.65
839,-97.495,-117.5,-144.9
840,-97.486,-117.59,-156.42
841,-97.447,-118.03,-145.31
842,-97.416,-117.61,-152.82
843,-97.321,-117.55,-165.02
844,-97.295,-117.53,-140.62
845,-97.254,-118.31,-143.1
846,-97.182,-117.6,-145.58
847,-97.125,-117.8,-144.1
848,-97.086,-117.42,-150
849,-97.055,-117.89,-149.59
850,-97.02,-117.61,-149.97
851,-96.96,-117.68,-152.16
852,-96.865,-117.28,-144.72
853,-96.843,-117.4,-155.48
854,-96.81,-117.89,-152.1
855,-96.777,-118.26,-150.97
856,-96.698,-117.97,-145.81
857,-96.648,-117.91,-163.87
858,-96.586,-117.5,-148.6
859,-96.556,-117.78,-144.96
860,-96.448,-117.76,-144.57
861,-96.447,-117.88,-150.98
862,-96.349,-117.61,-149.62
863,-96.334,-117.56,-149.71
864,-96.278,-117.53,-147.42
865,-96.206,-117.52,-146.1
866,-96.173,-118.13,-143.09
867,-96.136,-118,-153.65
868,-96.029,-117.77,-147.66
869,-95.992,-117.36,-141.11
870,-95.934,-117.85,-144.61
871,-95.893,-117.79,-151.96
872,-95.802,-117.69,-146.94
873,-95.765,-117.83,-160.67
874,-95.73,-117.94,-143.44
875,-95.645,-117.68,-152.95
876,-95.602,-117.79,-150.62
877,-95.527,-118.14,-143.48
878,-95.494,-117.65,-143.84
879,-95.402,-117.81,-149.45
880,-95.354,-117.58,-142.22
881,-95.302,-117.53,-151.85
882,-95.254,-117.68,-151.74
883,-95.194,-117.55,-145.09
884,-95.136,-117.49,-157.39
885,-95.063,-117.58,-157.85
886,-94.976,-117.84,-149.55
887,-94.954,-117.62,-146.45
888,-94.858,-117.8,-144.24
889,-94.833,-117.6,-146.61
890,-94.737,-117.58,-148.41
891,-94.691,-117.51,-151.81
892,-94.614,-117.69,-145
893,-94.555,-117.76,-147.39
894,-94.481,-117.87,-158.46
895,-94.436,-118.11,-156.17
896,-94.355,-117.31,-144.21
897,-94.29,-117.4,-149.58
898,-94.187,-117.63,-156.01
899,-94.157,-117.61,-146.3
900,-94.064,-117.99,-149.34
901,-94.002,-117.72,-151.49
902,-93.929,-117.44,-143.13
903,-93.879,-117.26,-141.19
904,-93.793,-117.74,-147.66
905,-93.735,-117.46,-150.37
906,-93.676,-117.25,-152.7
907,-93.581,-117.5,-151.87
908,-93.526,-117.61,-152.15
909,-93.43,-117.47,-141.6
910,-93.325,-117.41,-154.13
911,-93.28,-117.61,-147.77
912,-93.177,-118.01,-151.72
913,-93.119,-117.24,-149.54
914,-93.045,-118.18,-142.38
915,-92.953,-117.75,-161.5
916,-92.876,-117.59,-154.31
917,-92.786,-117.55,-154.55
918,-92.725,-117.63,-149.41
919,-92.632,-117.44,-159.05
920,-92.593,-117.62,-142.86
921,-92.494,-117.64,-141.25
922,-92.37,-117.93,-150.25
923,-92.294,-117.45,-147.9
924,-92.209,-117.78,-142.04
925,-92.137,-117.37,-151.59
926,-92.033,-117.56,-138.25
927,-91.964,-117.56,-144.69
928,-91.877,-117.55,-147.57
929,-91.77,-117.59,-150.56
930,-91.69,-117.84,-144
931,-91.608,-117.39,-146.42
932,-91.509,-117.46,-142.43
933,-91.424,-117.96,-148.56
934,-91.305,-117.61,-144.58
935,-91.222,-117.66,-144.48
936,-91.11,-117.43,-155.06
937,-91.013,-117.88,-145.36
938,-90.895,-117.62,-146.16
939,-90.825,-117.89,-146
940,-90.723,-117.74,-141.36
941,-90.633,-117.71,-145.53
942,-90.509,-117.57,-141.58
943,-90.406,-117.23,-144.45
944,-90.306,-117.47,-159.56
945,-90.169,-117.54,-146.09
946,-90.077,-117.68,-141.55
947,-89.96,-117.54,-144.01
948,-89.86,-117.63,-145.92
949,-89.741,-117.61,-146.63
950,-89.613,-117.28,-144.89
951,-89.502,-117.28,-145.98
952,-89.379,-117.58,-145.9
953,-89.266,-117.53,-145.74
954,-89.14,-117.31,-152.08
955,-89.001,-117.94,-147.86
956,-88.855,-117.68,-148.1
957,-88.749,-117.46,-145.59
958,-88.619,-117.54,-152.98
959,-88.503,-117.42,-140.84
960,-88.374,-117.38,-148.8
961,-88.223,-117.3,-140.33
962,-88.086,-117.69,-151.66
963,-87.957,-117.46,-150.31
964,-87.795,-117.92,-148.58
965,-87.663,-117.6,-141.91
966,-87.507,-117.94,-143.25
967,-87.36,-117.86,-141.85
968,-87.207,-117.48,-138.94
969,-87.052,-117.63,-143.26
970,-86.895,-117.6,-143.48
971,-86.731,-117.63,-141.06
972,-86.566,-117.6,-144.64
973,-86.401,-117.74,-140.86
974,-86.228,-117.65,-142.85
975,-86.06,-117.47,-146.42
976,-85.889,-117.58,-141.73
977,-85.714,-117.87,-142.75
978,-85.505,-117.69,-139.99
979,-85.312,-117.16,-140.05
980,-85.14,-117.53,-147.43
981,-84.946,-117.43,-162.1
982,-84.745,-117.91,-151.28
983,-84.511,-117.63,-152.86
984,-84.326,-117.5,-148.23
985,-84.104,-117.28,-152.05
986,-83.878,-117.48,-140.68
987,-83.639,-117.53,-149.74
988,-83.428,-117.48,-139.85
989,-83.183,-117.51,-157.84
990,-82.917,-117.65,-139.77
991,-82.684,-117.73,-145.6
992,-82.412,-117.85,-145.68
993,-82.144,-117.4,-148.14
994,-81.847,-117.37,-146.49
995,-81.557,-117.42,-144.8
996,-81.254,-117.37,-138.48
997,-80.943,-117.66,-141.12
998,-80.635,-117.03,-143.87
999,-80.313,-117.57,-139.75
1000,-79.939,-117.69,-144.57
1001,-79.577,-117.47,-145.16
1002,-79.208,-117.62,-145.68
1003,-78.801,-117.53,-141.5
1004,-78.408,-117.39,-146.67
1005,-77.988,-117.35,-139.69
1006,-77.507,-117.74,-136.72
1007,-77.006,-117.26,-142.02
1008,-76.515,-117.38,-140.08
1009,-75.959,-117.63,-136.84
1010,-75.383,-117.54,-136.56
1011,-74.77,-117.41,-136.73
1012,-74.099,-117.42,-134.84
1013,-73.383,-117.35,-134.14
1014,-72.591,-117.67,-131.38
1015,-71.723,-117.38,-131.36
1016,-70.762,-118.04,-129.61
1017,-69.674,-117.53,-127.1
1018,-68.433,-117.65,-124.57
1019,-66.985,-117.93,-119.92
1020,-65.246,-117.75,-108.61
1021,-63.073,-117.86,-112.29
1022,-60.163,-117.57,-120.97
1023,-55.759,-117.7,-125.33
1024,-46.381,-117.2,-127.11
1025,-45.873,-117.45,-130.17
1026,-55.588,-117.79,-132.07
1027,-60.058,-117.12,-132.25
1028,-62.998,-117.44,-137.47
1029,-65.184,-118.22,-135.74
1030,-66.936,-117.18,-138.2
1031,-68.39,-117.76,-137.04
1032,-69.632,-117.9,-134.99
1033,-70.719,-117.32,-141.84
1034,-71.687,-117.38,-136.2
1035,-72.565,-117.4,-138.69
1036,-73.355,-117.59,-139.44
1037,-74.071,-117.31,-137.89
1038,-74.731,-117.68,-139.52
1039,-75.363,-117.36,-144.95
1040,-75.941,-117.24,-139.45
1041,-76.502,-117.19,-143.58
1042,-76.972,-117.31,-140.69
1043,-77.486,-117.24,-140.68
1044,-77.945,-117.26,-139.78
1045,-78.381,-117.19,-141.06
1046,-78.786,-117.32,-147.45
1047,-79.18,-117.68,-141.98
1048,-79.57,-117.4,-141.37
1049,-79.912,-117.14,-143.31
1050,-80.275,-117.56,-149.72
1051,-80.603,-117.55,-149.69
1052,-80.927,-117.35,-142.33
1053,-81.232,-117.55,-143.11
1054,-81.534,-117.5,-138.44
1055,-81.821,-117.25,-143.74
1056,-82.112,-117.27,-153.6
1057,-82.377,-117.62,-150.86
1058,-82.641,-117.47,-147.92
1059,-82.881,-117.63,-146.03
1060,-83.154,-117.41,-157
1061,-83.383,-117.28,-149.98
1062,-83.621,-117.56,-146.03
1063,-83.859,-117.71,-155.23
1064,-84.057,-117.74,-142.77
1065,-84.283,-117.49,-152.48
1066,-84.494,-117.41,-148.63
1067,-84.7,-117.44,-157.44
1068,-84.907,-117.38,-149.38
1069,-85.095,-117.06,-152.78
1070,-85.276,-117.62,-148.5
1071,-85.47,-117.61,-142.56
1072,-85.661,-117.25,-142.71
1073,-85.846,-117.2,-147.93
1074,-86.034,-117.52,-149.39
1075,-86.209,-117.54,-147.85
1076,-86.367,-117.45,-144.83
1077,-86.528,-117.26,-158.68
1078,-86.669,-117.5,-156.05
1079,-86.852,-117.71,-156.12
1080,-87.01,-117.38,-148.32
1081,-87.166,-117.57,-150.77
1082,-87.319,-116.9,-156.26
1083,-87.467,-117.27,-155.93
1084,-87.629,-117.76,-149.26
1085,-87.757,-117.51,-167.58
1086,-87.904,-117.14,-151.99
1087,-88.045,-116.96,-145.2
1088,-88.166,-117.2,-145.25
1089,-88.315,-117.41,-143.02
1090,-88.47,-117.49,-147.33
1091,-88.551,-117.59,-139.59
1092,-88.718,-117.84,-152.43
1093,-88.829,-117.46,-156.18
1094,-88.954,-117.06,-140.28
1095,-89.105,-117.57,-151.79
1096,-89.202,-117.6,-144.35
1097,-89.314,-117.67,-143.41
1098,-89.456,-117.43,-145.62
1099,-89.574,-117.5,-148.21
1100,-89.693,-117.33,-145.01
1101,-89.8,-117.06,-152.83
1102,-89.901,-117.21,-144.19
1103,-90.015,-117.44,-151.62
1104,-90.108,-117.68,-143.05
1105,-90.224,-117.71,-146.53
1106,-90.339,-117.54,-144.43
1107,-90.456,-117.41,-148.34
1108,-90.557,-117.69,-143.29
1109,-90.658,-117.44,-144.44
1110,-90.749,-117.52,-145
1111,-90.86,-117.4,-149.06
1112,-90.934,-117.1,-144.64
1113,-91.037,-117.7,-144.71
1114,-91.14,-117.71,-146.34
1115,-91.246,-117.18,-155.02
1116,-91.352,-117.41,-147.1
1117,-91.421,-117.66,-140.66
1118,-91.528,-117.44,-146.18
1119,-91.609,-117.79,-139.34
1120,-91.71,-117.36,-153.46
1121,-91.807,-117.6,-145.05
1122,-91.892,-116.96,-152.64
1123,-91.983,-117.35,-142.78
1124,-92.063,-117.31,-156.31
1125,-92.148,-117.5,-142.7
1126,-92.227,-117.15,-153.46
1127,-92.303,-117.56,-145.82
1128,-92.412,-117.17,-143.03
1129,-92.478,-117.5,-157.14
1130,-92.563,-117.14,-143.75
1131,-92.649,-117.25,-146.62
1132,-92.733,-117.23,-142.88
1133,-92.809,-117.01,-161.96
1134,-92.876,-117.03,-148.16
1135,-92.984,-117.2,-141.99
1136,-93.041,-117.64,-137.7
1137,-93.126,-117.23,-143.85
1138,-93.219,-117.84,-158.39
1139,-93.246,-116.93,-142.61
1140,-93.346,-117.38,-151.38
1141,-93.421,-117.43,-153.16
1142,-93.493,-117.42,-155.74
1143,-93.572,-117.15,-147.43
1144,-93.659,-117.76,-150.55
1145,-93.711,-117.34,-153.91
1146,-93.779,-117.24,-142.47
1147,-93.855,-117.17,-150.57
1148,-93.926,-117.72,-154.41
1149,-93.986,-116.85,-148.56
1150,-94.068,-117.76,-149.34
1151,-94.145,-117.52,-147.5
1152,-94.176,-116.99,-144.46
1153,-94.248,-117.27,-146.16
1154,-94.325,-117.2,-143.35
1155,-94.399,-117.44,-148.26
1156,-94.472,-117.21,-143.29
1157,-94.534,-117.31,-145.26
1158,-94.587,-117.48,-141.16
1159,-94.66,-117.46,-143.73
1160,-94.682,-117.13,-160.71
1161,-94.783,-117.27,-145.25
1162,-94.851,-117.02,-153.1
1163,-94.929,-117.24,-148.96
1164,-94.942,-117.45,-150.25
1165,-95.051,-117.35,-147.07
1166,-95.111,-117.43,-142.72
1167,-95.16,-117.42,-144.69
1168,-95.196,-117.51,-151.18
1169,-95.267,-116.96,-144.75
1170,-95.338,-117.17,-149.03
1171,-95.402,-117.67,-147.94
1172,-95.444,-117.04,-143.53
1173,-95.481,-117.04,-154.72
1174,-95.571,-117.38,-145.73
1175,-95.601,-117.16,-143.15
1176,-95.669,-117.33,-155.77
1177,-95.754,-117.03,-148.9
1178,-95.801,-117.11,-147.95
1179,-95.88,-117.34,-145.52
1180,-95.91,-116.94,-151.25
1181,-95.943,-117.37,-149.48
1182,-95.982,-117.48,-143.3
1183,-96.046,-117.16,-146.76
1184,-96.131,-117.29,-157.4
1185,-96.197,-117.29,-142.06
1186,-96.234,-117.5,-147.31
1187,-96.265,-116.84,-147.54
1188,-96.321,-117.23,-150.1
1189,-96.35,-117.28,-154.14
1190,-96.42,-117.31,-151.01
1191,-96.484,-117.41,-152.76
1192,-96.54,-117.23,-145.27
1193,-96.605,-117.47,-145.29
1194,-96.63,-117.04,-160.29
1195,-96.667,-117.26,-153.56
1196,-96.779,-117.35,-155.43
1197,-96.774,-117.33,-141.85
1198,-96.854,-117.42,-149.49
1199,-96.885,-117.39,-145.43
1200,-96.954,-118.02,-140.51
1201,-96.965,-117.39,-155.62
1202,-97.024,-117.14,-139.08
1203,-97.072,-117.06,-150.96
1204,-97.151,-117.16,-155.9
1205,-97.218,-117.02,-157.33
1206,-97.214,-117.77,-150.75
1207,-97.281,-117.36,-138.82
1208,-97.308,-117.22,-148.45
1209,-97.349,-117.41,-143.62
1210,-97.39,-117.7,-148.19
1211,-97.491,-117.27,-149.97
1212,-97.519,-117.29,-143.34
1213,-97.567,-116.78,-146.87
1214,-97.524,-117.61,-148.3
1215,-97.653,-117.57,-147.66
1216,-97.691,-117.19,-145.36
1217,-97.701,-117.43,-147.57
1218,-97.753,-117.29,-139.5
1219,-97.856,-117.43,-158.33
1220,-97.84,-117.39,-147.91
1221,-97.892,-117.21,-150.52
1222,-97.954,-116.94,-143.64
1223,-98.01,-117.18,-147.26
1224,-98.032,-117.08,-157.03
1225,-98.043,-117.42,-141.73
1226,-98.122,-117.36,-155.59
1227,-98.188,-117.29,-151.93
1228,-98.201,-117.3,-147.35
1229,-98.271,-117.55,-144.28
1230,-98.279,-117.02,-146.2
1231,-98.368,-117.08,-149.79
1232,-98.339,-117.53,-154.61
1233,-98.377,-117.34,-146.6
1234,-98.426,-117.13,-151.57
1235,-98.539,-117.29,-152.62
1236,-98.574,-116.78,-149.11
1237,-98.557,-117.06,-155.16
1238,-98.607,-117.08,-146.51
1239,-98.658,-117.3,-155.23
1240,-98.713,-116.95,-152.86
1241,-98.717,-116.89,-143.09
1242,-98.722,-117.45,-150.07
1243,-98.824,-116.95,-150.1
1244,-98.832,-117.22,-141.26
1245,-98.846,-117.55,-146.63
1246,-98.908,-117.33,-153.93
1247,-98.978,-117.43,-154.34
1248,-98.973,-116.89,-158.75
1249,-99.02,-116.57,-153.33
1250,-99.08,-117.23,-146.59
1251,-99.097,-117.35,-150.67
1252,-99.125,-116.93,-148.43
1253,-99.12,-116.88,-142.53
1254,-99.204,-117.56,-158.03
1255,-99.247,-116.98,-151.84
1256,-99.316,-116.84,-156.93
1257,-99.305,-117.56,-148.08
1258,-99.373,-117.29,-152.58
1259,-99.405,-116.92,-142.95
1260,-99.412,-117.29,-147.7
1261,-99.436,-116.85,-140.81
1262,-99.556,-116.88,-143.44
1263,-99.549,-117,-141.2
1264,-99.558,-117.4,-147.91
1265,-99.608,-117.23,-153.57
1266,-99.657,-117.24,-147.07
1267,-99.722,-117.05,-152.88
1268,-99.724,-117.03,-158.49
1269,-99.835,-117.05,-145.48
1270,-99.786,-116.85,-141.22
1271,-99.864,-117.25,-153.88
1272,-99.876,-117.3,-150.61
1273,-99.937,-117.1,-148.65
1274,-99.923,-117.36,-155.5
1275,-99.934,-116.87,-148.45
1276,-100.01,-117.09,-151.39
1277,-100.03,-116.91,-146.43
1278,-100.02,-116.96,-153
1279,-100.14,-117.1,-146.87
1280,-100.09,-116.86,-156.16
1281,-100.15,-117.1,-149.6
1282,-100.17,-116.86,-144.72
1283,-100.25,-116.89,-148.85
1284,-100.27,-117.4,-154.07
1285,-100.31,-117.26,-146.83
1286,-100.35,-117.04,-141.94
1287,-100.36,-117.03,-147.76
1288,-100.46,-116.86,-164.81
1289,-100.39,-116.88,-153.12
1290,-100.45,-117.16,-145.13
1291,-100.46,-116.99,-147.2
1292,-100.54,-117.21,-150.7
1293,-100.55,-117.01,-143.26
1294,-100.58,-117.05,-152.23
1295,-100.6,-117.45,-154.34
1296,-100.65,-117.29,-146.25
1297,-100.61,-117.22,-148.06
1298,-100.74,-116.78,-143.21
1299,-100.78,-117.11,-154.5
1300,-100.75,-116.98,-148.59
1301,-100.8,-116.81,-150.74
1302,-100.82,-116.98,-154.88
1303,-100.84,-117.1,-147.69
1304,-100.86,-116.96,-150.61
1305,-100.95,-117.14,-147.88
1306,-100.92,-117.39,-159.01
1307,-101.01,-117.25,-157.5
1308,-101.06,-117.08,-143.28
1309,-101.03,-117.27,-142.21
1310,-101.12,-117.13,-148.05
1311,-101.09,-116.83,-150.59
1312,-101.12,-117.01,-157.33
1313,-101.14,-116.7,-152.08
1314,-101.18,-116.98,-148.43
1315,-101.21,-116.79,-138
1316,-101.24,-117.17,-145.93
1317,-101.3,-116.85,-145.58
1318,-101.24,-116.66,-151.66
1319,-101.39,-117.21,-142.89
1320,-101.32,-116.94,-150.48
1321,-101.32,-116.78,-160.3
1322,-101.44,-116.98,-147.49
1323,-101.42,-117.11,-140.77
1324,-101.46,-117.14,-165.02
1325,-101.48,-117.1,-144.9
1326,-101.5,-116.96,-146.81
1327,-101.49,-116.91,-143.96
1328,-101.55,-117.04,-147.59
1329,-101.58,-116.98,-152.46
1330,-101.63,-117.1,-148.71
1331,-101.7,-117,-152.29
1332,-101.73,-116.94,-140.52
1333,-101.69,-117.07,-148.12
1334,-101.8,-116.71,-145.28
1335,-101.87,-116.94,-145.39
1336,-101.8,-116.82,-148.21
1337,-101.83,-117.02,-144.13
1338,-101.88,-116.98,-141.61
1339,-101.87,-117.2,-147.23
1340,-101.88,-116.79,-142.73
1341,-101.92,-116.68,-158.89
1342,-101.91,-116.89,-148.47
1343,-102,-116.93,-151.23
1344,-102.03,-116.77,-147.3
1345,-102.01,-117.15,-145.65
1346,-102.05,-116.9,-148.82
1347,-102.09,-116.99,-150.74
1348,-102.11,-117.05,-147.26
1349,-102.19,-117.18,-137.57
1350,-102.13,-116.92,-147.86
1351,-102.22,-116.87,-147.86
1352,-102.2,-116.93,-145.48
1353,-102.27,-117.28,-143
1354,-102.24,-117.42,-162.12
1355,-102.28,-117,-149.92
1356,-102.37,-117.02,-142.07
1357,-102.45,-117.04,-159.75
1358,-102.46,-117.21,-146.18
1359,-102.37,-116.9,-153.21
1360,-102.36,-116.99,-152.44
1361,-102.37,-117.33,-155.31
1362,-102.48,-117,-152.51
1363,-102.49,-116.7,-165.8
1364,-102.48,-117.01,-149.4
1365,-102.53,-117.26,-149.23
1366,-102.55,-116.98,-141.56
1367,-102.55,-117.05,-150.27
1368,-102.61,-116.86,-151.27
1369,-102.6,-116.54,-146.84
1370,-102.71,-117.08,-142.58
1371,-102.71,-116.8,-147.71
1372,-102.78,-117.07,-158.57
1373,-102.62,-116.63,-144.34
1374,-102.77,-117.09,-145.16
1375,-102.79,-117.02,-147.18
1376,-102.81,-116.87,-143.59
1377,-102.79,-116.75,-151.93
1378,-102.83,-117.04,-146.97
1379,-102.94,-117.23,-148.44
1380,-102.97,-117.07,-145.32
1381,-102.98,-116.92,-143.4
1382,-102.97,-116.84,-155.17
1383,-102.97,-117.15,-148.02
1384,-103.02,-116.98,-156.76
1385,-103,-116.75,-156.96
1386,-102.98,-116.71,-141.4
1387,-103.06,-116.94,-142.1
1388,-103.07,-117.15,-144.47
1389,-103.1,-116.93,-148.38
1390,-103.19,-116.72,-158.22
1391,-103.13,-117.06,-150.29
1392,-103.18,-116.47,-144.34
1393,-103.27,-116.98,-148.92
1394,-103.16,-116.63,-145.4
1395,-103.19,-116.8,-150.24
1396,-103.28,-117.34,-149.84
1397,-103.29,-117.09,-148.92
1398,-103.3,-116.5,-143.97
1399,-103.35,-116.65,-138.84
1400,-103.36,-117.16,-145.97
1401,-103.41,-117.39,-142.02
1402,-103.43,-116.57,-141.76
1403,-103.39,-116.78,-142.17
1404,-103.42,-116.99,-152.24
1405,-103.54,-116.89,-161.99
1406,-103.5,-117.1,-145.4
1407,-103.57,-116.91,-145.01
1408,-103.56,-117.05,-145.84
1409,-103.51,-116.7,-144.96
1410,-103.67,-116.77,-147.36
1411,-103.55,-117.05,-143.64
1412,-103.55,-116.83,-160.58
1413,-103.69,-116.9,-158.16
1414,-103.64,-116.79,-153.97
1415,-103.72,-117.05,-153.77
1416,-103.69,-116.95,-147.39
1417,-103.76,-116.55,-156.19
1418,-103.75,-116.58,-146.79
1419,-103.74,-116.96,-147.63
1420,-103.79,-117.01,-148.75
1421,-103.81,-117.14,-142.99
1422,-103.77,-116.28,-150.45
1423,-103.89,-116.81,-148.94
1424,-103.92,-116.72,-150.16
1425,-103.9,-116.64,-154.74
1426,-103.97,-116.57,-146.45
1427,-103.94,-116.35,-152.65
1428,-103.81,-116.84,-145.47
1429,-104,-116.73,-147.12
1430,-104.02,-117,-147.87
1431,-104.01,-116.64,-146.96
1432,-104.08,-116.81,-153.12
1433,-104.07,-116.74,-166.74
1434,-104.1,-116.83,-142.89
1435,-104.11,-117,-154.03
1436,-104.11,-117.01,-145.38
1437,-104.09,-116.85,-150.09
1438,-104.21,-116.42,-141.04
1439,-104.14,-116.86,-145.47
1440,-104.14,-116.79,-141.99
1441,-104.23,-117.03,-148.18
1442,-104.14,-116.73,-156.71
1443,-104.19,-116.9,-144.84
1444,-104.23,-116.75,-149.76
1445,-104.29,-116.99,-147.27
1446,-104.33,-117.47,-159.88
1447,-104.41,-116.92,-142.56
1448,-104.34,-116.48,-150.48
1449,-104.42,-117,-142.13
1450,-104.36,-116.87,-151.68
1451,-104.43,-116.89,-156.18
1452,-104.41,-116.7,-148.07
1453,-104.46,-116.83,-150.25
1454,-104.47,-116.65,-156.17
1455,-104.51,-116.67,-146.58
1456,-104.48,-116.26,-153.43
1457,-104.51,-116.58,-146.17
1458,-104.59,-116.79,-143.14
1459,-104.61,-117.21,-142.64
1460,-104.59,-116.52,-154.95
1461,-104.54,-116.6,-147.2
1462,-104.69,-116.93,-146.83
1463,-104.55,-116.81,-148.68
1464,-104.65,-116.74,-142.93
1465,-104.71,-116.9,-150.96
1466,-104.71,-116.46,-154.22
1467,-104.73,-116.77,-144.64
1468,-104.75,-116.7,-175.38
1469,-104.85,-116.54,-150.05
1470,-104.8,-116.94,-145.58
1471,-104.73,-116.59,-165.25
1472,-104.88,-116.74,-146.59
1473,-104.86,-116.72,-142.2
1474,-104.83,-116.68,-145.43
1475,-104.9,-116.86,-145.74
1476,-104.95,-117.01,-175.05
1477,-104.95,-116.81,-142.32
1478,-104.9,-116.75,-147.34
1479,-104.95,-116.93,-145.27
1480,-104.94,-116.66,-143.66
1481,-104.94,-116.76,-150.82
1482,-104.98,-116.58,-146.56
1483,-104.97,-116.5,-155.03
1484,-105.09,-116.43,-149.93
1485,-105.01,-116.92,-149.38
1486,-105.18,-117.11,-146.09
1487,-105.05,-116.68,-148.91
1488,-105.11,-116.98,-147.29
1489,-105.14,-116.37,-153.79
1490,-105.17,-116.96,-155.67
1491,-105.2,-116.63,-152.77
1492,-105.21,-116.97,-154.91
1493,-105.19,-116.6,-150.83
1494,-105.22,-116.65,-149.04
1495,-105.24,-116.79,-145.5
1496,-105.23,-116.97,-156.8
1497,-105.28,-116.81,-144.18
1498,-105.26,-116.5,-146.58
1499,-105.29,-116.74,-139.62
1500,-105.24,-116.64,-146.96
1501,-105.32,-116.64,-145.64
1502,-105.39,-116.55,-147.16
1503,-105.31,-116.89,-145.22
1504,-105.29,-116.41,-146.95
1505,-105.38,-116.5,-143.76
1506,-105.44,-116.69,-150.52
1507,-105.48,-116.55,-153.89
1508,-105.46,-116.66,-151.22
1509,-105.47,-116.41,-161.69
1510,-105.43,-116.67,-145.94
1511,-105.47,-116.85,-148.11
1512,-105.47,-116.45,-152.4
1513,-105.46,-116.48,-158.14
1514,-105.56,-116.88,-159.46
1515,-105.57,-116.4,-148.35
1516,-105.61,-116.84,-156.96
1517,-105.66,-116.31,-154.49
1518,-105.61,-116.64,-147.78
1519,-105.68,-116.93,-147.37
1520,-105.62,-116.33,-151.4
1521,-105.62,-116.62,-152.76
1522,-105.64,-116.19,-148.4
1523,-105.68,-116.82,-145
1524,-105.64,-116.76,-150.45
1525,-105.76,-116.49,-145.22
1526,-105.68,-117.06,-146.82
1527,-105.79,-116.54,-147.52
1528,-105.8,-116.18,-151
1529,-105.65,-116.72,-147.05
1530,-105.86,-116.53,-144.6
1531,-105.74,-116.44,-144.09
1532,-105.8,-116.66,-144.81
1533,-105.97,-116.52,-141.76
1534,-105.85,-116.41,-152.46
1535,-105.89,-116.87,-153.23
1536,-105.87,-116.58,-143.5
1537,-105.92,-116.67,-145.2
1538,-105.78,-116.67,-144.38
1539,-105.96,-116.32,-145.16
1540,-105.94,-116.75,-163.31
1541,-105.98,-116.47,-142.69
1542,-105.97,-116.56,-147.58
1543,-106,-116.28,-142.93
1544,-105.99,-116.8,-150.36
1545,-106.16,-116.45,-143.53
1546,-106.07,-116.57,-144.92
1547,-106.11,-116.76,-155.29
1548,-106.05,-116.66,-149.64
1549,-106.17,-116.58,-157.38
1550,-106.09,-116.7,-147.49
1551,-106.06,-116.7,-148.14
1552,-106.05,-116.72,-147.04
1553,-106.21,-116.79,-151.04
1554,-106.22,-116.73,-148.68
1555,-106.27,-116.68,-149.27
1556,-106.2,-116.5,-150.34
1557,-106.23,-115.99,-154.26
1558,-106.29,-116.35,-149.47
1559,-106.29,-116.32,-145.85
1560,-106.37,-116.3,-147.35
1561,-106.29,-116.24,-151.16
1562,-106.23,-116.37,-144.51
1563,-106.31,-116.48,-154.69
1564,-106.41,-116.98,-144.63
1565,-106.43,-116.75,-153.44
1566,-106.29,-116.67,-151.72
1567,-106.44,-116.3,-151.96
1568,-106.37,-116.72,-144.1
1569,-106.27,-116.47,-147.92
1570,-106.39,-116.71,-142.83
1571,-106.58,-116.41,-155.39
1572,-106.51,-116.24,-152.01
1573,-106.51,-116.48,-145.27
1574,-106.45,-116.55,-147.81
1575,-106.49,-116.29,-144.43
1576,-106.56,-116.43,-146.56
1577,-106.45,-116.24,-147.62
1578,-106.6,-116.41,-143.83
1579,-106.53,-116.33,-148.87
1580,-106.54,-116.4,-159.81
1581,-106.67,-116.48,-146.03
1582,-106.6,-116.67,-141.66
1583,-106.62,-116.28,-154.48
1584,-106.71,-116.48,-155.43
1585,-106.68,-116.36,-145.9
1586,-106.75,-116.58,-138.91
1587,-106.58,-116.64,-151.67
1588,-106.65,-116.7,-156.24
1589,-106.64,-116.54,-144.72
1590,-106.7,-116.55,-139.91
1591,-106.67,-116.58,-150.7
1592,-106.73,-116.29,-141.54
1593,-106.73,-116.49,-152.21
1594,-106.7,-116.1,-145.13
1595,-106.84,-116.36,-153.16
1596,-106.83,-116.45,-151.18
1597,-106.82,-116.25,-151.33
1598,-106.83,-116.62,-146.93
1599,-106.92,-116.07,-140.96
1600,-106.84,-116.53,-148.61
1601,-106.77,-116.65,-145.96
1602,-106.87,-116.45,-145.29
1603,-106.87,-116.63,-152.75
1604,-106.93,-117.17,-145.54
1605,-106.91,-116.38,-157.62
1606,-106.93,-116.41,-147.95
1607,-106.99,-116.56,-148.35
1608,-106.92,-116.27,-142.19
1609,-107.08,-116.37,-146.09
1610,-106.97,-116.51,-151.92
1611,-106.92,-116.21,-143.41
1612,-106.91,-116.75,-147.23
