abs(H),w
3228,0.0071925,0.25675,0.010404,0.0067496,0.0096767,0.077749,0.0035952,0.0050932,0.012025,0.10515,0.007743,0.0066052,0.017108,0.039001,0.0099423,0.011655,0.012552,0.04307,0.011656,0.011756,0.019012,0.033925,0.013668,0.015711,0.018748,0.022549,0.013434,0.021796,0.019441,0.0059691,0.031346,0.0090886,0.01478,0.092528,0.039499,0.041372,0.050488,0.084623,0.14341,1723.1,0.15307,0.10444,0.060697,0.05446,0.02936,0.055188,0.024701,0.015917,0.027582,0.042902,0.017506,0.0045848,0.013766,0.022275,0.015058,0.0087933,0.014867,0.052396,0.0052674,0.0066187,0.014201,0.020257,0.0028631,0.0052285,0.013346,0.039662,0.017531,0.015647,0.005116,0.017982,0.0095324,0.0057239,0.010432,0.031919,0.012918,0.0096155,0.010505,0.01742,0.010179,0.32919,0.0092415,0.019649,0.013445,0.0056489,0.0080121,0.023106,0.01744,0.0078499,0.014386,0.025151,0.0046882,0.0087816,0.0041526,0.024261,0.0083464,0.010117,0.0084359,0.023561,0.0048222,0.002737,0.0034707,0.0046311,0.0060448,0.002484,0.0095258,0.018186,0.0033492,0.0037429,0.0057152,0.020469,0.0050036,0.0036695,0.0039506,0.014209,0.0072832,0.0031796,0.0072612,0.0065401,0.010938,0.3364,0.0083943,0.0058698,0.010857,0.0034558,0.00368,0.015142,0.0038868,0.0092526,0.0063725,0.014482,0.0039276,0.0030585,0.0065063,0.018749,0.0044183,0.012763,0.0028134,0.021544,0.0013411,0.0053806,0.008491,0.011084,0.0023341,0.0049917,0.016704,0.0074759,0.0061839,0.0096035,0.0034831,0.0071965,0.0027371,0.010406,0.0039863,0.0072341,0.0091122,0.010736,0.007686,0.01226,0.0071595,0.41125,0.001715,0.015237,0.0050472,0.0059731,0.0053686,0.020853,0.0024604,0.012171,0.0073095,0.0044049,0.0094336,0.0037965,0.0062429,0.0091869,0.00039953,0.0024814,0.010531,0.017773,0.0039319,0.0082559,0.010409,0.0071383,0.0085998,0.0024116,0.006603,0.010307,0.0045401,0.0071707,0.0093075,0.001775,0.0031892,0.0082818,0.0026685,0.0059246,0.0036604,0.0027933,0.0098485,0.0092504,0.0098138,0.33524,0.0067485,0.0054794,0.010876,0.0038764,0.010351,0.0014511,0.0043169,0.0028489,0.011146,0.015733,0.0038184,0.0033203,0.0035859,0.011288,0.005841,0.0044968,0.0031449,0.023898,0.010207,0.0033673,0.0018183,0.0021391,0.0047736,0.0054474,0.0017718,0.0092773,0.0060853,0.011782,0.0069915,0.0079593,0.00070181,0.0036733,0.0031902,0.0017073,0.008946,0.00062313,0.010026,0.0077539,0.0045549,0.21934,0.0027298,0.0045873,0.0024488,0.00062593,0.0079908,0.0024436,0.0036443,0.0063692,0.0042628,0.010298,0.0042491,0.011808,0.0086983,0.0081456,0.0064617,0.0030836,0.0030715,0.0016154,0.0049624,0.0061977,0.0052017,0.0030574,0.0089167,0.01118,0.0024884,0.012742,0.0034882,0.0076408,0.003594,0.0092534,0.0068702,0.0018873,0.0088182,0.0081311,0.0030115,0.0081678,0.0059637,0.0058708,0.0075356,0.12459,0.0087821,0.0083188,0.0041227,0.0033233,0.0065388,0.010245,0.0048816,0.0048238,0.007987,0.0055053,0.010599,0.0027601,0.008503,0.0098341,0.004771,0.0091697,0.0044566,0.012123,0.0036112,0.0040895,0.0020933,0.014355,0.005656,0.01194,0.0078792,0.0098774,0.0064994,0.0051236,0.0051404,0.010966,0.0046611,0.0032456,0.0035814,0.0034817,0.0089163,0.0014985,0.0053269,0.0017412,0.011252,0.03169,0.0020668,0.006318,0.0092857,0.0034057,0.0045407,0.005055,0.0051103,0.0093065,0.0022613,0.012557,0.0046988,0.0030652,0.0041088,0.0054329,0.0074143,0.0047328,0.0073259,0.0050917,0.0012167,0.0067059,0.0025773,0.0057919,0.0032959,0.0021073,0.0072856,0.011615,0.011401,0.0060304,0.0016103,0.0032409,0.0019208,0.01676,0.010071,0.0055535,0.0016209,0.0028169,0.0066318,0.010353,0.002028,0.023344,0.0089199,0.0042907,0.0032926,0.0063086,0.00092287,0.0087444,0.0046352,0.0016047,0.0037857,0.014526,0.013255,0.0044622,0.0070051,0.005166,0.0055249,0.0031828,0.0028424,0.0069865,0.0070243,0.00092203,0.0024944,0.0037285,0.0030223,0.0022271,0.0013694,0.010426,0.0030523,0.0045658,0.002277,0.0060645,0.0051829,0.0087565,0.0082646,0.0093164,0.0018175,0.0043214,0.01521,0.011615,0.0049387,0.039236,0.004269,0.0099212,0.0078985,0.0062076,0.0071496,0.0084509,0.014595,0.004893,0.0070999,0.0082124,0.0043511,0.0037092,0.0011927,0.014589,0.0063416,0.011208,0.0047398,0.0042148,0.0045793,0.01068,0.0047938,0.0060236,0.0030208,0.0064196,0.0025956,0.011262,0.0064925,0.0025917,0.0017324,0.0062575,0.0050443,0.0048457,0.0067136,0.010816,0.0036304,0.0035846,0.0082823,0.0061074,0.0058354,0.017267,0.0048261,0.0081351,0.0063699,0.0023599,0.0058213,0.0093948,0.003422,0.0065113,0.0053079,0.0099685,0.0033197,0.0061924,0.0068386,0.012258,0.010048,0.0041306,0.0025407,0.0064592,0.0062561,0.0069617,0.0077754,0.0068289,0.011067,0.0063959,0.0090882,0.0083598,0.0082315,0.0044033,0.0057555,0.0050237,0.0042316,0.002522,0.0056596,0.009387,0.0064164,0.0049339,0.0065513,0.0047998,0.0051958,0.015618,0.0022395,0.0051421,0.0063711,0.002664,0.00074164,0.0095539,0.014722,0.010998,0.0018364,0.0076902,0.0025318,0.013434,0.0034018,0.0065471,0.0033281,0.0037653,0.016558,0.0028676,0.0018469,0.002417,0.0018469,0.0028676,0.016558,0.0037653,0.0033281,0.0065471,0.0034018,0.013434,0.0025318,0.0076902,0.0018364,0.010998,0.014722,0.0095539,0.00074164,0.002664,0.0063711,0.0051421,0.0022395,0.015618,0.0051958,0.0047998,0.0065513,0.0049339,0.0064164,0.009387,0.0056596,0.002522,0.0042316,0.0050237,0.0057555,0.0044033,0.0082315,0.0083598,0.0090882,0.0063959,0.011067,0.0068289,0.0077754,0.0069617,0.0062561,0.0064592,0.0025407,0.0041306,0.010048,0.012258,0.0068386,0.0061924,0.0033197,0.0099685,0.0053079,0.0065113,0.003422,0.0093948,0.0058213,0.0023599,0.0063699,0.0081351,0.0048261,0.017267,0.0058354,0.0061074,0.0082823,0.0035846,0.0036304,0.010816,0.0067136,0.0048457,0.0050443,0.0062575,0.0017324,0.0025917,0.0064925,0.011262,0.0025956,0.0064196,0.0030208,0.0060236,0.0047938,0.01068,0.0045793,0.0042148,0.0047398,0.011208,0.0063416,0.014589,0.0011927,0.0037092,0.0043511,0.0082124,0.0070999,0.004893,0.014595,0.0084509,0.0071496,0.0062076,0.0078985,0.0099212,0.004269,0.039236,0.0049387,0.011615,0.01521,0.0043214,0.0018175,0.0093164,0.0082646,0.0087565,0.0051829,0.0060645,0.002277,0.0045658,0.0030523,0.010426,0.0013694,0.0022271,0.0030223,0.0037285,0.0024944,0.00092203,0.0070243,0.0069865,0.0028424,0.0031828,0.0055249,0.005166,0.0070051,0.0044622,0.013255,0.014526,0.0037857,0.0016047,0.0046352,0.0087444,0.00092287,0.0063086,0.0032926,0.0042907,0.0089199,0.023344,0.002028,0.010353,0.0066318,0.0028169,0.0016209,0.0055535,0.010071,0.01676,0.0019208,0.0032409,0.0016103,0.0060304,0.011401,0.011615,0.0072856,0.0021073,0.0032959,0.0057919,0.0025773,0.0067059,0.0012167,0.0050917,0.0073259,0.0047328,0.0074143,0.0054329,0.0041088,0.0030652,0.0046988,0.012557,0.0022613,0.0093065,0.0051103,0.005055,0.0045407,0.0034057,0.0092857,0.006318,0.0020668,0.03169,0.011252,0.0017412,0.0053269,0.0014985,0.0089163,0.0034817,0.0035814,0.0032456,0.0046611,0.010966,0.0051404,0.0051236,0.0064994,0.0098774,0.0078792,0.01194,0.005656,0.014355,0.0020933,0.0040895,0.0036112,0.012123,0.0044566,0.0091697,0.004771,0.0098341,0.008503,0.0027601,0.010599,0.0055053,0.007987,0.0048238,0.0048816,0.010245,0.0065388,0.0033233,0.0041227,0.0083188,0.0087821,0.12459,0.0075356,0.0058708,0.0059637,0.0081678,0.0030115,0.0081311,0.0088182,0.0018873,0.0068702,0.0092534,0.003594,0.0076408,0.0034882,0.012742,0.0024884,0.01118,0.0089167,0.0030574,0.0052017,0.0061977,0.0049624,0.0016154,0.0030715,0.0030836,0.0064617,0.0081456,0.0086983,0.011808,0.0042491,0.010298,0.0042628,0.0063692,0.0036443,0.0024436,0.0079908,0.00062593,0.0024488,0.0045873,0.0027298,0.21934,0.0045549,0.0077539,0.010026,0.00062313,0.008946,0.0017073,0.0031902,0.0036733,0.00070181,0.0079593,0.0069915,0.011782,0.0060853,0.0092773,0.0017718,0.0054474,0.0047736,0.0021391,0.0018183,0.0033673,0.010207,0.023898,0.0031449,0.0044968,0.005841,0.011288,0.0035859,0.0033203,0.0038184,0.015733,0.011146,0.0028489,0.0043169,0.0014511,0.010351,0.0038764,0.010876,0.0054794,0.0067485,0.33524,0.0098138,0.0092504,0.0098485,0.0027933,0.0036604,0.0059246,0.0026685,0.0082818,0.0031892,0.001775,0.0093075,0.0071707,0.0045401,0.010307,0.006603,0.0024116,0.0085998,0.0071383,0.010409,0.0082559,0.0039319,0.017773,0.010531,0.0024814,0.00039953,0.0091869,0.0062429,0.0037965,0.0094336,0.0044049,0.0073095,0.012171,0.0024604,0.020853,0.0053686,0.0059731,0.0050472,0.015237,0.001715,0.41125,0.0071595,0.01226,0.007686,0.010736,0.0091122,0.0072341,0.0039863,0.010406,0.0027371,0.0071965,0.0034831,0.0096035,0.0061839,0.0074759,0.016704,0.0049917,0.0023341,0.011084,0.008491,0.0053806,0.0013411,0.021544,0.0028134,0.012763,0.0044183,0.018749,0.0065063,0.0030585,0.0039276,0.014482,0.0063725,0.0092526,0.0038868,0.015142,0.00368,0.0034558,0.010857,0.0058698,0.0083943,0.3364,0.010938,0.0065401,0.0072612,0.0031796,0.0072832,0.014209,0.0039506,0.0036695,0.0050036,0.020469,0.0057152,0.0037429,0.0033492,0.018186,0.0095258,0.002484,0.0060448,0.0046311,0.0034707,0.002737,0.0048222,0.023561,0.0084359,0.010117,0.0083464,0.024261,0.0041526,0.0087816,0.0046882,0.025151,0.014386,0.0078499,0.01744,0.023106,0.0080121,0.0056489,0.013445,0.019649,0.0092415,0.32919,0.010179,0.01742,0.010505,0.0096155,0.012918,0.031919,0.010432,0.0057239,0.0095324,0.017982,0.005116,0.015647,0.017531,0.039662,0.013346,0.0052285,0.0028631,0.020257,0.014201,0.0066187,0.0052674,0.052396,0.014867,0.0087933,0.015058,0.022275,0.013766,0.0045848,0.017506,0.042902,0.027582,0.015917,0.024701,0.055188,0.02936,0.05446,0.060697,0.10444,0.15307,1723.1,0.14341,0.084623,0.050488,0.041372,0.039499,0.092528,0.01478,0.0090886,0.031346,0.0059691,0.019441,0.021796,0.013434,0.022549,0.018748,0.015711,0.013668,0.033925,0.019012,0.011756,0.011656,0.04307,0.012552,0.011655,0.0099423,0.039001,0.017108,0.0066052,0.007743,0.10515,0.012025,0.0050932,0.0035952,0.077749,0.0096767,0.0067496,0.010404,0.25675,0.0071925,0,0.012566,0.025133,0.037699,0.050265,0.062832,0.075398,0.087965,0.10053,0.1131,0.12566,0.13823,0.1508,0.16336,0.17593,0.1885,0.20106,0.21363,0.22619,0.23876,0.25133,0.26389,0.27646,0.28903,0.30159,0.31416,0.32673,0.33929,0.35186,0.36442,0.37699,0.38956,0.40212,0.41469,0.42726,0.43982,0.45239,0.46496,0.47752,0.49009,0.50265,0.51522,0.52779,0.54035,0.55292,0.56549,0.57805,0.59062,0.60319,0.61575,0.62832,0.64088,0.65345,0.66602,0.67858,0.69115,0.70372,0.71628,0.72885,0.74142,0.75398,0.76655,0.77911,0.79168,0.80425,0.81681,0.82938,0.84195,0.85451,0.86708,0.87965,0.89221,0.90478,0.91735,0.92991,0.94248,0.95504,0.96761,0.98018,0.99274,1.0053,1.0179,1.0304,1.043,1.0556,1.0681,1.0807,1.0933,1.1058,1.1184,1.131,1.1435,1.1561,1.1687,1.1812,1.1938,1.2064,1.2189,1.2315,1.2441,1.2566,1.2692,1.2818,1.2943,1.3069,1.3195,1.332,1.3446,1.3572,1.3697,1.3823,1.3949,1.4074,1.42,1.4326,1.4451,1.4577,1.4703,1.4828,1.4954,1.508,1.5205,1.5331,1.5457,1.5582,1.5708,1.5834,1.5959,1.6085,1.6211,1.6336,1.6462,1.6588,1.6713,1.6839,1.6965,1.709,1.7216,1.7342,1.7467,1.7593,1.7719,1.7844,1.797,1.8096,1.8221,1.8347,1.8473,1.8598,1.8724,1.885,1.8975,1.9101,1.9227,1.9352,1.9478,1.9604,1.9729,1.9855,1.9981,2.0106,2.0232,2.0358,2.0483,2.0609,2.0735,2.086,2.0986,2.1112,2.1237,2.1363,2.1488,2.1614,2.174,2.1865,2.1991,2.2117,2.2242,2.2368,2.2494,2.2619,2.2745,2.2871,2.2996,2.3122,2.3248,2.3373,2.3499,2.3625,2.375,2.3876,2.4002,2.4127,2.4253,2.4379,2.4504,2.463,2.4756,2.4881,2.5007,2.5133,2.5258,2.5384,2.551,2.5635,2.5761,2.5887,2.6012,2.6138,2.6264,2.6389,2.6515,2.6641,2.6766,2.6892,2.7018,2.7143,2.7269,2.7395,2.752,2.7646,2.7772,2.7897,2.8023,2.8149,2.8274,2.84,2.8526,2.8651,2.8777,2.8903,2.9028,2.9154,2.928,2.9405,2.9531,2.9657,2.9782,2.9908,3.0034,3.0159,3.0285,3.0411,3.0536,3.0662,3.0788,3.0913,3.1039,3.1165,3.129,3.1416,3.1542,3.1667,3.1793,3.1919,3.2044,3.217,3.2296,3.2421,3.2547,3.2673,3.2798,3.2924,3.305,3.3175,3.3301,3.3427,3.3552,3.3678,3.3804,3.3929,3.4055,3.4181,3.4306,3.4432,3.4558,3.4683,3.4809,3.4935,3.506,3.5186,3.5312,3.5437,3.5563,3.5688,3.5814,3.594,3.6065,3.6191,3.6317,3.6442,3.6568,3.6694,3.6819,3.6945,3.7071,3.7196,3.7322,3.7448,3.7573,3.7699,3.7825,3.795,3.8076,3.8202,3.8327,3.8453,3.8579,3.8704,3.883,3.8956,3.9081,3.9207,3.9333,3.9458,3.9584,3.971,3.9835,3.9961,4.0087,4.0212,4.0338,4.0464,4.0589,4.0715,4.0841,4.0966,4.1092,4.1218,4.1343,4.1469,4.1595,4.172,4.1846,4.1972,4.2097,4.2223,4.2349,4.2474,4.26,4.2726,4.2851,4.2977,4.3103,4.3228,4.3354,4.348,4.3605,4.3731,4.3857,4.3982,4.4108,4.4234,4.4359,4.4485,4.4611,4.4736,4.4862,4.4988,4.5113,4.5239,4.5365,4.549,4.5616,4.5742,4.5867,4.5993,4.6119,4.6244,4.637,4.6496,4.6621,4.6747,4.6873,4.6998,4.7124,4.725,4.7375,4.7501,4.7627,4.7752,4.7878,4.8004,4.8129,4.8255,4.8381,4.8506,4.8632,4.8758,4.8883,4.9009,4.9135,4.926,4.9386,4.9512,4.9637,4.9763,4.9888,5.0014,5.014,5.0265,5.0391,5.0517,5.0642,5.0768,5.0894,5.1019,5.1145,5.1271,5.1396,5.1522,5.1648,5.1773,5.1899,5.2025,5.215,5.2276,5.2402,5.2527,5.2653,5.2779,5.2904,5.303,5.3156,5.3281,5.3407,5.3533,5.3658,5.3784,5.391,5.4035,5.4161,5.4287,5.4412,5.4538,5.4664,5.4789,5.4915,5.5041,5.5166,5.5292,5.5418,5.5543,5.5669,5.5795,5.592,5.6046,5.6172,5.6297,5.6423,5.6549,5.6674,5.68,5.6926,5.7051,5.7177,5.7303,5.7428,5.7554,5.768,5.7805,5.7931,5.8057,5.8182,5.8308,5.8434,5.8559,5.8685,5.8811,5.8936,5.9062,5.9188,5.9313,5.9439,5.9565,5.969,5.9816,5.9942,6.0067,6.0193,6.0319,6.0444,6.057,6.0696,6.0821,6.0947,6.1073,6.1198,6.1324,6.145,6.1575,6.1701,6.1827,6.1952,6.2078,6.2204,6.2329,6.2455,6.2581,6.2706,6.2832
