x
-26215
9496
21311
-18918
-15349
23511
5082
-26732
3865
23979
-14310
-19779
20602
10627
-25942
-1982
25424
-9018
-23250
16636
15614
-23878
-7754
25572
-3296
-25584
11807
19793
-20652
-13170
24415
2559
-26670
6364
22960
-16420
-17957
22010
8262
-26447
576
24950
-11393
-21867
18482
13527
-24929
-5266
25670
-5823
-24716
14004
18086
-22194
-10874
25078
8
-26354
8795
21713
-18372
-15965
23206
5814
-26702
3123
24238
-13670
-20281
20149
11302
-25749
-2731
25515
-8301
-23618
16058
16198
-23528
-8477
25498
-2547
-25797
11139
20260
-20162
-13829
24173
3304
-26713
5637
23285
-15815
-18509
21621
8966
-26324
-174
25117
-10706
-22296
17956
14153
-24645
-6006
25666
-5088
-24996
13370
18610
-21764
-11562
24909
759
-26476
8089
22104
-17817
-16566
22881
6542
-26656
2378
24471
-13010
-20767
19679
11968
-25530
-3478
25588
-7581
-23963
15472
16773
-23158
-9189
25399
-1797
-25986
10463
20707
-19655
-14466
23915
4046
-26734
4905
23586
-15199
-19050
21209
9660
-26178
-925
25262
-10007
-22703
17415
14770
-24339
-6736
25643
-4345
-25253
12727
19113
-21311
-12237
24715
1510
-26571
7375
22472
-17246
-17152
22530
7262
-26581
1628
24684
-12345
-21240
19190
12620
-25294
-4225
25635
-6857
-24290
14866
17328
-22771
-9897
25280
-1049
-26154
9775
21139
-19133
-15099
23632
4785
-26739
4165
23872
-14569
-19573
20781
10353
-26012
-1678
25379
-9303
-23095
16862
15373
-24015
-7465
25594
-3600
-25494
12073
19604
-20846
-12905
24506
2256
-26643
6657
22825
-16661
-17727
22162
7978
-26489
881
24879
-11669
-21693
18692
13267
-25037
-4967
25667
-6119
-24597
14254
17873
-22362
-10593
25142
-295
-26301
9078
21556
-18596
-15717
23333
5521
-26720
3425
24136
-13931
-20078
20336
11031
-25825
-2424
25484
-8591
-23469
16295
15968
-23673
-8185
25530
-2848
-25712
11413
20076
-20360
-13562
24275
3006
-26696
5930
23157
-16060
-18288
21783
8685
-26372
129
25055
-10984
-22124
18172
13901
-24759
-5707
25669
-5387
-24885
13630
18398
-21940
-11286
24979
456
-26427
8377
21949
-18046
-16322
23015
6249
-26676
2678
24376
-13278
-20572
19871
11698
-25622
-3179
25562
-7873
-23822
15711
16544
-23310
-8902
25441
-2100
-25909
10736
20531
-19863
-14209
24022
3750
-26730
5201
23468
-15449
-18832
21377
9384
-26237
-621
25204
-10290
-22540
17638
14522
-24463
-6440
25656
-4646
-25153
12990
18911
-21494
-11963
24795
1206
-26532
7667
22325
-17479
-16916
22674
6967
-26612
1931
24601
-12616
-21050
19392
12359
-25390
-3923
25621
-7147
-24159
15118
17107
-22928
-9611
25329
-1350
-26090
10055
20968
-19346
-14844
23751
4488
-26739
4464
23760
-14823
-19362
20953
10073
-26082
-1373
25334
-9587
-22937
17087
15130
-24149
-7170
25617
-3902
-25399
12340
19404
-21035
-12635
24595
1955
-26615
6949
22687
-16896
-17496
22316
7687
-26528
1184
24807
-11945
-21508
18894
13010
-25142
-4665
25656
-6419
-24474
14504
17654
-22529
-10311
25201
-595
-26242
9363
21393
-18814
-15467
23458
5227
-26727
3727
24034
-14188
-19877
20519
10760
-25904
-2122
25444
-8876
-23323
16526
15729
-23814
-7892
25561
-3153
-25629
11681
19884
-20560
-13296
24371
2707
-26680
6225
23025
-16305
-18061
21936
8399
-26424
433
24985
-11260
-21950
18384
13649
-24876
-5408
25670
-5682
-24769
13882
18189
-22111
-11001
25050
155
-26377
8662
21794
-18267
-16079
23144
5956
-26694
2982
24279
-13542
-20375
20063
11432
-25706
-2871
25532
-8165
-23685
15947
16309
-23459
-8612
25481
-2405
-25835
11011
20348
-20064
-13950
24128
3451
-26718
5500
23346
-15694
-18612
21543
9101
-26296
-317
25145
-10572
-22375
17857
14274
-24586
-6142
25666
-4942
-25043
13252
18709
-21675
-11687
24873
904
-26493
7956
22178
-17709
-16678
22812
6678
-26641
2233
24515
-12886
-20860
19587
12093
-25487
-3622
25599
-7442
-24027
15357
16880
-23089
-9326
25378
-1656
-26019
10329
20793
-19560
-14591
23862
4186
-26738
4764
23645
-15080
-19151
21130
9799
-26151
-1072
25286
-9873
-22782
17312
14886
-24278
-6876
25636
-4200
-25300
12604
19209
-21224
-12365
24680
1654
-26586
7242
22542
-17135
-17265
22463
7399
-26567
1486
24720
-12216
-21326
19096
12748
-25250
-4369
25642
-6717
-24352
14751
17431
-22694
-10030
25253
-904
-26186
9641
21220
-19033
-15220
23577
4927
-26738
4025
23924
-14450
-19673
20697
10482
-25981
-1822
25402
-9168
-23171
16753
15489
-23949
-7602
25586
-3457
-25540
11949
19693
-20755
-13033
24460
2402
-26659
6520
22891
-16545
-17837
22092
8112
-26471
738
24912
-11539
-21774
18593
13391
-24984
-5112
25668
-5982
-24654
14136
17976
-22284
-10723
25112
-152
-26327
8946
21634
-18494
-15835
23273
5659
-26709
3279
24182
-13805
-20176
20247
11161
-25789
-2571
25498
-8453
-23537
16182
16076
-23605
-8325
25514
-2707
-25753
11281
20163
-20269
-13688
24228
3146
-26705
5793
23215
-15948
-18393
21704
8816
-26354
-16
25078
-10852
-22209
18069
14023
-24709
-5846
25666
-5244
-24938
13504
18497
-21858
-11413
24943
598
-26451
8238
22021
-17938
-16442
22948
6384
-26668
2536
24421
-13154
-20667
19783
11829
-25580
-3321
25572
-7736
-23889
15596
16651
-23241
-9040
25420
-1958
-25945
10606
20617
-19767
-14330
23972
3890
-26731
5060
23524
-15331
-18936
21299
9515
-26214
-768
25227
-10157
-22621
17533
14640
-24408
-6582
25647
-4502
-25201
12864
19002
-21410
-12096
24756
1349
-26548
7529
22394
-17369
-17028
22606
7109
-26599
1790
24640
-12488
-21142
19300
12485
-25345
-4067
25625
-7010
-24222
14996
17212
-22855
-9745
25309
-1208
-26123
9920
21049
-19246
-14965
23695
4628
-26740
4323
23812
-14705
-19463
20872
10206
-26051
-1516
25355
-9454
-23016
16979
15246
-24087
-7311
25604
-3758
-25446
12214
19497
-20946
-12762
24551
2098
-26632
6810
22753
-16788
-17608
22242
7826
-26511
1039
24841
-11813
-21595
18799
13132
-25094
-4806
25661
-6277
-24532
14388
17758
-22452
-10446
25170
-459
-26272
9228
21470
-18713
-15587
23399
5364
-26727
3582
24083
-14069
-19971
20429
10886
-25868
-2269
25460
-8745
-23395
16413
15840
-23750
-8035
25547
-3008
-25669
11553
19973
-20465
-13423
24324
2844
-26689
6087
23087
-16191
-18170
21862
8532
-26400
290
25014
-11134
-22036
18281
13766
-24827
-5552
25669
-5545
-24828
13763
18288
-22033
-11138
25013
295
-26405
8525
21867
-18166
-16196
23081
6090
-26689
2838
24327
-13417
-20471
19968
11559
-25666
-3020
25544
-8027
-23749
15835
16418
-23388
-8752
25459
-2263
-25874
10880
20434
-19970
-14074
24077
3590
-26728
5356
23403
-15579
-18716
21462
9234
-26272
-463
25170
-10440
-22456
17751
14391
-24530
-6284
25660
-4805
-25096
13124
18800
-21590
-11821
24836
1045
-26508
7817
22250
-17602
-16791
22748
6817
-26628
2093
24553
-12758
-20949
19497
12222
-25443
-3763
25607
-7300
-24090
15240
16984
-23010
-9458
25353
-1512
-26052
10199
20875
-19456
-14710
23807
4332
-26739
4621
23696
-14958
-19251
21045
9928
-26117
-1213
25308
-9738
-22856
17206
15003
-24219
-7016
25623
-4059
-25349
12477
19301
-21132
-12494
24637
1798
-26599
7101
22608
-17019
-17377
22392
7535
-26549
1343
24762
-12086
-21413
19002
12871
-25195
-4510
25647
-6575
-24409
14635
17540
-22616
-10165
25230
-758
-26207
9509
21302
-18929
-15336
23520
5066
-26733
3881
23972
-14325
-19770
20610
10611
-25944
-1967
25423
-9032
-23241
16644
15600
-23888
-7742
25572
-3315
-25581
11821
19785
-20661
-13157
24422
2545
-26670
6377
22951
-16432
-17943
22019
8247
-26448
593
24946
-11408
-21860
18493
13515
-24935
-5250
25669
-5839
-24710
14016
18079
-22205
-10857
25080
-5
-26354
8815
21708
-18385
-15951
23214
5798
-26708
3141
24225
-13680
-20272
20160
11286
-25752
-2713
25515
-8315
-23607
16072
16190
-23536
-8460
25499
-2564
-25789
11155
20251
-20170
-13811
24183
3291
-26715
5653
23278
-15826
-18499
21629
8951
-26328
-162
25110
-10720
-22285
17968
14140
-24652
-5989
25665
-5103
-24988
13383
18595
-21770
-11545
24907
745
-26469
8104
22095
-17833
-16550
22880
6522
-26656
2394
24463
-13025
-20760
19687
11955
-25537
-3465
25584
-7595
-23957
15481
16758
-23164
-9174
25400
-1816
-25980
10474
20700
-19667
-14455
23919
4032
-26736
4920
23581
-15210
-19033
21219
9650
-26183
-910
25257
-10023
-22696
17428
14758
-24345
-6719
25643
-4361
-25248
12744
19102
-21319
-12222
24720
1497
-26564
7390
22465
-17254
-17137
22542
7249
-26581
1648
24683
-12356
-21227
19206
12610
-25297
-4207
25636
-6867
-24281
14883
17317
-22777
-9878
25281
-1061
-26149
9792
21130
-19146
-15084
23640
4771
-26735
4183
23864
-14582
-19563
20790
10338
-26014
-1659
25380
-9316
-23089
16875
15363
-24021
-7447
25599
-3612
-25487
12091
19591
-20854
-12890
24511
2245
-26642
6673
22816
-16670
-17715
22177
7962
-26491
897
24874
-11681
-21680
18704
13257
-25042
-4951
25666
-6137
-24589
14269
17862
-22369
-10578
25145
-310
-26298
9098
21546
-18607
-15702
23342
5507
-26718
3441
24130
-13940
-20069
20346
11017
-25827
-2409
25479
-8605
-23460
16305
15955
-23681
-8169
25532
-2867
-25707
11426
20064
-20371
-13548
24279
2988
-26696
5947
23146
-16073
-18275
21788
8668
-26374
146
25048
-10999
-22116
18184
13888
-24768
-5689
25672
-5400
-24877
13643
18388
-21945
-11270
24981
439
-26421
8389
21942
-18057
-16312
23021
6232
-26681
2699
24375
-13292
-20562
19884
11689
-25625
-3160
25560
-7889
-23818
15726
16532
-23318
-8887
25443
-2117
-25908
10751
20522
-19872
-14194
24030
3733
-26726
5216
23460
-15460
-18821
21385
9371
-26243
-608
25201
-10303
-22533
17647
14510
-24470
-6424
25656
-4660
-25147
13002
18897
-21504
-11948
24799
1190
-26529
7681
22322
-17491
-16901
22681
6955
-26618
1949
24595
-12631
-21040
19404
12347
-25397
-3908
25617
-7164
-24152
15125
17095
-22942
-9597
25333
-1369
-26088
10069
20956
-19359
-14830
23755
4474
-26739
4483
23754
-14838
-19351
20966
10060
-26085
-1355
25331
-9605
-22935
17101
15119
-24157
-7157
25617
-3916
-25393
12353
19395
-21048
-12623
24598
1939
-26614
6963
22675
-16909
-17482
22324
7672
-26530
1201
24798
-11957
-21500
18904
12994
-25149
-4652
25652
-6435
-24469
14515
17641
-22540
-10296
25201
-618
-26239
9376
21377
-18826
-15455
23463
5207
-26727
3741
24023
-14200
-19866
20528
10742
-25909
-2109
25441
-8896
-23314
16537
15714
-23822
-7882
25561
-3170
-25623
11693
19877
-20569
-13283
24374
2689
-26676
6241
23016
-16316
-18049
21945
8384
-26424
449
24979
-11275
-21940
18391
13632
-24881
-5392
25670
-5699
-24765
13896
18176
-22123
-10991
25051
138
-26376
8678
21785
-18283
-16070
23151
5937
-26695
2999
24277
-13556
-20368
20073
11418
-25710
-2858
25529
-8179
-23674
15958
16298
-23469
-8601
25482
-2421
-25828
11025
20337
-20075
-13935
24135
3432
-26720
5512
23337
-15712
-18605
21554
9085
-26300
-303
25141
-10587
-22368
17867
14259
-24594
-6129
25664
-4962
-25043
13261
18691
-21684
-11675
24877
888
-26490
7970
22170
-17722
-16665
22822
6663
-26643
2250
24506
-12900
-20850
19597
12081
-25491
-3607
25596
-7459
-24019
15367
16866
-23094
-9311
25380
-1673
-26018
10346
20784
-19572
-14575
23867
4172
-26740
4777
23636
-15096
-19140
21137
9782
-26154
-1054
25282
-9892
-22777
17323
14874
-24291
-6862
25635
-4221
-25298
12617
19197
-21237
-12353
24681
1635
-26586
7256
22531
-17147
-17252
22472
7386
-26573
1500
24718
-12232
-21321
19106
12732
-25256
-4353
25644
-6731
-24343
14766
17422
-22703
-10013
25258
-921
-26184
9652
21211
-19046
-15205
23583
4909
-26738
4040
23917
-14466
-19661
20707
10466
-25987
-1809
25398
-9184
-23164
16766
15475
-23963
-7589
25588
-3476
-25534
11961
19682
-20768
-13019
24466
2381
-26656
6531
22880
-16559
-17831
22101
8098
-26475
751
24912
-11554
-21768
18599
13375
-24995
-5096
25669
-5999
-24649
14148
17964
-22295
-10712
25113
-169
-26328
8959
21623
-18506
-15821
23282
5645
-26713
3296
24176
-13820
-20166
20256
11144
-25793
-2555
25496
-8471
-23535
16195
16063
-23614
-8308
25516
-2725
-25747
11297
20153
-20281
-13672
24230
3130
-26706
5806
23209
-15959
-18381
21712
8804
-26355
3
25075
-10866
-22198
18081
14011
-24714
-5830
25669
-5258
-24933
13517
18486
-21865
-11402
24952
583
-26447
8255
22012
-17949
-16429
22956
6371
-26670
2554
24418
-13167
-20659
19791
11812
-25585
-3305
25575
-7751
-23884
15610
16638
-23248
-9023
25425
-1974
-25943
10622
20609
-19777
-14319
23978
3872
-26730
5074
23517
-15345
-18925
21304
9502
-26214
-750
25226
-10171
-22610
17545
14629
-24414
-6563
25648
-4517
-25197
12877
18996
-21419
-12079
24763
1334
-26550
7543
22389
-17381
-17016
22612
7095
-26602
1805
24633
-12503
-21130
19308
12469
-25352
-4051
25625
-7023
-24214
15011
17201
-22863
-9730
25313
-1224
-26118
9937
21040
-19257
-14954
23700
4611
-26738
4336
23806
-14720
-19454
20881
10188
-26057
-1503
25350
-9469
-23010
16992
15233
-24098
-7299
25606
-3775
-25443
12226
19487
-20957
-12753
24557
2081
-26630
6826
22743
-16800
-17597
22254
7809
-26513
1055
24833
-11828
-21585
18808
13117
-25100
-4793
25659
-6295
-24529
14400
17747
-22461
-10431
25176
-471
-26271
9243
21459
-18727
-15576
23405
5346
-26724
3596
24076
-14081
-19963
20440
10870
-25875
-2253
25460
-8761
-23385
16426
15829
-23755
-8017
25548
-3025
-25667
11566
19966
-20479
-13408
24331
2830
-26685
6101
23078
-16202
-18158
21871
8517
-26406
304
25015
-11147
-22026
18297
13755
-24829
-5534
25673
-5556
-24819
13773
18280
-22041
-11124
25020
280
-26402
8545
21861
-18175
-16185
23092
6076
-26689
2854
24323
-13431
-20459
19981
11544
-25671
-3001
25546
-8040
-23744
15849
16408
-23399
-8736
25464
-2281
-25867
10896
20422
-19982
-14060
24082
3573
-26724
5373
23398
-15594
-18705
21476
9220
-26276
-446
25173
-10455
-22446
17765
14381
-24540
-6269
25663
-4819
-25092
13142
18794
-21601
-11806
24841
1032
-26512
7834
22240
-17611
-16782
22756
6803
-26629
2107
24548
-12771
-20941
19507
12206
-25447
-3750
25607
-7321
-24083
15256
16974
-23019
-9445
25359
-1527
-26047
10217
20867
-19469
-14695
23817
4318
-26741
4640
23695
-14974
-19237
21054
9915
-26121
-1197
25305
-9751
-22849
17218
14994
-24225
-6999
25629
-4074
-25345
12497
19291
-21144
