x
-3989
-21138
-26183
-16194
2933
20057
25134
15114
-4009
-21151
-26175
-16175
2949
20071
25129
15098
-4028
-21163
-26173
-16162
2970
20084
25128
15084
-4049
-21174
-26172
-16147
2989
20095
25124
15067
-4069
-21188
-26171
-16128
3010
20106
25125
15052
-4086
-21199
-26166
-16113
3027
20120
25119
15034
-4108
-21212
-26170
-16098
3049
20131
25111
15021
-4126
-21220
-26157
-16081
3069
20143
25112
15005
-4144
-21234
-26158
-16065
3091
20158
25113
14988
-4167
-21245
-26155
-16050
3107
20169
25107
14973
-4187
-21258
-26151
-16035
3127
20180
25105
14955
-4206
-21271
-26150
-16018
3145
20193
25099
14939
-4226
-21285
-26148
-16003
3166
20202
25100
14926
-4246
-21295
-26146
-15989
3185
20214
25097
14907
-4265
-21306
-26143
-15971
3204
20228
25093
14893
-4284
-21318
-26141
-15955
3226
20238
25090
14874
-4302
-21330
-26133
-15937
3244
20253
25084
14859
-4324
-21343
-26136
-15925
3263
20265
25084
14844
-4344
-21355
-26132
-15906
3281
20274
25078
14827
-4361
-21365
-26127
-15892
3301
20285
25076
14811
-4385
-21378
-26123
-15876
3321
20297
25073
14797
-4405
-21395
-26121
-15859
3342
20311
25071
14781
-4421
-21403
-26117
-15842
3360
20323
25068
14766
-4443
-21413
-26114
-15825
3381
20334
25065
14749
-4461
-21426
-26113
-15810
3399
20344
25065
14734
-4483
-21437
-26108
-15796
3419
20356
25057
14715
-4500
-21448
-26107
-15779
3438
20369
25055
14700
-4521
-21460
-26102
-15761
3460
20380
25052
14686
-4540
-21472
-26100
-15747
3480
20393
25052
14669
-4560
-21481
-26099
-15729
3499
20405
25048
14652
-4578
-21495
-26088
-15716
3521
20416
25043
14638
-4599
-21507
-26087
-15696
3539
20429
25039
14620
-4620
-21520
-26088
-15680
3557
20440
25039
14603
-4638
-21533
-26085
-15666
3578
20452
25035
14587
-4660
-21544
-26083
-15652
3597
20463
25029
14569
-4680
-21556
-26077
-15635
3615
20476
25026
14555
-4698
-21565
-26076
-15618
3635
20487
25021
14540
-4716
-21578
-26074
-15603
3656
20498
25022
14525
-4738
-21590
-26070
-15586
3675
20511
25018
14507
-4757
-21601
-26064
-15570
3691
20521
25011
14490
-4778
-21613
-26062
-15553
3715
20534
25011
14476
-4796
-21622
-26059
-15535
3733
20544
25007
14458
-4816
-21636
-26053
-15519
3755
20557
25004
14444
-4835
-21647
-26051
-15505
3773
20566
24999
14424
-4854
-21660
-26048
-15488
3793
20579
24995
14408
-4874
-21668
-26043
-15471
3814
20592
24994
14395
-4895
-21678
-26040
-15454
3832
20604
24990
14377
-4914
-21693
-26039
-15440
3852
20615
24985
14363
-4936
-21705
-26035
-15422
3871
20627
24983
14344
-4952
-21715
-26030
-15405
3889
20636
24977
14329
-4974
-21729
-26028
-15389
3910
20647
24972
14312
-4993
-21738
-26024
-15370
3928
20659
24971
14295
-5011
-21749
-26020
-15358
3950
20672
24970
14279
-5032
-21764
-26019
-15345
3968
20681
24963
14264
-5053
-21773
-26015
