f,A
1224,-114.13
1225,-110.6
1226,-108.83
1227,-116.76
1228,-114.19
1229,-116.81
123,-24.118
1230,-113.64
1231,-115.03
1232,-114.88
1233,-109.57
1234,-110.56
1235,-114.62
1236,-115.52
1237,-112.74
1238,-116.09
1239,-113.73
124,-26.247
1240,-109.85
1241,-113.45
1242,-112.79
1243,-117.19
1244,-109.28
1245,-115.93
1246,-110.77
1247,-113.14
1248,-117.42
1249,-115.04
125,-25.574
1250,-116.01
1251,-115.33
1252,-114.67
1253,-113.36
1254,-113.46
1255,-117.3
1256,-112.6
1257,-116.61
1258,-111.51
1259,-110.83
126,-23.924
1260,-116.5
1261,-116.33
1262,-113.74
1263,-112.07
1264,-114.53
1265,-112.13
1266,-115.67
1267,-113.05
1268,-111.67
1269,-114.06
127,-24.07
1270,-112.93
1271,-116.9
1272,-110.69
1273,-115.96
1274,-111.77
1275,-113.04
1276,-110.01
1277,-115.16
1278,-116.91
1279,-110.92
128,-26.046
1280,-113.05
1281,-114.92
1282,-112.31
1283,-115.84
1284,-114.81
1285,-111.94
1286,-112.78
1287,-114.89
1288,-111.31
1289,-113.91
129,-25.844
1290,-113.35
1291,-115.35
1292,-114.33
1293,-110.56
1294,-108.43
1295,-113.85
1296,-115.49
1297,-107.51
1298,-114.66
1299,-114.02
13,-24.819
130,-24.043
1300,-109.63
1301,-114.45
1302,-113.4
1303,-116.05
1304,-110.88
1305,-113.93
1306,-107.89
1307,-113.74
1308,-114.45
1309,-113.55
131,-24.053
1310,-114.7
1311,-111.53
1312,-111.53
1313,-113.59
1314,-113.51
1315,-113.46
1316,-112.19
1317,-112.95
1318,-114.36
1319,-113.91
132,-25.873
1320,-113.47
1321,-113.78
1322,-108.59
1323,-114.97
1324,-111.5
1325,-112.99
1326,-114.39
1327,-112.73
1328,-115.17
1329,-113.48
133,-26.136
1330,-112.72
1331,-113.07
1332,-113.08
1333,-114.48
1334,-110.02
1335,-112.27
1336,-109.25
1337,-111.2
1338,-113.7
1339,-113.65
134,-24.176
1340,-110.75
1341,-113.21
1342,-111.25
1343,-110.33
1344,-111.29
1345,-110.77
1346,-110.67
1347,-110.68
1348,-113.1
1349,-114.43
135,-24.043
1350,-111.89
1351,-107.94
1352,-110.75
1353,-108.8
1354,-107.5
1355,-113.63
1356,-117.37
1357,-116.36
1358,-115.45
1359,-117.51
136,-25.706
1360,-113.96
1361,-116.3
1362,-114.08
1363,-109.09
1364,-116.23
1365,-116.8
1366,-114.94
1367,-116.61
1368,-114.82
1369,-115.9
137,-26.429
1370,-114.04
1371,-114.28
1372,-115.74
1373,-116.18
1374,-111.79
1375,-112.92
1376,-118.69
1377,-114.54
1378,-115.45
1379,-114.71
138,-24.302
1380,-114.67
1381,-114.73
1382,-116.89
1383,-114.52
1384,-114.08
1385,-109.72
1386,-111.7
1387,-117.66
1388,-116.58
1389,-111.94
139,-24.025
1390,-116.74
1391,-112.6
1392,-113.01
1393,-113.99
1394,-114.88
1395,-113.61
1396,-113.97
1397,-114.49
1398,-110.15
1399,-115.31
14,-27.213
140,-25.529
1400,-114.79
1401,-116.17
1402,-114.23
1403,-114.98
1404,-110.08
1405,-116.16
1406,-114.7
1407,-108.73
1408,-114.15
1409,-115.78
141,-26.709
1410,-112.84
1411,-115.93
1412,-112.54
1413,-111.4
1414,-112.4
1415,-109.59
1416,-108.34
1417,-111.04
1418,-112.79
1419,-111.81
142,-24.407
1420,-114.02
1421,-114.86
1422,-112.21
1423,-110.47
1424,-114.87
1425,-114.9
1426,-112.01
1427,-114.59
1428,-110.94
1429,-115.41
143,-23.984
1430,-111.94
1431,-116.7
1432,-113.02
1433,-112.91
1434,-114.72
1435,-114.85
1436,-113.96
1437,-112.54
1438,-114.48
1439,-114.13
144,-25.329
1440,-113.08
1441,-111.49
1442,-112.07
1443,-111.71
1444,-116.2
1445,-112.94
1446,-114.7
1447,-113.78
1448,-113.58
1449,-111.09
145,-26.971
1450,-108.95
1451,-112.38
1452,-113.4
1453,-114.68
1454,-116.99
1455,-111.89
1456,-115.23
1457,-112.88
1458,-114.2
1459,-116.88
146,-24.491
1460,-114.96
1461,-111.58
1462,-113.23
1463,-115.12
1464,-109.05
1465,-117.49
1466,-111.64
1467,-116.33
1468,-112.33
1469,-114.5
147,-23.919
1470,-114.57
1471,-112.3
1472,-112.96
1473,-111.9
1474,-116.22
1475,-111.14
1476,-114.88
1477,-113.88
1478,-114.58
1479,-111.08
148,-25.111
1480,-113.64
1481,-108.04
1482,-115.55
1483,-113.63
1484,-110.36
1485,-115.25
1486,-113.83
1487,-117.34
1488,-115.79
1489,-115.65
149,-27.217
1490,-110.24
1491,-117.73
1492,-111.53
1493,-109.61
1494,-116.85
1495,-111.6
1496,-116.04
1497,-114.92
1498,-109.09
1499,-110.98
15,-25.71
150,-24.556
1500,-114.27
1501,-115.01
1502,-113.82
1503,-113.28
1504,-115.39
1505,-109.97
1506,-113.25
1507,-113.88
1508,-118.59
1509,-108.46
151,-23.843
1510,-115.61
1511,-113.98
1512,-110.99
1513,-106.7
1514,-113.52
1515,-115.47
1516,-111.09
1517,-111.54
1518,-115.69
1519,-115.29
152,-24.888
1520,-112.26
1521,-107.92
1522,-115.24
1523,-113.9
1524,-114.96
1525,-114.75
1526,-109.4
1527,-112.42
1528,-113.84
1529,-109.84
153,-27.473
1530,-115.79
1531,-111.41
1532,-115.43
1533,-115
1534,-112.35
1535,-112.12
1536,-111.9
1537,-115.77
1538,-114.06
1539,-112.53
154,-24.629
1540,-113.69
1541,-109.82
1542,-114.91
1543,-113.7
1544,-115.28
1545,-113.93
1546,-108.78
1547,-107.48
1548,-112.02
1549,-112.03
155,-23.778
1550,-111.99
1551,-110.6
1552,-112.5
1553,-110.92
1554,-112.89
1555,-113.97
1556,-116.11
1557,-109.72
1558,-111.36
1559,-112.98
156,-24.683
1560,-114.12
1561,-112.87
1562,-109.14
1563,-113.22
1564,-112.71
1565,-113.44
1566,-113.35
1567,-114.37
1568,-111.2
1569,-114.71
157,-27.602
1570,-114.67
1571,-114.14
1572,-113.47
1573,-113.58
1574,-111.58
1575,-111.46
1576,-114.31
1577,-113.75
1578,-112.93
1579,-114.6
158,-24.734
1580,-113.53
1581,-112.03
1582,-113.41
1583,-113.91
1584,-110.98
1585,-109.26
1586,-112.55
1587,-112.99
1588,-114.46
1589,-108.89
159,-23.746
1590,-113.37
1591,-113.03
1592,-113.32
1593,-111.88
1594,-112.88
1595,-114.56
1596,-115.09
1597,-114.15
1598,-108.41
1599,-113.32
16,-24.311
160,-24.518
1600,-112.84
1601,-109.75
1602,-114.24
1603,-114.22
1604,-112.83
1605,-114.76
1606,-111.56
1607,-110.63
1608,-112.47
1609,-112.88
161,-27.261
1610,-113.76
1611,-110.28
1612,-115.27
1613,-112.11
1614,-114.42
1615,-112.33
1616,-114.37
1617,-109.63
1618,-112.42
1619,-112.57
162,-24.884
1620,-113.81
1621,-115.51
1622,-111.94
1623,-109.78
1624,-113.3
1625,-109.66
1626,-109.62
1627,-112.14
1628,-113.5
1629,-114.56
163,-23.762
1630,-112.48
1631,-110.01
1632,-112.92
1633,-111.77
1634,-108.29
1635,-112.57
1636,-111.23
1637,-114.33
1638,-109.99
1639,-113.15
164,-24.401
1640,-113.64
1641,-111.56
1642,-113.06
1643,-111.4
1644,-113.96
1645,-111.02
1646,-112.91
1647,-114.77
1648,-112.05
1649,-113.85
165,-26.977
1650,-116.57
1651,-112.48
1652,-113.4
1653,-113.83
1654,-114.55
1655,-113.98
1656,-110.31
1657,-114.62
1658,-112.28
1659,-113.69
166,-25.08
1660,-113.81
1661,-114.06
1662,-110.98
1663,-107.18
1664,-115.63
1665,-114.18
1666,-111.96
1667,-107.98
1668,-113.17
1669,-113.03
167,-23.822
1670,-113.94
1671,-108.65
1672,-111.08
1673,-113.68
1674,-110.33
1675,-114.01
1676,-112.97
1677,-114.15
1678,-109.28
1679,-114
168,-24.329
1680,-114.93
1681,-113.78
1682,-113.69
1683,-112.73
1684,-113.69
1685,-116.8
1686,-110.22
1687,-112.76
1688,-114.41
1689,-113.26
169,-26.736
1690,-113.74
1691,-114.54
1692,-112.13
1693,-111.92
1694,-112.08
1695,-113.14
1696,-113.75
1697,-110.59
1698,-110.92
1699,-110.54
17,-24.673
170,-25.315
1700,-113.02
1701,-114.51
1702,-111.5
1703,-108.44
1704,-109.25
1705,-115.82
1706,-112.08
1707,-110.25
1708,-110.24
1709,-114.88
171,-23.914
1710,-110.59
1711,-116.65
1712,-112.04
1713,-115.18
1714,-114.29
1715,-114.28
1716,-112.65
1717,-114.28
1718,-115.64
1719,-115.82
172,-24.284
1720,-110.86
1721,-114.44
1722,-113.27
1723,-114.8
1724,-115.15
1725,-112.26
1726,-114.79
1727,-112.52
1728,-117.13
1729,-115.06
173,-26.524
1730,-113.94
1731,-113.65
1732,-110.72
1733,-111.39
1734,-116.83
1735,-115
1736,-115.88
1737,-112.82
1738,-115.53
1739,-116.79
174,-25.572
1740,-114.01
1741,-110.44
1742,-112.8
1743,-110.9
1744,-111.54
1745,-115.72
1746,-109.6
1747,-113.97
1748,-112.56
1749,-114.01
175,-24.016
1750,-114.2
1751,-117.18
1752,-113.79
1753,-113
1754,-110.36
1755,-110.57
1756,-116.11
1757,-116.62
1758,-108.41
1759,-115.02
176,-24.245
1760,-112.46
1761,-113.51
1762,-115.5
1763,-107.4
1764,-112.12
1765,-113.36
1766,-114.38
1767,-111.68
1768,-111.94
1769,-113.99
177,-26.316
1770,-110.99
1771,-107.97
1772,-111.58
1773,-113.92
1774,-115.35
1775,-107.12
1776,-113.01
1777,-114.32
1778,-108.42
1779,-113.8
178,-25.821
1780,-112.09
1781,-108.75
1782,-113.69
1783,-114.65
1784,-114.18
1785,-113.3
1786,-112.78
1787,-112.35
1788,-112.33
1789,-111.9
179,-24.106
1790,-109.53
1791,-110.49
1792,-115.46
1793,-112.91
1794,-113.72
1795,-113.43
1796,-115.42
1797,-114.36
1798,-113.04
1799,-111.11
18,-26.928
180,-24.189
1800,-113.43
1801,-113.74
1802,-111.14
1803,-109.86
1804,-109.47
1805,-112.99
1806,-112.95
1807,-114.5
1808,-112.91
1809,-113.38
181,-26.091
1810,-112.89
1811,-114.82
1812,-110.26
1813,-110.54
1814,-116.54
1815,-110.72
1816,-113.91
1817,-111.33
1818,-113.05
1819,-114.19
182,-26.052
1820,-111.63
1821,-113.9
1822,-115.43
1823,-111.32
1824,-114.89
1825,-110.17
1826,-112.32
1827,-112.96
1828,-115.25
1829,-112.95
183,-24.172
1830,-114.6
1831,-113.63
1832,-114.3
1833,-107.93
1834,-111.6
1835,-112.64
1836,-110.11
1837,-111.57
1838,-113.97
1839,-110.63
184,-24.108
1840,-114.02
1841,-111.33
1842,-109.79
1843,-109.18
1844,-113.4
1845,-115.1
1846,-114.88
1847,-110.95
1848,-112.66
1849,-114
185,-25.844
1850,-110.91
1851,-112.45
1852,-113.3
1853,-114.02
1854,-112.08
1855,-112.94
1856,-114.44
1857,-113.71
1858,-112.84
1859,-110.94
186,-26.262
1860,-116.77
1861,-113.19
1862,-111.94
1863,-114.54
1864,-110.55
1865,-111.89
1866,-113.85
1867,-110.82
1868,-113.96
1869,-114.96
187,-24.216
1870,-111.2
1871,-115.18
1872,-110.98
1873,-110.97
1874,-108.61
1875,-112.43
1876,-110.85
1877,-110.81
1878,-111.75
1879,-112.67
188,-24.006
1880,-112.86
1881,-111.45
1882,-112.08
1883,-111.76
1884,-112.32
1885,-113.56
1886,-114.72
1887,-114.25
1888,-111.28
1889,-113.38
189,-25.582
1890,-113.18
1891,-112.44
1892,-112.2
1893,-113.45
1894,-113.03
1895,-112.59
1896,-108.47
1897,-113.26
1898,-113.79
1899,-113.65
19,-25.868
190,-26.463
1900,-113.33
1901,-113.07
1902,-111.89
1903,-114.66
1904,-111.87
1905,-113.3
1906,-108.4
1907,-113.81
1908,-110.73
1909,-113.79
191,-24.248
1910,-111.71
1911,-113.15
1912,-114.1
1913,-114.57
1914,-108.27
1915,-111.07
1916,-112.11
1917,-112.15
1918,-108.9
1919,-113.79
192,-23.898
1920,-112.57
1921,-110.67
1922,-113.05
1923,-113.69
1924,-111.06
1925,-112.48
1926,-113.99
1927,-112.38
1928,-112.89
1929,-114.62
193,-25.324
1930,-113.12
1931,-113.06
1932,-113.93
1933,-114.15
1934,-114.69
1935,-112.25
1936,-111.5
1937,-112.21
1938,-114.96
1939,-113.95
194,-26.672
1940,-115.96
1941,-112.76
1942,-114.43
1943,-118.04
1944,-109.29
1945,-114.75
1946,-112.3
1947,-110.47
1948,-110.81
1949,-113.77
195,-24.294
1950,-113.84
1951,-111.38
1952,-109.71
1953,-114
1954,-112.62
1955,-113.32
1956,-114.75
1957,-112.49
1958,-109.85
1959,-108.57
196,-23.808
1960,-114.8
1961,-108.78
1962,-108.2
1963,-113.06
1964,-109.67
1965,-113.75
1966,-111.75
1967,-114.17
1968,-108.2
1969,-107.16
197,-25.091
1970,-108.36
1971,-115.72
1972,-112.99
1973,-108.58
1974,-109.77
1975,-112.63
1976,-110.64
1977,-114.14
1978,-112.69
1979,-113.56
198,-26.918
1980,-114.96
1981,-113.7
1982,-109.81
1983,-115.16
1984,-114.06
1985,-112.63
1986,-113.91
1987,-113.49
1988,-110.34
1989,-108.98
199,-24.372
1990,-106.61
1991,-114.8
1992,-115.26
1993,-115.28
1994,-108.37
1995,-115.57
1996,-113.69
1997,-112.83
1998,-114.63
1999,-113.15
2,-28.203
20,-24.311
200,-23.757
201,-24.903
202,-27.214
203,-24.501
204,-23.754
205,-24.766
206,-27.562
207,-24.676
208,-23.793
209,-24.668
21,-24.538
210,-27.542
211,-24.884
212,-23.861
213,-24.596
214,-27.284
215,-25.105
216,-23.934
217,-24.525
218,-27.033
219,-25.317
22,-26.605
220,-23.993
221,-24.438
222,-26.764
223,-25.509
224,-24.025
225,-24.322
226,-26.474
227,-25.675
228,-24.034
229,-24.187
23,-26.021
230,-26.171
231,-25.837
232,-24.037
233,-24.051
234,-25.879
235,-26.011
236,-24.058
237,-23.94
238,-25.616
239,-26.221
24,-24.301
240,-24.114
241,-23.867
242,-25.402
243,-26.481
244,-24.218
245,-23.842
246,-25.234
247,-26.791
248,-24.366
249,-23.859
25,-24.383
250,-25.111
251,-27.144
252,-24.546
253,-23.899
254,-25.005
255,-27.511
256,-24.733
257,-23.94
258,-24.897
259,-27.877
26,-26.285
260,-24.905
261,-23.963
262,-24.769
263,-27.548
264,-25.054
265,-23.958
266,-24.614
267,-27.208
268,-25.185
269,-23.932
27,-26.162
270,-24.443
271,-26.859
272,-25.307
273,-23.905
274,-24.278
275,-26.525
276,-25.444
277,-23.898
278,-24.138
279,-26.228
28,-24.284
280,-25.623
281,-23.931
282,-24.043
283,-25.983
284,-25.849
285,-24.011
286,-23.996
287,-25.784
288,-26.124
289,-24.133
29,-24.227
290,-23.986
291,-25.624
292,-26.434
293,-24.28
294,-23.994
295,-25.482
296,-26.752
297,-24.428
298,-23.999
299,-25.33
3,-25.31
30,-25.975
300,-27.064
301,-24.559
302,-23.981
303,-25.157
304,-27.352
305,-24.663
306,-23.936
307,-24.958
308,-27.627
309,-24.745
31,-26.303
310,-23.873
311,-24.748
312,-27.629
313,-24.83
314,-23.814
315,-24.552
316,-27.25
317,-24.932
318,-23.781
319,-24.386
32,-24.274
320,-26.919
321,-25.082
322,-23.791
323,-24.268
324,-26.638
325,-25.278
326,-23.851
327,-24.197
328,-26.404
329,-25.521
33,-24.08
330,-23.949
331,-24.161
332,-26.211
333,-25.79
334,-24.065
335,-24.137
336,-26.02
337,-26.065
338,-24.177
339,-24.102
34,-25.679
340,-25.823
341,-26.32
342,-24.26
343,-24.041
344,-25.597
345,-26.555
346,-24.319
347,-23.953
348,-25.352
349,-26.77
35,-26.484
350,-24.362
351,-23.855
352,-25.109
353,-26.994
354,-24.413
355,-23.77
356,-24.879
357,-27.243
358,-24.499
359,-23.723
36,-24.296
360,-24.701
361,-27.556
362,-24.638
363,-23.728
364,-24.572
365,-27.426
366,-24.827
367,-23.783
368,-24.495
369,-27.169
37,-23.968
370,-25.051
371,-23.869
372,-24.446
373,-26.938
374,-25.296
375,-23.958
376,-24.381
377,-26.707
378,-25.511
379,-24.018
38,-25.42
380,-24.296
381,-26.423
382,-25.701
383,-24.035
384,-24.168
385,-26.136
386,-25.86
387,-24.03
388,-24.018
389,-25.809
39,-26.708
390,-26.008
391,-24.036
392,-23.903
393,-25.581
394,-26.212
395,-24.117
396,-23.872
397,-25.386
398,-26.577
399,-24.422
4,-24.333
40,-24.357
400,-23.895
401,-25.584
402,-27.216
403,-24.864
404,-24.43
405,-25.785
406,-28.07
407,-25.594
408,-25.134
409,-26.422
41,-23.905
410,-29.245
411,-26.731
412,-26.207
413,-27.465
414,-30.764
415,-28.264
416,-27.709
417,-28.934
418,-32.176
419,-30.272
42,-25.217
420,-29.702
421,-30.918
422,-34.13
423,-32.822
424,-32.255
425,-33.486
426,-36.669
427,-36.01
428,-35.466
429,-36.738
43,-26.984
430,-39.94
431,-39.953
432,-39.466
433,-40.824
434,-44.099
435,-44.828
436,-44.467
437,-45.987
438,-49.427
439,-50.968
44,-24.473
440,-50.842
441,-52.66
442,-56.441
443,-59.014
444,-59.404
445,-61.897
446,-66.526
447,-70.888
448,-72.944
449,-78.197
45,-23.889
450,-88.689
451,-102.94
452,-87.891
453,-84.734
454,-85.658
455,-88.451
456,-88.337
457,-92.26
458,-105.24
459,-102.31
46,-25.069
460,-92.011
461,-87.871
462,-87.013
463,-88.755
464,-85.596
465,-84.928
466,-86.584
467,-90.926
468,-90.391
469,-92.967
47,-27.307
470,-100.89
471,-114.24
472,-97.405
473,-91.37
474,-89.174
475,-89.932
476,-87.088
477,-85.149
478,-85.409
479,-87.897
48,-24.631
480,-87.095
481,-86.578
482,-88.337
483,-92.64
484,-95.173
485,-99.406
486,-112.69
487,-101.53
488,-95.391
489,-90.452
49,-23.907
490,-88.44
491,-88.89
492,-88.078
493,-85.602
494,-85.294
495,-87.083
496,-88.042
497,-86.698
498,-87.555
499,-90.699
5,-25.132
50,-24.944
500,-93.984
501,-95.184
502,-101.19
503,-113.08
504,-102.82
505,-94.887
506,-91.259
507,-90.493
508,-91.089
509,-87.607
51,-27.673
510,-86.385
511,-87.232
512,-89.731
513,-87.292
514,-87.11
515,-89.055
516,-93.416
517,-92.484
518,-94.61
519,-100.49
52,-24.813
520,-113.36
521,-104.72
522,-96.47
523,-93.646
524,-93.899
525,-90.209
526,-87.89
527,-87.675
528,-89.684
529,-87.944
53,-23.952
530,-86.683
531,-87.458
532,-90.415
533,-90.288
534,-90.167
535,-92.427
536,-97.454
537,-101.61
538,-112.44
539,-105.69
54,-24.843
540,-99.995
541,-96.071
542,-91.792
543,-90.063
544,-90.675
545,-90.12
546,-87.688
547,-87.281
548,-88.965
549,-89.979
55,-27.739
550,-88.376
551,-88.9
552,-91.589
553,-94.417
554,-94.409
555,-97.347
556,-104.94
557,-112.25
558,-103.67
559,-97.277
56,-25.003
560,-95.287
561,-95.382
562,-91.214
563,-89.46
564,-89.803
565,-92.091
566,-89.118
567,-88.304
568,-89.562
569,-93.066
57,-23.995
570,-91.119
571,-91.36
572,-93.828
573,-98.863
574,-100.09
575,-105.07
576,-111.43
577,-107.16
578,-99.987
579,-95.651
58,-24.741
580,-94.073
581,-95.059
582,-92.661
583,-90.574
584,-90.556
585,-92.717
586,-91.893
587,-90.689
588,-91.581
589,-94.544
59,-27.446
590,-95.525
591,-95.617
592,-98.365
593,-104.33
594,-112.82
595,-113.86
596,-103.61
597,-101.17
598,-98.9
599,-94.992
6,-27.915
60,-25.174
600,-93.482
601,-94.211
602,-94.582
603,-92.075
604,-91.672
605,-93.313
606,-95.123
607,-93.42
608,-93.916
609,-96.599
61,-24.016
610,-100.49
611,-100.56
612,-104.16
613,-112.88
614,-116.95
615,-106.12
616,-100.98
617,-99.326
618,-100.39
619,-96.146
62,-24.612
620,-94.331
621,-94.744
622,-97.189
623,-94.55
624,-93.71
625,-94.781
626,-98.27
627,-96.956
628,-97.185
629,-99.762
63,-27.127
630,-104.67
631,-107.15
632,-109.51
633,-115.26
634,-110.54
635,-105.08
636,-100.93
637,-99.198
638,-100.03
639,-98.369
64,-25.323
640,-96.218
641,-96.077
642,-98.138
643,-98
644,-96.594
645,-97.34
646,-100.16
647,-101.66
648,-101.61
649,-104.05
65,-24.01
650,-109.84
651,-115.31
652,-110.4
653,-110.42
654,-107.17
655,-105.83
656,-101.63
657,-99.901
658,-100.43
659,-101.27
66,-24.458
660,-98.546
661,-98.008
662,-99.428
663,-101.89
664,-99.866
665,-100.12
666,-102.44
667,-106.5
668,-106.13
669,-108.37
67,-26.8
670,-112.16
671,-110.12
672,-114.91
673,-109.82
674,-107.2
675,-107.9
676,-104.22
677,-102.05
678,-102.07
679,-104.3
68,-25.456
680,-102.2
681,-101.03
682,-102.02
683,-105
684,-104.38
685,-103.97
686,-105.76
687,-110.05
688,-112.14
689,-114.27
69,-23.989
690,-114.41
691,-111.57
692,-115.1
693,-111.53
694,-109.02
695,-109.59
696,-108.35
697,-105.62
698,-105.27
699,-106.67
7,-25.419
70,-24.295
700,-106.99
701,-105.32
702,-105.65
703,-107.84
704,-109.99
705,-109.19
706,-110.79
707,-113.25
708,-113.64
709,-113.13
71,-26.465
710,-114.47
711,-113.64
712,-116.62
713,-112.17
714,-111.44
715,-111.98
716,-111.92
717,-110.38
718,-109.16
719,-109.83
72,-25.592
720,-113.03
721,-110.41
722,-110.63
723,-112.12
724,-112.8
725,-111.46
726,-114.75
727,-113.11
728,-112.96
729,-116.03
73,-23.973
730,-112.89
731,-112.53
732,-111.11
733,-112.56
734,-111.57
735,-113.16
736,-114.02
737,-112.73
738,-113.57
739,-113.72
74,-24.143
740,-113.18
741,-112.93
742,-110.81
743,-114.15
744,-113.63
745,-112.37
746,-113.14
747,-115.02
748,-112.76
749,-112.35
75,-26.155
750,-113.06
751,-113.23
752,-111.41
753,-114.78
754,-116.3
755,-115.57
756,-113.07
757,-114.38
758,-112.51
759,-113.42
76,-25.749
760,-112.6
761,-114.57
762,-110.22
763,-112.17
764,-114.49
765,-113.82
766,-110.71
767,-112.65
768,-113.57
769,-112.96
77,-23.981
770,-113.91
771,-113.55
772,-112.02
773,-112.01
774,-114.37
775,-114.6
776,-113.89
777,-114.24
778,-110.01
779,-112.3
78,-24.02
780,-112.74
781,-112.17
782,-111.84
783,-113.81
784,-111.69
785,-112.58
786,-112.94
787,-112.71
788,-115.81
789,-111.63
79,-25.88
790,-113.86
791,-112.25
792,-113.71
793,-114.21
794,-115.77
795,-114.21
796,-115.31
797,-112.84
798,-111.68
799,-115.78
8,-24.313
80,-25.945
800,-116.05
801,-114.28
802,-107.06
803,-113.6
804,-112.32
805,-114.31
806,-111.46
807,-112.28
808,-112.74
809,-113.21
81,-24.034
810,-113
811,-110.5
812,-115.16
813,-114.21
814,-112.98
815,-113.78
816,-115.03
817,-113.73
818,-118.25
819,-113.67
82,-23.946
820,-113.92
821,-113.73
822,-112.95
823,-115.84
824,-107.84
825,-115.41
826,-114.33
827,-112.12
828,-113.86
829,-112.71
83,-25.662
830,-114.94
831,-114.51
832,-112.08
833,-110.75
834,-113.07
835,-114.32
836,-114.43
837,-113.78
838,-112.76
839,-113.09
84,-26.201
840,-112.91
841,-113.41
842,-108.84
843,-112.37
844,-116.06
845,-114.73
846,-113.67
847,-114.23
848,-109.54
849,-115.68
85,-24.138
850,-114.65
851,-110.42
852,-115.11
853,-107.09
854,-115.47
855,-114.42
856,-113.6
857,-112.91
858,-114.18
859,-112.56
86,-23.92
860,-112.44
861,-113.48
862,-112.82
863,-108.17
864,-111.31
865,-113.33
866,-110.57
867,-112.85
868,-114.95
869,-112.15
87,-25.492
870,-114.34
