x
-20909
-22956
3423
24797
14046
-15208
-25831
-4380
21955
19774
-8174
-26421
-11833
17081
23666
-454
-24665
-18267
10616
25374
7266
-20732
-23098
3147
24736
14277
-14972
-25890
-4657
21815
19950
-7907
-26394
-12084
16872
23768
-168
-24559
-18471
10360
25391
7535
-20556
-23236
2865
24670
14507
-14736
-25950
-4938
21668
20123
-7633
-26367
-12337
16664
23866
113
-24451
-18675
10102
25405
7802
-20373
-23374
2583
24598
14734
-14498
-26007
-5215
21520
20292
-7361
-26341
-12591
16450
23967
395
-24341
-18875
9842
25418
8069
-20188
-23506
2305
24526
14967
-14260
-26058
-5492
21368
20462
-7086
-26308
-12839
16234
24056
680
-24227
-19077
9585
25429
8336
-20004
-23633
2022
24449
15192
-14019
-26107
-5769
21217
20629
-6813
-26273
-13091
16016
24145
961
-24109
-19277
9323
25430
8606
-19818
-23763
1739
24374
15416
-13773
-26157
-6045
21058
20790
-6540
-26239
-13340
15795
24231
1246
-23989
-19471
9060
25434
8866
-19625
-23887
1452
24290
15637
-13531
-26201
-6321
20902
20950
-6263
-26194
-13580
15573
24315
1525
-23869
-19662
8797
25432
9130
-19431
-24011
1173
24206
15857
-13286
-26246
-6600
20739
21107
-5986
-26148
-13825
15353
24394
1807
-23741
-19850
8529
25432
9391
-19236
-24132
892
24116
16076
-13039
-26280
-6873
20574
21264
-5710
-26103
-14069
15129
24474
2090
-23615
-20037
8268
25424
9654
-19038
-24245
612
24027
16296
-12790
-26311
-7148
20406
21414
-5432
-26052
-14307
14898
24547
2372
-23483
-20222
8002
25415
9914
-18839
-24361
327
23933
16511
-12543
-26347
-7419
20244
21568
-5153
-25996
-14545
14675
24622
2654
-23351
-20403
7731
25402
10172
-18635
-24471
45
23837
16720
-12289
-26375
-7694
20071
21714
-4874
-25942
-14784
14443
24688
2935
-23215
-20585
7463
25384
10429
-18435
-24577
-239
23737
16932
-12034
-26399
-7963
19895
21857
-4596
-25880
-15017
14211
24756
3215
-23074
-20763
7194
25365
10685
-18226
-24684
-520
23638
17140
-11780
-26420
-8234
19719
21997
-4315
-25823
-15253
13977
24817
3493
-22932
-20938
6921
25346
10938
-18018
-24786
-803
23531
17348
-11525
-26443
-8502
19541
22137
-4035
-25754
-15487
13741
24875
3771
-22788
-21114
6651
25316
11190
-17810
-24887
-1087
23419
17550
-11266
-26457
-8771
19361
22276
-3755
-25683
-15714
13503
24934
4051
-22641
-21286
6380
25287
11443
-17597
-24981
-1370
23310
17751
-11011
-26471
-9040
19175
22407
-3475
-25616
-15945
13262
24988
4327
-22492
-21456
6103
25256
11691
-17386
-25078
-1652
23197
17951
-10752
-26481
-9310
18991
22538
-3193
-25541
-16172
13020
25034
4608
-22341
-21625
5831
25224
11941
-17169
-25169
-1937
23081
18148
-10491
-26487
-9575
18805
22667
-2911
-25464
-16396
12780
25087
4883
-22184
-21787
5557
25187
12191
-16947
-25255
-2217
22964
18347
-10229
-26491
-9838
18615
22791
-2631
-25381
-16619
12538
25130
5159
-22025
-21946
5281
25145
12435
-16731
-25340
-2500
22840
18539
-9964
-26494
-10102
18426
22915
-2345
-25299
-16841
12290
25170
5440
-21870
-22108
5003
25102
12681
-16509
-25421
-2780
22716
18729
-9700
-26492
-10363
18226
23036
-2065
-25213
-17058
12046
25212
5715
-21703
-22261
4728
25059
12926
-16283
-25501
-3062
22590
18920
-9437
-26488
-10627
18031
23152
-1781
-25125
-17279
11798
25245
5988
-21540
-22417
4450
25010
13166
-16056
-25577
-3347
22455
19105
-9167
-26476
-10884
17831
23270
-1498
-25032
-17490
11550
25280
6261
-21373
-22565
4174
24955
13405
-15829
-25648
-3624
22325
19289
-8899
-26464
-11142
17630
23377
-1217
-24936
-17705
11296
25305
6534
-21203
-22713
3893
24894
13641
-15600
-25720
-3905
22186
19474
-8635
-26450
-11401
17426
23489
-932
-24837
-17913
11044
25331
6804
-21032
-22855
3618
24838
13879
-15366
-25786
-4186
22050
19648
-8366
-26433
-11656
17223
23597
-651
-24737
-18123
10790
25358
7078
-20854
-23001
3339
24778
14114
-15135
-25849
-4467
21912
19827
-8096
-26414
-11914
17013
23698
-365
-24633
-18331
10535
25379
7347
-20679
-23143
3059
24713
14348
-14900
-25911
-4745
21769
20002
-7820
-26388
-12166
16807
23799
-82
-24530
-18536
10278
25396
7615
-20500
-23282
2775
24645
14580
-14663
-25971
-5025
21622
20175
-7551
-26358
-12417
16595
23900
200
-24419
-18737
10022
25407
7883
-20312
-23414
2496
24574
14807
-14426
-26023
-5301
21471
20344
-7277
-26330
-12668
16380
23992
482
-24306
-18940
9762
25421
8151
-20136
-23544
2213
24501
15038
-14185
-26076
-5582
21319
20510
-7003
-26300
-12916
16164
24082
765
-24193
-19139
9502
25426
8417
-19947
-23677
1933
24422
15263
-13944
-26125
-5860
21167
20675
-6727
-26263
-13166
15949
24170
1053
-24074
-19333
9241
25431
8684
-19759
-23801
1651
24346
15485
-13702
-26171
-6130
21012
20839
-6455
-26222
-13414
15726
24255
1332
-23956
-19530
8977
25432
8948
-19566
-23927
1367
24260
15707
-13457
-26214
-6412
20846
20997
-6175
-26181
-13656
15505
24339
1616
-23830
-19718
8715
25432
9212
-19368
-24048
1088
24178
15927
-13207
-26250
-6682
20690
21159
-5901
-26135
-13898
15284
24419
1896
-23701
-19904
8448
25427
9474
-19176
-24163
805
24094
16143
-12961
-26289
-6959
20525
21310
-5620
-26087
-14141
15056
24498
2178
-23575
-20095
8183
25425
9734
-18975
-24283
521
23998
16361
-12710
-26321
-7229
20359
21461
-5345
-26034
-14382
14830
24572
2460
-23444
-20281
7917
25410
9992
-18779
-24392
241
23904
16577
-12463
-26354
-7507
20187
21609
-5065
-25980
-14619
14602
24641
2740
-23308
-20465
7648
25399
10250
-18576
-24502
-42
23808
16788
-12211
-26379
-7775
20016
21756
-4788
-25921
-14857
14371
24709
3018
-23170
-20641
7381
25379
10508
-18368
-24611
-325
23707
16998
-11957
-26405
-8046
19843
21900
-4505
-25862
-15091
14142
24776
3302
-23031
-20817
7111
25361
10765
-18165
-24714
-608
23606
17210
-11699
-26427
-8319
19667
22045
-4228
-25797
-15324
13903
24839
3584
-22886
-20996
6841
25341
11022
-17955
-24817
-888
23497
17412
-11447
-26447
-8586
19487
22185
-3947
-25732
-15554
13670
24896
3861
-22741
-21166
6570
25312
11271
-17743
-24913
-1171
23391
17614
-11185
-26460
-8854
19306
22318
-3668
-25662
-15783
13430
24954
4140
-22594
-21337
6293
25284
11523
-17530
-25013
-1458
23279
17816
-10929
-26475
-9125
19121
22453
-3389
-25591
-16014
13193
25007
4419
-22446
-21504
6022
25248
11774
-17318
-25106
-1740
23163
18017
-10669
-26485
-9390
18938
22582
-3102
-25515
-16240
12951
25052
4694
-22292
-21671
5748
25212
12020
-17099
-25197
-2020
23046
18216
-10407
-26489
-9654
18745
22710
-2821
-25438
-16464
12707
25101
4972
-22138
-21833
5473
25176
12268
-16881
-25282
-2302
22931
18410
-10144
-26490
-9918
18560
22837
-2539
-25355
-16686
12465
25149
5251
-21976
-21995
5197
25140
12519
-16659
-25362
-2586
22805
18603
-9880
-26490
-10179
18366
22959
-2258
-25271
-16908
12219
25190
5528
-21815
-22150
4922
25091
12761
-16437
-25446
-2867
22677
18792
-9616
-26489
-10444
18169
23072
-1973
-25184
-17126
11970
25224
5798
-21653
-22308
4645
25042
13002
-16211
-25522
-3148
22553
18982
-9351
-26482
-10705
17972
23192
-1692
-25094
-17340
11723
25258
6072
-21488
-22458
4368
24992
13243
-15983
-25598
-3430
22421
19165
-9086
-26472
-10960
17773
23308
-1411
-25004
-17555
11471
25294
6346
-21319
-22611
4087
24941
13483
-15758
-25671
-3712
22285
19349
-8819
-26461
-11221
17571
23418
-1127
-24905
-17770
11220
25316
6621
-21147
-22759
3811
24881
13719
-15527
-25740
-3992
22148
19529
-8547
-26443
-11481
17367
23523
-844
-24807
-17980
10965
25343
6890
-20975
-22902
3530
24821
13954
-15295
-25806
-4270
22011
19709
-8279
-26426
-11736
17158
23629
-559
-24705
-18186
10715
25368
7162
-20799
-23047
3251
24760
14187
-15064
-25867
-4552
21869
19883
-8006
-26402
-11988
16952
23731
-275
-24599
-18393
10456
25387
7433
-20622
-23183
2972
24695
14423
-14825
-25925
-4831
21723
20058
-7736
-26378
-12241
16740
23832
6
-24492
-18596
10199
25402
7703
-20443
-23319
2692
24627
14654
-14591
-25985
-5110
21576
20229
-7466
-26351
-12494
16528
23925
288
-24383
-18799
9942
25409
7967
-20257
-23453
2410
24555
14880
-14350
-26038
-5388
21424
20397
-7193
-26319
-12746
16315
24019
573
-24270
-19001
9682
25423
8233
-20075
-23586
2127
24481
15107
-14110
-26092
-5666
21271
20561
-6919
-26287
-12995
16098
24109
855
-24153
-19198
9419
25429
8500
-19887
-23716
1846
24399
15327
-13870
-26139
-5945
21117
20727
-6642
-26250
-13242
15879
24199
1137
-24034
-19392
9158
25433
8767
-19694
-23843
1565
24320
15553
-13625
-26185
-6220
20961
20890
-6366
-26207
-13486
15658
24286
1420
-23914
-19584
8897
25433
9035
-19507
-23964
1282
24236
15775
-13379
-26226
-6494
20804
21046
-6089
-26165
-13732
15437
24369
1701
-23790
-19778
8631
25431
9292
-19311
-24084
1000
24149
15994
-13133
-26264
-6769
20638
21202
-5813
-26122
-13975
15214
24442
1984
-23664
-19966
8367
25425
9554
-19114
-24199
718
24063
16214
-12885
-26300
-7042
20473
21358
-5541
-26073
-14216
14986
24520
2263
-23537
-20155
8097
25417
9812
-18914
-24316
434
23969
16429
-12637
-26334
-7320
20304
21505
-5259
-26017
-14457
14757
24593
2542
-23401
-20337
7831
25405
10072
-18717
-24431
151
23874
16641
-12385
-26365
-7593
20138
21654
-4980
-25967
-14695
14530
24664
2828
-23268
-20518
7565
25390
10331
-18513
-24538
-131
23777
16852
-12129
-26389
-7863
19961
21800
-4702
-25904
-14929
14297
24728
3105
-23133
-20697
7294
25371
10584
-18309
-24645
-416
23675
17060
-11878
-26414
-8133
19787
21945
-4424
-25847
-15167
14063
24788
3385
-22987
-20877
7023
25351
10840
-18101
-24749
-701
23567
17268
-11625
-26436
-8404
19612
22083
-4144
-25779
-15401
13831
24855
3667
-22844
-21050
6752
25328
11095
-17889
-24851
-978
23462
17471
-11368
-26451
-8672
19429
22220
-3862
-25713
-15627
13591
24911
3943
-22699
-21223
6482
25303
11348
-17678
-24946
-1262
23353
17677
-11110
-26467
-8941
19249
22356
-3579
-25640
-15858
13356
24965
4225
-22547
-21392
6208
25269
11599
-17466
-25041
-1542
23240
17878
-10849
-26476
-9206
19062
22488
-3300
-25568
-16086
13116
25019
4501
-22399
-21560
5935
25237
11847
-17251
-25133
-1828
23126
18076
-10590
-26483
-9473
18875
22620
-3018
-25493
-16310
12875
25069
4780
-22244
-21722
5662
25201
12098
-17031
-25222
-2108
23009
18274
-10329
-26490
-9738
18687
22747
-2736
-25415
-16531
12631
25117
5057
-22085
-21883
5386
25165
12346
-16812
-25308
-2392
22889
18468
-10065
-26494
-10002
18496
22872
-2451
-25333
-16758
12386
25156
5334
-21929
-22045
5114
25120
12593
-16594
-25389
-2673
22769
18660
-9800
-26493
-10265
18302
22994
-2172
-25247
-16977
12141
25196
5610
-21771
-22202
4836
25074
12833
-16368
-25473
-2953
22641
18849
-9535
-26487
-10527
18108
23110
-1887
-25156
-17190
11891
25235
5886
-21603
-22356
4559
25029
13079
-16143
-25550
-3235
22510
19036
-9268
-26477
-10784
17908
23228
-1604
-25066
-17409
11644
25269
6157
-21434
-22508
4281
24977
13316
-15917
-25620
-3521
22379
19219
-9001
-26470
-11047
17709
23338
-1322
-24972
-17624
11396
25300
6434
-21267
-22658
4003
24922
13554
-15687
-25694
-3800
22243
19405
-8732
-26459
-11303
17506
23451
-1039
-24874
-17832
11140
25328
6704
-21092
-22803
3724
24867
13791
-15454
-25759
-4078
22105
19582
-8464
-26437
-11560
17302
23556
-756
-24780
-18046
10890
25352
6974
-20919
-22946
3445
24806
14028
-15223
-25827
-4359
21967
19763
-8192
-26415
-11814
17098
23663
-471
-24674
-18251
10633
25372
7247
-20745
-23087
3166
24741
14262
-14990
-25888
-4637
21824
19940
-7924
-26395
-12068
16888
23764
-189
-24565
-18456
10379
25389
7513
-20561
-23227
2886
24672
14491
-14754
-25945
-4918
21676
20110
-7653
-26371
-12323
16675
23862
93
-24459
-18658
10121
25407
7787
-20383
-23361
2604
24604
14724
-14515
-26002
-5193
21530
20280
-7378
-26340
-12571
16465
23957
379
-24347
-18860
9861
25416
