x
10419
13969
-26821
12772
11685
-26760
14985
9279
-26431
17045
6772
-25839
18928
4192
-24983
20606
1562
-23887
22080
-1090
-22553
23315
-3733
-20996
24311
-6346
-19225
25053
-8900
-17267
25538
-11364
-15141
25756
-13723
-12864
25703
-15949
-10461
25389
-18015
-7959
24806
-19905
-5382
23970
-21596
-2754
22885
-23074
-101
21562
-24325
2542
20011
-25328
5157
18254
-26089
7714
16301
-26583
10185
14180
-26811
12549
11915
-26777
14782
9517
-26472
16857
7019
-25904
18754
4442
-25081
20459
1819
-24008
21949
-832
-22693
23206
-3478
-21155
24225
-6097
-19405
24993
-8656
-17465
25498
-11133
-15354
25743
-13501
-13089
25721
-15738
-10700
25428
-17823
-8206
24873
-19731
-5632
24062
-21441
-3009
23000
-22942
-362
21697
-24213
2286
20170
-25243
4903
18431
-26025
7467
16502
-26545
9951
14398
-26801
12327
12140
-26789
14571
9757
-26514
16661
7266
-25969
18580
4697
-25171
20302
2074
-24121
21816
-575
-22829
23096
-3223
-21311
24138
-5844
-19582
24930
-8408
-17657
25466
-10897
-15565
25732
-13279
-13315
25735
-15530
-10934
25471
-17627
-8450
24940
-19555
-5888
24153
-21288
-3268
23110
-22807
-621
21833
-24103
2030
20327
-25157
4653
18610
-25963
7225
16692
-26507
9715
14606
-26790
12102
12367
-26805
14362
9990
-26551
16464
7510
-26037
18401
4948
-25260
20143
2332
-24232
21673
-318
-22962
22980
-2966
-21467
24045
-5590
-19759
24862
-8163
-17856
25420
-10660
-15773
25713
-13049
-13538
25745
-15315
-11170
25503
-17431
-8693
25001
-19377
-6137
24239
-21128
-3519
23222
-22668
-873
21967
-23984
1773
20482
-25066
4403
18783
-25895
6978
16887
-26464
9476
14817
-26776
11877
12586
-26816
14147
10226
-26589
16270
7756
-26097
18223
5198
-25345
19983
2586
-24340
21533
-61
-23095
22863
-2711
-21623
23954
-5339
-19934
24794
-7918
-18050
25380
-10421
-15982
25702
-12824
-13760
25754
-15105
-11406
25539
-17235
-8940
25064
-19196
-6388
24324
-20965
-3776
23334
-22531
-1133
22097
-23871
1519
20635
-24974
4147
18957
-25826
6730
17077
-26422
9239
15024
-26754
11646
12808
-26822
13935
10460
-26621
16071
7997
-26156
18042
5449
-25430
19824
2839
-24452
21395
197
-23229
22746
-2457
-21774
23861
-5087
-20106
24726
-7671
-18236
25334
-10182
-16190
25682
-12596
-13981
25760
-14891
-11640
25573
-17037
-9183
25122
-19016
-6637
24409
-20805
-4029
23440
-22387
-1388
22228
-23751
1263
20786
-24877
3897
19128
-25751
6483
17269
-26374
8999
15228
-26732
11418
13028
-26826
13715
10690
-26655
15870
8238
-26213
17856
5696
-25512
19654
3094
-24557
21250
452
-23357
22622
-2199
-21926
23761
-4831
-20277
24651
-7425
-18427
25286
-9945
-16397
25659
-12371
-14205
25763
-14674
-11872
25602
-16836
-9426
25177
-18828
-6888
24486
-20637
-4287
23543
-22242
-1643
22356
-23628
1005
20937
-24777
3643
19294
-25679
6234
17454
-26327
8759
15435
-26713
11190
13247
-26829
13501
10923
-26683
15670
8479
-26269
17676
5947
-25592
19492
3346
-24660
21105
709
-23482
22500
-1944
-22076
23660
-4578
-20450
24576
-7176
-18615
25237
-9706
-16600
25632
-12141
-14422
25767
-14456
-12101
25631
-16632
-9666
25228
-18644
-7135
24564
-20474
-4540
23646
-22098
-1903
22482
-23504
747
21083
-24677
3388
19464
-25605
5985
17641
-26276
8518
15636
-26687
10958
13466
-26830
13282
11152
-26708
15466
8722
-26322
17488
6197
-25666
19320
3603
-24763
20958
964
-23611
22375
-1689
-22222
23556
-4326
-20616
24496
-6929
-18804
25181
-9464
-16806
25607
-11908
-14642
25767
-14240
-12334
25653
-16431
-9910
25279
-18460
-7387
24640
-20307
-4795
23745
-21953
-2163
22601
-23379
489
21225
-24575
3131
19632
-25530
5734
17825
-26226
8276
15836
-26662
10727
13682
-26832
13064
11382
-26734
15260
8962
-26369
17296
6441
-25743
19154
3853
-24862
20807
1220
-23732
22245
-1433
-22369
23453
-4074
-20780
24418
-6680
-18986
25125
-9223
-17004
25575
-11678
-14857
25759
-14019
-12565
25673
-16224
-10149
25326
-18270
-7634
24712
-20135
-5049
23841
-21801
-2417
22721
-23249
233
21369
-24468
2877
19794
-25444
5485
18009
-26166
8032
16038
-26627
10491
13896
-26824
