abs(H),w
7.8817e-10,0.0013629
4.8286e-08,0.0027259
3.5056e-07,0.0040888
1.3091e-06,0.0054518
3.5158e-06,0.0068147
7.7493e-06,0.0081777
1.4971e-05,0.0095406
2.6323e-05,0.010904
4.3121e-05,0.012267
6.6855e-05,0.013629
9.918e-05,0.014992
0.00014192,0.016355
0.00019704,0.017718
0.0002667,0.019081
0.00035316,0.020444
0.00045887,0.021807
0.0005864,0.02317
0.00073846,0.024533
0.0009179,0.025896
0.0011277,0.027259
0.0013709,0.028622
0.0016508,0.029985
0.0019708,0.031348
0.0023341,0.032711
0.0027445,0.034074
0.0032055,0.035437
0.0037209,0.0368
0.0042945,0.038163
0.0049302,0.039525
0.0056321,0.040888
0.0064042,0.042251
0.0072506,0.043614
0.0081757,0.044977
0.0091836,0.04634
0.010279,0.047703
0.011465,0.049066
0.012748,0.050429
0.014131,0.051792
0.015619,0.053155
0.017216,0.054518
0.018928,0.055881
0.020758,0.057244
0.022711,0.058607
0.024792,0.05997
0.027006,0.061333
0.029357,0.062696
0.031849,0.064059
0.034487,0.065421
0.037277,0.066784
0.040221,0.068147
0.043326,0.06951
0.046595,0.070873
0.050033,0.072236
0.053645,0.073599
0.057434,0.074962
0.061405,0.076325
0.065563,0.077688
0.069912,0.079051
0.074455,0.080414
0.079198,0.081777
0.084144,0.08314
0.089297,0.084503
0.094661,0.085866
0.10024,0.087229
0.10604,0.088592
0.11206,0.089954
0.1183,0.091317
0.12478,0.09268
0.13149,0.094043
0.13843,0.095406
0.14561,0.096769
0.15304,0.098132
0.16071,0.099495
0.16863,0.10086
0.1768,0.10222
0.18522,0.10358
0.1939,0.10495
0.20284,0.10631
0.21204,0.10767
0.2215,0.10904
0.23123,0.1104
0.24122,0.11176
0.25148,0.11312
0.26201,0.11449
0.27282,0.11585
0.28389,0.11721
0.29524,0.11858
0.30686,0.11994
0.31876,0.1213
0.33094,0.12267
0.34339,0.12403
0.35612,0.12539
0.36912,0.12675
0.38241,0.12812
0.39597,0.12948
0.40981,0.13084
0.42392,0.13221
0.43831,0.13357
0.45298,0.13493
0.46792,0.13629
0.48313,0.13766
0.49862,0.13902
0.51438,0.14038
0.5304,0.14175
0.5467,0.14311
0.56326,0.14447
0.58008,0.14584
0.59717,0.1472
0.61451,0.14856
0.63212,0.14992
0.64997,0.15129
0.66808,0.15265
0.68644,0.15401
0.70504,0.15538
0.72388,0.15674
0.74296,0.1581
0.76228,0.15946
0.78183,0.16083
0.8016,0.16219
0.8216,0.16355
0.84182,0.16492
0.86226,0.16628
0.8829,0.16764
0.90375,0.16901
0.9248,0.17037
0.94605,0.17173
0.96749,0.17309
0.98912,0.17446
