abs(H),w
3.7622e-08,0.0013629
1.0192e-06,0.0027259
6.0292e-06,0.0040888
2.047e-05,0.0054518
5.197e-05,0.0068147
0.0001103,0.0081777
0.00020726,0.0095406
0.00035664,0.010904
0.00057408,0.012267
0.000877,0.013629
0.0012845,0.014992
0.0018175,0.016355
0.002498,0.017718
0.0033499,0.019081
0.0043984,0.020444
0.0056696,0.021807
0.0071913,0.02317
0.0089922,0.024533
0.011102,0.025896
0.013552,0.027259
0.016373,0.028622
0.019598,0.029985
0.02326,0.031348
0.027393,0.032711
0.032032,0.034074
0.037211,0.035437
0.042967,0.0368
0.049336,0.038163
0.056353,0.039525
0.064055,0.040888
0.07248,0.042251
0.081664,0.043614
0.091645,0.044977
0.10246,0.04634
0.11414,0.047703
0.12674,0.049066
0.14028,0.050429
0.1548,0.051792
0.17033,0.053155
0.18693,0.054518
0.20461,0.055881
0.22342,0.057244
0.24339,0.058607
0.26456,0.05997
0.28696,0.061333
0.31063,0.062696
0.33559,0.064059
0.36188,0.065421
0.38953,0.066784
0.41858,0.068147
0.44904,0.06951
0.48096,0.070873
0.51437,0.072236
0.54928,0.073599
0.58573,0.074962
0.62374,0.076325
0.66334,0.077688
0.70455,0.079051
0.74739,0.080414
0.7919,0.081777
0.83808,0.08314
0.88596,0.084503
0.93556,0.085866
0.98689,0.087229
1.04,0.088592
1.0948,0.089954
1.1515,0.091317
1.2099,0.09268
1.2702,0.094043
1.3322,0.095406
1.3961,0.096769
1.4618,0.098132
1.5294,0.099495
1.5989,0.10086
1.6701,0.10222
1.7433,0.10358
1.8183,0.10495
1.8952,0.10631
1.9739,0.10767
2.0545,0.10904
2.137,0.1104
2.2213,0.11176
2.3075,0.11312
2.3955,0.11449
2.4854,0.11585
2.5771,0.11721
2.6706,0.11858
2.7659,0.11994
2.863,0.1213
2.9619,0.12267
3.0626,0.12403
3.165,0.12539
3.2692,0.12675
3.3751,0.12812
3.4826,0.12948
3.5919,0.13084
3.7028,0.13221
3.8153,0.13357
3.9295,0.13493
4.0452,0.13629
4.1625,0.13766
4.2813,0.13902
4.4016,0.14038
4.5234,0.14175
4.6467,0.14311
4.7713,0.14447
4.8973,0.14584
5.0247,0.1472
5.1534,0.14856
5.2833,0.14992
5.4145,0.15129
5.5469,0.15265
5.6805,0.15401
5.8152,0.15538
5.951,0.15674
6.0878,0.1581
6.2257,0.15946
6.3645,0.16083
6.5042,0.16219
6.6448,0.16355
6.7863,0.16492
6.9286,0.16628
7.0716,0.16764
7.2153,0.16901
7.3597,0.17037
7.5047,0.17173
7.6502,0.17309
7.7963,0.17446
