abs(H),w
NaN,0
17.991,0.0061359
17.964,0.012272
17.918,0.018408
17.854,0.024544
17.773,0.03068
17.673,0.036816
17.556,0.042951
17.422,0.049087
17.27,0.055223
17.102,0.061359
16.916,0.067495
16.715,0.073631
16.498,0.079767
16.265,0.085903
16.017,0.092039
15.754,0.098175
15.477,0.10431
15.187,0.11045
14.883,0.11658
14.566,0.12272
14.238,0.12885
13.898,0.13499
13.547,0.14113
13.186,0.14726
12.815,0.1534
12.436,0.15953
12.048,0.16567
11.652,0.17181
11.249,0.17794
10.84,0.18408
10.426,0.19021
10.006,0.19635
9.5827,0.20249
9.1557,0.20862
8.726,0.21476
8.2942,0.22089
7.8612,0.22703
7.4276,0.23317
6.9942,0.2393
6.5616,0.24544
6.1305,0.25157
5.7017,0.25771
5.2757,0.26384
4.8534,0.26998
4.4353,0.27612
4.022,0.28225
3.6143,0.28839
3.2127,0.29452
2.8178,0.30066
2.4301,0.3068
2.0503,0.31293
1.6789,0.31907
1.3164,0.3252
0.96328,0.33134
0.62,0.33748
0.28701,0.34361
0.035267,0.34975
0.34644,0.35588
0.64613,0.36202
0.93401,0.36816
1.2098,0.37429
1.4731,0.38043
1.7238,0.38656
1.9616,0.3927
2.1863,0.39884
2.3977,0.40497
2.5957,0.41111
2.7802,0.41724
2.9511,0.42338
3.1083,0.42951
3.2519,0.43565
3.3818,0.44179
3.498,0.44792
3.6007,0.45406
3.6899,0.46019
3.7657,0.46633
3.8282,0.47247
3.8777,0.4786
3.9144,0.48474
3.9383,0.49087
3.9499,0.49701
3.9494,0.50315
3.937,0.50928
3.913,0.51542
3.8779,0.52155
3.8318,0.52769
3.7754,0.53383
3.7088,0.53996
3.6325,0.5461
3.547,0.55223
3.4526,0.55837
3.3498,0.5645
3.2391,0.57064
3.121,0.57678
2.9959,0.58291
2.8643,0.58905
2.7268,0.59518
2.5837,0.60132
2.4357,0.60746
2.2832,0.61359
2.1268,0.61973
1.9669,0.62586
1.8041,0.632
1.6389,0.63814
1.4718,0.64427
1.3034,0.65041
1.134,0.65654
0.96425,0.66268
0.7946,0.66882
0.62551,0.67495
0.45748,0.68109
0.29095,0.68722
0.12637,0.69336
0.035813,0.6995
0.19518,0.70563
0.35133,0.71177
0.50387,0.7179
0.65241,0.72404
0.79659,0.73017
0.93608,0.73631
1.0705,0.74245
1.1997,0.74858
1.3232,0.75472
1.4408,0.76085
1.5523,0.76699
1.6574,0.77313
1.756,0.77926
1.8478,0.7854
1.9326,0.79153
2.0104,0.79767
2.081,0.80381
2.1443,0.80994
2.2003,0.81608
2.2488,0.82221
2.2898,0.82835
2.3234,0.83449
2.3495,0.84062
2.3682,0.84676
2.3794,0.85289
2.3833,0.85903
2.38,0.86517
2.3695,0.8713
2.352,0.87744
2.3276,0.88357
2.2965,0.88971
2.2589,0.89584
2.2149,0.90198
2.1648,0.90812
2.1088,0.91425
2.0471,0.92039
1.98,0.92652
1.9077,0.93266
1.8305,0.9388
1.7488,0.94493
1.6627,0.95107
1.5726,0.9572
1.4788,0.96334
1.3817,0.96948
1.2815,0.97561
1.1786,0.98175
1.0733,0.98788
0.9659,0.99402
0.85683,1.0002
0.74639,1.0063
0.63491,1.0124
0.52275,1.0186
0.41023,1.0247
0.29769,1.0308
0.18546,1.037
0.073876,1.0431
0.036748,1.0492
0.1461,1.0554
0.25386,1.0615
0.35973,1.0677
0.46342,1.0738
0.56464,1.0799
0.66313,1.0861
0.75862,1.0922
0.85085,1.0983
0.93959,1.1045
1.0246,1.1106
1.1057,1.1167
1.1826,1.1229
1.2553,1.129
1.3234,1.1351
1.3868,1.1413
1.4455,1.1474
1.4993,1.1536
1.548,1.1597
1.5915,1.1658
1.6299,1.172
1.6629,1.1781
1.6907,1.1842
1.713,1.1904
1.73,1.1965
1.7416,1.2026
1.7478,1.2088
1.7487,1.2149
1.7443,1.221
1.7346,1.2272
1.7198,1.2333
1.6999,1.2395
1.675,1.2456
1.6452,1.2517
1.6108,1.2579
1.5717,1.264
1.5282,1.2701
1.4805,1.2763
1.4286,1.2824
1.3729,1.2885
1.3135,1.2947
1.2505,1.3008
1.1843,1.307
1.115,1.3131
1.0429,1.3192
0.96825,1.3254
0.89122,1.3315
0.81208,1.3376
0.7311,1.3438
0.64853,1.3499
0.56463,1.356
0.47965,1.3622
0.39386,1.3683
0.30752,1.3744
0.2209,1.3806
0.13424,1.3867
0.047819,1.3929
0.038117,1.399
0.12331,1.4051
0.20752,1.4113
0.2905,1.4174
0.372,1.4235
0.4518,1.4297
0.52967,1.4358
0.60539,1.4419
0.67874,1.4481
0.74954,1.4542
0.81758,1.4603
0.88268,1.4665
0.94466,1.4726
1.0034,1.4788
1.0586,1.4849
1.1103,1.491
1.1583,1.4972
1.2025,1.5033
1.2427,1.5094
1.2789,1.5156
1.311,1.5217
1.3389,1.5278
1.3626,1.534
1.382,1.5401
1.3971,1.5463
1.4079,1.5524
1.4143,1.5585
1.4164,1.5647
1.4142,1.5708
1.4077,1.5769
1.3971,1.5831
1.3822,1.5892
1.3632,1.5953
1.3402,1.6015
1.3133,1.6076
1.2826,1.6137
1.2482,1.6199
1.2102,1.626
1.1687,1.6322
1.1239,1.6383
1.076,1.6444
1.0251,1.6506
0.97138,1.6567
0.91501,1.6628
0.85619,1.669
0.79509,1.6751
0.73192,1.6812
0.66688,1.6874
0.60017,1.6935
0.53201,1.6997
0.46259,1.7058
0.39215,1.7119
0.32089,1.7181
0.24903,1.7242
0.1768,1.7303
0.10441,1.7365
0.032073,1.7426
0.039986,1.7487
0.11155,1.7549
0.18242,1.761
0.25238,1.7671
0.32122,1.7733
0.38874,1.7794
0.45475,1.7856
0.51905,1.7917
0.58146,1.7978
0.64181,1.804
0.69992,1.8101
0.75563,1.8162
0.80878,1.8224
0.85923,1.8285
0.90683,1.8346
0.95146,1.8408
0.993,1.8469
1.0313,1.853
1.0664,1.8592
1.098,1.8653
1.1262,1.8715
1.1508,1.8776
1.1718,1.8837
1.1892,1.8899
1.2029,1.896
1.2128,1.9021
1.2191,1.9083
1.2216,1.9144
1.2205,1.9205
1.2156,1.9267
1.207,1.9328
1.1949,1.939
1.1791,1.9451
1.1599,1.9512
1.1372,1.9574
1.1111,1.9635
1.0818,1.9696
1.0494,1.9758
1.0138,1.9819
0.97538,1.988
0.93411,1.9942
0.89018,2.0003
0.84372,2.0064
0.79488,2.0126
0.74382,2.0187
0.6907,2.0249
0.63569,2.031
0.57896,2.0371
0.52068,2.0433
0.46105,2.0494
0.40024,2.0555
0.33843,2.0617
0.27583,2.0678
0.21262,2.0739
0.149,2.0801
0.085147,2.0862
0.021267,2.0923
0.042451,2.0985
0.10582,2.1046
0.16864,2.1108
0.23073,2.1169
0.29191,2.123
0.35199,2.1292
0.41081,2.1353
0.46817,2.1414
0.52393,2.1476
0.57791,2.1537
0.62995,2.1598
0.67992,2.166
0.72766,2.1721
0.77304,2.1783
0.81592,2.1844
0.8562,2.1905
0.89375,2.1967
0.92847,2.2028
0.96026,2.2089
0.98904,2.2151
1.0147,2.2212
1.0373,2.2273
1.0566,2.2335
1.0726,2.2396
1.0854,2.2457
1.0948,2.2519
1.1009,2.258
1.1036,2.2642
1.1029,2.2703
1.099,2.2764
1.0916,2.2826
1.081,2.2887
1.0672,2.2948
1.0501,2.301
1.0299,2.3071
1.0066,2.3132
0.98036,2.3194
0.95119,2.3255
0.9192,2.3317
0.88452,2.3378
0.84723,2.3439
0.80747,2.3501
0.76537,2.3562
0.72104,2.3623
0.67464,2.3685
0.62631,2.3746
0.57619,2.3807
0.52445,2.3869
0.47124,2.393
0.41673,2.3991
0.36109,2.4053
0.30447,2.4114
0.24707,2.4176
0.18905,2.4237
0.13059,2.4298
0.071871,2.436
0.013062,2.4421
0.045654,2.4482
0.1041,2.4544
0.16211,2.4605
0.21949,2.4666
0.27609,2.4728
0.33173,2.4789
0.38624,2.485
0.43946,2.4912
0.49125,2.4973
0.54143,2.5035
0.58987,2.5096
0.63642,2.5157
0.68094,2.5219
0.72331,2.528
0.76341,2.5341
0.8011,2.5403
0.8363,2.5464
0.86888,2.5525
0.89877,2.5587
0.92588,2.5648
0.95012,2.571
0.97143,2.5771
0.98976,2.5832
1.005,2.5894
1.0173,2.5955
1.0264,2.6016
1.0323,2.6078
1.0351,2.6139
1.0348,2.62
1.0313,2.6262
1.0248,2.6323
1.0151,2.6384
1.0023,2.6446
0.9865,2.6507
0.96774,2.6569
0.94607,2.663
0.92156,2.6691
0.89429,2.6753
0.86434,2.6814
0.8318,2.6875
0.79679,2.6937
0.7594,2.6998
0.71976,2.7059
0.67799,2.7121
0.63421,2.7182
0.58857,2.7243
0.5412,2.7305
0.49224,2.7366
0.44185,2.7428
0.39018,2.7489
0.33739,2.755
0.28364,2.7612
0.22908,2.7673
0.1739,2.7734
0.11825,2.7796
0.062305,2.7857
0.0062309,2.7918
0.049801,2.798
0.10562,2.8041
0.16106,2.8103
0.21596,2.8164
0.27014,2.8225
0.32345,2.8287
0.37573,2.8348
0.42681,2.8409
0.47655,2.8471
0.5248,2.8532
0.57141,2.8593
0.61625,2.8655
0.65917,2.8716
0.70005,2.8777
0.73878,2.8839
0.77523,2.89
0.80929,2.8962
0.84087,2.9023
0.86988,2.9084
0.89622,2.9146
0.91981,2.9207
0.9406,2.9268
0.95852,2.933
0.97351,2.9391
0.98553,2.9452
0.99455,2.9514
1.0005,2.9575
1.0035,2.9637
1.0034,2.9698
1.0003,2.9759
0.99406,2.9821
0.98486,2.9882
0.97267,2.9943
0.95752,3.0005
0.93948,3.0066
0.91858,3.0127
0.89491,3.0189
0.86852,3.025
0.8395,3.0311
0.80795,3.0373
0.77394,3.0434
0.7376,3.0496
0.69902,3.0557
0.65833,3.0618
0.61565,3.068
0.57111,3.0741
0.52484,3.0802
0.47698,3.0864
0.42768,3.0925
0.37709,3.0986
0.32537,3.1048
0.27265,3.1109
0.21912,3.117
0.16492,3.1232
0.11022,3.1293
0.055196,3.1355
