abs(H),w
0,0
0.00016835,0.0061359
0.0013452,0.012272
0.0045315,0.018408
0.010713,0.024544
0.020851,0.03068
0.03588,0.036816
0.056694,0.042951
0.084144,0.049087
0.11903,0.055223
0.16209,0.061359
0.21402,0.067495
0.27541,0.073631
0.34681,0.079767
0.42869,0.085903
0.52141,0.092039
0.62527,0.098175
0.74048,0.10431
0.86715,0.11045
1.0053,0.11658
1.1549,0.12272
1.3158,0.12885
1.4876,0.13499
1.6702,0.14113
1.863,0.14726
2.0655,0.1534
2.2771,0.15953
2.4972,0.16567
2.7249,0.17181
2.9596,0.17794
3.2001,0.18408
3.4457,0.19021
3.6953,0.19635
3.9478,0.20249
4.2021,0.20862
4.4571,0.21476
4.7116,0.22089
4.9645,0.22703
5.2145,0.23317
5.4605,0.2393
5.7013,0.24544
5.9356,0.25157
6.1623,0.25771
6.3803,0.26384
6.5884,0.26998
6.7856,0.27612
6.971,0.28225
7.1434,0.28839
7.3021,0.29452
7.4462,0.30066
7.5749,0.3068
7.6876,0.31293
7.7836,0.31907
7.8626,0.3252
7.9239,0.33134
7.9674,0.33748
7.9928,0.34361
7.9999,0.34975
7.9887,0.35588
7.9593,0.36202
7.9118,0.36816
7.8465,0.37429
7.7638,0.38043
7.664,0.38656
7.5477,0.3927
7.4155,0.39884
7.2681,0.40497
7.1062,0.41111
6.9309,0.41724
6.7428,0.42338
6.5431,0.42951
6.3326,0.43565
6.1126,0.44179
5.8841,0.44792
5.6483,0.45406
5.4063,0.46019
5.1593,0.46633
4.9085,0.47247
4.6552,0.4786
4.4004,0.48474
4.1455,0.49087
3.8915,0.49701
3.6395,0.50315
3.3908,0.50928
3.1462,0.51542
2.9069,0.52155
2.6737,0.52769
2.4476,0.53383
2.2293,0.53996
2.0197,0.5461
1.8193,0.55223
1.6287,0.55837
1.4485,0.5645
1.2791,0.57064
1.1207,0.57678
0.97363,0.58291
0.83801,0.58905
0.71389,0.59518
0.60121,0.60132
0.49985,0.60746
0.40957,0.61359
0.33006,0.61973
0.26092,0.62586
0.20168,0.632
0.15178,0.63814
0.1106,0.64427
0.077429,0.65041
0.051525,0.65654
0.032071,0.66268
0.018208,0.66882
0.0090305,0.67495
0.003599,0.68109
0.0009451,0.68722
7.922e-05,0.69336
1.8481e-06,0.6995
0.00030731,0.70563
0.0018446,0.71177
0.005612,0.7179
0.01259,0.72404
0.023736,0.73017
0.039975,0.73631
0.062192,0.74245
0.091227,0.74858
0.12787,0.75472
0.17285,0.76085
0.22682,0.76699
0.2904,0.77313
0.36409,0.77926
0.44834,0.7854
0.54351,0.79153
0.64988,0.79767
0.76764,0.80381
0.89687,0.80994
1.0376,0.81608
1.1897,0.82221
1.353,0.82835
1.5273,0.83449
1.7122,0.84062
1.9072,0.84676
2.1117,0.85289
2.3253,0.85903
2.5472,0.86517
2.7765,0.8713
3.0125,0.87744
3.2543,0.88357
3.5009,0.88971
3.7512,0.89584
4.0042,0.90198
4.2587,0.90812
4.5137,0.91425
4.768,0.92039
5.0204,0.92652
5.2696,0.93266
5.5145,0.9388
5.7539,0.94493
5.9867,0.95107
6.2115,0.9572
6.4274,0.96334
6.6332,0.96948
6.8279,0.97561
7.0104,0.98175
7.1799,0.98788
7.3354,0.99402
7.4761,1.0002
7.6013,1.0063
7.7104,1.0124
7.8027,1.0186
7.8777,1.0247
7.9351,1.0308
7.9746,1.037
7.9959,1.0431
7.999,1.0492
7.9837,1.0554
7.9503,1.0615
7.8988,1.0677
7.8296,1.0738
7.743,1.0799
7.6395,1.0861
7.5196,1.0922
7.384,1.0983
7.2333,1.1045
7.0684,1.1106
6.8901,1.1167
6.6994,1.1229
6.4972,1.129
6.2845,1.1351
6.0625,1.1413
5.8323,1.1474
5.595,1.1536
5.3518,1.1597
5.1039,1.1658
4.8524,1.172
4.5986,1.1781
4.3437,1.1842
4.0889,1.1904
3.8353,1.1965
3.5839,1.2026
3.336,1.2088
3.0925,1.2149
2.8545,1.221
2.6228,1.2272
2.3984,1.2333
2.182,1.2395
1.9743,1.2456
1.7761,1.2517
1.5878,1.2579
1.4099,1.264
1.2429,1.2701
1.087,1.2763
0.9425,1.2824
0.80944,1.2885
0.68786,1.2947
0.57772,1.3008
0.47884,1.307
0.39098,1.3131
0.31381,1.3192
0.24692,1.3254
0.18981,1.3315
0.1419,1.3376
0.10256,1.3438
0.071073,1.3499
0.046674,1.356
0.028539,1.3622
0.015796,1.3683
0.0075335,1.3744
0.0028038,1.3806
0.00063332,1.3867
2.8873e-05,1.3929
1.4784e-05,1.399
0.00050714,1.4051
0.0024542,1.4113
0.0068511,1.4174
0.014674,1.4235
0.026873,1.4297
0.044365,1.4358
0.068026,1.4419
0.098686,1.4481
0.13712,1.4542
0.18404,1.4603
0.2401,1.4665
0.30588,1.4726
0.38189,1.4788
0.46854,1.4849
0.56618,1.491
0.67506,1.4972
0.79536,1.5033
0.92715,1.5094
1.0704,1.5156
1.225,1.5217
1.3908,1.5278
1.5675,1.534
1.7546,1.5401
1.9518,1.5463
2.1585,1.5524
2.3739,1.5585
2.5975,1.5647
2.8284,1.5708
3.0658,1.5769
3.3087,1.5831
3.5562,1.5892
3.8072,1.5953
4.0606,1.6015
4.3154,1.6076
4.5703,1.6137
4.8243,1.6199
5.0761,1.626
5.3244,1.6322
5.5682,1.6383
5.8063,1.6444
6.0373,1.6506
6.2603,1.6567
6.474,1.6628
6.6775,1.669
6.8695,1.6751
7.0492,1.6812
7.2157,1.6874
7.368,1.6935
7.5053,1.6997
7.627,1.7058
7.7324,1.7119
7.8209,1.7181
7.892,1.7242
7.9455,1.7303
7.9809,1.7365
7.9982,1.7426
7.9972,1.7487
7.9779,1.7549
7.9404,1.761
7.885,1.7671
7.8119,1.7733
7.7215,1.7794
7.6143,1.7856
7.4908,1.7917
7.3518,1.7978
7.1979,1.804
7.0299,1.8101
6.8488,1.8162
6.6554,1.8224
6.4508,1.8285
6.236,1.8346
6.012,1.8408
5.7801,1.8469
5.5414,1.853
5.2971,1.8592
5.0482,1.8653
4.7962,1.8715
4.542,1.8776
4.2871,1.8837
4.0324,1.8899
3.7792,1.896
3.5285,1.9021
3.2815,1.9083
3.0391,1.9144
2.8024,1.9205
2.5723,1.9267
2.3496,1.9328
2.135,1.939
1.9294,1.9451
1.7333,1.9512
1.5473,1.9574
1.3719,1.9635
1.2073,1.9696
1.0539,1.9758
0.91194,1.9819
0.78143,1.988
0.6624,1.9942
0.55478,2.0003
0.45837,2.0064
0.37292,2.0126
0.29808,2.0187
0.2334,2.0249
0.17839,2.031
0.13244,2.0371
0.094909,2.0433
0.065066,2.0494
0.042132,2.0555
0.025273,2.0617
0.013606,2.0678
0.006211,2.0739
0.002135,2.0801
0.00039892,2.0862
6.2371e-06,2.0923
4.9891e-05,2.0985
0.00077885,2.1046
0.0031849,2.1108
0.0082595,2.1169
0.016974,2.123
0.030271,2.1292
0.04906,2.1353
0.074206,2.1414
0.10653,2.1476
0.14679,2.1537
0.19569,2.1598
0.25386,2.166
0.32187,2.1721
0.40021,2.1783
0.48927,2.1844
0.58939,2.1905
0.70081,2.1967
0.82365,2.2028
0.95799,2.2089
1.1038,2.2151
1.2609,2.2212
1.4291,2.2273
1.6082,2.2335
1.7976,2.2396
1.9969,2.2457
2.2056,2.2519
2.4229,2.258
2.6482,2.2642
2.8807,2.2703
3.1193,2.2764
3.3634,2.2826
3.6117,2.2887
3.8633,2.2948
4.1172,2.301
4.3721,2.3071
4.6269,2.3132
4.8805,2.3194
5.1316,2.3255
5.3791,2.3317
5.6217,2.3378
5.8583,2.3439
6.0876,2.3501
6.3086,2.3562
6.5202,2.3623
6.7212,2.3685
6.9106,2.3746
7.0874,2.3807
7.2508,2.3869
7.3998,2.393
7.5337,2.3991
7.6518,2.4053
7.7535,2.4114
7.8382,2.4176
7.9054,2.4237
7.9549,2.4298
7.9863,2.436
7.9995,2.4421
7.9945,2.4482
7.9711,2.4544
7.9296,2.4605
7.8703,2.4666
7.7933,2.4728
7.6991,2.4789
7.5882,2.485
7.4612,2.4912
7.3188,2.4973
7.1617,2.5035
6.9908,2.5096
6.8068,2.5157
6.6109,2.5219
6.4039,2.528
6.187,2.5341
5.9612,2.5403
5.7276,2.5464
5.4876,2.5525
5.2421,2.5587
4.9925,2.5648
4.7398,2.571
4.4854,2.5771
4.2304,2.5832
3.9759,2.5894
3.7232,2.5955
3.4733,2.6016
3.2272,2.6078
2.986,2.6139
2.7507,2.62
2.5221,2.6262
2.3012,2.6323
2.0886,2.6384
1.885,2.6446
1.6911,2.6507
1.5074,2.6569
1.3343,2.663
1.1722,2.6691
1.0214,2.6753
0.88194,2.6814
0.75399,2.6875
0.63751,2.6937
0.53239,2.6998
0.43845,2.7059
0.35539,2.7121
0.28284,2.7182
0.22036,2.7243
0.16742,2.7305
0.1234,2.7366
0.087639,2.7428
0.059401,2.7489
0.037891,2.755
0.022263,2.7612
0.011626,2.7673
0.0050526,2.7734
0.0015818,2.7796
0.00023091,2.7857
2.3101e-07,2.7918
