abs(H),w
0.92108,1.988
0.87171,1.9942
0.82169,2.0003
0.77103,2.0064
0.71979,2.0126
0.668,2.0187
0.6157,2.0249
0.56293,2.031
0.50973,2.0371
0.45614,2.0433
0.40221,2.0494
0.34797,2.0555
0.29346,2.0617
0.23873,2.0678
0.18382,2.0739
0.12877,2.0801
0.073614,2.0862
0.018408,2.0923
0.036813,2.0985
0.092006,2.1046
0.14713,2.1108
0.20214,2.1169
0.257,2.123
0.31166,2.1292
0.36608,2.1353
0.42022,2.1414
0.47405,2.1476
0.52751,2.1537
0.58057,2.1598
0.63319,2.166
0.68532,2.1721
0.73693,2.1783
0.78798,2.1844
0.83843,2.1905
0.88824,2.1967
0.93738,2.2028
0.9858,2.2089
1.0335,2.2151
1.0803,2.2212
1.1264,2.2273
1.1716,2.2335
1.2159,2.2396
1.2593,2.2457
1.3017,2.2519
1.3431,2.258
1.3835,2.2642
1.4229,2.2703
1.4611,2.2764
1.4983,2.2826
1.5343,2.2887
1.5691,2.2948
1.6028,2.301
1.6352,2.3071
1.6663,2.3132
1.6962,2.3194
1.7248,2.3255
1.7521,2.3317
1.7781,2.3378
1.8027,2.3439
1.8259,2.3501
1.8478,2.3562
1.8682,2.3623
1.8872,2.3685
1.9048,2.3746
1.9209,2.3807
1.9355,2.3869
1.9487,2.393
1.9604,2.3991
1.9706,2.4053
1.9792,2.4114
1.9864,2.4176
1.9921,2.4237
1.9962,2.4298
1.9989,2.436
2,2.4421
1.9995,2.4482
1.9976,2.4544
1.9941,2.4605
1.9891,2.4666
1.9826,2.4728
1.9746,2.4789
1.9651,2.485
1.9541,2.4912
1.9415,2.4973
1.9276,2.5035
1.9121,2.5096
1.8952,2.5157
1.8768,2.5219
1.857,2.528
1.8358,2.5341
1.8132,2.5403
1.7892,2.5464
1.7638,2.5525
1.7371,2.5587
1.7091,2.5648
1.6798,2.571
1.6492,2.5771
1.6173,2.5832
1.5842,2.5894
1.5499,2.5955
1.5144,2.6016
1.4778,2.6078
1.44,2.6139
1.4011,2.62
1.3612,2.6262
1.3202,2.6323
1.2782,2.6384
1.2353,2.6446
1.1914,2.6507
1.1466,2.6569
1.1009,2.663
1.0544,2.6691
1.0071,2.6753
0.95899,2.6814
0.91017,2.6875
0.86065,2.6937
0.81048,2.6998
0.75969,2.7059
0.70833,2.7121
0.65642,2.7182
0.60401,2.7243
0.55114,2.7305
0.49786,2.7366
0.44419,2.7428
0.39018,2.7489
0.33588,2.755
0.28132,2.7612
0.22654,2.7673
0.17159,2.7734
0.11652,2.7796
0.06135,2.7857
0.0061359,2.7918
0.049082,2.798
0.10426,2.8041
0.15936,2.8103
0.21434,2.8164
0.26916,2.8225
0.32377,2.8287
0.37814,2.8348
0.43221,2.8409
0.48596,2.8471
0.53934,2.8532
0.5923,2.8593
0.64482,2.8655
0.69684,2.8716
0.74833,2.8777
0.79925,2.8839
0.84956,2.89
0.89922,2.8962
0.9482,2.9023
0.99646,2.9084
1.044,2.9146
1.0906,2.9207
1.1365,2.9268
1.1815,2.933
1.2256,2.9391
1.2688,2.9452
1.311,2.9514
1.3522,2.9575
1.3924,2.9637
1.4315,2.9698
1.4695,2.9759
1.5064,2.9821
1.5421,2.9882
1.5767,2.9943
1.6101,3.0005
1.6422,3.0066
1.6731,3.0127
1.7027,3.0189
1.731,3.025
1.758,3.0311
1.7837,3.0373
1.808,3.0434
1.8309,3.0496
1.8524,3.0557
1.8725,3.0618
1.8912,3.068
1.9085,3.0741
1.9242,3.0802
1.9386,3.0864
1.9514,3.0925
1.9628,3.0986
1.9726,3.1048
1.981,3.1109
1.9878,3.117
1.9931,3.1232
1.997,3.1293
1.9992,3.1355
