abs(H),w
9.3957e-10,0.0013629
1.9166e-08,0.0027259
1.0491e-07,0.0040888
3.446e-07,0.0054518
8.6094e-07,0.0068147
1.8128e-06,0.0081777
3.3955e-06,0.0095406
5.8401e-06,0.010904
9.4141e-06,0.012267
1.4421e-05,0.013629
2.1199e-05,0.014992
3.0125e-05,0.016355
4.1608e-05,0.017718
5.6093e-05,0.019081
7.4062e-05,0.020444
9.603e-05,0.021807
0.00012255,0.02317
0.0001542,0.024533
0.0001916,0.025896
0.0002354,0.027259
0.00028629,0.028622
0.00034499,0.029985
0.00041224,0.031348
0.00048882,0.032711
0.00057555,0.034074
0.00067327,0.035437
0.00078286,0.0368
0.00090521,0.038163
0.0010413,0.039525
0.001192,0.040888
0.0013583,0.042251
0.0015414,0.043614
0.0017421,0.044977
0.0019616,0.04634
0.002201,0.047703
0.0024614,0.049066
0.0027439,0.050429
0.0030497,0.051792
0.0033799,0.053155
0.0037359,0.054518
0.0041188,0.055881
0.0045298,0.057244
0.0049703,0.058607
0.0054414,0.05997
0.0059446,0.061333
0.0064812,0.062696
0.0070524,0.064059
0.0076596,0.065421
0.0083041,0.066784
0.0089875,0.068147
0.0097109,0.06951
0.010476,0.070873
0.011284,0.072236
0.012136,0.073599
0.013034,0.074962
0.013979,0.076325
0.014973,0.077688
0.016017,0.079051
0.017112,0.080414
0.01826,0.081777
0.019463,0.08314
0.020721,0.084503
0.022037,0.085866
0.023411,0.087229
0.024845,0.088592
0.026341,0.089954
0.0279,0.091317
0.029523,0.09268
0.031212,0.094043
0.032968,0.095406
0.034793,0.096769
0.036688,0.098132
0.038654,0.099495
0.040692,0.10086
0.042805,0.10222
0.044993,0.10358
0.047257,0.10495
0.0496,0.10631
0.052021,0.10767
0.054523,0.10904
0.057107,0.1104
0.059773,0.11176
0.062523,0.11312
0.065359,0.11449
0.068281,0.11585
0.07129,0.11721
0.074388,0.11858
0.077575,0.11994
0.080853,0.1213
0.084222,0.12267
0.087684,0.12403
0.091239,0.12539
0.094888,0.12675
0.098633,0.12812
0.10247,0.12948
0.10641,0.13084
0.11045,0.13221
0.11458,0.13357
0.11881,0.13493
0.12314,0.13629
0.12757,0.13766
0.1321,0.13902
0.13674,0.14038
0.14147,0.14175
0.14631,0.14311
0.15125,0.14447
0.15629,0.14584
0.16144,0.1472
0.16668,0.14856
0.17204,0.14992
0.17749,0.15129
0.18305,0.15265
0.18871,0.15401
0.19448,0.15538
0.20035,0.15674
0.20632,0.1581
0.2124,0.15946
0.21858,0.16083
0.22486,0.16219
0.23125,0.16355
0.23774,0.16492
0.24433,0.16628
0.25102,0.16764
0.25781,0.16901
0.2647,0.17037
0.2717,0.17173
0.27879,0.17309
0.28598,0.17446
