abs(H),w
NaN,0
0.99982,0.00069813
1,0.0013963
0.99994,0.0020944
0.99989,0.0027925
0.99983,0.0034907
0.99976,0.0041888
0.99968,0.0048869
0.99958,0.0055851
0.99947,0.0062832
0.99935,0.0069813
0.99921,0.0076794
0.99906,0.0083776
0.9989,0.0090757
0.99872,0.0097738
0.99854,0.010472
0.99834,0.01117
0.99812,0.011868
0.99789,0.012566
0.99765,0.013265
0.9974,0.013963
0.99714,0.014661
0.99686,0.015359
0.99657,0.016057
0.99626,0.016755
0.99594,0.017453
0.99561,0.018151
0.99527,0.01885
0.99491,0.019548
0.99455,0.020246
0.99416,0.020944
0.99377,0.021642
0.99336,0.02234
0.99294,0.023038
0.99251,0.023736
0.99207,0.024435
0.99161,0.025133
0.99114,0.025831
0.99065,0.026529
0.99016,0.027227
0.98965,0.027925
0.98913,0.028623
0.98859,0.029322
0.98805,0.03002
0.98749,0.030718
0.98692,0.031416
0.98633,0.032114
0.98573,0.032812
0.98513,0.03351
0.9845,0.034208
0.98387,0.034907
0.98322,0.035605
0.98256,0.036303
0.98189,0.037001
0.98121,0.037699
0.98051,0.038397
0.9798,0.039095
0.97908,0.039794
0.97835,0.040492
0.9776,0.04119
0.97685,0.041888
0.97608,0.042586
0.9753,0.043284
0.9745,0.043982
0.9737,0.04468
0.97288,0.045379
0.97205,0.046077
0.9712,0.046775
0.97035,0.047473
0.96948,0.048171
0.96861,0.048869
0.96772,0.049567
0.96681,0.050265
0.9659,0.050964
0.96497,0.051662
0.96404,0.05236
0.96309,0.053058
0.96213,0.053756
0.96115,0.054454
0.96017,0.055152
0.95917,0.055851
0.95817,0.056549
0.95715,0.057247
0.95612,0.057945
0.95508,0.058643
0.95402,0.059341
0.95296,0.060039
0.95188,0.060737
0.95079,0.061436
0.9497,0.062134
0.94859,0.062832
0.94746,0.06353
0.94633,0.064228
0.94519,0.064926
0.94403,0.065624
0.94287,0.066323
0.94169,0.067021
0.9405,0.067719
0.9393,0.068417
0.9381,0.069115
0.93687,0.069813
0.93564,0.070511
0.9344,0.071209
0.93315,0.071908
0.93189,0.072606
0.93061,0.073304
0.92933,0.074002
0.92803,0.0747
0.92673,0.075398
0.92541,0.076096
0.92408,0.076794
0.92275,0.077493
0.9214,0.078191
0.92004,0.078889
0.91867,0.079587
0.91729,0.080285
0.91591,0.080983
0.91451,0.081681
0.9131,0.08238
0.91168,0.083078
0.91025,0.083776
0.90881,0.084474
0.90737,0.085172
0.90591,0.08587
0.90444,0.086568
0.90296,0.087266
0.90147,0.087965
0.89998,0.088663
0.89847,0.089361
0.89695,0.090059
0.89543,0.090757
0.89389,0.091455
0.89235,0.092153
0.8908,0.092852
0.88923,0.09355
0.88766,0.094248
0.88608,0.094946
0.88449,0.095644
0.88289,0.096342
0.88128,0.09704
0.87966,0.097738
0.87804,0.098437
0.8764,0.099135
0.87476,0.099833
0.87311,0.10053
0.87144,0.10123
0.86977,0.10193
0.8681,0.10263
0.86641,0.10332
0.86471,0.10402
0.86301,0.10472
0.8613,0.10542
0.85958,0.10612
0.85785,0.10681
0.85611,0.10751
0.85436,0.10821
0.85261,0.10891
0.85085,0.10961
0.84908,0.1103
0.8473,0.111
0.84552,0.1117
0.84373,0.1124
0.84192,0.1131
0.84012,0.1138
0.8383,0.11449
0.83648,0.11519
0.83465,0.11589
0.83281,0.11659
0.83096,0.11729
0.82911,0.11798
0.82725,0.11868
0.82538,0.11938
0.82351,0.12008
0.82162,0.12078
0.81974,0.12147
0.81784,0.12217
0.81594,0.12287
0.81403,0.12357
0.81211,0.12427
0.81019,0.12497
0.80826,0.12566
0.80632,0.12636
0.80438,0.12706
0.80243,0.12776
0.80047,0.12846
0.79851,0.12915
0.79654,0.12985
0.79457,0.13055
0.79259,0.13125
0.7906,0.13195
0.78861,0.13265
0.78661,0.13334
0.78461,0.13404
0.78259,0.13474
0.78058,0.13544
0.77856,0.13614
0.77653,0.13683
0.77449,0.13753
0.77246,0.13823
0.77041,0.13893
0.76836,0.13963
0.76631,0.14032
0.76425,0.14102
0.76218,0.14172
0.76011,0.14242
0.75803,0.14312
0.75595,0.14382
0.75387,0.14451
0.75177,0.14521
0.74968,0.14591
0.74758,0.14661
0.74547,0.14731
0.74336,0.148
0.74125,0.1487
0.73913,0.1494
0.73701,0.1501
0.73488,0.1508
0.73275,0.15149
0.73061,0.15219
0.72847,0.15289
0.72632,0.15359
0.72417,0.15429
0.72202,0.15499
0.71986,0.15568
0.7177,0.15638
0.71554,0.15708
0.71337,0.15778
0.7112,0.15848
0.70902,0.15917
0.70684,0.15987
0.70466,0.16057
0.70247,0.16127
0.70028,0.16197
0.69809,0.16266
0.6959,0.16336
0.6937,0.16406
0.69149,0.16476
0.68929,0.16546
0.68708,0.16616
0.68487,0.16685
0.68265,0.16755
0.68044,0.16825
0.67822,0.16895
0.67599,0.16965
0.67377,0.17034
0.67154,0.17104
0.66931,0.17174
0.66708,0.17244
0.66484,0.17314
0.66261,0.17383
0.66037,0.17453
0.65812,0.17523
0.65588,0.17593
0.65363,0.17663
0.65139,0.17733
0.64914,0.17802
0.64689,0.17872
0.64463,0.17942
0.64238,0.18012
0.64012,0.18082
0.63786,0.18151
0.6356,0.18221
0.63334,0.18291
0.63108,0.18361
0.62881,0.18431
0.62655,0.185
0.62428,0.1857
0.62201,0.1864
0.61975,0.1871
0.61748,0.1878
0.6152,0.1885
0.61293,0.18919
0.61066,0.18989
0.60839,0.19059
0.60611,0.19129
0.60384,0.19199
0.60156,0.19268
0.59928,0.19338
0.59701,0.19408
0.59473,0.19478
0.59245,0.19548
0.59018,0.19618
0.5879,0.19687
0.58562,0.19757
0.58334,0.19827
0.58106,0.19897
0.57878,0.19967
0.57651,0.20036
0.57423,0.20106
0.57195,0.20176
0.56967,0.20246
0.56739,0.20316
0.56512,0.20385
0.56284,0.20455
0.56056,0.20525
0.55829,0.20595
0.55601,0.20665
0.55374,0.20735
0.55146,0.20804
0.54919,0.20874
0.54692,0.20944
0.54464,0.21014
0.54237,0.21084
0.5401,0.21153
0.53784,0.21223
0.53557,0.21293
0.5333,0.21363
0.53104,0.21433
0.52877,0.21502
0.52651,0.21572
0.52425,0.21642
0.52199,0.21712
0.51973,0.21782
0.51747,0.21852
0.51521,0.21921
0.51296,0.21991
0.51071,0.22061
0.50846,0.22131
0.50621,0.22201
0.50396,0.2227
0.50172,0.2234
0.49947,0.2241
0.49723,0.2248
0.49499,0.2255
0.49276,0.22619
0.49052,0.22689
0.48829,0.22759
0.48606,0.22829
0.48383,0.22899
0.4816,0.22969
0.47938,0.23038
0.47716,0.23108
0.47494,0.23178
0.47272,0.23248
0.47051,0.23318
0.4683,0.23387
0.46609,0.23457
0.46389,0.23527
0.46168,0.23597
0.45948,0.23667
0.45729,0.23736
0.45509,0.23806
0.4529,0.23876
0.45071,0.23946
0.44853,0.24016
0.44635,0.24086
0.44417,0.24155
0.44199,0.24225
0.43982,0.24295
