abs(H),w
0.17831,1.9942
0.16714,2.0003
0.156,2.0064
0.14489,2.0126
0.13381,2.0187
0.12277,2.0249
0.11176,2.031
0.10078,2.0371
0.089833,2.0433
0.078923,2.0494
0.068047,2.0555
0.057207,2.0617
0.046402,2.0678
0.035632,2.0739
0.0249,2.0801
0.014204,2.0862
0.0035447,2.0923
0.0070768,2.0985
0.01766,2.1046
0.028205,2.1108
0.038712,2.1169
0.049179,2.123
0.059607,2.1292
0.069995,2.1353
0.080343,2.1414
0.09065,2.1476
0.10092,2.1537
0.11114,2.1598
0.12132,2.166
0.13146,2.1721
0.14156,2.1783
0.15162,2.1844
0.16163,2.1905
0.1716,2.1967
0.18152,2.2028
0.1914,2.2089
0.20123,2.2151
0.21102,2.2212
0.22077,2.2273
0.23046,2.2335
0.24011,2.2396
0.24972,2.2457
0.25928,2.2519
0.26879,2.258
0.27825,2.2642
0.28766,2.2703
0.29703,2.2764
0.30635,2.2826
0.31561,2.2887
0.32483,2.2948
0.334,2.301
0.34312,2.3071
0.35219,2.3132
0.3612,2.3194
0.37017,2.3255
0.37908,2.3317
0.38794,2.3378
0.39675,2.3439
0.40551,2.3501
0.41421,2.3562
0.42286,2.3623
0.43146,2.3685
0.44001,2.3746
0.44849,2.3807
0.45693,2.3869
0.46531,2.393
0.47363,2.3991
0.4819,2.4053
0.49012,2.4114
0.49827,2.4176
0.50637,2.4237
0.51442,2.4298
0.5224,2.436
0.53033,2.4421
0.53821,2.4482
0.54602,2.4544
0.55378,2.4605
0.56147,2.4666
0.56911,2.4728
0.57669,2.4789
0.58421,2.485
0.59167,2.4912
0.59907,2.4973
0.60642,2.5035
0.6137,2.5096
0.62091,2.5157
0.62807,2.5219
0.63517,2.528
0.64221,2.5341
0.64918,2.5403
0.65609,2.5464
0.66294,2.5525
0.66973,2.5587
0.67645,2.5648
0.68311,2.571
0.68971,2.5771
0.69624,2.5832
0.70271,2.5894
0.70912,2.5955
0.71546,2.6016
0.72173,2.6078
0.72795,2.6139
0.73409,2.62
0.74017,2.6262
0.74619,2.6323
0.75214,2.6384
0.75802,2.6446
0.76384,2.6507
0.76959,2.6569
0.77528,2.663
0.7809,2.6691
0.78645,2.6753
0.79193,2.6814
0.79735,2.6875
0.8027,2.6937
0.80798,2.6998
0.81319,2.7059
0.81834,2.7121
0.82341,2.7182
0.82842,2.7243
0.83336,2.7305
0.83823,2.7366
0.84303,2.7428
0.84776,2.7489
0.85242,2.755
0.85701,2.7612
0.86153,2.7673
0.86599,2.7734
0.87037,2.7796
0.87468,2.7857
0.87892,2.7918
0.88309,2.798
0.88719,2.8041
0.89121,2.8103
0.89517,2.8164
0.89906,2.8225
0.90287,2.8287
0.90661,2.8348
0.91028,2.8409
0.91388,2.8471
0.91741,2.8532
0.92086,2.8593
0.92424,2.8655
0.92755,2.8716
0.93079,2.8777
0.93395,2.8839
0.93704,2.89
0.94006,2.8962
0.94301,2.9023
0.94588,2.9084
0.94868,2.9146
0.9514,2.9207
0.95406,2.9268
0.95663,2.933
0.95914,2.9391
0.96157,2.9452
0.96393,2.9514
0.96621,2.9575
0.96842,2.9637
0.97056,2.9698
0.97262,2.9759
0.9746,2.9821
0.97652,2.9882
0.97835,2.9943
0.98012,3.0005
0.98181,3.0066
0.98342,3.0127
0.98496,3.0189
0.98642,3.025
0.98781,3.0311
0.98913,3.0373
0.99037,3.0434
0.99153,3.0496
0.99263,3.0557
0.99364,3.0618
0.99458,3.068
0.99545,3.0741
0.99624,3.0802
0.99695,3.0864
0.99759,3.0925
0.99816,3.0986
0.99864,3.1048
0.99906,3.1109
0.9994,3.117
0.99966,3.1232
0.99985,3.1293
0.99996,3.1355
