abs(H),w
4.9743e-10,0.0013629
1.946e-08,0.0027259
1.2772e-07,0.0040888
4.5719e-07,0.0054518
1.2013e-06,0.0068147
2.6151e-06,0.0081777
5.0162e-06,0.0095406
8.7842e-06,0.010904
1.4361e-05,0.012267
2.2253e-05,0.013629
3.3027e-05,0.014992
4.7315e-05,0.016355
6.581e-05,0.017718
8.9269e-05,0.019081
0.00011851,0.020444
0.00015442,0.021807
0.00019795,0.02317
0.00025009,0.024533
0.00031193,0.025896
0.00038459,0.027259
0.00046927,0.028622
0.00056723,0.029985
0.00067977,0.031348
0.00080829,0.032711
0.00095421,0.034074
0.001119,0.035437
0.0013043,0.0368
0.0015116,0.038163
0.0017427,0.039525
0.0019993,0.040888
0.0022831,0.042251
0.002596,0.043614
0.0029399,0.044977
0.0033167,0.04634
0.0037285,0.047703
0.0041772,0.049066
0.004665,0.050429
0.0051941,0.051792
0.0057666,0.053155
0.0063847,0.054518
0.0070509,0.055881
0.0077673,0.057244
0.0085365,0.058607
0.0093607,0.05997
0.010243,0.061333
0.011184,0.062696
0.012189,0.064059
0.013259,0.065421
0.014396,0.066784
0.015604,0.068147
0.016885,0.06951
0.018242,0.070873
0.019678,0.072236
0.021195,0.073599
0.022796,0.074962
0.024484,0.076325
0.026262,0.077688
0.028132,0.079051
0.030098,0.080414
0.032162,0.081777
0.034328,0.08314
0.036598,0.084503
0.038975,0.085866
0.041462,0.087229
0.044062,0.088592
0.046778,0.089954
0.049614,0.091317
0.052571,0.09268
0.055652,0.094043
0.058862,0.095406
0.062202,0.096769
0.065676,0.098132
0.069287,0.099495
0.073037,0.10086
0.07693,0.10222
0.080968,0.10358
0.085154,0.10495
0.089491,0.10631
0.093982,0.10767
0.09863,0.10904
0.10344,0.1104
0.10841,0.11176
0.11354,0.11312
0.11884,0.11449
0.12431,0.11585
0.12996,0.11721
0.13578,0.11858
0.14178,0.11994
0.14796,0.1213
0.15432,0.12267
0.16087,0.12403
0.1676,0.12539
0.17453,0.12675
0.18164,0.12812
0.18895,0.12948
0.19646,0.13084
0.20417,0.13221
0.21208,0.13357
0.22019,0.13493
0.2285,0.13629
0.23702,0.13766
0.24575,0.13902
0.25469,0.14038
0.26384,0.14175
0.2732,0.14311
0.28278,0.14447
0.29257,0.14584
0.30258,0.1472
0.31281,0.14856
0.32325,0.14992
0.33392,0.15129
0.34481,0.15265
0.35592,0.15401
0.36726,0.15538
0.37881,0.15674
0.39059,0.1581
0.4026,0.15946
0.41483,0.16083
0.42729,0.16219
0.43997,0.16355
0.45288,0.16492
0.46601,0.16628
0.47937,0.16764
0.49296,0.16901
0.50677,0.17037
0.52081,0.17173
0.53507,0.17309
0.54955,0.17446
