abs(H),w
0.00099996,-4.3884
0.00099984,-4.3787
0.00099964,-4.3689
0.00099936,-4.3591
0.00099901,-4.3493
0.00099857,-4.3395
0.00099805,-4.3297
0.00099746,-4.3199
0.00099678,-4.3101
0.00099603,-4.3004
0.00099519,-4.2906
0.00099428,-4.2808
0.00099328,-4.271
0.00099221,-4.2612
0.00099105,-4.2514
0.00098981,-4.2416
0.00098849,-4.2319
0.0009871,-4.2221
0.00098562,-4.2123
0.00098406,-4.2025
0.00098241,-4.1927
0.00098069,-4.1829
0.00097888,-4.1731
0.000977,-4.1633
0.00097503,-4.1536
0.00097297,-4.1438
0.00097084,-4.134
0.00096862,-4.1242
0.00096631,-4.1144
0.00096393,-4.1046
0.00096146,-4.0948
0.0009589,-4.085
0.00095626,-4.0753
0.00095354,-4.0655
0.00095073,-4.0557
0.00094783,-4.0459
0.00094485,-4.0361
0.00094178,-4.0263
0.00093862,-4.0165
0.00093538,-4.0068
0.00093204,-3.997
0.00092862,-3.9872
0.00092511,-3.9774
0.00092152,-3.9676
0.00091783,-3.9578
0.00091405,-3.948
0.00091018,-3.9382
0.00090622,-3.9285
0.00090217,-3.9187
0.00089802,-3.9089
0.00089378,-3.8991
0.00088945,-3.8893
0.00088503,-3.8795
0.00088051,-3.8697
0.00087589,-3.86
0.00087118,-3.8502
0.00086637,-3.8404
0.00086147,-3.8306
0.00085647,-3.8208
0.00085137,-3.811
0.00084617,-3.8012
0.00084087,-3.7914
0.00083547,-3.7817
0.00082997,-3.7719
0.00082436,-3.7621
0.00081866,-3.7523
0.00081285,-3.7425
0.00080694,-3.7327
0.00080092,-3.7229
0.00079479,-3.7131
0.00078856,-3.7034
0.00078223,-3.6936
0.00077578,-3.6838
0.00076923,-3.674
0.00076256,-3.6642
0.00075579,-3.6544
0.0007489,-3.6446
0.0007419,-3.6349
0.00073479,-3.6251
0.00072756,-3.6153
0.00072022,-3.6055
0.00071277,-3.5957
0.00070519,-3.5859
0.0006975,-3.5761
0.00068969,-3.5663
0.00068176,-3.5566
0.00067371,-3.5468
0.00066553,-3.537
0.00065723,-3.5272
0.00064881,-3.5174
0.00064027,-3.5076
0.0006316,-3.4978
0.0006228,-3.488
0.00061387,-3.4783
0.00060482,-3.4685
0.00059563,-3.4587
0.00058631,-3.4489
0.00057686,-3.4391
0.00056728,-3.4293
0.00055757,-3.4195
0.00054771,-3.4098
0.00053772,-3.4
0.0005276,-3.3902
0.00051733,-3.3804
0.00050692,-3.3706
0.00049638,-3.3608
0.00048569,-3.351
0.00047486,-3.3412
