abs(H),angle(H),W
0.046216,86.595,0.68487
6.9204e-06,86.589,0.68801
0.0068528,86.582,0.69115
0.0063673,86.576,0.69429
0.00057894,89.711,0.69743
5.3159e-05,89.705,0.70058
2.2845e-09,90.798,0.70372
5.137e-05,89.692,0.70686
0.00054063,89.686,0.71
0.0057459,92.821,0.71314
0.0059759,92.815,0.71628
5.8317e-06,92.809,0.71942
0.037634,92.803,0.72257
0.050845,92.796,0.72571
4.9023e-05,92.79,0.72885
0.049197,92.784,0.73199
0.035234,92.778,0.73513
5.2829e-06,92.771,0.73827
0.005238,92.765,0.74142
0.0048732,92.759,0.74456
0.00044365,95.894,0.7477
4.0788e-05,95.888,0.75084
3.7001e-12,96.478,0.75398
3.9513e-05,95.875,0.75712
0.00041636,95.869,0.76027
0.0044306,99.004,0.76341
0.0046134,98.998,0.76655
4.5076e-06,98.992,0.76969
0.029123,98.985,0.77283
0.039393,98.979,0.77597
3.8027e-05,98.973,0.77911
0.038206,98.966,0.78226
0.027394,98.96,0.7854
4.1121e-06,98.954,0.78854
0.0040818,98.948,0.79168
0.0038017,98.941,0.79482
0.00034649,102.08,0.79796
3.1891e-05,102.07,0.80111
3.9106e-10,102.81,0.80425
3.0962e-05,102.06,0.80739
0.00032661,102.05,0.81053
0.0034792,105.19,0.81367
0.0036267,105.18,0.81681
3.5472e-06,105.17,0.81996
0.022943,105.17,0.8231
0.031066,105.16,0.82624
3.0019e-05,105.16,0.82938
0.030191,105.15,0.83252
0.021669,105.14,0.83566
3.2561e-06,105.14,0.83881
0.0032353,105.13,0.84195
0.0030164,105.12,0.84509
0.00027519,108.26,0.84823
2.5353e-05,108.25,0.85137
1.0478e-09,108.79,0.85451
2.4663e-05,108.24,0.85765
0.00026041,108.23,0.8608
0.0027767,111.37,0.86394
0.0028971,111.36,0.86708
2.8363e-06,111.36,0.87022
0.018362,111.35,0.87336
0.024886,111.34,0.8765
2.407e-05,111.34,0.87965
0.02423,111.33,0.88279
0.017407,111.33,0.88593
2.618e-06,111.32,0.88907
0.0026036,111.31,0.89221
0.0024296,111.31,0.89535
0.00022185,114.44,0.8985
2.0457e-05,114.44,0.90164
3.9204e-10,113.09,0.90478
1.9935e-05,114.42,0.90792
0.00021067,114.42,0.91106
0.0022482,117.55,0.9142
0.0023478,117.55,0.91735
2.3004e-06,117.54,0.92049
0.014905,117.53,0.92363
0.020218,117.53,0.92677
1.9571e-05,117.52,0.92991
0.019718,117.51,0.93305
0.014177,117.51,0.93619
2.1339e-06,117.5,0.93934
0.0021239,117.5,0.94248
0.0019835,117.49,0.94562
0.00018127,120.62,0.94876
1.6728e-05,120.62,0.9519
1.9563e-09,119.74,0.95504
1.6327e-05,120.61,0.95819
0.00017267,120.6,0.96133
0.0018442,123.73,0.96447
0.0019273,123.73,0.96761
1.8899e-06,123.72,0.97075
0.012254,123.72,0.97389
0.016635,123.71,0.97704
1.6115e-05,123.7,0.98018
0.016248,123.7,0.98332
0.01169,123.69,0.98646
1.7609e-06,123.68,0.9896
0.001754,123.68,0.99274
0.0016393,123.67,0.99588
0.00014991,126.81,0.99903
1.3844e-05,126.8,1.0022
4.3557e-13,127.31,1.0053
1.3532e-05,126.79,1.0085
0.00014321,126.78,1.0116
0.0015306,129.92,1.0147
0.0016007,129.91,1.0179
1.5707e-06,129.9,1.021
0.010192,129.9,1.0242
0.013845,129.89,1.0273
1.3421e-05,129.89,1.0304
0.013541,129.88,1.0336
0.0097495,129.87,1.0367
1.4696e-06,129.87,1.0399
0.0014647,129.86,1.043
0.0013698,129.85,1.0462
0.00012536,132.99,1.0493
1.1584e-05,132.98,1.0524
1.5397e-09,135.34,1.0556
1.1337e-05,132.97,1.0587
0.00012007,132.96,1.0619
0.001284,136.1,1.065
0.0013437,136.09,1.0681
1.3194e-06,136.09,1.0713
0.0085665,136.08,1.0744
0.011644,136.07,1.0776
1.1295e-05,136.07,1.0807
0.011403,136.06,1.0838
0.008215,136.06,1.087
1.239e-06,136.05,1.0901
0.0012357,136.04,1.0933
0.0011564,136.04,1.0964
0.00010588,139.17,1.0996
9.7907e-06,139.17,1.1027
5.4589e-10,136.96,1.1058
9.5934e-06,139.15,1.109
0.00010166,139.15,1.1121
0.0010878,142.28,1.1153
0.0011391,142.28,1.1184
1.1191e-06,142.27,1.1215
0.0072701,142.26,1.1247
0.0098877,142.26,1.1278
9.5965e-06,142.25,1.131
0.0096938,142.25,1.1341
0.0069878,142.24,1.1373
1.0545e-06,142.23,1.1404
0.0010523,142.23,1.1435
0.00098528,142.22,1.1467
9.027e-05,145.36,1.1498
8.3515e-06,145.35,1.153
7.95e-10,145.35,1.1561
8.1922e-06,145.34,1.1592
8.6858e-05,145.33,1.1624
0.00092996,148.47,1.1655
0.00097427,148.46,1.1687
9.577e-07,148.45,1.1718
0.0062251,148.45,1.175
0.0084709,148.44,1.1781
8.2258e-06,148.43,1.1812
0.0083136,148.43,1.1844
0.005996,148.42,1.1875
9.0534e-07,148.42,1.1907
0.0009039,148.41,1.1938
0.00084676,148.4,1.1969
7.7619e-05,151.54,1.2001
7.1848e-06,151.53,1.2032
1.8938e-09,152.94,1.2064
7.0549e-06,151.52,1.2095
7.4838e-05,151.51,1.2127
0.00080166,154.65,1.2158
0.00084028,154.64,1.2189
8.264e-07,154.64,1.2221
0.0053743,154.63,1.2252
0.0073168,154.62,1.2284
7.1086e-06,154.62,1.2315
0.007188,154.61,1.2346
0.0051868,154.6,1.2378
7.8352e-07,154.6,1.2409
0.00078266,154.59,1.2441
0.00073353,154.59,1.2472
6.7272e-05,157.72,1.2504
6.23e-06,157.71,1.2535
0,157.08,1.2566
6.1232e-06,157.7,1.2598
6.4985e-05,157.7,1.2629
0.00069644,160.83,1.2661
0.00073034,160.82,1.2692
7.1861e-07,160.82,1.2723
0.0046754,160.81,1.2755
0.0063683,160.81,1.2786
6.1899e-06,160.8,1.2818
0.0062619,160.79,1.2849
0.0045205,160.79,1.2881
6.8319e-07,160.78,1.2912
0.00068274,160.77,1.2943
0.00064018,160.77,1.2975
5.8736e-05,163.9,1.3006
5.442e-06,163.9,1.3038
9.8869e-10,163.23,1.3069
5.3534e-06,163.88,1.31
5.684e-05,163.88,1.3132
0.00060942,167.01,1.3163
0.00063936,167.01,1.3195
6.2936e-07,167,1.3226
0.0040966,166.99,1.3258
0.0055822,166.99,1.3289
5.4282e-06,166.98,1.332
0.0054936,166.98,1.3352
0.0039676,166.97,1.3383
5.9988e-07,166.96,1.3415
0.00059974,166.96,1.3446
0.00056259,166.95,1.3477
5.1639e-05,170.09,1.3509
4.7864e-06,170.08,1.354
9.5568e-10,171.35,1.3572
4.7123e-06,170.07,1.3603
5.0054e-05,170.06,1.3635
0.00053689,173.2,1.3666
0.00056349,173.19,1.3697
5.5491e-07,173.18,1.3729
0.0036134,173.18,1.376
0.0049258,173.17,1.3792
4.7918e-06,173.16,1.3823
0.0048515,173.16,1.3854
0.0035053,173.15,1.3886
5.3019e-07,173.15,1.3917
0.00053027,173.14,1.3949
0.00049762,173.13,1.398
4.5694e-05,176.27,1.4012
4.237e-06,176.26,1.4043
7.3434e-10,174.92,1.4074
4.1747e-06,176.25,1.4106
4.436e-05,176.24,1.4137
0.000476,179.38,1.4169
0.00049978,179.37,1.42
4.9235e-07,179.37,1.4231
0.0032073,179.36,1.4263
0.0043738,179.35,1.4294
4.2564e-06,179.35,1.4326
0.0043111,179.34,1.4357
0.003116,179.33,1.4388
4.7148e-07,179.33,1.442
0.00047173,179.32,1.4451
0.00044285,179.32,1.4483
4.068e-05,182.45,1.4514
3.7734e-06,182.44,1.4546
9.9291e-10,181.21,1.4577
3.7207e-06,182.43,1.4608
3.955e-05,182.43,1.464
0.00042454,185.56,1.4671
0.00044591,185.56,1.4703
4.3944e-07,185.55,1.4734
0.0028636,185.54,1.4765
0.0039066,185.54,1.4797
3.8031e-06,185.53,1.4828
0.0038534,185.52,1.486
0.0027861,185.52,1.4891
4.2172e-07,185.51,1.4923
0.00042209,185.5,1.4954
0.00039639,185.5,1.4985
3.6424e-05,188.63,1.5017
3.3799e-06,188.63,1.5048
4.0345e-13,188.85,1.508
3.3349e-06,188.61,1.5111
3.5462e-05,188.61,1.5142
0.00038079,191.74,1.5174
0.00040009,191.74,1.5205
3.9442e-07,191.73,1.5237
0.0025711,191.73,1.5268
0.0035088,191.72,1.53
3.417e-06,191.71,1.5331
0.0034633,191.71,1.5362
0.0025049,191.7,1.5394
3.7928e-07,191.69,1.5425
0.00037974,191.69,1.5457
0.00035673,191.68,1.5488
3.2791e-05,194.82,1.5519
3.0438e-06,194.81,1.5551
2.6009e-09,196.59,1.5582
3.0053e-06,194.8,1.5614
3.1967e-05,194.79,1.5645
0.00034337,197.93,1.5677
0.0003609,197.92,1.5708
3.559e-07,197.91,1.5739
0.0023208,197.91,1.5771
0.0031681,197.9,1.5802
3.0862e-06,197.9,1.5834
0.003129,197.89,1.5865
0.0022639,197.88,1.5896
3.4289e-07,197.88,1.5928
0.00034342,197.87,1.5959
0.00032271,197.86,1.5991
2.9674e-05,201,1.6022
2.7552e-06,200.99,1.6054
1.1468e-09,199.89,1.6085
2.7221e-06,200.98,1.6116
2.8964e-05,200.97,1.6148
0.00031121,204.11,1.6179
0.00032719,204.1,1.6211
3.2276e-07,204.1,1.6242
0.0021053,204.09,1.6273
0.0028749,204.08,1.6305
2.8014e-06,204.08,1.6336
0.0028411,204.07,1.6368
0.0020562,204.07,1.6399
3.1153e-07,204.06,1.6431
0.00031211,204.05,1.6462
0.00029338,204.05,1.6493
2.6984e-05,207.18,1.6525
2.5063e-06,207.18,1.6556
1.5504e-10,204.49,1.6588
2.4776e-06,207.16,1.6619
2.637e-05,207.16,1.665
0.00028342,210.29,1.6682
0.00029807,210.29,1.6713
2.9411e-07,210.28,1.6745
0.001919,210.27,1.6776
0.0026212,210.27,1.6808
2.555e-06,210.26,1.6839
0.002592,210.25,1.687
0.0018764,210.25,1.6902
2.8438e-07,210.24,1.6933
0.00028498,210.24,1.6965
0.00026796,210.23,1.6996
2.4653e-05,213.36,1.7027
2.2904e-06,213.36,1.7059
9.3774e-10,212.05,1.709
2.2655e-06,213.35,1.7122
2.412e-05,213.34,1.7153
0.00025931,216.47,1.7185
0.00027278,216.47,1.7216
2.6924e-07,216.46,1.7247
0.0017572,216.46,1.7279
0.0024009,216.45,1.731
2.3409e-06,216.44,1.7342
0.0023754,216.44,1.7373
0.0017201,216.43,1.7404
2.6076e-07,216.42,1.7436
0.00026139,216.42,1.7467
0.00024584,216.41,1.7499
2.2625e-05,219.55,1.753
2.1025e-06,219.54,1.7562
1.3749e-12,218.26,1.7593
2.0808e-06,219.53,1.7624
2.2159e-05,219.52,1.7656
0.00023829,222.66,1.7687
0.00025074,222.65,1.7719
2.4756e-07,222.64,1.775
0.0016161,222.64,1.7781
0.0022087,222.63,1.7813
2.1541e-06,222.63,1.7844
0.0021864,222.62,1.7876
0.0015837,222.61,1.7907
2.4014e-07,222.61,1.7938
0.00024078,222.6,1.797
0.00022652,222.59,1.8001
2.0852e-05,225.73,1.8033
1.9383e-06,225.72,1.8064
1.583e-09,223.77,1.8096
1.9193e-06,225.71,1.8127
2.0444e-05,225.7,1.8158
0.00021991,228.84,1.819
0.00023146,228.83,1.8221
2.2857e-07,228.83,1.8253
0.0014926,228.82,1.8284
0.0020404,228.81,1.8315
1.9904e-06,228.81,1.8347
0.0020209,228.8,1.8378
0.0014641,228.8,1.841
2.2207e-07,228.79,1.8441
0.00022272,228.78,1.8473
0.00020958,228.78,1.8504
1.9297e-05,231.91,1.8535
1.7942e-06,231.91,1.8567
2.2689e-09,233.83,1.8598
1.7775e-06,231.89,1.863
1.8939e-05,231.89,1.8661
0.00020377,235.02,1.8692
0.00021452,235.02,1.8724
2.119e-07,235.01,1.8755
0.0013841,235,1.8787
0.0018925,235,1.8818
1.8466e-06,234.99,1.885
0.0018753,234.98,1.8881
0.001359,234.98,1.8912
2.0618e-07,234.97,1.8944
0.00020683,234.97,1.8975
0.00019467,234.96,1.9007
1.7929e-05,238.1,1.9038
1.6674e-06,238.09,1.9069
9.936e-10,240.35,1.9101
1.6527e-06,238.08,1.9132
1.7613e-05,238.07,1.9164
0.00018955,241.21,1.9195
0.0001996,241.2,1.9227
1.9721e-07,241.19,1.9258
0.0012884,241.19,1.9289
0.0017622,241.18,1.9321
1.7198e-06,241.17,1.9352
0.001747,241.17,1.9384
0.0012663,241.16,1.9415
1.9216e-07,241.15,1.9446
0.00019281,241.15,1.9478
0.00018152,241.14,1.9509
1.6722e-05,244.28,1.9541
1.5555e-06,244.27,1.9572
2.1308e-10,241.47,1.9604
1.5425e-06,244.26,1.9635
1.6442e-05,244.25,1.9666
0.00017699,247.39,1.9698
0.00018642,247.38,1.9729
1.8423e-07,247.38,1.9761
0.0012039,247.37,1.9792
0.0016469,247.36,1.9823
1.6077e-06,247.36,1.9855
0.0016335,247.35,1.9886
0.0011843,247.34,1.9918
1.7975e-07,247.34,1.9949
0.00018041,247.33,1.9981
0.00016988,247.33,2.0012
1.5653e-05,250.46,2.0043
1.4564e-06,250.45,2.0075
1.4953e-12,247.49,2.0106
1.4449e-06,250.44,2.0138
1.5406e-05,250.44,2.0169
0.00016587,253.57,2.02
0.00017474,253.56,2.0232
1.7273e-07,253.56,2.0263
0.001129,253.55,2.0295
0.0015448,253.55,2.0326
1.5084e-06,253.54,2.0358
0.0015328,253.53,2.0389
0.0011116,253.53,2.042
1.6876e-07,253.52,2.0452
0.00016941,253.51,2.0483
0.00015956,253.51,2.0515
1.4705e-05,256.64,2.0546
1.3685e-06,256.64,2.0577
2.7761e-09,258.4,2.0609
1.3582e-06,256.62,2.064
1.4485e-05,256.62,2.0672
0.00015599,259.75,2.0703
0.00016437,259.75,2.0735
1.6251e-07,259.74,2.0766
0.0010624,259.73,2.0797
0.001454,259.73,2.0829
1.4201e-06,259.72,2.086
0.0014434,259.72,2.0892
0.001047,259.71,2.0923
1.5898e-07,259.7,2.0954
0.00015963,259.7,2.0986
0.00015038,259.69,2.1017
1.3862e-05,262.83,2.1049
1.2903e-06,262.82,2.108
9.7753e-10,263.68,2.1112
1.2812e-06,262.81,2.1143
1.3666e-05,262.8,2.1174
0.0001472,265.94,2.1206
0.00015515,265.93,2.1237
1.5342e-07,265.92,2.1269
0.0010032,265.92,2.13
0.0013733,265.91,2.1331
1.3415e-06,265.9,2.1363
0.0013638,265.9,2.1394
0.00098946,265.89,2.1426
1.5028e-07,265.89,2.1457
0.00015092,265.88,2.1488
0.00014221,265.87,2.152
1.3111e-05,269.01,2.1551
1.2207e-06,269,2.1583
9.0062e-10,268.18,2.1614
1.2126e-06,268.99,2.1646
1.2937e-05,268.98,2.1677
0.00013937,272.12,2.1708
0.00014692,272.11,2.174
1.4532e-07,272.11,2.1771
0.00095044,272.1,2.1803
0.0013013,272.09,2.1834
1.2714e-06,272.09,2.1865
0.0012929,272.08,2.1897
0.00093816,272.07,2.1928
1.4251e-07,272.07,2.196
0.00014315,272.06,2.1991
0.00013492,272.06,2.2023
1.2442e-05,275.19,2.2054
1.1586e-06,275.18,2.2085
1.3733e-09,276.06,2.2117
1.1513e-06,275.17,2.2148
1.2286e-05,275.17,2.218
0.00013239,278.3,2.2211
0.00013959,278.29,2.2242
1.3809e-07,278.29,2.2274
0.00090334,278.28,2.2305
0.0012371,278.28,2.2337
1.2089e-06,278.27,2.2368
0.0012295,278.26,2.24
0.00089237,278.26,2.2431
1.3559e-07,278.25,2.2462
0.00013622,278.24,2.2494
0.00012841,278.24,2.2525
1.1844e-05,281.37,2.2557
1.1031e-06,281.37,2.2588
6.1061e-14,279.77,2.2619
1.0966e-06,281.35,2.2651
1.1704e-05,281.35,2.2682
0.00012615,284.48,2.2714
0.00013303,284.48,2.2745
1.3164e-07,284.47,2.2777
0.00086127,284.46,2.2808
0.0011797,284.46,2.2839
1.153e-06,284.45,2.2871
0.0011729,284.45,2.2902
0.00085147,284.44,2.2934
1.294e-07,284.43,2.2965
0.00013002,284.43,2.2996
0.00012259,284.42,2.3028
1.1309e-05,287.56,2.3059
1.0536e-06,287.55,2.3091
6.4643e-11,287.63,2.3122
1.0478e-06,287.54,2.3154
1.1185e-05,287.53,2.3185
0.00012057,290.67,2.3216
0.00012718,290.66,2.3248
1.2587e-07,290.65,2.3279
0.00082367,290.65,2.3311
0.0011284,290.64,2.3342
1.1031e-06,290.64,2.3373
0.0011224,290.63,2.3405
0.00081491,290.62,2.3436
1.2386e-07,290.62,2.3468
0.00012449,290.61,2.3499
0.00011739,290.6,2.3531
1.0832e-05,293.74,2.3562
1.0093e-06,293.73,2.3593
7.033e-10,291.26,2.3625
1.0041e-06,293.72,2.3656
1.0721e-05,293.71,2.3688
0.00011559,296.85,2.3719
0.00012195,296.84,2.375
1.2071e-07,296.84,2.3782
0.00079007,296.83,2.3813
0.0010826,296.82,2.3845
1.0585e-06,296.82,2.3876
0.0010772,296.81,2.3908
0.00078225,296.81,2.3939
1.1892e-07,296.8,2.397
0.00011954,296.79,2.4002
0.00011275,296.79,2.4033
1.0406e-05,299.92,2.4065
9.6972e-07,299.92,2.4096
1.1074e-09,297.08,2.4127
9.6508e-07,299.9,2.4159
1.0306e-05,299.9,2.419
0.00011114,303.03,2.4222
0.00011727,303.03,2.4253
1.161e-07,303.02,2.4285
0.00076007,303.01,2.4316
0.0010416,303.01,2.4347
1.0187e-06,303,2.4379
0.0010369,302.99,2.441
0.00075309,302.99,2.4442
1.1451e-07,302.98,2.4473
0.00011513,302.98,2.4504
0.00010861,302.97,2.4536
1.0025e-05,306.1,2.4567
9.3441e-07,306.1,2.4599
1.0362e-09,308.76,2.463
9.3027e-07,306.09,2.4662
9.9363e-06,306.08,2.4693
0.00010717,309.21,2.4724
0.0001131,309.21,2.4756
1.12e-07,309.2,2.4787
0.00073331,309.2,2.4819
0.0010052,309.19,2.485
9.8318e-07,309.18,2.4881
0.0010009,309.18,2.4913
0.00072709,309.17,2.4944
1.1058e-07,309.16,2.4976
0.00011119,309.16,2.5007
0.00010491,309.15,2.5038
9.6857e-06,312.29,2.507
9.0296e-07,312.28,2.5101
0,314.16,2.5133
8.9927e-07,312.27,2.5164
9.6069e-06,312.26,2.5196
0.00010364,315.4,2.5227
0.00010939,315.39,2.5258
1.0834e-07,315.38,2.529
0.0007095,315.38,2.5321
0.00097268,315.37,2.5353
9.5158e-07,315.37,2.5384
0.00096889,315.36,2.5415
0.00070397,315.35,2.5447
1.0708e-07,315.35,2.5478
0.0001077,315.34,2.551
0.00010163,315.33,2.5541
9.3842e-06,318.47,2.5573
8.75e-07,318.46,2.5604
1.978e-09,315.43,2.5635
8.7174e-07,318.45,2.5667
9.3143e-06,318.44,2.5698
0.0001005,321.58,2.573
0.0001061,321.57,2.5761
1.051e-07,321.57,2.5792
0.00068836,321.56,2.5824
0.00094387,321.55,2.5855
9.2355e-07,321.55,2.5887
0.00094051,321.54,2.5918
0.00068347,321.54,2.595
1.0398e-07,321.53,2.5981
0.0001046,321.52,2.6012
9.8721e-05,321.52,2.6044
9.1172e-06,324.65,2.6075
8.5025e-07,324.65,2.6107
6.0842e-10,326.87,2.6138
8.4736e-07,324.63,2.6169
9.0555e-06,324.63,2.6201
9.772e-05,327.76,2.6232
0.00010318,327.76,2.6264
1.0223e-07,327.75,2.6295
0.00066969,327.74,2.6327
0.00091842,327.74,2.6358
8.988e-07,327.73,2.6389
0.00091546,327.72,2.6421
0.00066538,327.72,2.6452
1.0124e-07,327.71,2.6484
0.00010186,327.71,2.6515
9.6156e-05,327.7,2.6546
8.8818e-06,330.83,2.6578
8.2844e-07,330.83,2.6609
7.81e-10,331.93,2.6641
8.2591e-07,330.82,2.6672
8.8277e-06,330.81,2.6704
9.5278e-05,333.95,2.6735
0.00010062,333.94,2.6766
9.9706e-08,333.93,2.6798
0.00065328,333.93,2.6829
0.00089607,333.92,2.6861
8.7708e-07,333.91,2.6892
0.00089348,333.91,2.6923
0.00064951,333.9,2.6955
9.8844e-08,333.89,2.6986
9.9465e-05,333.89,2.7018
9.391e-05,333.88,2.7049
8.6758e-06,337.02,2.7081
8.0936e-07,337.01,2.7112
6.2796e-10,338.15,2.7143
8.0715e-07,337,2.7175
8.6286e-06,336.99,2.7206
9.3145e-05,340.13,2.7238
9.8387e-05,340.12,2.7269
9.7506e-08,340.12,2.73
0.00063898,340.11,2.7332
0.00087659,340.1,2.7363
8.5815e-07,340.1,2.7395
0.00087435,340.09,2.7426
0.00063571,340.08,2.7458
9.676e-08,340.08,2.7489
9.7384e-05,340.07,2.752
9.196e-05,340.06,2.7552
