abs(H),angle(H),W
0.99948,-1.2612,0.081367
0.9995,-1.2661,0.081681
0.99952,-1.2709,0.081996
0.99954,-1.2758,0.08231
0.99955,-1.2807,0.082624
0.99957,-1.2855,0.082938
0.99959,-1.2904,0.083252
0.99961,-1.2953,0.083566
0.99962,-1.3001,0.083881
0.99964,-1.305,0.084195
0.99966,-1.3099,0.084509
0.99968,-1.3148,0.084823
0.9997,-1.3196,0.085137
0.99971,-1.3245,0.085451
0.99973,-1.3294,0.085765
0.99975,-1.3342,0.08608
0.99977,-1.3391,0.086394
0.99979,-1.344,0.086708
0.9998,-1.3488,0.087022
0.99982,-1.3537,0.087336
0.99984,-1.3586,0.08765
0.99986,-1.3635,0.087965
0.99988,-1.3683,0.088279
0.9999,-1.3732,0.088593
0.99992,-1.3781,0.088907
0.99993,-1.3829,0.089221
0.99995,-1.3878,0.089535
0.99997,-1.3927,0.08985
0.99999,-1.3975,0.090164
1,-1.4024,0.090478
1,-1.4073,0.090792
1,-1.4121,0.091106
1.0001,-1.417,0.09142
1.0001,-1.4219,0.091735
1.0001,-1.4268,0.092049
1.0001,-1.4316,0.092363
1.0001,-1.4365,0.092677
1.0002,-1.4414,0.092991
1.0002,-1.4462,0.093305
1.0002,-1.4511,0.093619
1.0002,-1.456,0.093934
1.0002,-1.4608,0.094248
1.0003,-1.4657,0.094562
1.0003,-1.4706,0.094876
1.0003,-1.4754,0.09519
1.0003,-1.4803,0.095504
1.0003,-1.4852,0.095819
1.0004,-1.4901,0.096133
1.0004,-1.4949,0.096447
1.0004,-1.4998,0.096761
1.0004,-1.5047,0.097075
1.0004,-1.5095,0.097389
1.0005,-1.5144,0.097704
1.0005,-1.5193,0.098018
1.0005,-1.5241,0.098332
1.0005,-1.529,0.098646
1.0005,-1.5339,0.09896
1.0006,-1.5388,0.099274
1.0006,-1.5436,0.099588
1.0006,-1.5485,0.099903
1.0006,-1.5534,0.10022
1.0006,-1.5582,0.10053
1.0007,-1.5631,0.10085
1.0007,-1.568,0.10116
1.0007,-1.5728,0.10147
1.0007,-1.5777,0.10179
1.0007,-1.5826,0.1021
1.0008,-1.5874,0.10242
1.0008,-1.5923,0.10273
1.0008,-1.5972,0.10304
1.0008,-1.6021,0.10336
1.0009,-1.6069,0.10367
1.0009,-1.6118,0.10399
1.0009,-1.6167,0.1043
1.0009,-1.6215,0.10462
1.0009,-1.6264,0.10493
1.001,-1.6313,0.10524
1.001,-1.6361,0.10556
1.001,-1.641,0.10587
1.001,-1.6459,0.10619
1.001,-1.6507,0.1065
1.0011,-1.6556,0.10681
1.0011,-1.6605,0.10713
1.0011,-1.6654,0.10744
1.0011,-1.6702,0.10776
1.0012,-1.6751,0.10807
1.0012,-1.68,0.10838
1.0012,-1.6848,0.1087
1.0012,-1.6897,0.10901
1.0012,-1.6946,0.10933
1.0013,-1.6994,0.10964
1.0013,-1.7043,0.10996
1.0013,-1.7092,0.11027
1.0013,-1.7141,0.11058
1.0014,-1.7189,0.1109
1.0014,-1.7238,0.11121
1.0014,-1.7287,0.11153
1.0014,-1.7335,0.11184
1.0014,-1.7384,0.11215
1.0015,-1.7433,0.11247
1.0015,-1.7481,0.11278
1.0015,-1.753,0.1131
1.0015,-1.7579,0.11341
1.0016,-1.7627,0.11373
1.0016,-1.7676,0.11404
