abs(H),W
0.91285,0
0.91439,0.0015708
0.91894,0.0031416
0.92625,0.0047124
0.93593,0.0062832
0.9475,0.007854
0.96033,0.0094248
0.97376,0.010996
0.9871,0.012566
0.99965,0.014137
1.0108,0.015708
1.0199,0.017279
1.0266,0.01885
1.0305,0.02042
1.0315,0.021991
1.0296,0.023562
1.025,0.025133
1.0179,0.026704
1.0088,0.028274
0.99828,0.029845
0.98699,0.031416
0.97562,0.032987
0.96487,0.034558
0.95543,0.036128
0.94791,0.037699
0.94281,0.03927
0.94052,0.040841
0.94127,0.042412
0.94514,0.043982
0.95202,0.045553
0.96166,0.047124
0.97365,0.048695
0.98743,0.050265
1.0024,0.051836
1.0178,0.053407
1.0329,0.054978
1.047,0.056549
1.0595,0.058119
1.0697,0.05969
1.0772,0.061261
1.0816,0.062832
1.0828,0.064403
1.0809,0.065973
1.076,0.067544
1.0685,0.069115
1.0588,0.070686
1.0477,0.072257
1.0357,0.073827
1.0236,0.075398
1.0123,0.076969
1.0022,0.07854
0.99423,0.080111
0.98875,0.081681
0.98617,0.083252
0.9867,0.084823
0.99039,0.086394
0.99709,0.087965
1.0065,0.089535
1.0182,0.091106
1.0315,0.092677
1.0458,0.094248
1.0602,0.095819
1.0742,0.097389
1.0868,0.09896
1.0975,0.10053
1.1057,0.1021
1.1109,0.10367
1.1128,0.10524
1.1113,0.10681
1.1066,0.10838
1.0988,0.10996
1.0883,0.11153
1.0758,0.1131
1.0619,0.11467
1.0473,0.11624
1.0327,0.11781
1.019,0.11938
1.0068,0.12095
0.99679,0.12252
0.98938,0.12409
0.98495,0.12566
0.98366,0.12723
0.98551,0.12881
0.99031,0.13038
0.99771,0.13195
1.0072,0.13352
1.0182,0.13509
1.03,0.13666
1.0418,0.13823
1.0529,0.1398
1.0626,0.14137
1.0702,0.14294
1.0752,0.14451
1.0772,0.14608
1.076,0.14765
1.0716,0.14923
1.064,0.1508
1.0537,0.15237
1.0409,0.15394
1.0264,0.15551
1.0108,0.15708
0.99487,0.15865
0.97937,0.16022
0.96506,0.16179
0.95264,0.16336
0.94271,0.16493
0.93573,0.1665
0.932,0.16808
0.93164,0.16965
0.93461,0.17122
0.94062,0.17279
0.94925,0.17436
0.95989,0.17593
0.97178,0.1775
0.98406,0.17907
0.99579,0.18064
1.006,0.18221
1.0137,0.18378
1.018,0.18535
1.018,0.18692
1.0131,0.1885
1.0026,0.19007
0.98621,0.19164
0.96367,0.19321
0.93499,0.19478
0.90035,0.19635
0.86013,0.19792
0.81487,0.19949
0.76526,0.20106
0.71211,0.20263
0.65631,0.2042
0.59884,0.20577
0.54065,0.20735
0.48271,0.20892
0.42593,0.21049
0.37116,0.21206
0.31915,0.21363
0.2705,0.2152
0.22574,0.21677
0.1852,0.21834
0.14911,0.21991
0.11755,0.22148
0.090479,0.22305
0.067734,0.22462
0.049062,0.22619
0.034128,0.22777
0.022542,0.22934
0.013873,0.23091
0.0076771,0.23248
0.0035089,0.23405
0.00094262,0.23562
0.00041596,0.23719
0.00091838,0.23876
0.00086608,0.24033
0.00050629,0.2419
3.101e-05,0.24347
0.00042116,0.24504
0.00076076,0.24662
0.00094135,0.24819
0.00095203,0.24976
0.00080923,0.25133
0.00054827,0.2529
0.00021533,0.25447
0.00013991,0.25604
0.00047044,0.25761
0.00073676,0.25918
0.00091023,0.26075
0.00097486,0.26232
0.0009277,0.26389
0.00077795,0.26546
0.00054499,0.26704
0.00025574,0.26861
5.8522e-05,0.27018
0.00036544,0.27175
0.00063468,0.27332
0.00084068,0.27489
0.00096478,0.27646
0.00099658,0.27803
0.00093453,0.2796
0.00078574,0.28117
0.00056497,0.28274
0.0002931,0.28431
4.9118e-06,0.28588
0.00030234,0.28746
0.00057301,0.28903
0.00079357,0.2906
0.00094536,0.29217
0.0010159,0.29374
0.00099982,0.29531
0.00089908,0.29688
0.00072272,0.29845
0.00048597,0.30002
0.00020886,0.30159
8.5507e-05,0.30316
0.00037286,0.30473
0.00062979,0.30631
0.00083556,0.30788
0.00097382,0.30945
0.0010338,0.31102
0.001011,0.31259
0.00090772,0.31416
0.00073252,0.31573
0.00049961,0.3173
0.00022762,0.31887
6.1918e-05,0.32044
0.00034626,0.32201
0.00060327,0.32358
0.00081309,0.32515
0.00095969,0.32673
0.0010321,0.3283
0.001025,0.32987
0.00093939,0.33144
0.00078222,0.33301
0.00056582,0.33458
0.00030698,0.33615
2.5568e-05,0.33772
0.00025698,0.33929
0.00051931,0.34086
0.00074174,0.34243
0.00090777,0.344
0.0010052,0.34558
0.0010272,0.34715
0.00097251,0.34872
0.00084561,0.35029
0.00065638,0.35186
0.00041923,0.35343
0.00015201,0.355
0.00012533,0.35657
0.00039226,0.35814
0.00062918,0.35971
0.00081886,0.36128
0.00094766,0.36285
0.0010065,0.36442
0.00099161,0.366
0.00090446,0.36757
0.00075192,0.36914
0.0005455,0.37071
0.00030058,0.37228
3.5184e-05,0.37385
0.00023131,0.37542
0.00047961,0.37699
0.00069188,0.37856
0.00085303,0.38013
0.00095179,0.3817
0.00098146,0.38327
0.00094035,0.38485
0.00083188,0.38642
0.00066428,0.38799
0.00044993,0.38956
0.00020447,0.39113
5.4322e-05,0.3927
0.00030789,0.39427
0.00053816,0.39584
0.00072883,0.39741
0.00086656,0.39898
0.00094183,0.40055
0.00094963,0.40212
0.00088975,0.40369
0.00076679,0.40527
0.00058979,0.40684
0.00037153,0.40841
0.00012767,0.40998
0.00012443,0.41155
0.00036692,0.41312
0.00058269,0.41469
0.00075661,0.41626
0.00087654,0.41783
0.00093422,0.4194
0.00092574,0.42097
0.00085189,0.42254
0.00071803,0.42412
0.00053368,0.42569
0.00031192,0.42726
6.837e-05,0.42883
0.00017983,0.4304
0.00041527,0.43197
0.00062144,0.43354
0.00078391,0.43511
0.00089132,0.43668
0.00093614,0.43825
0.00091525,0.43982
0.00083007,0.44139
0.00068653,0.44296
0.00049461,0.44454
0.00026769,0.44611
2.158e-05,0.44768
0.00022656,0.44925
0.0004594,0.45082
0.00066066,0.45239
0.00081621,0.45396
0.00091508,0.45553
0.00095025,0.4571
0.00091908,0.45867
0.00082356,0.46024
0.00067016,0.46181
0.00046939,0.46338
0.00023509,0.46496
1.6506e-05,0.46653
0.00026792,0.4681
0.00050163,0.46967
0.00070127,0.47124
0.00085278,0.47281
0.00094541,0.47438
0.00097246,0.47595
0.00093177,0.47752
0.00082588,0.47909
0.0006619,0.48066
0.000451,0.48223
0.00020766,0.48381
5.1275e-05,0.48538
0.00030785,0.48695
0.00054416,0.48852
0.00074365,0.49009
0.00089225,0.49166
0.00097937,0.49323
