abs(H),W
0.99581,0
0.99581,0.0031416
0.99582,0.0062832
0.99584,0.0094248
0.99587,0.012566
0.9959,0.015708
0.99594,0.01885
0.99598,0.021991
0.99604,0.025133
0.9961,0.028274
0.99616,0.031416
0.99624,0.034558
0.99632,0.037699
0.9964,0.040841
0.9965,0.043982
0.9966,0.047124
0.9967,0.050265
0.99681,0.053407
0.99693,0.056549
0.99705,0.05969
0.99718,0.062832
0.99731,0.065973
0.99745,0.069115
0.99759,0.072257
0.99774,0.075398
0.99789,0.07854
0.99805,0.081681
0.99821,0.084823
0.99837,0.087965
0.99854,0.091106
0.99871,0.094248
0.99888,0.097389
0.99906,0.10053
0.99924,0.10367
0.99942,0.10681
0.9996,0.10996
0.99978,0.1131
0.99997,0.11624
1.0002,0.11938
1.0003,0.12252
1.0005,0.12566
1.0007,0.12881
1.0009,0.13195
1.0011,0.13509
1.0013,0.13823
1.0014,0.14137
1.0016,0.14451
1.0018,0.14765
1.002,0.1508
1.0021,0.15394
1.0023,0.15708
1.0025,0.16022
1.0026,0.16336
1.0028,0.1665
1.0029,0.16965
1.0031,0.17279
1.0032,0.17593
1.0033,0.17907
1.0035,0.18221
1.0036,0.18535
1.0037,0.1885
1.0038,0.19164
1.0039,0.19478
1.0039,0.19792
1.004,0.20106
1.0041,0.2042
1.0041,0.20735
1.0042,0.21049
1.0042,0.21363
1.0042,0.21677
1.0042,0.21991
1.0042,0.22305
1.0042,0.22619
1.0041,0.22934
1.0041,0.23248
1.004,0.23562
1.0039,0.23876
1.0038,0.2419
1.0037,0.24504
1.0035,0.24819
1.0034,0.25133
1.0032,0.25447
1.003,0.25761
1.0028,0.26075
1.0026,0.26389
1.0023,0.26704
1.0021,0.27018
1.0018,0.27332
1.0014,0.27646
1.0011,0.2796
1.0008,0.28274
1.0004,0.28588
0.99996,0.28903
0.99953,0.29217
0.99908,0.29531
0.9986,0.29845
0.99809,0.30159
0.99756,0.30473
0.99701,0.30788
0.99642,0.31102
0.99581,0.31416
0.99517,0.3173
0.9945,0.32044
