abs(H),W
0.99427,0
0.99428,0.0031416
0.99431,0.0062832
0.99435,0.0094248
0.9944,0.012566
0.99448,0.015708
0.99456,0.01885
0.99467,0.021991
0.99479,0.025133
0.99492,0.028274
0.99507,0.031416
0.99523,0.034558
0.9954,0.037699
0.99559,0.040841
0.99579,0.043982
0.99601,0.047124
0.99623,0.050265
0.99647,0.053407
0.99671,0.056549
0.99697,0.05969
0.99723,0.062832
0.9975,0.065973
0.99778,0.069115
0.99806,0.072257
0.99835,0.075398
0.99865,0.07854
0.99895,0.081681
0.99925,0.084823
0.99956,0.087965
0.99986,0.091106
1.0002,0.094248
1.0005,0.097389
1.0008,0.10053
1.0011,0.10367
1.0014,0.10681
1.0017,0.10996
1.002,0.1131
1.0023,0.11624
1.0025,0.11938
1.0028,0.12252
1.0031,0.12566
1.0033,0.12881
1.0036,0.13195
1.0038,0.13509
1.004,0.13823
1.0043,0.14137
1.0045,0.14451
1.0046,0.14765
1.0048,0.1508
1.005,0.15394
1.0051,0.15708
1.0053,0.16022
1.0054,0.16336
1.0055,0.1665
1.0056,0.16965
1.0056,0.17279
1.0057,0.17593
1.0057,0.17907
1.0057,0.18221
1.0057,0.18535
1.0057,0.1885
1.0057,0.19164
1.0056,0.19478
1.0056,0.19792
1.0055,0.20106
1.0054,0.2042
1.0053,0.20735
1.0051,0.21049
1.005,0.21363
1.0048,0.21677
1.0046,0.21991
1.0044,0.22305
1.0042,0.22619
1.004,0.22934
1.0038,0.23248
1.0035,0.23562
1.0033,0.23876
1.003,0.2419
1.0027,0.24504
1.0024,0.24819
1.0021,0.25133
1.0018,0.25447
1.0015,0.25761
1.0012,0.26075
1.0009,0.26389
1.0005,0.26704
1.0002,0.27018
0.99989,0.27332
0.99956,0.27646
0.99923,0.2796
0.99891,0.28274
0.99859,0.28588
0.99827,0.28903
0.99795,0.29217
0.99765,0.29531
0.99735,0.29845
0.99705,0.30159
0.99677,0.30473
0.9965,0.30788
0.99624,0.31102
0.99599,0.31416
0.99575,0.3173
0.99553,0.32044
0.99533,0.32358
0.99514,0.32673
0.99496,0.32987
0.99481,0.33301
0.99467,0.33615
0.99455,0.33929
0.99445,0.34243
0.99437,0.34558
0.99431,0.34872
0.99428,0.35186
0.99426,0.355
0.99427,0.35814
0.9943,0.36128
0.99435,0.36442
0.99442,0.36757
0.99451,0.37071
0.99463,0.37385
0.99477,0.37699
0.99493,0.38013
0.99511,0.38327
0.99532,0.38642
0.99554,0.38956
0.99578,0.3927
0.99605,0.39584
0.99633,0.39898
0.99663,0.40212
0.99695,0.40527
0.99728,0.40841
0.99763,0.41155
0.99799,0.41469
0.99836,0.41783
0.99874,0.42097
0.99914,0.42412
0.99953,0.42726
0.99994,0.4304
1.0003,0.43354
1.0008,0.43668
1.0012,0.43982
1.0016,0.44296
1.002,0.44611
1.0024,0.44925
1.0028,0.45239
1.0031,0.45553
1.0035,0.45867
1.0038,0.46181
1.0042,0.46496
1.0045,0.4681
1.0048,0.47124
1.005,0.47438
1.0052,0.47752
1.0054,0.48066
1.0056,0.48381
1.0057,0.48695
1.0057,0.49009
1.0058,0.49323
1.0057,0.49637
1.0056,0.49951
1.0055,0.50265
1.0053,0.5058
1.005,0.50894
1.0047,0.51208
1.0043,0.51522
1.0038,0.51836
1.0033,0.5215
1.0026,0.52465
1.0019,0.52779
1.0011,0.53093
1.0002,0.53407
0.99923,0.53721
0.99815,0.54035
0.99696,0.5435
0.99567,0.54664
0.99427,0.54978
0.99277,0.55292
0.99114,0.55606
0.9894,0.5592
0.98755,0.56235
0.98557,0.56549
0.98346,0.56863
0.98122,0.57177
0.97886,0.57491
0.97636,0.57805
0.97372,0.58119
0.97095,0.58434
0.96803,0.58748
0.96497,0.59062
0.96177,0.59376
0.95842,0.5969
0.95492,0.60004
0.95127,0.60319
0.94746,0.60633
0.9435,0.60947
0.93939,0.61261
0.93512,0.61575
0.9307,0.61889
0.92611,0.62204
0.92137,0.62518
0.91646,0.62832
0.9114,0.63146
0.90617,0.6346
0.90079,0.63774
0.89524,0.64088
0.88953,0.64403
0.88367,0.64717
0.87764,0.65031
0.87146,0.65345
0.86511,0.65659
0.85861,0.65973
0.85195,0.66288
0.84514,0.66602
0.83818,0.66916
0.83106,0.6723
0.82379,0.67544
0.81638,0.67858
0.80882,0.68173
0.80112,0.68487
0.79327,0.68801
0.78529,0.69115
0.77717,0.69429
0.76892,0.69743
0.76054,0.70058
0.75204,0.70372
0.74341,0.70686
0.73466,0.71
0.7258,0.71314
0.71682,0.71628
0.70774,0.71942
0.69855,0.72257
0.68926,0.72571
0.67988,0.72885
0.6704,0.73199
0.66084,0.73513
0.65119,0.73827
0.64147,0.74142
0.63168,0.74456
0.62181,0.7477
0.61189,0.75084
0.6019,0.75398
0.59186,0.75712
0.58178,0.76027
0.57165,0.76341
0.56148,0.76655
0.55129,0.76969
0.54106,0.77283
0.53082,0.77597
0.52055,0.77911
0.51028,0.78226
0.5,0.7854
0.48972,0.78854
0.47945,0.79168
0.46918,0.79482
0.45894,0.79796
0.44871,0.80111
0.43852,0.80425
0.42835,0.80739
0.41822,0.81053
0.40814,0.81367
0.3981,0.81681
0.38811,0.81996
0.37819,0.8231
0.36832,0.82624
0.35853,0.82938
0.34881,0.83252
0.33916,0.83566
0.3296,0.83881
0.32012,0.84195
0.31074,0.84509
0.30145,0.84823
0.29226,0.85137
0.28318,0.85451
0.2742,0.85765
0.26534,0.8608
0.25659,0.86394
0.24796,0.86708
0.23946,0.87022
0.23108,0.87336
0.22283,0.8765
0.21471,0.87965
0.20673,0.88279
0.19888,0.88593
0.19118,0.88907
0.18362,0.89221
0.17621,0.89535
0.16894,0.8985
0.16182,0.90164
0.15486,0.90478
0.14805,0.90792
0.14139,0.91106
0.13489,0.9142
0.12854,0.91735
0.12236,0.92049
0.11633,0.92363
0.11047,0.92677
0.10476,0.92991
0.099212,0.93305
0.093827,0.93619
0.088602,0.93934
0.083537,0.94248
0.078633,0.94562
0.073889,0.94876
0.069304,0.9519
0.064877,0.95504
0.060608,0.95819
0.056495,0.96133
0.052538,0.96447
0.048734,0.96761
0.045083,0.97075
0.041583,0.97389
0.038231,0.97704
0.035027,0.98018
0.031969,0.98332
0.029053,0.98646
0.026278,0.9896
0.023642,0.99274
0.021143,0.99588
0.018777,0.99903
0.016541,1.0022
0.014435,1.0053
0.012454,1.0085
0.010595,1.0116
0.0088563,1.0147
0.0072343,1.0179
0.0057259,1.021
0.004328,1.0242
0.0030374,1.0273
0.0018509,1.0304
0.00076515,1.0336
0.00022313,1.0367
0.0011173,1.0399
0.0019208,1.043
0.0026369,1.0462
0.0032692,1.0493
0.003821,1.0524
0.0042958,1.0556
0.004697,1.0587
0.005028,1.0619
0.0052924,1.065
0.0054934,1.0681
0.0056346,1.0713
0.0057192,1.0744
0.0057507,1.0776
0.0057323,1.0807
0.0056673,1.0838
0.0055589,1.087
0.0054104,1.0901
0.0052248,1.0933
0.0050053,1.0964
0.0047549,1.0996
0.0044765,1.1027
0.0041731,1.1058
0.0038475,1.109
0.0035024,1.1121
0.0031406,1.1153
0.0027646,1.1184
0.0023771,1.1215
0.0019804,1.1247
0.0015769,1.1278
0.001169,1.131
0.00075877,1.1341
0.00034836,1.1373
6.0218e-05,1.1404
0.00046504,1.1435
0.00086426,1.1467
0.0012562,1.1498
0.0016391,1.153
0.0020115,1.1561
0.002372,1.1592
0.0027192,1.1624
0.0030518,1.1655
0.0033687,1.1687
0.0036689,1.1718
0.0039513,1.175
0.0042151,1.1781
0.0044595,1.1812
0.0046838,1.1844
0.0048875,1.1875
0.0050701,1.1907
0.0052311,1.1938
0.0053703,1.1969
0.0054874,1.2001
0.0055822,1.2032
0.0056547,1.2064
0.0057049,1.2095
0.0057329,1.2127
0.0057389,1.2158
0.0057231,1.2189
0.0056858,1.2221
0.0056275,1.2252
0.0055485,1.2284
0.0054493,1.2315
0.0053306,1.2346
0.0051929,1.2378
0.005037,1.2409
0.0048636,1.2441
0.0046733,1.2472
0.0044671,1.2504
0.0042459,1.2535
0.0040104,1.2566
0.0037617,1.2598
0.0035006,1.2629
0.0032283,1.2661
0.0029456,1.2692
0.0026536,1.2723
0.0023534,1.2755
0.002046,1.2786
0.0017325,1.2818
0.001414,1.2849
0.0010915,1.2881
0.00076609,1.2912
0.0004389,1.2943
0.00011097,1.2975
0.00021663,1.3006
0.00054285,1.3038
0.00086666,1.3069
0.001187,1.31
0.001503,1.3132
0.0018135,1.3163
0.0021177,1.3195
0.0024146,1.3226
0.0027034,1.3258
0.0029831,1.3289
0.003253,1.332
0.0035123,1.3352
0.0037601,1.3383
0.0039959,1.3415
0.0042188,1.3446
0.0044284,1.3477
0.004624,1.3509
0.0048051,1.354
0.0049712,1.3572
0.0051218,1.3603
0.0052566,1.3635
0.0053752,1.3666
0.0054774,1.3697
0.0055628,1.3729
0.0056312,1.376
0.0056826,1.3792
0.0057169,1.3823
0.0057339,1.3854
0.0057338,1.3886
0.0057165,1.3917
0.0056822,1.3949
0.005631,1.398
0.0055631,1.4012
0.0054788,1.4043
0.0053783,1.4074
0.0052621,1.4106
0.0051304,1.4137
0.0049838,1.4169
0.0048226,1.42
0.0046475,1.4231
0.0044588,1.4263
0.0042573,1.4294
0.0040435,1.4326
0.0038181,1.4357
0.0035817,1.4388
0.0033351,1.442
0.003079,1.4451
0.0028142,1.4483
0.0025413,1.4514
0.0022613,1.4546
0.001975,1.4577
0.0016831,1.4608
0.0013866,1.464
0.0010862,1.4671
0.00078291,1.4703
0.00047751,1.4734
0.00017092,1.4765
0.00013601,1.4797
0.00044239,1.4828
0.00074736,1.486
0.00105,1.4891
0.0013496,1.4923
0.0016451,1.4954
0.0019359,1.4985
0.002221,1.5017
0.0024996,1.5048
0.002771,1.508
0.0030345,1.5111
0.0032892,1.5142
0.0035344,1.5174
0.0037696,1.5205
0.003994,1.5237
0.0042069,1.5268
0.0044079,1.53
0.0045963,1.5331
0.0047716,1.5362
0.0049334,1.5394
0.0050811,1.5425
0.0052144,1.5457
0.0053329,1.5488
0.0054363,1.5519
0.0055243,1.5551
0.0055966,1.5582
0.005653,1.5614
0.0056935,1.5645
0.0057178,1.5677
0.0057178,1.5708
0.0056935,1.5739
0.005653,1.5771
0.0055966,1.5802
0.0055243,1.5834
0.0054363,1.5865
0.0053329,1.5896
0.0052144,1.5928
0.0050811,1.5959
0.0049334,1.5991
0.0047716,1.6022
0.0045963,1.6054
0.0044079,1.6085
0.0042069,1.6116
0.003994,1.6148
0.0037696,1.6179
0.0035344,1.6211
0.0032892,1.6242
0.0030345,1.6273
0.002771,1.6305
0.0024996,1.6336
0.002221,1.6368
0.0019359,1.6399
0.0016451,1.6431
0.0013496,1.6462
0.00105,1.6493
0.00074736,1.6525
0.00044239,1.6556
0.00013601,1.6588
0.00017092,1.6619
0.00047751,1.665
0.00078291,1.6682
0.0010862,1.6713
0.0013866,1.6745
0.0016831,1.6776
0.001975,1.6808
0.0022613,1.6839
0.0025413,1.687
0.0028142,1.6902
0.003079,1.6933
0.0033351,1.6965
0.0035817,1.6996
0.0038181,1.7027
0.0040435,1.7059
0.0042573,1.709
0.0044588,1.7122
0.0046475,1.7153
0.0048226,1.7185
0.0049838,1.7216
0.0051304,1.7247
0.0052621,1.7279
0.0053783,1.731
0.0054788,1.7342
0.0055631,1.7373
0.005631,1.7404
0.0056822,1.7436
0.0057165,1.7467
0.0057338,1.7499
0.0057339,1.753
0.0057169,1.7562
0.0056826,1.7593
0.0056312,1.7624
0.0055628,1.7656
0.0054774,1.7687
0.0053752,1.7719
0.0052566,1.775
0.0051218,1.7781
0.0049712,1.7813
0.0048051,1.7844
0.004624,1.7876
0.0044284,1.7907
0.0042188,1.7938
0.0039959,1.797
0.0037601,1.8001
0.0035123,1.8033
0.003253,1.8064
0.0029831,1.8096
0.0027034,1.8127
0.0024146,1.8158
0.0021177,1.819
0.0018135,1.8221
0.001503,1.8253
0.001187,1.8284
0.00086666,1.8315
0.00054285,1.8347
0.00021663,1.8378
0.00011097,1.841
0.0004389,1.8441
0.00076609,1.8473
0.0010915,1.8504
0.001414,1.8535
0.0017325,1.8567
0.002046,1.8598
0.0023534,1.863
0.0026536,1.8661
0.0029456,1.8692
0.0032283,1.8724
0.0035006,1.8755
0.0037617,1.8787
0.0040104,1.8818
0.0042459,1.885
0.0044671,1.8881
0.0046733,1.8912
0.0048636,1.8944
0.005037,1.8975
0.0051929,1.9007
0.0053306,1.9038
0.0054493,1.9069
0.0055485,1.9101
0.0056275,1.9132
0.0056858,1.9164
0.0057231,1.9195
0.0057389,1.9227
0.0057329,1.9258
0.0057049,1.9289
0.0056547,1.9321
0.0055822,1.9352
0.0054874,1.9384
0.0053703,1.9415
0.0052311,1.9446
0.0050701,1.9478
0.0048875,1.9509
0.0046838,1.9541
0.0044595,1.9572
0.0042151,1.9604
0.0039513,1.9635
0.0036689,1.9666
0.0033687,1.9698
0.0030518,1.9729
0.0027192,1.9761
0.002372,1.9792
0.0020115,1.9823
0.0016391,1.9855
0.0012562,1.9886
0.00086426,1.9918
0.00046504,1.9949
6.0218e-05,1.9981
0.00034836,2.0012
0.00075877,2.0043
0.001169,2.0075
0.0015769,2.0106
0.0019804,2.0138
0.0023771,2.0169
0.0027646,2.02
0.0031406,2.0232
0.0035024,2.0263
0.0038475,2.0295
0.0041731,2.0326
0.0044765,2.0358
0.0047549,2.0389
0.0050053,2.042
0.0052248,2.0452
0.0054104,2.0483
0.0055589,2.0515
0.0056673,2.0546
0.0057323,2.0577
0.0057507,2.0609
0.0057192,2.064
0.0056346,2.0672
0.0054934,2.0703
0.0052924,2.0735
0.005028,2.0766
0.004697,2.0797
0.0042958,2.0829
0.003821,2.086
0.0032692,2.0892
0.0026369,2.0923
0.0019208,2.0954
0.0011173,2.0986
0.00022313,2.1017
0.00076515,2.1049
0.0018509,2.108
0.0030374,2.1112
0.004328,2.1143
0.0057259,2.1174
0.0072343,2.1206
0.0088563,2.1237
0.010595,2.1269
0.012454,2.13
0.014435,2.1331
0.016541,2.1363
0.018777,2.1394
0.021143,2.1426
0.023642,2.1457
0.026278,2.1488
0.029053,2.152
0.031969,2.1551
0.035027,2.1583
0.038231,2.1614
0.041583,2.1646
0.045083,2.1677
0.048734,2.1708
0.052538,2.174
0.056495,2.1771
0.060608,2.1803
0.064877,2.1834
0.069304,2.1865
0.073889,2.1897
0.078633,2.1928
0.083537,2.196
0.088602,2.1991
0.093827,2.2023
0.099212,2.2054
0.10476,2.2085
0.11047,2.2117
0.11633,2.2148
0.12236,2.218
0.12854,2.2211
0.13489,2.2242
0.14139,2.2274
0.14805,2.2305
0.15486,2.2337
