abs(H),angle(H),W
0.99528,-31.615,0.0019604
0.99621,-31.777,0.0019704
0.99701,-31.939,0.0019805
0.99765,-32.101,0.0019905
0.99812,-32.263,0.0020006
0.99842,-32.425,0.0020106
0.99855,-32.587,0.0020207
0.99849,-32.75,0.0020307
0.99827,-32.912,0.0020408
0.99787,-33.074,0.0020508
0.99731,-33.236,0.0020609
0.99659,-33.398,0.0020709
0.99572,-33.56,0.002081
0.99473,-33.722,0.002091
0.99362,-33.884,0.0021011
0.99241,-34.047,0.0021112
0.99113,-34.209,0.0021212
0.98979,-34.371,0.0021313
0.98841,-34.533,0.0021413
0.98702,-34.695,0.0021514
0.98563,-34.857,0.0021614
0.98428,-35.019,0.0021715
0.98297,-35.181,0.0021815
0.98173,-35.344,0.0021916
0.98059,-35.506,0.0022016
0.97955,-35.668,0.0022117
0.97863,-35.83,0.0022217
0.97785,-35.992,0.0022318
0.97722,-36.154,0.0022418
0.97675,-36.316,0.0022519
0.97645,-36.478,0.0022619
0.97632,-36.641,0.002272
0.97636,-36.803,0.0022821
0.97657,-36.965,0.0022921
0.97695,-37.127,0.0023022
0.97749,-37.289,0.0023122
0.97819,-37.451,0.0023223
0.97903,-37.613,0.0023323
0.97999,-37.775,0.0023424
0.98107,-37.938,0.0023524
0.98224,-38.1,0.0023625
0.98349,-38.262,0.0023725
0.98479,-38.424,0.0023826
0.98613,-38.586,0.0023926
0.98749,-38.748,0.0024027
0.98883,-38.91,0.0024127
0.99015,-39.072,0.0024228
0.99141,-39.235,0.0024328
0.99261,-39.397,0.0024429
0.99371,-39.559,0.002453
0.9947,-39.721,0.002463
0.99557,-39.883,0.0024731
0.9963,-40.045,0.0024831
0.99688,-40.207,0.0024932
0.99729,-40.369,0.0025032
0.99754,-40.532,0.0025133
0.99761,-40.694,0.0025233
0.99751,-40.856,0.0025334
0.99723,-41.018,0.0025434
0.99678,-41.18,0.0025535
0.99617,-41.342,0.0025635
0.99539,-41.504,0.0025736
0.99448,-41.666,0.0025836
0.99343,-41.829,0.0025937
0.99226,-41.991,0.0026038
0.99099,-42.153,0.0026138
0.98964,-42.315,0.0026239
0.98823,-42.477,0.0026339
0.98678,-42.639,0.002644
0.98531,-42.801,0.002654
0.98384,-42.963,0.0026641
0.9824,-43.126,0.0026741
0.981,-43.288,0.0026842
0.97967,-43.45,0.0026942
0.97843,-43.612,0.0027043
0.97729,-43.774,0.0027143
0.97627,-43.936,0.0027244
0.97539,-44.098,0.0027344
0.97466,-44.26,0.0027445
0.97409,-44.423,0.0027545
0.97368,-44.585,0.0027646
0.97345,-44.747,0.0027747
0.97339,-44.909,0.0027847
0.97351,-45.071,0.0027948
0.9738,-45.233,0.0028048
0.97425,-45.395,0.0028149
0.97486,-45.557,0.0028249
0.97562,-45.72,0.002835
0.97651,-45.882,0.002845
0.97753,-46.044,0.0028551
0.97864,-46.206,0.0028651
0.97984,-46.368,0.0028752
0.98111,-46.53,0.0028852
0.98242,-46.692,0.0028953
0.98375,-46.854,0.0029053
0.98509,-47.017,0.0029154
0.9864,-47.179,0.0029255
0.98767,-47.341,0.0029355
0.98888,-47.503,0.0029456
0.99001,-47.665,0.0029556
0.99103,-47.827,0.0029657
0.99194,-47.989,0.0029757
0.99272,-48.152,0.0029858
0.99335,-48.314,0.0029958
0.99383,-48.476,0.0030059
0.99414,-48.638,0.0030159
0.99429,-48.8,0.003026
0.99426,-48.962,0.003036
0.99406,-49.124,0.0030461
0.99369,-49.286,0.0030561
0.99316,-49.449,0.0030662
0.99247,-49.611,0.0030762
0.99163,-49.773,0.0030863
0.99066,-49.935,0.0030964
0.98958,-50.097,0.0031064
0.98839,-50.259,0.0031165
0.98711,-50.421,0.0031265
0.98578,-50.583,0.0031366
0.98439,-50.746,0.0031466
0.98299,-50.908,0.0031567
0.98159,-51.07,0.0031667
0.9802,-51.232,0.0031768
0.97886,-51.394,0.0031868
0.97759,-51.556,0.0031969
0.97639,-51.718,0.0032069
0.9753,-51.88,0.003217
0.97433,-52.043,0.003227
0.97349,-52.205,0.0032371
0.9728,-52.367,0.0032472
0.97227,-52.529,0.0032572
0.97191,-52.691,0.0032673
0.97171,-52.853,0.0032773
0.9717,-53.015,0.0032874
0.97186,-53.177,0.0032974
0.97219,-53.34,0.0033075
0.9727,-53.502,0.0033175
0.97337,-53.664,0.0033276
0.97418,-53.826,0.0033376
0.97514,-53.988,0.0033477
0.97623,-54.15,0.0033577
0.97742,-54.312,0.0033678
0.9787,-54.474,0.0033778
0.98006,-54.637,0.0033879
0.98146,-54.799,0.0033979
0.9829,-54.961,0.003408
0.98434,-55.123,0.0034181
0.98577,-55.285,0.0034281
0.98716,-55.447,0.0034382
0.9885,-55.609,0.0034482
0.98976,-55.771,0.0034583
0.99092,-55.934,0.0034683
0.99197,-56.096,0.0034784
0.99288,-56.258,0.0034884
0.99366,-56.42,0.0034985
0.99428,-56.582,0.0035085
0.99474,-56.744,0.0035186
0.99504,-56.906,0.0035286
0.99515,-57.068,0.0035387
0.9951,-57.231,0.0035487
0.99487,-57.393,0.0035588
0.99448,-57.555,0.0035688
0.99392,-57.717,0.0035789
0.99322,-57.879,0.003589
0.99237,-58.041,0.003599
0.99141,-58.203,0.0036091
0.99033,-58.365,0.0036191
0.98917,-58.528,0.0036292
0.98793,-58.69,0.0036392
0.98665,-58.852,0.0036493
0.98534,-59.014,0.0036593
0.98402,-59.176,0.0036694
0.98271,-59.338,0.0036794
0.98145,-59.5,0.0036895
0.98024,-59.662,0.0036995
0.97911,-59.825,0.0037096
0.97808,-59.987,0.0037196
0.97717,-60.149,0.0037297
0.97638,-60.311,0.0037398
0.97575,-60.473,0.0037498
0.97526,-60.635,0.0037599
0.97495,-60.797,0.0037699
0.9748,-60.959,0.00378
0.97484,-61.122,0.00379
0.97504,-61.284,0.0038001
0.97543,-61.446,0.0038101
0.97598,-61.608,0.0038202
0.9767,-61.77,0.0038302
0.97757,-61.932,0.0038403
0.97858,-62.094,0.0038503
0.97971,-62.256,0.0038604
0.98096,-62.419,0.0038704
0.9823,-62.581,0.0038805
0.9837,-62.743,0.0038905
0.98516,-62.905,0.0039006
0.98665,-63.067,0.0039107
0.98814,-63.229,0.0039207
0.98962,-63.391,0.0039308
0.99106,-63.554,0.0039408
0.99244,-63.716,0.0039509
0.99373,-63.878,0.0039609
0.99493,-64.04,0.003971
0.99601,-64.202,0.003981
0.99695,-64.364,0.0039911
0.99774,-64.526,0.0040011
0.99838,-64.688,0.0040112
0.99884,-64.851,0.0040212
0.99913,-65.013,0.0040313
0.99923,-65.175,0.0040413
0.99916,-65.337,0.0040514
0.99891,-65.499,0.0040615
0.99848,-65.661,0.0040715
0.99788,-65.823,0.0040816
0.99713,-65.985,0.0040916
0.99623,-66.148,0.0041017
0.99521,-66.31,0.0041117
0.99407,-66.472,0.0041218
0.99284,-66.634,0.0041318
0.99154,-66.796,0.0041419
0.99019,-66.958,0.0041519
0.98881,-67.12,0.004162
0.98743,-67.282,0.004172
0.98606,-67.445,0.0041821
0.98473,-67.607,0.0041921
0.98347,-67.769,0.0042022
0.98229,-67.931,0.0042122
