abs(H),angle(H),W
0.99734,-3.3824,0.1109
0.99734,-3.392,0.11121
0.99733,-3.4016,0.11153
0.99733,-3.4111,0.11184
0.99732,-3.4207,0.11215
0.99732,-3.4303,0.11247
0.99731,-3.4399,0.11278
0.99731,-3.4495,0.1131
0.9973,-3.4591,0.11341
0.9973,-3.4686,0.11373
0.9973,-3.4782,0.11404
0.99729,-3.4878,0.11435
0.99729,-3.4974,0.11467
0.99728,-3.507,0.11498
0.99728,-3.5165,0.1153
0.99728,-3.5261,0.11561
0.99728,-3.5357,0.11592
0.99727,-3.5453,0.11624
0.99727,-3.5549,0.11655
0.99727,-3.5645,0.11687
0.99727,-3.574,0.11718
0.99726,-3.5836,0.1175
0.99726,-3.5932,0.11781
0.99726,-3.6028,0.11812
0.99726,-3.6124,0.11844
0.99726,-3.6219,0.11875
0.99726,-3.6315,0.11907
0.99726,-3.6411,0.11938
0.99726,-3.6507,0.11969
0.99725,-3.6603,0.12001
0.99725,-3.6699,0.12032
0.99725,-3.6794,0.12064
0.99725,-3.689,0.12095
0.99725,-3.6986,0.12127
0.99726,-3.7082,0.12158
0.99726,-3.7178,0.12189
0.99726,-3.7273,0.12221
0.99726,-3.7369,0.12252
0.99726,-3.7465,0.12284
0.99726,-3.7561,0.12315
0.99726,-3.7657,0.12346
0.99726,-3.7753,0.12378
0.99727,-3.7848,0.12409
0.99727,-3.7944,0.12441
0.99727,-3.804,0.12472
0.99727,-3.8136,0.12504
0.99728,-3.8232,0.12535
0.99728,-3.8327,0.12566
0.99728,-3.8423,0.12598
0.99729,-3.8519,0.12629
0.99729,-3.8615,0.12661
0.99729,-3.8711,0.12692
0.9973,-3.8807,0.12723
0.9973,-3.8902,0.12755
0.99731,-3.8998,0.12786
0.99731,-3.9094,0.12818
0.99731,-3.919,0.12849
0.99732,-3.9286,0.12881
0.99732,-3.9381,0.12912
0.99733,-3.9477,0.12943
0.99734,-3.9573,0.12975
0.99734,-3.9669,0.13006
0.99735,-3.9765,0.13038
0.99735,-3.9861,0.13069
0.99736,-3.9956,0.131
0.99737,-4.0052,0.13132
0.99737,-4.0148,0.13163
0.99738,-4.0244,0.13195
0.99739,-4.034,0.13226
0.99739,-4.0435,0.13258
0.9974,-4.0531,0.13289
0.99741,-4.0627,0.1332
0.99742,-4.0723,0.13352
0.99742,-4.0819,0.13383
0.99743,-4.0915,0.13415
0.99744,-4.101,0.13446
0.99745,-4.1106,0.13477
0.99746,-4.1202,0.13509
0.99746,-4.1298,0.1354
0.99747,-4.1394,0.13572
0.99748,-4.1489,0.13603
0.99749,-4.1585,0.13635
0.9975,-4.1681,0.13666
0.99751,-4.1777,0.13697
0.99752,-4.1873,0.13729
0.99753,-4.1969,0.1376
0.99754,-4.2064,0.13792
0.99755,-4.216,0.13823
0.99756,-4.2256,0.13854
0.99757,-4.2352,0.13886
0.99758,-4.2448,0.13917
0.99759,-4.2543,0.13949
0.99761,-4.2639,0.1398
0.99762,-4.2735,0.14012
0.99763,-4.2831,0.14043
0.99764,-4.2927,0.14074
0.99765,-4.3023,0.14106
0.99766,-4.3118,0.14137
0.99768,-4.3214,0.14169
0.99769,-4.331,0.142
0.9977,-4.3406,0.14231
0.99771,-4.3502,0.14263
0.99773,-4.3597,0.14294
0.99774,-4.3693,0.14326
0.99775,-4.3789,0.14357
0.99777,-4.3885,0.14388
0.99778,-4.3981,0.1442
0.99779,-4.4077,0.14451
0.99781,-4.4172,0.14483
0.99782,-4.4268,0.14514
0.99784,-4.4364,0.14546
0.99785,-4.446,0.14577
0.99787,-4.4556,0.14608
0.99788,-4.4651,0.1464
0.99789,-4.4747,0.14671
0.99791,-4.4843,0.14703
0.99792,-4.4939,0.14734
0.99794,-4.5035,0.14765
0.99796,-4.5131,0.14797
0.99797,-4.5226,0.14828
0.99799,-4.5322,0.1486
0.998,-4.5418,0.14891
0.99802,-4.5514,0.14923
0.99803,-4.561,0.14954
0.99805,-4.5705,0.14985
0.99807,-4.5801,0.15017
0.99808,-4.5897,0.15048
0.9981,-4.5993,0.1508
0.99812,-4.6089,0.15111
0.99813,-4.6185,0.15142
0.99815,-4.628,0.15174
0.99817,-4.6376,0.15205
0.99819,-4.6472,0.15237
0.9982,-4.6568,0.15268
0.99822,-4.6664,0.153
0.99824,-4.6759,0.15331
0.99826,-4.6855,0.15362
0.99827,-4.6951,0.15394
0.99829,-4.7047,0.15425
0.99831,-4.7143,0.15457
0.99833,-4.7239,0.15488
0.99835,-4.7334,0.15519
0.99837,-4.743,0.15551
0.99839,-4.7526,0.15582
0.9984,-4.7622,0.15614
0.99842,-4.7718,0.15645
0.99844,-4.7813,0.15677
0.99846,-4.7909,0.15708
0.99848,-4.8005,0.15739
0.9985,-4.8101,0.15771
0.99852,-4.8197,0.15802
0.99854,-4.8293,0.15834
0.99856,-4.8388,0.15865
0.99858,-4.8484,0.15896
0.9986,-4.858,0.15928
0.99862,-4.8676,0.15959
0.99864,-4.8772,0.15991
0.99866,-4.8867,0.16022
0.99868,-4.8963,0.16054
0.9987,-4.9059,0.16085
0.99872,-4.9155,0.16116
0.99874,-4.9251,0.16148
0.99876,-4.9347,0.16179
0.99878,-4.9442,0.16211
0.9988,-4.9538,0.16242
0.99883,-4.9634,0.16273
0.99885,-4.973,0.16305
0.99887,-4.9826,0.16336
0.99889,-4.9921,0.16368
0.99891,-5.0017,0.16399
0.99893,-5.0113,0.16431
0.99895,-5.0209,0.16462
0.99898,-5.0305,0.16493
0.999,-5.0401,0.16525
0.99902,-5.0496,0.16556
0.99904,-5.0592,0.16588
0.99906,-5.0688,0.16619
0.99908,-5.0784,0.1665
0.99911,-5.088,0.16682
0.99913,-5.0975,0.16713
0.99915,-5.1071,0.16745
0.99917,-5.1167,0.16776
0.9992,-5.1263,0.16808
0.99922,-5.1359,0.16839
