abs(H),angle(H),W
2.4453e+08,-65.846,0.00041218
2.4449e+08,-66.248,0.00041469
2.4446e+08,-66.649,0.0004172
2.4444e+08,-67.051,0.00041972
2.4443e+08,-67.452,0.00042223
2.4443e+08,-67.854,0.00042474
2.4444e+08,-68.255,0.00042726
2.4446e+08,-68.657,0.00042977
2.4449e+08,-69.058,0.00043228
2.4452e+08,-69.46,0.0004348
2.4456e+08,-69.861,0.00043731
2.4459e+08,-70.263,0.00043982
2.4462e+08,-70.664,0.00044234
2.4463e+08,-71.066,0.00044485
2.4464e+08,-71.467,0.00044736
2.4463e+08,-71.869,0.00044988
2.4461e+08,-72.27,0.00045239
2.4457e+08,-72.672,0.0004549
2.4452e+08,-73.073,0.00045742
2.4446e+08,-73.475,0.00045993
2.4438e+08,-73.876,0.00046244
2.443e+08,-74.278,0.00046496
2.4422e+08,-74.679,0.00046747
2.4414e+08,-75.081,0.00046998
2.4407e+08,-75.482,0.0004725
2.4401e+08,-75.884,0.00047501
2.4396e+08,-76.285,0.00047752
2.4392e+08,-76.687,0.00048004
2.4391e+08,-77.088,0.00048255
2.4391e+08,-77.49,0.00048506
2.4393e+08,-77.891,0.00048758
2.4397e+08,-78.293,0.00049009
2.4402e+08,-78.694,0.0004926
2.4408e+08,-79.096,0.00049512
2.4415e+08,-79.497,0.00049763
2.4422e+08,-79.899,0.00050014
2.4429e+08,-80.3,0.00050265
2.4436e+08,-80.702,0.00050517
2.4442e+08,-81.103,0.00050768
2.4447e+08,-81.505,0.00051019
2.445e+08,-81.906,0.00051271
2.4452e+08,-82.308,0.00051522
2.4452e+08,-82.709,0.00051773
2.4451e+08,-83.111,0.00052025
2.4449e+08,-83.512,0.00052276
2.4446e+08,-83.914,0.00052527
2.4442e+08,-84.315,0.00052779
2.4438e+08,-84.717,0.0005303
2.4434e+08,-85.118,0.00053281
2.443e+08,-85.52,0.00053533
2.4427e+08,-85.921,0.00053784
2.4425e+08,-86.323,0.00054035
2.4424e+08,-86.724,0.00054287
2.4424e+08,-87.126,0.00054538
2.4425e+08,-87.527,0.00054789
2.4427e+08,-87.929,0.00055041
2.443e+08,-88.33,0.00055292
2.4433e+08,-88.732,0.00055543
2.4436e+08,-89.133,0.00055795
2.444e+08,-89.535,0.00056046
2.4442e+08,-89.936,0.00056297
2.4444e+08,-90.338,0.00056549
2.4444e+08,-90.739,0.000568
2.4443e+08,-91.141,0.00057051
2.4441e+08,-91.542,0.00057303
2.4437e+08,-91.944,0.00057554
2.4432e+08,-92.345,0.00057805
2.4426e+08,-92.747,0.00058057
2.4418e+08,-93.148,0.00058308
2.441e+08,-93.55,0.00058559
2.4402e+08,-93.951,0.00058811
2.4394e+08,-94.353,0.00059062
2.4387e+08,-94.754,0.00059313
2.438e+08,-95.156,0.00059565
2.4375e+08,-95.557,0.00059816
2.4372e+08,-95.959,0.00060067
2.437e+08,-96.36,0.00060319
2.4371e+08,-96.762,0.0006057
2.4373e+08,-97.163,0.00060821
2.4376e+08,-97.565,0.00061073
2.4381e+08,-97.966,0.00061324
2.4388e+08,-98.368,0.00061575
2.4395e+08,-98.769,0.00061827
2.4402e+08,-99.171,0.00062078
2.4409e+08,-99.572,0.00062329
2.4416e+08,-99.974,0.00062581
2.4421e+08,-100.38,0.00062832
2.4426e+08,-100.78,0.00063083
2.4429e+08,-101.18,0.00063335
2.4431e+08,-101.58,0.00063586
2.4431e+08,-101.98,0.00063837
2.443e+08,-102.38,0.00064088
2.4428e+08,-102.78,0.0006434
2.4424e+08,-103.19,0.00064591
2.4421e+08,-103.59,0.00064842
2.4417e+08,-103.99,0.00065094
2.4412e+08,-104.39,0.00065345
2.4409e+08,-104.79,0.00065596
2.4406e+08,-105.19,0.00065848
2.4404e+08,-105.59,0.00066099
2.4403e+08,-106,0.0006635
2.4403e+08,-106.4,0.00066602
2.4404e+08,-106.8,0.00066853
2.4406e+08,-107.2,0.00067104
2.4409e+08,-107.6,0.00067356
2.4412e+08,-108,0.00067607
2.4416e+08,-108.41,0.00067858
2.4419e+08,-108.81,0.0006811
2.4421e+08,-109.21,0.00068361
2.4423e+08,-109.61,0.00068612
2.4423e+08,-110.01,0.00068864
2.4422e+08,-110.41,0.00069115
2.442e+08,-110.81,0.00069366
2.4416e+08,-111.22,0.00069618
2.4411e+08,-111.62,0.00069869
2.4404e+08,-112.02,0.0007012
2.4397e+08,-112.42,0.00070372
2.4389e+08,-112.82,0.00070623
2.438e+08,-113.22,0.00070874
2.4372e+08,-113.62,0.00071126
2.4365e+08,-114.03,0.00071377
2.4359e+08,-114.43,0.00071628
2.4354e+08,-114.83,0.0007188
2.4351e+08,-115.23,0.00072131
2.4349e+08,-115.63,0.00072382
2.435e+08,-116.03,0.00072634
2.4352e+08,-116.44,0.00072885
2.4356e+08,-116.84,0.00073136
2.4361e+08,-117.24,0.00073388
2.4367e+08,-117.64,0.00073639
2.4374e+08,-118.04,0.0007389
2.4382e+08,-118.44,0.00074142
