abs(H),W
0.96774,0
0.96849,0.0015708
0.97072,0.0031416
0.97436,0.0047124
0.97927,0.0062832
0.98529,0.007854
0.9922,0.0094248
0.99976,0.010996
1.0077,0.012566
1.0158,0.014137
1.0236,0.015708
1.0311,0.017279
1.0377,0.01885
1.0434,0.02042
1.048,0.021991
1.0511,0.023562
1.0528,0.025133
1.0529,0.026704
1.0514,0.028274
1.0483,0.029845
1.0438,0.031416
1.0378,0.032987
1.0307,0.034558
1.0226,0.036128
1.0138,0.037699
1.0045,0.03927
0.99509,0.040841
0.9858,0.042412
0.97694,0.043982
0.96882,0.045553
0.96167,0.047124
0.95575,0.048695
0.95124,0.050265
0.94829,0.051836
0.947,0.053407
0.94741,0.054978
0.94952,0.056549
0.95326,0.058119
0.95851,0.05969
0.96511,0.061261
0.97284,0.062832
0.98146,0.064403
0.99068,0.065973
1.0002,0.067544
1.0097,0.069115
1.019,0.070686
1.0276,0.072257
1.0353,0.073827
1.0419,0.075398
1.0471,0.076969
1.0508,0.07854
1.0528,0.080111
1.0531,0.081681
1.0517,0.083252
1.0486,0.084823
1.0439,0.086394
1.0377,0.087965
1.0303,0.089535
1.022,0.091106
1.0129,0.092677
1.0033,0.094248
0.99371,0.095819
0.98428,0.097389
0.97537,0.09896
0.96726,0.10053
0.96024,0.1021
0.95452,0.10367
0.95031,0.10524
0.94774,0.10681
0.94691,0.10838
0.94783,0.10996
0.95049,0.11153
0.9548,0.1131
0.96061,0.11467
0.96774,0.11624
0.97596,0.11781
0.98499,0.11938
0.99452,0.12095
1.0043,0.12252
1.0139,0.12409
1.023,0.12566
1.0314,0.12723
1.0387,0.12881
1.0447,0.13038
1.0492,0.13195
1.0521,0.13352
1.0532,0.13509
1.0524,0.13666
1.0499,0.13823
1.0456,0.1398
1.0398,0.14137
1.0325,0.14294
1.0242,0.14451
1.0149,0.14608
1.0051,0.14765
0.99512,0.14923
0.98527,0.1508
0.97591,0.15237
0.96738,0.15394
0.96001,0.15551
0.95406,0.15708
0.94978,0.15865
0.94734,0.16022
0.94687,0.16179
0.94841,0.16336
0.95194,0.16493
0.95737,0.1665
0.96453,0.16808
0.97317,0.16965
0.983,0.17122
0.99365,0.17279
1.0047,0.17436
1.0157,0.17593
1.0262,0.1775
1.0356,0.17907
1.0434,0.18064
1.0492,0.18221
1.0525,0.18378
1.0528,0.18535
1.0497,0.18692
1.043,0.1885
1.0322,0.19007
1.0173,0.19164
0.99817,0.19321
0.97468,0.19478
0.94695,0.19635
0.91511,0.19792
0.87939,0.19949
0.84009,0.20106
0.79759,0.20263
0.75231,0.2042
0.70475,0.20577
0.65544,0.20735
0.60493,0.20892
0.55379,0.21049
0.50261,0.21206
0.45195,0.21363
0.40234,0.2152
0.35432,0.21677
0.30833,0.21834
0.2648,0.21991
0.22409,0.22148
0.18648,0.22305
0.1522,0.22462
0.12139,0.22619
0.094139,0.22777
0.070447,0.22934
0.050257,0.23091
0.033448,0.23248
0.019846,0.23405
0.0092257,0.23562
0.001324,0.23719
0.0041535,0.23876
0.0075225,0.24033
0.0091108,0.2419
0.0092492,0.24347
0.0082624,0.24504
0.0064615,0.24662
0.0041363,0.24819
0.0015498,0.24976
0.0010675,0.25133
0.0035203,0.2529
0.0056517,0.25447
0.0073438,0.25604
0.0085175,0.25761
0.0091311,0.25918
0.0091776,0.26075
0.0086815,0.26232
0.0076943,0.26389
0.0062895,0.26546
0.0045578,0.26704
0.0026011,0.26861
0.00052731,0.27018
0.0015551,0.27175
0.003542,0.27332
0.005338,0.27489
0.0068604,0.27646
0.008042,0.27803
0.0088337,0.2796
0.0092055,0.28117
0.0091476,0.28274
0.0086693,0.28431
0.0077986,0.28588
0.0065801,0.28746
0.0050726,0.28903
0.0033461,0.2906
0.0014789,0.29217
0.0004465,0.29374
0.0023464,0.29531
0.0041396,0.29688
0.0057508,0.29845
0.0071136,0.30002
0.0081727,0.30159
0.0088864,0.30316
0.0092277,0.30473
0.0091852,0.30631
0.0087636,0.30788
0.0079827,0.30945
0.0068768,0.31102
0.005493,0.31259
0.003889,0.31416
0.002131,0.31573
0.00029048,0.3173
0.0015584,0.31887
0.0033417,0.32044
0.0049887,0.32201
0.0064349,0.32358
0.0076238,0.32515
0.0085098,0.32673
0.0090594,0.3283
0.0092524,0.32987
0.0090828,0.33144
0.0085587,0.33301
0.0077017,0.33458
0.0065466,0.33615
0.0051391,0.33772
0.0035346,0.33929
0.0017957,0.34086
1.0108e-05,0.34243
0.0018132,0.344
0.0035443,0.34558
0.0051374,0.34715
0.0065319,0.34872
0.0076751,0.35029
0.0085242,0.35186
0.0090474,0.35343
0.0092259,0.355
0.0090536,0.35657
0.0085378,0.35814
0.0076989,0.35971
0.0065691,0.36128
0.0051917,0.36285
0.003619,0.36442
0.0019105,0.366
0.00013052,0.36757
0.001654,0.36914
0.0033763,0.37071
0.0049722,0.37228
0.0063821,0.37385
0.007554,0.37542
0.0084445,0.37699
0.0090209,0.37856
0.0092624,0.38013
0.0091605,0.3817
0.0087195,0.38327
