abs(H),angle(H),W
6.8682e+07,-5.3834,0.021363
6.5966e+07,-5.4626,0.021677
6.3308e+07,-5.5418,0.021991
6.0709e+07,-5.6209,0.022305
5.8171e+07,-5.7001,0.022619
5.5694e+07,-5.7793,0.022934
5.3278e+07,-5.8584,0.023248
5.0925e+07,-5.9376,0.023562
4.8634e+07,-6.0168,0.023876
4.6407e+07,-6.0959,0.02419
4.4243e+07,-6.1751,0.024504
4.2143e+07,-6.2543,0.024819
4.0106e+07,-6.3335,0.025133
3.8132e+07,-6.4126,0.025447
3.6222e+07,-6.4918,0.025761
3.4375e+07,-6.571,0.026075
3.259e+07,-6.6501,0.026389
3.0868e+07,-6.7293,0.026704
2.9208e+07,-6.8085,0.027018
2.7608e+07,-6.8876,0.027332
2.6069e+07,-6.9668,0.027646
2.459e+07,-7.046,0.02796
2.3169e+07,-7.1251,0.028274
2.1806e+07,-7.2043,0.028588
2.05e+07,-7.2835,0.028903
1.925e+07,-7.3626,0.029217
1.8055e+07,-7.4418,0.029531
1.6913e+07,-7.521,0.029845
1.5824e+07,-7.6001,0.030159
1.4787e+07,-7.6793,0.030473
1.3799e+07,-7.7585,0.030788
1.286e+07,-7.8376,0.031102
1.1969e+07,-7.9168,0.031416
1.1124e+07,-7.996,0.03173
1.0323e+07,-8.0751,0.032044
9.566e+06,-8.1543,0.032358
8.8509e+06,-8.2335,0.032673
8.1764e+06,-8.3127,0.032987
7.541e+06,-8.3918,0.033301
6.9435e+06,-8.471,0.033615
6.3822e+06,-8.5502,0.033929
5.8559e+06,-8.6293,0.034243
5.3632e+06,-8.7085,0.034558
4.9026e+06,-8.7877,0.034872
4.4727e+06,-8.8668,0.035186
4.0722e+06,-8.946,0.0355
3.6998e+06,-9.0252,0.035814
3.354e+06,-9.1043,0.036128
3.0337e+06,-9.1835,0.036442
2.7374e+06,-9.2627,0.036757
2.464e+06,-9.3418,0.037071
2.2122e+06,-9.421,0.037385
1.9808e+06,-9.5002,0.037699
1.7686e+06,-9.5793,0.038013
1.5746e+06,-9.6585,0.038327
1.3975e+06,-9.7377,0.038642
1.2363e+06,-9.8168,0.038956
1.09e+06,-9.896,0.03927
9.5759e+05,-9.9752,0.039584
8.3809e+05,-10.054,0.039898
7.3059e+05,-10.134,0.040212
6.3419e+05,-10.213,0.040527
5.4805e+05,-10.292,0.040841
4.7137e+05,-10.371,0.041155
4.0336e+05,-10.45,0.041469
3.4329e+05,-10.529,0.041783
2.9048e+05,-10.609,0.042097
2.4427e+05,-10.688,0.042412
2.0403e+05,-10.767,0.042726
1.6918e+05,-10.846,0.04304
1.3918e+05,-10.925,0.043354
1.1352e+05,-11.004,0.043668
91729,-11.084,0.043982
73356,-11.163,0.044296
57997,-11.242,0.044611
45275,-11.321,0.044925
34846,-11.4,0.045239
26393,-11.479,0.045553
19632,-11.559,0.045867
14302,-11.638,0.046181
10171,-11.717,0.046496
7032.3,-11.796,0.04681
4701.7,-11.875,0.047124
3018.7,-11.954,0.047438
1843.5,-12.034,0.047752
1056.7,-12.113,0.048066
557.59,-12.192,0.048381
262.77,-12.271,0.048695
105.14,-12.35,0.049009
32.486,-12.429,0.049323
6.2642,-12.509,0.049637
0.38205,-12.588,0.049951
3.8954e-10,-11.55,0.050265
0.36342,-12.746,0.05058
5.6681,-12.825,0.050894
27.961,-12.904,0.051208
86.082,-12.984,0.051522
204.64,-13.063,0.051836
413.04,-13.142,0.05215
744.55,-13.221,0.052465
1235.4,-13.3,0.052779
1924.1,-13.379,0.053093
2850.2,-13.459,0.053407
4054.2,-13.538,0.053721
5576.5,-13.617,0.054035
7456.5,-13.696,0.05435
9732.8,-13.775,0.054664
12442,-13.854,0.054978
15618,-13.934,0.055292
19292,-14.013,0.055606
23494,-14.092,0.05592
28248,-14.171,0.056235
33575,-14.25,0.056549
39494,-14.329,0.056863
46017,-14.409,0.057177
53153,-14.488,0.057491
60909,-14.567,0.057805
69283,-14.646,0.058119
78272,-14.725,0.058434
87868,-14.804,0.058748
98058,-14.884,0.059062
1.0883e+05,-14.963,0.059376
1.2015e+05,-15.042,0.05969
1.32e+05,-15.121,0.060004
1.4436e+05,-15.2,0.060319
1.5719e+05,-15.279,0.060633
1.7045e+05,-15.359,0.060947
1.8411e+05,-15.438,0.061261
1.9813e+05,-15.517,0.061575
2.1245e+05,-15.596,0.061889
2.2704e+05,-15.675,0.062204
2.4185e+05,-15.754,0.062518
2.5682e+05,-15.834,0.062832
2.719e+05,-15.913,0.063146
2.8705e+05,-15.992,0.06346
3.022e+05,-16.071,0.063774
3.1731e+05,-16.15,0.064088
3.3231e+05,-16.229,0.064403
3.4716e+05,-16.309,0.064717
3.6181e+05,-16.388,0.065031
3.7619e+05,-16.467,0.065345
3.9026e+05,-16.546,0.065659
4.0397e+05,-16.625,0.065973
4.1726e+05,-16.704,0.066288
4.3009e+05,-16.784,0.066602
4.4242e+05,-16.863,0.066916
4.542e+05,-16.942,0.06723
4.6539e+05,-17.021,0.067544
4.7595e+05,-17.1,0.067858
4.8585e+05,-17.179,0.068173
4.9505e+05,-17.259,0.068487
5.0353e+05,-17.338,0.068801
5.1125e+05,-17.417,0.069115
5.182e+05,-17.496,0.069429
5.2436e+05,-17.575,0.069743
5.297e+05,-17.654,0.070058
5.3421e+05,-17.734,0.070372
5.3789e+05,-17.813,0.070686
5.4072e+05,-17.892,0.071
5.4271e+05,-17.971,0.071314
5.4385e+05,-18.05,0.071628
5.4415e+05,-18.13,0.071942
5.436e+05,-18.209,0.072257
5.4223e+05,-18.288,0.072571
5.4005e+05,-18.367,0.072885
5.3706e+05,-18.446,0.073199
5.3329e+05,-18.525,0.073513
5.2876e+05,-18.605,0.073827
5.2349e+05,-18.684,0.074142
5.175e+05,-18.763,0.074456
5.1083e+05,-18.842,0.07477
5.035e+05,-18.921,0.075084
4.9555e+05,-19,0.075398
4.87e+05,-19.08,0.075712
4.779e+05,-19.159,0.076027
4.6828e+05,-19.238,0.076341
4.5817e+05,-19.317,0.076655
4.4761e+05,-19.396,0.076969
4.3665e+05,-19.475,0.077283
4.2531e+05,-19.555,0.077597
4.1365e+05,-19.634,0.077911
4.017e+05,-19.713,0.078226
3.895e+05,-19.792,0.07854
3.7708e+05,-19.871,0.078854
3.645e+05,-19.95,0.079168
3.5179e+05,-20.03,0.079482
3.3898e+05,-20.109,0.079796
3.2611e+05,-20.188,0.080111
3.1322e+05,-20.267,0.080425
3.0035e+05,-20.346,0.080739
2.8753e+05,-20.425,0.081053
2.7479e+05,-20.505,0.081367
2.6216e+05,-20.584,0.081681
2.4968e+05,-20.663,0.081996
2.3737e+05,-20.742,0.08231
2.2526e+05,-20.821,0.082624
2.1337e+05,-20.9,0.082938
2.0172e+05,-20.98,0.083252
1.9035e+05,-21.059,0.083566
1.7926e+05,-21.138,0.083881
1.6848e+05,-21.217,0.084195
1.5802e+05,-21.296,0.084509
1.479e+05,-21.375,0.084823
1.3813e+05,-21.455,0.085137
1.2871e+05,-21.534,0.085451
1.1966e+05,-21.613,0.085765
1.1098e+05,-21.692,0.08608
1.0268e+05,-21.771,0.086394
94757,-21.85,0.086708
87220,-21.93,0.087022
80065,-22.009,0.087336
73291,-22.088,0.08765
66894,-22.167,0.087965
60871,-22.246,0.088279
55216,-22.325,0.088593
49921,-22.405,0.088907
44978,-22.484,0.089221
40379,-22.563,0.089535
36113,-22.642,0.08985
32170,-22.721,0.090164
28538,-22.8,0.090478
25204,-22.88,0.090792
22156,-22.959,0.091106
19380,-23.038,0.09142
16863,-23.117,0.091735
14591,-23.196,0.092049
12550,-23.275,0.092363
10725,-23.355,0.092677
9102.6,-23.434,0.092991
7668.3,-23.513,0.093305
6408.2,-23.592,0.093619
5308.4,-23.671,0.093934
4355.5,-23.75,0.094248
3536.3,-23.83,0.094562
2838.2,-23.909,0.094876
2248.8,-23.988,0.09519
1756.4,-24.067,0.095504
1349.8,-24.146,0.095819
1018.6,-24.225,0.096133
752.71,-24.305,0.096447
542.92,-24.384,0.096761
380.66,-24.463,0.097075
258.05,-24.542,0.097389
167.96,-24.621,0.097704
103.97,-24.7,0.098018
60.406,-24.78,0.098332
32.301,-24.859,0.098646
15.424,-24.938,0.09896
6.2526,-25.017,0.099274
1.957,-25.096,0.099588
0.38223,-25.175,0.099903
0.02361,-25.255,0.10022
2.6498e-09,-27.664,0.10053
0.023027,-25.413,0.10085
0.36361,-25.492,0.10116
1.8157,-25.571,0.10147
5.658,-25.65,0.10179
13.613,-25.73,0.1021
27.804,-25.809,0.10242
50.715,-25.888,0.10273
85.138,-25.967,0.10304
134.14,-26.046,0.10336
201,-26.125,0.10367
289.17,-26.205,0.10399
402.25,-26.284,0.1043
543.91,-26.363,0.10462
717.84,-26.442,0.10493
927.77,-26.521,0.10524
1177.3,-26.6,0.10556
1470.1,-26.68,0.10587
1809.5,-26.759,0.10619
2198.8,-26.838,0.1065
2641.1,-26.917,0.10681
3139.2,-26.996,0.10713
3695.7,-27.076,0.10744
4312.8,-27.155,0.10776
4992.5,-27.234,0.10807
5736.4,-27.313,0.10838
6545.8,-27.392,0.1087
7421.4,-27.471,0.10901
8363.9,-27.551,0.10933
9373.2,-27.63,0.10964
10449,-27.709,0.10996
11591,-27.788,0.11027
12797,-27.867,0.11058
14066,-27.946,0.1109
15397,-28.026,0.11121
16786,-28.105,0.11153
18231,-28.184,0.11184
19728,-28.263,0.11215
21275,-28.342,0.11247
22867,-28.421,0.11278
24501,-28.501,0.1131
26170,-28.58,0.11341
27872,-28.659,0.11373
29601,-28.738,0.11404
31350,-28.817,0.11435
33116,-28.896,0.11467
34893,-28.976,0.11498
36673,-29.055,0.1153
38453,-29.134,0.11561
40225,-29.213,0.11592
41983,-29.292,0.11624
43722,-29.371,0.11655
45436,-29.451,0.11687
47118,-29.53,0.11718
48763,-29.609,0.1175
50364,-29.688,0.11781
51916,-29.767,0.11812
53414,-29.846,0.11844
54852,-29.926,0.11875
56225,-30.005,0.11907
57528,-30.084,0.11938
58757,-30.163,0.11969
59907,-30.242,0.12001
60974,-30.321,0.12032
61955,-30.401,0.12064
62846,-30.48,0.12095
63644,-30.559,0.12127
64347,-30.638,0.12158
64952,-30.717,0.12189
65458,-30.796,0.12221
65863,-30.876,0.12252
66167,-30.955,0.12284
66367,-31.034,0.12315
66465,-31.113,0.12346
66460,-31.192,0.12378
66353,-31.271,0.12409
66145,-31.351,0.12441
65837,-31.43,0.12472
65430,-31.509,0.12504
64928,-31.588,0.12535
64332,-31.667,0.12566
63644,-31.746,0.12598
62868,-31.826,0.12629
62008,-31.905,0.12661
61066,-31.984,0.12692
60046,-32.063,0.12723
58954,-32.142,0.12755
57792,-32.221,0.12786
56565,-32.301,0.12818
55278,-32.38,0.12849
53936,-32.459,0.12881
52544,-32.538,0.12912
51106,-32.617,0.12943
49627,-32.696,0.12975
48113,-32.776,0.13006
46569,-32.855,0.13038
45000,-32.934,0.13069
43410,-33.013,0.131
41805,-33.092,0.13132
40190,-33.171,0.13163
38570,-33.251,0.13195
36948,-33.33,0.13226
35331,-33.409,0.13258
33723,-33.488,0.13289
32127,-33.567,0.1332
30547,-33.646,0.13352
28989,-33.726,0.13383
27455,-33.805,0.13415
25949,-33.884,0.13446
24474,-33.963,0.13477
23033,-34.042,0.13509
21629,-34.121,0.1354
20265,-34.201,0.13572
18943,-34.28,0.13603
17664,-34.359,0.13635
16431,-34.438,0.13666
15245,-34.517,0.13697
14107,-34.596,0.13729
13018,-34.676,0.1376
11979,-34.755,0.13792
10991,-34.834,0.13823
10053,-34.913,0.13854
9166.4,-34.992,0.13886
8329.9,-35.071,0.13917
7543.5,-35.151,0.13949
6806.6,-35.23,0.1398
6118.3,-35.309,0.14012
5477.6,-35.388,0.14043
4883.3,-35.467,0.14074
4334.3,-35.546,0.14106
3828.9,-35.626,0.14137
3365.6,-35.705,0.14169
2942.8,-35.784,0.142
2558.7,-35.863,0.14231
2211.4,-35.942,0.14263
1898.9,-36.022,0.14294
1619.3,-36.101,0.14326
1370.6,-36.18,0.14357
1150.8,-36.259,0.14388
957.78,-36.338,0.1442
789.51,-36.417,0.14451
644,-36.497,0.14483
519.24,-36.576,0.14514
413.3,-36.655,0.14546
324.28,-36.734,0.14577
250.35,-36.813,0.14608
189.77,-36.892,0.1464
140.86,-36.972,0.14671
102.06,-37.051,0.14703
71.873,-37.13,0.14734
48.938,-37.209,0.14765
31.993,-37.288,0.14797
19.892,-37.367,0.14828
11.607,-37.447,0.1486
6.2333,-37.526,0.14891
2.9893,-37.605,0.14923
1.217,-37.684,0.14954
0.38254,-37.763,0.14985
0.07503,-37.842,0.15017
0.004654,-37.922,0.15048
7.5176e-10,-40.351,0.1508
0.0045772,-38.08,0.15111
0.072575,-38.159,0.15142
0.36391,-38.238,0.15174
1.1386,-38.317,0.15205
2.7507,-38.397,0.15237
5.6411,-38.476,0.15268
10.331,-38.555,0.153
17.413,-38.634,0.15331
27.544,-38.713,0.15362
41.438,-38.792,0.15394
59.852,-38.872,0.15425
83.585,-38.951,0.15457
113.46,-39.03,0.15488
150.33,-39.109,0.15519
195.05,-39.188,0.15551
248.47,-39.267,0.15582
311.46,-39.347,0.15614
384.83,-39.426,0.15645
469.4,-39.505,0.15677
565.96,-39.584,0.15708
675.23,-39.663,0.15739
797.9,-39.742,0.15771
934.61,-39.822,0.15802
1085.9,-39.901,0.15834
1252.3,-39.98,0.15865
1434.3,-40.059,0.15896
1632.1,-40.138,0.15928
1846.1,-40.217,0.15959
2076.4,-40.297,0.15991
2323,-40.376,0.16022
2586.1,-40.455,0.16054
2865.4,-40.534,0.16085
3160.8,-40.613,0.16116
3472,-40.692,0.16148
3798.6,-40.772,0.16179
4140,-40.851,0.16211
4495.7,-40.93,0.16242
4865.1,-41.009,0.16273
5247.2,-41.088,0.16305
5641.3,-41.167,0.16336
6046.4,-41.247,0.16368
6461.5,-41.326,0.16399
6885.5,-41.405,0.16431
7317.1,-41.484,0.16462
7755.2,-41.563,0.16493
8198.5,-41.642,0.16525
8645.6,-41.722,0.16556
9095.1,-41.801,0.16588
9545.6,-41.88,0.16619
9995.6,-41.959,0.1665
10444,-42.038,0.16682
10888,-42.117,0.16713
11328,-42.197,0.16745
11761,-42.276,0.16776
12186,-42.355,0.16808
12602,-42.434,0.16839
13007,-42.513,0.1687
13399,-42.592,0.16902
13778,-42.672,0.16933
14141,-42.751,0.16965
14488,-42.83,0.16996
14818,-42.909,0.17027
15129,-42.988,0.17059
15419,-43.067,0.1709
15689,-43.147,0.17122
15937,-43.226,0.17153
16162,-43.305,0.17185
16363,-43.384,0.17216
16540,-43.463,0.17247
16693,-43.542,0.17279
16820,-43.622,0.1731
16921,-43.701,0.17342
16996,-43.78,0.17373
17045,-43.859,0.17404
17067,-43.938,0.17436
17063,-44.017,0.17467
17033,-44.097,0.17499
16977,-44.176,0.1753
16896,-44.255,0.17562
16788,-44.334,0.17593
16656,-44.413,0.17624
16500,-44.492,0.17656
16321,-44.572,0.17687
16118,-44.651,0.17719
15894,-44.73,0.1775
15648,-44.809,0.17781
15382,-44.888,0.17813
15098,-44.968,0.17844
14795,-45.047,0.17876
14476,-45.126,0.17907
14141,-45.205,0.17938
13791,-45.284,0.1797
13429,-45.363,0.18001
13054,-45.443,0.18033
12669,-45.522,0.18064
12275,-45.601,0.18096
11873,-45.68,0.18127
11465,-45.759,0.18158
11051,-45.838,0.1819
10633,-45.918,0.18221
10213,-45.997,0.18253
9791.9,-46.076,0.18284
9370.4,-46.155,0.18315
8950.1,-46.234,0.18347
8532.2,-46.313,0.18378
8117.8,-46.393,0.1841
7707.9,-46.472,0.18441
7303.7,-46.551,0.18473
6906.1,-46.63,0.18504
6516.1,-46.709,0.18535
6134.4,-46.788,0.18567
5761.9,-46.868,0.18598
5399.4,-46.947,0.1863
5047.5,-47.026,0.18661
4706.8,-47.105,0.18692
4377.8,-47.184,0.18724
4061,-47.263,0.18755
3756.8,-47.343,0.18787
3465.5,-47.422,0.18818
3187.3,-47.501,0.1885
2922.5,-47.58,0.18881
2671.1,-47.659,0.18912
2433.2,-47.738,0.18944
2208.8,-47.818,0.18975
1997.8,-47.897,0.19007
1800,-47.976,0.19038
1615.4,-48.055,0.19069
1443.5,-48.134,0.19101
1284.2,-48.213,0.19132
1137.1,-48.293,0.19164
1001.9,-48.372,0.19195
878.08,-48.451,0.19227
765.23,-48.53,0.19258
662.87,-48.609,0.19289
570.52,-48.688,0.19321
487.64,-48.768,0.19352
413.69,-48.847,0.19384
348.13,-48.926,0.19415
290.39,-49.005,0.19446
239.92,-49.084,0.19478
196.14,-49.163,0.19509
158.5,-49.243,0.19541
126.44,-49.322,0.19572
99.425,-49.401,0.19604
76.929,-49.48,0.19635
58.442,-49.559,0.19666
43.476,-49.638,0.19698
31.568,-49.718,0.19729
22.28,-49.797,0.19761
15.203,-49.876,0.19792
9.9606,-49.955,0.19823
6.2064,-50.034,0.19855
3.6292,-50.113,0.19886
1.9532,-50.193,0.19918
0.93867,-50.272,0.19949
0.38296,-50.351,0.19981
0.12063,-50.43,0.20012
0.02371,-50.509,0.20043
0.0014738,-50.588,0.20075
3.2746e-10,-48.017,0.20106
0.0014556,-50.747,0.20138
0.023127,-50.826,0.20169
0.11621,-50.905,0.202
0.36435,-50.984,0.20232
0.88199,-51.063,0.20263
1.8125,-51.143,0.20295
3.3261,-51.222,0.20326
5.6176,-51.301,0.20358
8.9041,-51.38,0.20389
13.422,-51.459,0.2042
19.426,-51.538,0.20452
27.184,-51.618,0.20483
36.975,-51.697,0.20515
49.087,-51.776,0.20546
63.814,-51.855,0.20577
81.454,-51.934,0.20609
102.3,-52.013,0.2064
126.65,-52.093,0.20672
154.79,-52.172,0.20703
186.99,-52.251,0.20735
223.53,-52.33,0.20766
264.65,-52.409,0.20797
310.59,-52.488,0.20829
361.56,-52.568,0.2086
417.77,-52.647,0.20892
479.38,-52.726,0.20923
546.54,-52.805,0.20954
619.36,-52.884,0.20986
697.94,-52.963,0.21017
782.32,-53.043,0.21049
872.55,-53.122,0.2108
968.6,-53.201,0.21112
1070.5,-53.28,0.21143
1178,-53.359,0.21174
1291.2,-53.438,0.21206
1409.9,-53.518,0.21237
1533.8,-53.597,0.21269
1662.9,-53.676,0.213
1796.8,-53.755,0.21331
1935.2,-53.834,0.21363
2077.9,-53.913,0.21394
2224.6,-53.993,0.21426
2374.8,-54.072,0.21457
2528.3,-54.151,0.21488
2684.4,-54.23,0.2152
2842.9,-54.309,0.21551
3003.3,-54.389,0.21583
3165,-54.468,0.21614
3327.7,-54.547,0.21646
3490.7,-54.626,0.21677
3653.6,-54.705,0.21708
3815.8,-54.784,0.2174
3976.7,-54.864,0.21771
4136,-54.943,0.21803
4292.9,-55.022,0.21834
4447,-55.101,0.21865
4597.8,-55.18,0.21897
4744.6,-55.259,0.21928
4887,-55.339,0.2196
5024.5,-55.418,0.21991
5156.6,-55.497,0.22023
5282.7,-55.576,0.22054
5402.6,-55.655,0.22085
5515.7,-55.734,0.22117
5621.5,-55.814,0.22148
5719.9,-55.893,0.2218
5810.3,-55.972,0.22211
5892.5,-56.051,0.22242
5966.1,-56.13,0.22274
6030.9,-56.209,0.22305
6086.8,-56.289,0.22337
6133.4,-56.368,0.22368
6170.7,-56.447,0.224
6198.5,-56.526,0.22431
6216.8,-56.605,0.22462
6225.4,-56.684,0.22494
6224.5,-56.764,0.22525
6213.9,-56.843,0.22557
6193.9,-56.922,0.22588
6164.5,-57.001,0.22619
6125.8,-57.08,0.22651
6078,-57.159,0.22682
6021.3,-57.239,0.22714
5955.9,-57.318,0.22745
5882.2,-57.397,0.22777
5800.4,-57.476,0.22808
5710.8,-57.555,0.22839
5613.9,-57.634,0.22871
5509.9,-57.714,0.22902
5399.3,-57.793,0.22934
5282.4,-57.872,0.22965
5159.8,-57.951,0.22996
5031.8,-58.03,0.23028
4899,-58.109,0.23059
4761.8,-58.189,0.23091
4620.7,-58.268,0.23122
4476.1,-58.347,0.23154
4328.7,-58.426,0.23185
4178.7,-58.505,0.23216
4026.9,-58.584,0.23248
3873.6,-58.664,0.23279
3719.3,-58.743,0.23311
3564.5,-58.822,0.23342
3409.6,-58.901,0.23373
3255.2,-58.98,0.23405
3101.7,-59.059,0.23436
2949.4,-59.139,0.23468
2798.8,-59.218,0.23499
2650.3,-59.297,0.23531
2504.3,-59.376,0.23562
2361,-59.455,0.23593
2220.9,-59.534,0.23625
2084.1,-59.614,0.23656
1951.1,-59.693,0.23688
1822,-59.772,0.23719
1697.1,-59.851,0.2375
1576.5,-59.93,0.23782
1460.5,-60.009,0.23813
1349.1,-60.089,0.23845
1242.6,-60.168,0.23876
1141,-60.247,0.23908
1044.3,-60.326,0.23939
952.61,-60.405,0.2397
865.96,-60.484,0.24002
784.32,-60.564,0.24033
707.66,-60.643,0.24065
635.94,-60.722,0.24096
569.07,-60.801,0.24127
506.97,-60.88,0.24159
449.52,-60.959,0.2419
396.6,-61.039,0.24222
348.06,-61.118,0.24253
303.74,-61.197,0.24285
263.47,-61.276,0.24316
227.07,-61.355,0.24347
194.34,-61.434,0.24379
165.09,-61.514,0.2441
139.11,-61.593,0.24442
116.2,-61.672,0.24473
96.128,-61.751,0.24504
78.691,-61.83,0.24536
63.673,-61.909,0.24567
50.862,-61.989,0.24599
40.048,-62.068,0.2463
31.027,-62.147,0.24662
23.602,-62.226,0.24693
17.581,-62.305,0.24724
12.782,-62.384,0.24756
9.0329,-62.464,0.24787
6.1719,-62.543,0.24819
4.0488,-62.622,0.2485
2.526,-62.701,0.24881
1.479,-62.78,0.24913
0.79698,-62.859,0.24944
0.38351,-62.939,0.24976
0.15666,-63.018,0.25007
0.049411,-63.097,0.25038
0.0097242,-63.176,0.2507
0.00060521,-63.255,0.25101
8.1828e-13,-61.678,0.25133
0.00059922,-63.414,0.25164
0.0095326,-63.493,0.25196
0.047959,-63.572,0.25227
0.15055,-63.651,0.25258
0.3649,-63.73,0.2529
0.75081,-63.81,0.25321
1.3795,-63.889,0.25353
2.3328,-63.968,0.25384
3.7021,-64.047,0.25415
5.5874,-64.126,0.25447
8.0966,-64.205,0.25478
11.344,-64.285,0.2551
15.448,-64.364,0.25541
20.533,-64.443,0.25573
26.726,-64.522,0.25604
34.155,-64.601,0.25635
42.948,-64.68,0.25667
53.233,-64.76,0.25698
65.137,-64.839,0.2573
78.783,-64.918,0.25761
94.288,-64.997,0.25792
111.77,-65.076,0.25824
131.32,-65.155,0.25855
153.06,-65.235,0.25887
177.06,-65.314,0.25918
203.41,-65.393,0.2595
232.17,-65.472,0.25981
263.41,-65.551,0.26012
297.18,-65.63,0.26044
333.49,-65.71,0.26075
372.39,-65.789,0.26107
413.86,-65.868,0.26138
457.9,-65.947,0.26169
504.49,-66.026,0.26201
553.6,-66.105,0.26232
605.16,-66.185,0.26264
659.11,-66.264,0.26295
715.37,-66.343,0.26327
773.85,-66.422,0.26358
834.42,-66.501,0.26389
896.98,-66.58,0.26421
961.36,-66.66,0.26452
1027.4,-66.739,0.26484
1095,-66.818,0.26515
1164,-66.897,0.26546
1234.1,-66.976,0.26578
1305.1,-67.055,0.26609
1376.9,-67.135,0.26641
1449.3,-67.214,0.26672
1521.9,-67.293,0.26704
1594.7,-67.372,0.26735
1667.3,-67.451,0.26766
1739.5,-67.53,0.26798
1811.2,-67.61,0.26829
1881.9,-67.689,0.26861
1951.6,-67.768,0.26892
2019.9,-67.847,0.26923
2086.7,-67.926,0.26955
2151.6,-68.005,0.26986
2214.5,-68.085,0.27018
2275.1,-68.164,0.27049
2333.3,-68.243,0.27081
2388.8,-68.322,0.27112
2441.3,-68.401,0.27143
2490.8,-68.48,0.27175
2537.1,-68.56,0.27206
2579.9,-68.639,0.27238
2619.1,-68.718,0.27269
2654.6,-68.797,0.273
2686.3,-68.876,0.27332
2714,-68.955,0.27363
2737.6,-69.035,0.27395
2757.1,-69.114,0.27426
2772.4,-69.193,0.27458
2783.4,-69.272,0.27489
2790.1,-69.351,0.2752
2792.6,-69.43,0.27552
2790.7,-69.51,0.27583
2784.5,-69.589,0.27615
2774.1,-69.668,0.27646
2759.5,-69.747,0.27677
2740.7,-69.826,0.27709
2717.9,-69.905,0.2774
2691.1,-69.985,0.27772
2660.5,-70.064,0.27803
2626.1,-70.143,0.27835
2588.2,-70.222,0.27866
2546.7,-70.301,0.27897
2502.1,-70.38,0.27929
2454.2,-70.46,0.2796
2403.5,-70.539,0.27992
2350,-70.618,0.28023
2294,-70.697,0.28054
2235.7,-70.776,0.28086
2175.2,-70.855,0.28117
2112.8,-70.935,0.28149
2048.7,-71.014,0.2818
1983.1,-71.093,0.28212
1916.3,-71.172,0.28243
1848.4,-71.251,0.28274
1779.8,-71.33,0.28306
1710.5,-71.41,0.28337
1640.9,-71.489,0.28369
1571.1,-71.568,0.284
1501.4,-71.647,0.28431
1432,-71.726,0.28463
1363,-71.805,0.28494
1294.6,-71.885,0.28526
1227.1,-71.964,0.28557
1160.5,-72.043,0.28588
1095.2,-72.122,0.2862
1031.1,-72.201,0.28651
968.56,-72.281,0.28683
907.59,-72.36,0.28714
848.33,-72.439,0.28746
790.9,-72.518,0.28777
