abs(H),angle(H),W
1.0003,-20.652,0.24881
1.0003,-20.678,0.24913
1.0003,-20.704,0.24944
1.0003,-20.73,0.24976
1.0003,-20.756,0.25007
1.0004,-20.782,0.25038
1.0004,-20.808,0.2507
1.0004,-20.834,0.25101
1.0004,-20.86,0.25133
1.0004,-20.886,0.25164
1.0005,-20.912,0.25196
1.0005,-20.938,0.25227
1.0005,-20.964,0.25258
1.0005,-20.991,0.2529
1.0005,-21.017,0.25321
1.0006,-21.043,0.25353
1.0006,-21.069,0.25384
1.0006,-21.095,0.25415
1.0006,-21.121,0.25447
1.0006,-21.147,0.25478
1.0006,-21.173,0.2551
1.0007,-21.199,0.25541
1.0007,-21.225,0.25573
1.0007,-21.251,0.25604
1.0007,-21.277,0.25635
1.0007,-21.303,0.25667
1.0007,-21.33,0.25698
1.0007,-21.356,0.2573
1.0008,-21.382,0.25761
1.0008,-21.408,0.25792
1.0008,-21.434,0.25824
1.0008,-21.46,0.25855
1.0008,-21.486,0.25887
1.0008,-21.512,0.25918
1.0008,-21.538,0.2595
1.0008,-21.564,0.25981
1.0008,-21.59,0.26012
1.0008,-21.616,0.26044
1.0008,-21.642,0.26075
1.0009,-21.669,0.26107
1.0009,-21.695,0.26138
1.0009,-21.721,0.26169
1.0009,-21.747,0.26201
1.0009,-21.773,0.26232
1.0009,-21.799,0.26264
1.0009,-21.825,0.26295
1.0009,-21.851,0.26327
1.0009,-21.877,0.26358
1.0009,-21.903,0.26389
1.0009,-21.929,0.26421
1.0009,-21.955,0.26452
1.0009,-21.981,0.26484
1.0009,-22.007,0.26515
1.0009,-22.034,0.26546
1.0009,-22.06,0.26578
1.0009,-22.086,0.26609
1.0009,-22.112,0.26641
1.0009,-22.138,0.26672
1.0009,-22.164,0.26704
1.0009,-22.19,0.26735
1.0008,-22.216,0.26766
1.0008,-22.242,0.26798
1.0008,-22.268,0.26829
1.0008,-22.294,0.26861
1.0008,-22.32,0.26892
1.0008,-22.346,0.26923
1.0008,-22.373,0.26955
1.0008,-22.399,0.26986
1.0008,-22.425,0.27018
1.0008,-22.451,0.27049
1.0008,-22.477,0.27081
1.0007,-22.503,0.27112
1.0007,-22.529,0.27143
1.0007,-22.555,0.27175
1.0007,-22.581,0.27206
1.0007,-22.607,0.27238
1.0007,-22.633,0.27269
1.0007,-22.659,0.273
1.0006,-22.685,0.27332
1.0006,-22.712,0.27363
1.0006,-22.738,0.27395
1.0006,-22.764,0.27426
1.0006,-22.79,0.27458
1.0006,-22.816,0.27489
1.0005,-22.842,0.2752
1.0005,-22.868,0.27552
1.0005,-22.894,0.27583
1.0005,-22.92,0.27615
1.0005,-22.946,0.27646
1.0004,-22.972,0.27677
1.0004,-22.998,0.27709
1.0004,-23.024,0.2774
1.0004,-23.05,0.27772
1.0004,-23.077,0.27803
1.0003,-23.103,0.27835
1.0003,-23.129,0.27866
1.0003,-23.155,0.27897
1.0003,-23.181,0.27929
1.0002,-23.207,0.2796
1.0002,-23.233,0.27992
1.0002,-23.259,0.28023
1.0002,-23.285,0.28054
1.0002,-23.311,0.28086
1.0001,-23.337,0.28117
1.0001,-23.363,0.28149
1.0001,-23.389,0.2818
1.0001,-23.416,0.28212
1,-23.442,0.28243
1,-23.468,0.28274
1,-23.494,0.28306
0.99997,-23.52,0.28337
0.99995,-23.546,0.28369
0.99993,-23.572,0.284
0.9999,-23.598,0.28431
0.99988,-23.624,0.28463
0.99986,-23.65,0.28494
0.99984,-23.676,0.28526
0.99981,-23.702,0.28557
