abs(H),W
0.94329,0
0.94338,0.0015708
0.94367,0.0031416
0.94416,0.0047124
0.94483,0.0062832
0.9457,0.007854
0.94675,0.0094248
0.94798,0.010996
0.94939,0.012566
0.95097,0.014137
0.95272,0.015708
0.95464,0.017279
0.95671,0.01885
0.95892,0.02042
0.96128,0.021991
0.96377,0.023562
0.96639,0.025133
0.96911,0.026704
0.97195,0.028274
0.97488,0.029845
0.9779,0.031416
0.98099,0.032987
0.98415,0.034558
0.98736,0.036128
0.99062,0.037699
0.9939,0.03927
0.99721,0.040841
1.0005,0.042412
1.0038,0.043982
1.0071,0.045553
1.0104,0.047124
1.0137,0.048695
1.0169,0.050265
1.02,0.051836
1.0231,0.053407
1.0261,0.054978
1.029,0.056549
1.0318,0.058119
1.0345,0.05969
1.037,0.061261
1.0395,0.062832
1.0418,0.064403
1.044,0.065973
1.046,0.067544
1.0479,0.069115
1.0496,0.070686
1.0511,0.072257
1.0524,0.073827
1.0536,0.075398
1.0546,0.076969
1.0554,0.07854
1.056,0.080111
1.0564,0.081681
1.0567,0.083252
1.0567,0.084823
1.0565,0.086394
1.0562,0.087965
1.0556,0.089535
1.0549,0.091106
1.054,0.092677
1.0529,0.094248
1.0516,0.095819
1.0501,0.097389
1.0485,0.09896
1.0467,0.10053
1.0447,0.1021
1.0426,0.10367
1.0403,0.10524
1.0379,0.10681
1.0354,0.10838
1.0328,0.10996
1.03,0.11153
1.0271,0.1131
1.0242,0.11467
1.0211,0.11624
1.018,0.11781
1.0148,0.11938
1.0116,0.12095
1.0083,0.12252
1.005,0.12409
1.0017,0.12566
0.9984,0.12723
0.99509,0.12881
0.99179,0.13038
0.98853,0.13195
0.9853,0.13352
0.98212,0.13509
0.979,0.13666
0.97595,0.13823
0.97299,0.1398
0.97012,0.14137
0.96735,0.14294
0.96469,0.14451
0.96216,0.14608
0.95975,0.14765
0.95748,0.14923
0.95536,0.1508
0.95339,0.15237
0.95158,0.15394
0.94993,0.15551
0.94846,0.15708
0.94716,0.15865
0.94605,0.16022
0.94512,0.16179
0.94437,0.16336
0.94382,0.16493
0.94346,0.1665
0.94329,0.16808
0.94332,0.16965
0.94354,0.17122
0.94396,0.17279
0.94457,0.17436
0.94536,0.17593
0.94635,0.1775
0.94751,0.17907
0.94886,0.18064
0.95038,0.18221
0.95208,0.18378
0.95393,0.18535
0.95595,0.18692
0.95811,0.1885
0.96042,0.19007
0.96287,0.19164
0.96544,0.19321
0.96813,0.19478
0.97093,0.19635
0.97382,0.19792
0.97681,0.19949
0.97988,0.20106
0.98302,0.20263
0.98621,0.2042
0.98945,0.20577
0.99273,0.20735
0.99603,0.20892
0.99935,0.21049
1.0027,0.21206
1.006,0.21363
1.0093,0.2152
1.0125,0.21677
1.0157,0.21834
1.0189,0.21991
1.022,0.22148
1.025,0.22305
1.028,0.22462
1.0308,0.22619
1.0335,0.22777
1.0361,0.22934
1.0386,0.23091
1.041,0.23248
1.0432,0.23405
1.0453,0.23562
1.0472,0.23719
1.049,0.23876
1.0506,0.24033
1.052,0.2419
1.0532,0.24347
1.0543,0.24504
1.0552,0.24662
1.0558,0.24819
1.0563,0.24976
1.0566,0.25133
1.0567,0.2529
1.0566,0.25447
1.0563,0.25604
1.0559,0.25761
1.0552,0.25918
1.0543,0.26075
1.0533,0.26232
1.0521,0.26389
1.0507,0.26546
1.0491,0.26704
1.0473,0.26861
1.0454,0.27018
1.0434,0.27175
1.0412,0.27332
1.0388,0.27489
1.0363,0.27646
1.0337,0.27803
1.031,0.2796
1.0281,0.28117
1.0252,0.28274
1.0222,0.28431
1.0191,0.28588
1.016,0.28746
1.0127,0.28903
1.0095,0.2906
1.0062,0.29217
1.0029,0.29374
0.99957,0.29531
0.99625,0.29688
0.99295,0.29845
0.98966,0.30002
0.98642,0.30159
0.98322,0.30316
0.98008,0.30473
0.97701,0.30631
0.97401,0.30788
0.97111,0.30945
0.9683,0.31102
0.9656,0.31259
0.96302,0.31416
0.96057,0.31573
0.95825,0.3173
0.95607,0.31887
0.95405,0.32044
0.95218,0.32201
0.95048,0.32358
0.94894,0.32515
0.94758,0.32673
0.9464,0.3283
0.94541,0.32987
0.9446,0.33144
0.94398,0.33301
0.94355,0.33458
0.94332,0.33615
0.94328,0.33772
0.94343,0.33929
0.94378,0.34086
0.94432,0.34243
