f,s100,s410,s700
825,-90.425,-109.89,-148.57
826,-90.369,-109.83,-149.18
827,-90.34,-109.63,-155.57
828,-90.278,-109.9,-139.09
829,-90.246,-109.89,-147.26
830,-90.198,-109.61,-145.8
831,-90.146,-109.71,-146.22
832,-90.127,-109.58,-153.98
833,-90.075,-109.78,-147.1
834,-90.021,-109.62,-145.35
835,-89.991,-109.77,-140.37
836,-89.932,-109.77,-158.98
837,-89.869,-109.75,-144.18
838,-89.861,-109.95,-142.9
839,-89.804,-109.57,-152.46
840,-89.756,-109.8,-140.76
841,-89.685,-109.69,-140.6
842,-89.663,-109.66,-140.53
843,-89.604,-109.63,-152.7
844,-89.575,-109.82,-141.45
845,-89.52,-109.86,-142.27
846,-89.477,-109.77,-155.26
847,-89.446,-109.64,-144.5
848,-89.376,-109.84,-146.73
849,-89.344,-109.73,-147.31
850,-89.293,-109.73,-156.73
851,-89.249,-109.8,-147.27
852,-89.205,-109.77,-149.99
853,-89.146,-109.94,-142.01
854,-89.06,-109.51,-143.12
855,-89.039,-109.91,-141.59
856,-89,-109.64,-152.6
857,-88.968,-109.86,-143.32
858,-88.895,-109.93,-145.15
859,-88.839,-109.75,-152.7
860,-88.794,-109.8,-149.64
861,-88.749,-109.76,-145.21
862,-88.695,-109.84,-154
863,-88.635,-109.63,-147.93
864,-88.561,-109.65,-144.8
865,-88.55,-109.6,-142.01
866,-88.483,-109.91,-144.76
867,-88.436,-109.64,-143.92
868,-88.364,-109.71,-159.97
869,-88.321,-109.61,-139.7
870,-88.257,-109.61,-143.94
871,-88.222,-109.54,-145.72
872,-88.139,-109.54,-145.64
873,-88.102,-109.78,-137.5
874,-88.055,-109.7,-145.5
875,-87.981,-109.63,-151.64
876,-87.934,-109.61,-141.34
877,-87.873,-109.65,-144.66
878,-87.829,-109.76,-140.81
879,-87.761,-109.62,-142.68
880,-87.716,-109.69,-145.81
881,-87.643,-109.75,-144.22
882,-87.571,-109.86,-140.76
883,-87.515,-109.65,-153.25
884,-87.479,-109.7,-147.66
885,-87.411,-109.69,-155.31
886,-87.341,-109.52,-144.7
887,-87.267,-109.79,-148.71
888,-87.199,-109.7,-161.32
889,-87.137,-109.61,-141.34
890,-87.082,-109.62,-144.7
891,-87.042,-109.6,-151.75
892,-86.965,-109.74,-159.56
893,-86.884,-109.63,-141.47
894,-86.828,-109.57,-140.55
895,-86.754,-109.64,-145.3
896,-86.692,-109.58,-142.35
897,-86.635,-109.57,-146.23
898,-86.572,-109.67,-146.62
899,-86.493,-109.59,-142.23
900,-86.423,-109.67,-149.12
901,-86.356,-109.83,-140.24
902,-86.303,-109.42,-143.42
903,-86.211,-109.61,-139.8
904,-86.146,-109.67,-145.41
905,-86.074,-109.62,-142.72
906,-86.002,-109.8,-139.02
907,-85.928,-109.61,-147.16
908,-85.86,-109.53,-156.28
909,-85.795,-109.69,-147.26
910,-85.699,-109.79,-144.64
911,-85.631,-109.47,-141.08
912,-85.553,-109.61,-142.72
913,-85.481,-109.5,-149.45
914,-85.426,-109.59,-143.57
915,-85.33,-109.62,-148.03
916,-85.264,-109.79,-142.06
917,-85.17,-109.61,-144.21
918,-85.095,-109.6,-142.6
919,-84.999,-109.6,-145.03
920,-84.93,-109.59,-144.24
921,-84.843,-109.55,-148.42
922,-84.759,-109.64,-137.91
923,-84.688,-109.67,-145.23
924,-84.584,-109.6,-139.39
925,-84.527,-109.6,-143.78
926,-84.433,-109.5,-150.59
927,-84.335,-109.64,-140.7
928,-84.259,-109.36,-138.74
929,-84.174,-109.63,-148.03
930,-84.063,-109.81,-144.24
931,-83.986,-109.75,-138.47
932,-83.88,-109.47,-141.3
933,-83.808,-109.62,-138.12
934,-83.691,-109.57,-143.8
935,-83.593,-109.6,-147.26
936,-83.505,-109.56,-138.04
937,-83.416,-109.57,-141.48
938,-83.308,-109.6,-141.94
939,-83.221,-109.63,-137.37
940,-83.118,-109.6,-144.61
941,-83.006,-109.56,-140.81
942,-82.906,-109.53,-142.05
943,-82.803,-109.52,-147.84
944,-82.687,-109.64,-142.93
945,-82.553,-109.45,-148.45
946,-82.48,-109.44,-141.73
947,-82.355,-109.57,-142.98
948,-82.256,-109.68,-144.72
949,-82.137,-109.8,-138.7
950,-82.035,-109.47,-140.64
951,-81.916,-109.54,-139.45
952,-81.789,-109.56,-143.82
953,-81.675,-109.83,-136.12
954,-81.543,-109.58,-142.82
955,-81.42,-109.54,-143.42
956,-81.304,-109.69,-147.15
957,-81.181,-109.68,-143.87
958,-81.043,-109.57,-139.8
959,-80.911,-109.45,-137.49
960,-80.796,-109.42,-140.52
961,-80.661,-109.49,-136.42
962,-80.516,-109.59,-139.03
963,-80.373,-109.59,-135.43
964,-80.237,-109.59,-138.25
965,-80.09,-109.75,-138.88
966,-79.943,-109.53,-139.75
967,-79.79,-109.54,-136.48
968,-79.638,-109.57,-138.68
969,-79.486,-109.55,-155.38
970,-79.337,-109.59,-135.74
971,-79.17,-109.28,-139.62
972,-79.007,-109.67,-136.87
973,-78.85,-109.62,-135.46
974,-78.673,-109.64,-141.08
975,-78.505,-109.58,-136.47
976,-78.318,-109.57,-141
977,-78.144,-109.42,-138.53
978,-77.957,-109.51,-136.95
979,-77.771,-109.45,-136.07
980,-77.589,-109.36,-140.11
981,-77.383,-109.64,-139.23
982,-77.184,-109.47,-137.77
983,-76.975,-109.46,-138.01
984,-76.772,-109.46,-138.37
985,-76.56,-109.5,-134.28
986,-76.328,-109.54,-134.64
987,-76.104,-109.67,-135.72
988,-75.869,-109.56,-136.02
989,-75.631,-109.48,-133.77
990,-75.389,-109.53,-136.3
991,-75.129,-109.7,-137.15
992,-74.865,-109.52,-133.09
993,-74.592,-109.31,-132.19
994,-74.319,-109.45,-135.18
995,-74.029,-109.39,-133.4
996,-73.731,-109.69,-129.53
997,-73.423,-109.5,-131.56
998,-73.1,-109.54,-130.58
999,-72.766,-109.54,-133.52
1000,-72.42,-109.56,-129.91
1001,-72.06,-109.45,-133.07
1002,-71.683,-109.44,-130.89
1003,-71.29,-109.43,-130.51
1004,-70.879,-109.51,-128.63
1005,-70.442,-109.56,-128.84
1006,-69.987,-109.53,-128.52
1007,-69.508,-109.67,-127.35
1008,-68.996,-109.54,-128.63
1009,-68.457,-109.44,-126.46
1010,-67.879,-109.46,-125.15
1011,-67.258,-109.52,-125.21
1012,-66.593,-109.42,-123.27
1013,-65.871,-109.63,-123.07
1014,-65.083,-109.3,-122.03
1015,-64.213,-109.48,-121.12
1016,-63.251,-109.44,-118.02
1017,-62.167,-109.46,-115.8
1018,-60.927,-109.65,-113.31
1019,-59.482,-109.46,-108.5
1020,-57.745,-109.58,-97.481
1021,-55.572,-109.42,-101.07
1022,-52.666,-109.49,-109.52
1023,-48.266,-109.45,-113.98
1024,-38.907,-109.38,-116.71
1025,-38.35,-109.45,-119.11
1026,-48.083,-109.51,-120.32
1027,-52.558,-109.42,-122.22
1028,-55.498,-109.41,-122.95
1029,-57.69,-109.53,-123.9
1030,-59.44,-109.53,-124.7
1031,-60.895,-109.38,-126.01
1032,-62.141,-109.34,-125.24
1033,-63.231,-109.61,-127.83
1034,-64.199,-109.46,-129.86
1035,-65.073,-109.5,-128.53
1036,-65.865,-109.54,-127.67
1037,-66.59,-109.59,-130.2
1038,-67.259,-109.5,-130.05
1039,-67.88,-109.47,-130.87
1040,-68.462,-109.45,-132.38
1041,-69.009,-109.71,-131.12
1042,-69.518,-109.63,-131.35
1043,-70.004,-109.28,-135.74
1044,-70.461,-109.46,-134
1045,-70.897,-109.35,-134.84
1046,-71.312,-109.58,-135.68
1047,-71.707,-109.47,-133.02
1048,-72.086,-109.49,-131.87
1049,-72.452,-109.47,-131.01
1050,-72.797,-109.39,-136.66
1051,-73.13,-109.29,-139.33
1052,-73.459,-109.46,-133.9
1053,-73.767,-109.47,-140.21
1054,-74.069,-109.56,-135.43
1055,-74.358,-109.35,-133.36
1056,-74.635,-109.45,-141.91
1057,-74.913,-109.55,-136.12
1058,-75.175,-109.45,-136.02
1059,-75.433,-109.42,-134.99
1060,-75.681,-109.5,-137.64
1061,-75.924,-109.42,-135.73
1062,-76.165,-109.54,-133.91
1063,-76.382,-109.48,-142.49
1064,-76.611,-109.32,-134.96
1065,-76.825,-109.39,-141.43
1066,-77.042,-109.61,-138.13
1067,-77.252,-109.32,-134.79
1068,-77.451,-109.34,-137.8
1069,-77.654,-109.43,-135.7
1070,-77.847,-109.51,-137.24
1071,-78.029,-109.42,-141.24
1072,-78.217,-109.58,-134.53
1073,-78.402,-109.35,-140.2
1074,-78.578,-109.51,-138.53
1075,-78.754,-109.53,-143.51
1076,-78.915,-109.25,-139.63
1077,-79.1,-109.49,-143.77
1078,-79.251,-109.57,-140.9
1079,-79.417,-109.51,-141.43
1080,-79.578,-109.47,-153.56
1081,-79.724,-109.43,-147.63
1082,-79.883,-109.5,-142.52
1083,-80.03,-109.41,-140.69
1084,-80.187,-109.28,-143.73
1085,-80.333,-109.27,-140.21
1086,-80.466,-109.36,-136.97
1087,-80.613,-109.33,-148.31
1088,-80.764,-109.27,-141.21
1089,-80.892,-109.42,-139.96
1090,-81.026,-109.24,-136.93
1091,-81.153,-109.26,-140.66
1092,-81.277,-109.39,-144.74
1093,-81.429,-109.55,-142.54
1094,-81.528,-109.39,-137.75
1095,-81.677,-109.53,-149.16
1096,-81.788,-109.4,-142.94
1097,-81.913,-109.47,-143.34
1098,-82.032,-109.53,-144.4
1099,-82.139,-109.29,-142.46
1100,-82.265,-109.47,-140.07
1101,-82.374,-109.39,-136.49
1102,-82.496,-109.37,-145.79
1103,-82.582,-109.34,-139.07
1104,-82.704,-109.46,-142.38
1105,-82.805,-109.37,-139.15
1106,-82.938,-109.35,-139.37
1107,-83.058,-109.46,-140.49
1108,-83.139,-109.44,-146.17
1109,-83.27,-109.34,-160.24
1110,-83.351,-109.31,-140.2
1111,-83.476,-109.49,-148.06
1112,-83.557,-109.14,-146.51
1113,-83.627,-109.39,-143
1114,-83.74,-109.33,-149.15
1115,-83.834,-109.31,-142.12
1116,-83.923,-109.43,-143.35
1117,-84.036,-109.2,-146.23
1118,-84.117,-109.41,-142.07
1119,-84.212,-109.46,-154.51
1120,-84.308,-109.46,-145.25
1121,-84.408,-109.44,-145.06
1122,-84.505,-109.41,-146.95
1123,-84.586,-109.31,-138.35
1124,-84.674,-109.2,-149.41
1125,-84.762,-109.39,-142.3
1126,-84.852,-109.35,-152.06
1127,-84.938,-109.29,-145.12
1128,-85.024,-109.29,-144.14
1129,-85.105,-109.3,-145.97
1130,-85.173,-109.3,-155
1131,-85.274,-109.31,-138.39
1132,-85.341,-109.42,-145.32
1133,-85.428,-109.28,-157.47
1134,-85.511,-109.36,-145.65
1135,-85.584,-109.31,-141.46
1136,-85.665,-109.49,-152.97
1137,-85.735,-109.26,-144.04
1138,-85.823,-109.38,-153.83
1139,-85.884,-109.29,-147.75
1140,-85.966,-109.3,-137.68
1141,-86.044,-109.37,-149.51
1142,-86.129,-109.31,-142.08
1143,-86.194,-109.3,-143.5
1144,-86.264,-109.44,-145.51
1145,-86.347,-109.42,-147.55
1146,-86.415,-109.23,-149.82
1147,-86.5,-109.19,-144.84
1148,-86.544,-109.41,-146.18
1149,-86.629,-109.28,-136.85
1150,-86.697,-109.27,-150.21
1151,-86.78,-109.4,-142.74
1152,-86.842,-109.17,-146.77
1153,-86.887,-109.17,-142.09
1154,-86.952,-109.36,-148.11
1155,-87.03,-109.04,-143.88
1156,-87.101,-109.32,-145.07
1157,-87.173,-109.3,-141.93
1158,-87.249,-109.32,-144.19
1159,-87.301,-109.08,-147.27
1160,-87.372,-109.34,-160.21
1161,-87.431,-109.48,-160.41
1162,-87.494,-109.25,-143.22
1163,-87.566,-109.3,-143.79
1164,-87.629,-109.31,-156.03
1165,-87.682,-109.51,-140.5
1166,-87.747,-109.22,-156.52
1167,-87.804,-109.15,-158.03
1168,-87.894,-109.31,-143.8
1169,-87.914,-109.3,-144.14
1170,-87.98,-109.37,-143.29
1171,-88.061,-109.21,-141.44
1172,-88.114,-109.34,-142.01
1173,-88.177,-109.17,-140.73
1174,-88.213,-109.31,-150.81
1175,-88.286,-109.24,-143.38
1176,-88.347,-109.14,-141.03
1177,-88.407,-109.17,-153.45
1178,-88.46,-109.37,-152.2
1179,-88.526,-109.3,-144.67
1180,-88.561,-109.25,-145.36
1181,-88.622,-109.1,-147.83
1182,-88.699,-109.36,-150.15
1183,-88.733,-109.19,-140.62
1184,-88.808,-109.15,-146.86
1185,-88.826,-109.09,-149.37
1186,-88.901,-109.19,-140.71
1187,-88.967,-109.35,-146.78
1188,-89.04,-109.12,-148.2
1189,-89.047,-109.35,-147.03
1190,-89.112,-109.25,-139.89
1191,-89.177,-109.27,-148.52
1192,-89.252,-109.14,-143.35
1193,-89.275,-109.27,-145.13
1194,-89.327,-109.28,-141.55
1195,-89.369,-109.17,-147
1196,-89.418,-109.34,-156.31
1197,-89.463,-109.36,-141.16
1198,-89.538,-109.29,-160.26
1199,-89.598,-109.28,-141.59
1200,-89.633,-109.3,-152.12
1201,-89.678,-109.16,-156.48
1202,-89.734,-109.24,-154.5
1203,-89.758,-109.24,-145.8
1204,-89.818,-109.18,-150.17
1205,-89.894,-109.08,-142.92
1206,-89.899,-109.12,-143.64
1207,-89.963,-109.19,-149.86
1208,-90.002,-109.39,-143.58
1209,-90.083,-109.26,-145.66
1210,-90.132,-109.48,-147.42
1211,-90.145,-109.19,-165.02
1212,-90.209,-109.18,-144.4
1213,-90.247,-109.39,-139.47
1214,-90.308,-109.19,-155.35
1215,-90.356,-109.23,-155.37
1216,-90.414,-109.27,-144.19
1217,-90.435,-109.16,-147.16
1218,-90.494,-109.17,-140.95
1219,-90.526,-109.34,-152.09
1220,-90.569,-109.27,-143.29
1221,-90.606,-109.13,-144.85
1222,-90.674,-109.11,-144.35
1223,-90.711,-109.43,-143.62
1224,-90.747,-109.12,-140.25
1225,-90.798,-109.31,-142.85
1226,-90.857,-109.27,-152.46
1227,-90.872,-109.17,-148.89
1228,-90.915,-109.02,-140.63
1229,-90.958,-109.17,-145.86
1230,-91.009,-109.07,-156.66
1231,-91.037,-109.19,-142.12
1232,-91.088,-109.21,-156.32
1233,-91.13,-109.27,-140.87
1234,-91.169,-109.15,-146.96
1235,-91.234,-109.19,-162.59
1236,-91.251,-109,-139.78
1237,-91.294,-109.35,-146.13
1238,-91.345,-109.03,-162.91
1239,-91.38,-109.17,-149.96
1240,-91.41,-109.28,-152.84
1241,-91.487,-109.23,-138.84
1242,-91.517,-109.2,-141.7
1243,-91.558,-109.11,-150.78
1244,-91.591,-109.21,-152.03
1245,-91.609,-109.15,-144.38
1246,-91.647,-109.19,-149.01
1247,-91.683,-109.26,-150.26
1248,-91.762,-109.01,-147.57
1249,-91.782,-109.11,-151.87
1250,-91.85,-109.11,-159.09
1251,-91.855,-108.96,-142.03
1252,-91.865,-109.15,-153.92
1253,-91.937,-109.25,-142.05
1254,-91.964,-109.02,-147.64
1255,-92.021,-109.1,-146.98
1256,-92.039,-109.13,-141.52
1257,-92.096,-109.11,-148.01
1258,-92.121,-109.21,-140.92
1259,-92.179,-109.23,-153.6
1260,-92.223,-109.12,-175.6
1261,-92.247,-109.12,-148.76
1262,-92.279,-109.3,-158.26
1263,-92.274,-109.12,-147.58
1264,-92.359,-109.09,-146.98
1265,-92.378,-109.07,-142.67
1266,-92.439,-109.12,-141.37
1267,-92.459,-109.18,-143.49
1268,-92.493,-109.14,-141.99
1269,-92.529,-109.16,-148.06
1270,-92.552,-109.06,-152.77
1271,-92.609,-108.97,-141.39
1272,-92.664,-109.11,-145.02
1273,-92.652,-109.17,-147.07
1274,-92.681,-108.95,-141.22
1275,-92.724,-109.16,-170.56
1276,-92.768,-109.18,-148.26
1277,-92.832,-108.93,-143.24
1278,-92.858,-109.05,-143.48
1279,-92.869,-109.19,-147.78
1280,-92.899,-109.08,-165.2
1281,-92.947,-109.13,-149.82
1282,-92.998,-109.09,-140
1283,-93.009,-109.04,-155.94
1284,-93.034,-109.11,-144.56
1285,-93.096,-109.21,-145.27
1286,-93.126,-109.09,-146.75
1287,-93.156,-108.91,-148.96
1288,-93.157,-109.1,-155.05
1289,-93.198,-109.11,-154.98
1290,-93.237,-109.18,-160.9
1291,-93.27,-109.06,-148.01
1292,-93.32,-109.17,-161.32
1293,-93.366,-108.99,-150.03
1294,-93.373,-109.05,-151.06
1295,-93.415,-109.18,-143.37
1296,-93.436,-109.06,-143.44
1297,-93.448,-109.01,-148.82
1298,-93.522,-109.24,-148.39
1299,-93.55,-109.06,-146.59
1300,-93.603,-109.03,-148.53
1301,-93.591,-109.05,-144.94
1302,-93.647,-109.03,-155.34
1303,-93.661,-108.95,-144.82
1304,-93.66,-109.07,-148.93
1305,-93.73,-109.03,-143.48
1306,-93.754,-109.12,-148.35
1307,-93.777,-108.99,-145.88
1308,-93.805,-109.02,-151.25
1309,-93.866,-109.07,-157.16
1310,-93.885,-108.9,-152.81
1311,-93.918,-108.85,-155.7
1312,-93.94,-108.97,-158.62
1313,-93.934,-109.08,-148.19
1314,-93.977,-108.94,-144.95
1315,-94.026,-109.04,-145.83
1316,-94.047,-109.07,-147.96
1317,-94.073,-109.17,-143.02
1318,-94.133,-108.95,-157.01
1319,-94.139,-108.98,-160.03
1320,-94.172,-108.92,-143.28
1321,-94.194,-109.2,-152.93
1322,-94.235,-109.08,-152.5
1323,-94.276,-109.24,-148.33
1324,-94.289,-108.94,-145.11
1325,-94.327,-109.1,-145.73
1326,-94.362,-108.79,-148.76
1327,-94.362,-108.91,-143.37
1328,-94.413,-109.08,-150.96
1329,-94.434,-109.04,-144.95
1330,-94.458,-109.16,-158.94
1331,-94.509,-108.91,-143.89
1332,-94.52,-109.06,-150.69
1333,-94.546,-109.11,-142.81
1334,-94.551,-108.91,-145.75
1335,-94.627,-109.04,-151.72
1336,-94.631,-109.12,-144.03
1337,-94.67,-109.05,-147.67
1338,-94.697,-108.94,-148.62
1339,-94.722,-108.84,-147.87
1340,-94.778,-109,-147.62
1341,-94.782,-109.11,-157.31
1342,-94.804,-109,-145.96
1343,-94.821,-109.04,-154.54
1344,-94.866,-108.9,-151.13
1345,-94.885,-109.05,-149.66
1346,-94.892,-108.95,-152.72
1347,-94.946,-108.94,-151.6
1348,-95.001,-108.93,-147.74
1349,-94.996,-108.96,-139.38
1350,-95.024,-108.83,-156.63
1351,-95.035,-108.88,-144.58
1352,-95.08,-108.93,-143.99
1353,-95.079,-108.9,-157.56
1354,-95.139,-108.84,-150.44
1355,-95.1,-108.8,-142.57
1356,-95.185,-109.05,-146.33
1357,-95.193,-108.94,-145.68
1358,-95.243,-109.08,-147.53
1359,-95.24,-108.94,-145.03
1360,-95.267,-108.96,-144.65
1361,-95.343,-108.88,-146.04
1362,-95.346,-108.8,-144.88
1363,-95.347,-108.88,-138.49
1364,-95.345,-108.86,-145.32
1365,-95.406,-108.87,-144.01
1366,-95.399,-108.97,-142.85
1367,-95.449,-108.95,-151.55
1368,-95.478,-108.98,-143.32
1369,-95.531,-109.03,-155.87
1370,-95.582,-108.78,-148.33
1371,-95.517,-108.94,-148.99
1372,-95.556,-108.92,-149.98
1373,-95.609,-108.87,-147.84
1374,-95.622,-109.07,-155.65
1375,-95.669,-108.8,-146.03
1376,-95.696,-108.73,-142.84
1377,-95.701,-108.86,-147.41
1378,-95.704,-109.03,-146.55
1379,-95.791,-108.86,-141.06
1380,-95.782,-108.9,-150.58
1381,-95.801,-108.88,-150.27
1382,-95.824,-108.83,-152.92
1383,-95.87,-108.75,-146.1
1384,-95.87,-109.02,-152.6
1385,-95.899,-109,-146.11
1386,-95.9,-108.7,-154.73
1387,-95.923,-108.81,-145.04
1388,-95.974,-108.81,-141.45
1389,-96.019,-108.73,-144.34
1390,-96.006,-108.87,-153.46
1391,-96.031,-108.83,-143.96
1392,-96.035,-108.96,-153.26
1393,-96.092,-108.97,-150.31
1394,-96.131,-108.92,-147.54
1395,-96.152,-108.93,-162.12
1396,-96.129,-108.97,-145.55
1397,-96.167,-108.85,-142.84
1398,-96.217,-108.84,-145.74
1399,-96.249,-108.93,-154.16
1400,-96.242,-108.95,-145.54
1401,-96.237,-109,-144.83
1402,-96.262,-108.87,-143.52
1403,-96.334,-108.8,-143.49
1404,-96.316,-108.98,-142.06
1405,-96.403,-109.05,-155.7
1406,-96.383,-108.98,-143.89
1407,-96.378,-108.9,-143.15
1408,-96.41,-108.94,-144.95
1409,-96.427,-108.81,-152.86
1410,-96.489,-108.92,-148.79
1411,-96.481,-108.83,-147.66
1412,-96.496,-108.87,-148.65
1413,-96.476,-108.69,-156.6
1414,-96.555,-108.85,-144.28
1415,-96.589,-108.81,-143.75
1416,-96.611,-108.92,-146.1
1417,-96.625,-108.79,-142.62
1418,-96.683,-108.78,-143.32
1419,-96.651,-108.8,-162.97
1420,-96.698,-108.73,-141.23
1421,-96.71,-108.88,-160.62
1422,-96.737,-108.79,-149.21
1423,-96.75,-108.79,-153.36
1424,-96.791,-108.75,-147.4
1425,-96.833,-108.9,-141.06
1426,-96.797,-108.81,-146.13
1427,-96.848,-108.71,-141.88
1428,-96.89,-108.89,-148.72
1429,-96.878,-108.82,-147.29
1430,-96.902,-108.89,-150.69
1431,-96.929,-108.78,-151.46
1432,-96.947,-108.81,-147.02
1433,-96.958,-108.58,-149.16
1434,-97,-108.87,-150.03
1435,-96.99,-108.86,-151.54
1436,-96.982,-108.71,-149.24
1437,-97.03,-108.72,-149.05
1438,-97.089,-108.73,-154.47
1439,-97.089,-108.76,-140.86
1440,-97.119,-108.69,-144.26
1441,-97.118,-108.8,-147.03
1442,-97.157,-108.72,-154.73
1443,-97.178,-108.8,-148.3
1444,-97.198,-108.66,-139.27
1445,-97.241,-108.71,-147.19
1446,-97.242,-108.71,-149.41
1447,-97.291,-108.82,-146.01
1448,-97.256,-108.82,-147.33
1449,-97.26,-108.73,-149.91
1450,-97.309,-108.76,-150.84
1451,-97.364,-108.68,-154.91
1452,-97.347,-108.55,-144.5
1453,-97.379,-108.75,-149.08
1454,-97.357,-108.72,-142.49
1455,-97.42,-108.75,-152.3
1456,-97.448,-108.79,-143.43
1457,-97.449,-108.8,-142.97
1458,-97.432,-108.65,-150.45
1459,-97.491,-108.82,-143.33
1460,-97.508,-108.64,-145.89
1461,-97.56,-108.75,-148.42
1462,-97.604,-108.65,-141.66
1463,-97.532,-108.84,-143.75
1464,-97.631,-108.69,-142.05
1465,-97.595,-108.76,-149.64
1466,-97.69,-108.73,-151.11
1467,-97.614,-108.69,-141.36
1468,-97.693,-108.64,-147.18
1469,-97.688,-108.84,-157.02
1470,-97.751,-108.7,-144.67
1471,-97.731,-108.69,-145.48
1472,-97.738,-108.63,-144.16
1473,-97.758,-108.55,-150.73
1474,-97.8,-108.6,-154.79
1475,-97.816,-108.55,-149.17
1476,-97.824,-108.75,-156.69
1477,-97.836,-108.7,-146.01
1478,-97.843,-108.68,-147.43
1479,-97.883,-108.57,-154.85
1480,-97.909,-108.91,-159.19
1481,-97.927,-108.76,-144.23
1482,-97.944,-108.63,-143.24
1483,-97.963,-108.72,-146.63
1484,-98.024,-108.66,-145.25
1485,-98.02,-108.82,-155.76
1486,-98.014,-108.74,-148.33
1487,-98.026,-108.65,-152.89
1488,-98.056,-108.64,-154.05
1489,-98.084,-108.87,-143.03
1490,-98.089,-108.68,-142.01
1491,-98.126,-108.65,-143.56
1492,-98.111,-108.61,-147.92
1493,-98.138,-108.54,-171.01
1494,-98.142,-108.71,-145.77
1495,-98.179,-108.78,-147.27
1496,-98.209,-108.57,-143.92
1497,-98.191,-108.65,-148.13
1498,-98.235,-108.56,-141.67
1499,-98.279,-108.74,-148.5
1500,-98.269,-108.61,-140.2
1501,-98.329,-108.64,-146.9
1502,-98.306,-108.61,-149.86
1503,-98.344,-108.66,-147.51
1504,-98.36,-108.71,-148.85
1505,-98.35,-108.73,-139.88
1506,-98.421,-108.68,-146.37
1507,-98.379,-108.65,-154.41
1508,-98.402,-108.64,-143.93
1509,-98.419,-108.62,-148.31
1510,-98.448,-108.6,-153.74
1511,-98.472,-108.47,-148.04
1512,-98.496,-108.76,-149.01
1513,-98.485,-108.59,-147.47
1514,-98.505,-108.61,-148.51
1515,-98.524,-108.85,-142.58
1516,-98.51,-108.62,-146.82
1517,-98.56,-108.47,-148.52
1518,-98.54,-108.58,-145.12
1519,-98.629,-108.65,-148.36
1520,-98.666,-108.5,-145.53
1521,-98.663,-108.5,-148.54
1522,-98.672,-108.54,-149.45
1523,-98.659,-108.57,-154.53
1524,-98.656,-108.69,-148.82
1525,-98.712,-108.65,-158.07
1526,-98.739,-108.51,-141.94
1527,-98.785,-108.6,-146.03
1528,-98.743,-108.48,-141.7
1529,-98.805,-108.43,-153.49
1530,-98.824,-108.68,-147.33
1531,-98.818,-108.65,-144.1
1532,-98.806,-108.52,-150.21
1533,-98.845,-108.73,-143.78
1534,-98.854,-108.75,-144.4
1535,-98.876,-108.45,-146.57
1536,-98.848,-108.34,-144.75
1537,-98.892,-108.55,-150.38
1538,-98.92,-108.61,-149.48
1539,-98.983,-108.6,-157.57
1540,-98.961,-108.55,-146.28
1541,-98.984,-108.58,-147.23
1542,-99.021,-108.46,-146.05
1543,-99.022,-108.65,-157.14
1544,-99.04,-108.6,-140.52
1545,-99.048,-108.56,-149.9
1546,-99.022,-108.67,-146.29
1547,-99.059,-108.41,-142.34
1548,-99.072,-108.52,-144.17
1549,-99.117,-108.53,-145.97
1550,-99.082,-108.55,-151.13
1551,-99.143,-108.46,-143.42
1552,-99.11,-108.48,-141.31
1553,-99.14,-108.51,-144.44
1554,-99.165,-108.52,-142.9
1555,-99.216,-108.54,-146.09
1556,-99.214,-108.54,-151.24
1557,-99.267,-108.31,-146.15
1558,-99.238,-108.51,-149.74
1559,-99.189,-108.5,-154.63
1560,-99.234,-108.58,-145.01
1561,-99.329,-108.66,-143.13
1562,-99.279,-108.48,-145.47
1563,-99.274,-108.6,-142.37
1564,-99.349,-108.33,-150.67
1565,-99.436,-108.48,-143.48
1566,-99.338,-108.53,-149.15
1567,-99.418,-108.5,-143.87
1568,-99.404,-108.46,-145.39
1569,-99.352,-108.4,-143.6
1570,-99.485,-108.57,-140.79
1571,-99.479,-108.53,-142.13
1572,-99.473,-108.53,-150.23
1573,-99.5,-108.45,-146.62
1574,-99.48,-108.55,-150.23
1575,-99.528,-108.46,-144.73
1576,-99.517,-108.5,-159.33
1577,-99.553,-108.58,-145.79
1578,-99.533,-108.45,-143.66
1579,-99.562,-108.41,-147.39
1580,-99.559,-108.58,-150.34
1581,-99.61,-108.45,-141.88
1582,-99.661,-108.44,-150.54
1583,-99.676,-108.42,-149.94
1584,-99.65,-108.55,-139.15
1585,-99.651,-108.53,-146.4
1586,-99.662,-108.47,-142.55
1587,-99.729,-108.46,-143.88
1588,-99.72,-108.49,-142.95
1589,-99.732,-108.55,-141.75
1590,-99.764,-108.36,-146.59
1591,-99.679,-108.41,-143.7
1592,-99.761,-108.45,-154.71
1593,-99.79,-108.44,-154.52
1594,-99.862,-108.66,-162.87
1595,-99.774,-108.44,-152.98
1596,-99.817,-108.33,-149.29
1597,-99.805,-108.32,-144.7
1598,-99.898,-108.4,-153.51
1599,-99.807,-108.47,-161.8
1600,-99.845,-108.49,-146.98
1601,-99.936,-108.33,-141.25
1602,-99.854,-108.37,-149.51
1603,-99.903,-108.33,-143.04
1604,-99.943,-108.34,-140.12
1605,-99.926,-108.39,-145.13
1606,-99.962,-108.45,-152.84
1607,-99.925,-108.32,-150.11
1608,-99.977,-108.42,-154.94
1609,-100.01,-108.33,-154.87
1610,-100.03,-108.5,-154.51
1611,-99.993,-108.23,-139.79
1612,-100.06,-108.41,-147.69
