f,xrms,xmean,xsnr
1674,0.018095,-0.018087,18.84
1675,0.018058,-0.01805,19.626
1676,0.018062,-0.018053,18.57
1677,0.018013,-0.018005,19.265
1678,0.01809,-0.018083,18.635
1679,0.018043,-0.018036,17.699
168,0.61886,-0.018115,79.533
1680,0.018039,-0.018033,17.681
1681,0.018084,-0.01808,16.755
1682,0.018075,-0.018072,13.308
1683,0.018061,-0.01806,12.02
1684,0.018064,-0.018063,8.6132
1685,0.018066,-0.018066,1.2297
1686,0.018068,-0.018068,-0.32363
1687,0.018063,-0.018063,5.9444
1688,0.018015,-0.018014,10.936
1689,0.018038,-0.018036,13.583
169,0.61883,-0.017983,79.819
1690,0.018058,-0.018054,15.474
1691,0.018073,-0.018068,16.403
1692,0.018077,-0.018071,17.624
1693,0.018084,-0.018077,17.897
1694,0.018089,-0.018081,18.845
1695,0.018064,-0.018055,19.793
1696,0.01809,-0.018081,19.46
1697,0.018083,-0.018074,19.648
1698,0.018091,-0.018084,18.24
1699,0.01809,-0.018083,18.571
17,0.6113,-0.017423,77.148
170,0.61883,-0.018003,79.445
1700,0.018077,-0.018072,17.13
1701,0.018105,-0.018101,15.384
1702,0.018084,-0.018082,14.031
1703,0.018042,-0.018041,11.05
1704,0.018077,-0.018076,5.112
1705,0.018106,-0.018106,-3.5436
1706,0.018073,-0.018073,-0.20109
1707,0.018114,-0.018113,7.8045
1708,0.018104,-0.018102,10.923
1709,0.01812,-0.018117,14.359
171,0.61879,-0.017966,79.86
1710,0.018053,-0.018049,14.877
1711,0.018057,-0.018052,17.219
1712,0.018058,-0.018052,17.878
1713,0.018102,-0.018096,17.73
1714,0.018081,-0.018074,18.638
1715,0.018074,-0.018067,18.823
1716,0.018076,-0.018069,18.429
1717,0.018039,-0.018033,18.167
1718,0.018107,-0.018102,16.985
1719,0.018133,-0.018129,15.961
172,0.61881,-0.017895,79.645
1720,0.018097,-0.018095,14.824
1721,0.018116,-0.018114,11.98
1722,0.018078,-0.018077,8.8359
1723,0.018114,-0.018114,3.2019
1724,0.018089,-0.018089,-2.4624
1725,0.018069,-0.018069,3.6478
1726,0.018065,-0.018064,9.2656
1727,0.018094,-0.018092,12.124
1728,0.018102,-0.018099,14.734
1729,0.018093,-0.018089,15.753
173,0.61885,-0.017861,80.061
1730,0.018119,-0.018114,17.344
1731,0.018083,-0.018077,16.85
1732,0.018026,-0.018019,18.205
1733,0.018102,-0.018094,18.451
1734,0.0181,-0.018092,18.752
1735,0.018086,-0.018079,18.749
1736,0.018092,-0.018085,17.958
1737,0.018071,-0.018065,17.274
1738,0.018077,-0.018073,16.431
1739,0.018108,-0.018105,15.048
174,0.619,-0.017997,79.794
1740,0.01812,-0.018118,12.963
1741,0.018101,-0.0181,9.4698
1742,0.018121,-0.018121,5.0745
1743,0.018123,-0.018123,-1.8867
1744,0.018094,-0.018094,0.4607
1745,0.018106,-0.018105,8.0556
1746,0.018143,-0.018142,11.374
1747,0.018101,-0.018099,14.213
1748,0.018103,-0.018099,16.058
1749,0.018094,-0.018089,17.231
175,0.61913,-0.018063,79.338
1750,0.01813,-0.018123,17.928
1751,0.018115,-0.018108,18.17
1752,0.018066,-0.018058,18.534
1753,0.018103,-0.018096,18.921
1754,0.018129,-0.018122,18.317
1755,0.018097,-0.01809,17.405
1756,0.018088,-0.018082,17.868
1757,0.01807,-0.018065,16.541
1758,0.018113,-0.018109,15.964
1759,0.018104,-0.018101,13.152
176,0.61924,-0.018093,79.358
1760,0.018076,-0.018074,11.06
1761,0.018101,-0.0181,7.8535
1762,0.018124,-0.018124,-0.30982
1763,0.018093,-0.018093,-2.4351
1764,0.018133,-0.018133,4.7653
1765,0.018074,-0.018073,8.4749
1766,0.018126,-0.018124,12.845
1767,0.018071,-0.018068,14.564
1768,0.018123,-0.018119,15.643
1769,0.018137,-0.018132,16.048
177,0.61945,-0.018141,79.963
1770,0.018131,-0.018125,17.757
1771,0.018122,-0.018116,18.431
1772,0.018101,-0.018094,18.618
1773,0.018138,-0.018132,17.394
1774,0.018133,-0.018127,17.973
1775,0.018087,-0.018082,17.18
1776,0.018081,-0.018077,16.391
1777,0.018116,-0.018113,14.937
1778,0.01807,-0.018068,13.033
1779,0.018103,-0.018102,9.9597
178,0.61963,-0.017942,79.247
1780,0.018085,-0.018084,4.4824
1781,0.018114,-0.018114,-3.484
1782,0.01807,-0.018069,-3.5689
1783,0.018091,-0.01809,6.3051
1784,0.018106,-0.018105,10.174
1785,0.018056,-0.018054,13.401
1786,0.018056,-0.018053,14.04
1787,0.018069,-0.018065,15.416
1788,0.018099,-0.018094,16.2
1789,0.018144,-0.018138,18.001
179,0.6198,-0.018005,79.805
1790,0.018129,-0.018123,18.009
1791,0.01812,-0.018113,17.898
1792,0.018104,-0.018098,18.408
1793,0.018126,-0.018121,17.182
1794,0.01811,-0.018105,16.438
1795,0.018087,-0.018082,16.137
1796,0.018078,-0.018075,15.082
1797,0.018087,-0.018085,13.561
1798,0.01811,-0.018109,8.7047
1799,0.018124,-0.018123,5.6239
18,0.61153,-0.018121,76.816
180,0.61991,-0.017958,79.491
1800,0.018126,-0.018126,-2.9865
1801,0.018129,-0.018128,-3.6949
1802,0.018171,-0.018171,5.3667
1803,0.018166,-0.018165,10.02
1804,0.018125,-0.018123,12.955
1805,0.018113,-0.01811,14.53
1806,0.01809,-0.018085,16.261
1807,0.018095,-0.018089,17.236
1808,0.018106,-0.0181,18.096
1809,0.018134,-0.018127,18.415
181,0.62001,-0.017885,80.519
1810,0.018116,-0.018109,18.041
1811,0.018175,-0.018168,18.403
1812,0.018172,-0.018165,18.187
1813,0.018116,-0.01811,18.092
1814,0.018082,-0.018077,16.97
1815,0.018086,-0.018083,16.251
1816,0.018064,-0.018061,14.186
1817,0.018084,-0.018083,11.259
1818,0.018099,-0.018098,9.563
1819,0.018089,-0.018089,4.9327
182,0.62005,-0.018121,79.72
1820,0.018047,-0.018047,-7.4143
1821,0.018063,-0.018063,-0.94061
1822,0.018091,-0.01809,6.6912
1823,0.01808,-0.018079,9.372
1824,0.018083,-0.018081,13.172
1825,0.018097,-0.018094,14.481
1826,0.018124,-0.01812,15.935
1827,0.018115,-0.01811,17.073
1828,0.018087,-0.018082,16.989
1829,0.018079,-0.018073,17.839
183,0.62002,-0.018026,80.028
1830,0.018075,-0.018069,17.753
1831,0.018084,-0.018078,17.62
1832,0.018106,-0.0181,17.88
1833,0.018089,-0.018084,16.776
1834,0.018086,-0.018082,14.916
1835,0.018141,-0.018138,14.186
1836,0.018128,-0.018126,11.543
1837,0.018102,-0.018101,10.191
1838,0.018084,-0.018084,5.3035
1839,0.018071,-0.018071,-2.8833
184,0.61987,-0.018015,80.172
1840,0.018117,-0.018117,-4.8549
1841,0.018065,-0.018065,3.7649
1842,0.01805,-0.018049,8.493
1843,0.018069,-0.018068,11.513
1844,0.018129,-0.018127,13.159
1845,0.018123,-0.01812,14.777
1846,0.018121,-0.018117,16.842
1847,0.01811,-0.018105,16.241
1848,0.018142,-0.018137,16.793
1849,0.018135,-0.01813,17.652
185,0.61979,-0.018008,80.167
1850,0.018137,-0.018132,16.387
1851,0.018113,-0.018109,16.03
1852,0.018129,-0.018125,14.991
1853,0.01815,-0.018147,14.346
1854,0.018114,-0.018112,13.632
1855,0.01809,-0.018089,10.741
1856,0.018095,-0.018094,8.7035
1857,0.018121,-0.01812,4.3325
1858,0.018109,-0.018108,-3.6323
1859,0.018113,-0.018113,-4.0772
186,0.6196,-0.017942,80.053
1860,0.018075,-0.018075,3.8577
1861,0.018091,-0.01809,8.8455
1862,0.018106,-0.018104,11.363
1863,0.018122,-0.01812,13.323
1864,0.0181,-0.018097,14.772
1865,0.01815,-0.018147,15.614
1866,0.018152,-0.018148,16.558
1867,0.018114,-0.018109,16.582
1868,0.018107,-0.018103,15.935
1869,0.018096,-0.018092,17.092
187,0.61943,-0.018019,80.04
1870,0.018106,-0.018102,15.757
1871,0.018075,-0.018072,14.976
1872,0.018115,-0.018112,14.431
1873,0.018096,-0.018094,12.627
1874,0.01815,-0.018149,10.932
1875,0.01807,-0.01807,8.4498
1876,0.018129,-0.018129,4.4218
1877,0.01815,-0.01815,-4.2864
1878,0.018066,-0.018066,-3.509
1879,0.01809,-0.01809,4.9859
188,0.6193,-0.017914,80.379
1880,0.018094,-0.018094,8.6786
1881,0.018099,-0.018097,10.986
1882,0.018061,-0.018058,14.071
1883,0.018047,-0.018044,14.506
1884,0.018102,-0.018099,15.188
1885,0.018094,-0.01809,16.093
1886,0.018074,-0.018069,15.945
1887,0.018092,-0.018087,17.035
1888,0.018067,-0.018062,16.277
1889,0.018087,-0.018082,16.927
189,0.61911,-0.018033,79.155
1890,0.018092,-0.018088,15.166
1891,0.018088,-0.018085,14.637
1892,0.018091,-0.018088,13.595
1893,0.018105,-0.018103,12.299
1894,0.018119,-0.018118,9.4509
1895,0.018126,-0.018125,7.2349
1896,0.018082,-0.018082,1.3202
1897,0.018091,-0.01809,-2.5522
1898,0.018132,-0.018132,-3.0589
1899,0.0181,-0.0181,4.5033
19,0.61139,-0.018472,76.975
190,0.61906,-0.017933,79.505
1900,0.018114,-0.018113,8.5598
1901,0.018067,-0.018065,11.447
1902,0.018077,-0.018075,13.081
1903,0.018109,-0.018106,14.618
1904,0.018052,-0.018049,14.453
1905,0.01809,-0.018086,15.494
1906,0.018086,-0.018083,15.865
1907,0.018067,-0.018063,14.742
1908,0.018097,-0.018094,14.928
1909,0.01807,-0.018067,15.147
191,0.61904,-0.01799,79.793
1910,0.018063,-0.01806,13.902
1911,0.018082,-0.018081,12.464
1912,0.018083,-0.018081,10.669
1913,0.018075,-0.018074,9.119
1914,0.018113,-0.018112,5.2789
1915,0.01808,-0.01808,-0.35037
1916,0.018092,-0.018092,-6.194
1917,0.018092,-0.018092,0.11784
1918,0.018106,-0.018106,4.2554
1919,0.018094,-0.018093,8.2219
192,0.61903,-0.018022,79.702
1920,0.018089,-0.018088,10.961
1921,0.018067,-0.018065,12.008
1922,0.01809,-0.018088,12.971
1923,0.018103,-0.0181,14.759
1924,0.018054,-0.018051,15.212
1925,0.018048,-0.018044,15.249
1926,0.018064,-0.018061,14.753
1927,0.018081,-0.018078,14.408
1928,0.018104,-0.018101,13.563
1929,0.018043,-0.018041,13.137
193,0.61919,-0.017879,79.706
1930,0.018102,-0.0181,11.343
1931,0.018031,-0.018029,11.019
1932,0.018066,-0.018065,8.9332
1933,0.01806,-0.01806,5.8993
1934,0.01811,-0.01811,-0.8549
1935,0.018069,-0.018069,-3.0692
1936,0.018096,-0.018096,-1.6724
1937,0.018103,-0.018102,4.4477
1938,0.018135,-0.018134,8.8168
1939,0.018138,-0.018137,9.1764
194,0.61932,-0.01812,79.626
1940,0.018103,-0.018101,12.305
1941,0.018092,-0.01809,13.553
1942,0.018085,-0.018083,12.996
1943,0.018118,-0.018115,14.096
1944,0.018081,-0.018078,13.795
1945,0.018076,-0.018074,14.039
1946,0.018081,-0.018079,13.092
1947,0.018125,-0.018123,12.855
1948,0.018074,-0.018073,13.182
1949,0.018067,-0.018066,11.448
195,0.61965,-0.017964,79.594
1950,0.018114,-0.018113,9.792
1951,0.018074,-0.018073,8.4513
1952,0.018105,-0.018105,5.0165
1953,0.01812,-0.01812,-0.11277
1954,0.01813,-0.018129,-1.8586
1955,0.018145,-0.018145,-3.9777
1956,0.018134,-0.018134,2.5854
1957,0.018147,-0.018146,6.6448
1958,0.018135,-0.018134,8.987
1959,0.018118,-0.018117,10.982
196,0.61996,-0.017899,80.25
1960,0.018128,-0.018126,11.634
1961,0.01811,-0.018108,13.315
1962,0.018086,-0.018084,12.976
1963,0.01809,-0.018088,13.593
1964,0.018099,-0.018096,13.535
1965,0.01809,-0.018088,12.81
1966,0.018098,-0.018096,11.32
1967,0.018074,-0.018073,12.144
1968,0.018064,-0.018063,10.297
1969,0.018052,-0.018051,8.4263
197,0.62024,-0.017936,79.251
1970,0.018061,-0.01806,5.9428
1971,0.018098,-0.018098,1.9195
1972,0.018051,-0.018051,-4.0944
1973,0.018086,-0.018086,-3.6349
1974,0.018052,-0.018052,-0.50471
1975,0.018077,-0.018077,3.9458
1976,0.018072,-0.018072,7.5066
1977,0.018063,-0.018062,9.4234
1978,0.018079,-0.018077,10.202
1979,0.018033,-0.018031,11.28
198,0.62058,-0.018044,79.881
1980,0.018055,-0.018053,13.379
1981,0.018058,-0.018055,13.223
1982,0.018145,-0.018143,14.234
1983,0.018091,-0.018088,13.15
1984,0.01812,-0.018117,14.491
1985,0.018136,-0.018133,12.894
1986,0.018089,-0.018087,11.675
1987,0.018067,-0.018066,11.243
1988,0.0181,-0.018099,9.6071
1989,0.018082,-0.018081,8.0873
199,0.62084,-0.017991,78.957
1990,0.018065,-0.018065,4.7921
1991,0.018061,-0.018061,-0.26075
1992,0.018025,-0.018025,-4.3589
1993,0.018062,-0.018062,-6.0083
1994,0.018063,-0.018063,-2.3089
1995,0.018089,-0.018089,2.0823
1996,0.01811,-0.018109,4.7069
1997,0.018083,-0.018082,5.4223
1998,0.01808,-0.01808,5.5037
1999,0.018086,-0.018086,4.0203
2,0.61221,-0.018409,79.472
20,0.61135,-0.01779,76.764
200,0.6211,-0.017979,75.508
201,0.62133,-0.018124,77.196
202,0.6215,-0.017821,78.05
203,0.62161,-0.017948,79.177
204,0.62161,-0.017963,79.11
205,0.62162,-0.018055,79.335
206,0.62158,-0.017891,80.467
207,0.62152,-0.018052,79.165
208,0.62149,-0.017967,79.69
209,0.62147,-0.018109,79.615
21,0.61125,-0.017771,76.712
210,0.62141,-0.018125,80.266
211,0.62147,-0.018038,79.795
212,0.62159,-0.017909,79.018
213,0.62167,-0.01794,79.578
214,0.62188,-0.017946,80.362
215,0.62206,-0.017949,79.837
216,0.62224,-0.018039,79.184
217,0.62243,-0.018105,80.019
218,0.62251,-0.017841,79.472
219,0.62261,-0.018033,79.434
22,0.61144,-0.016764,76.188
220,0.62267,-0.017989,79.12
221,0.6227,-0.018095,78.895
222,0.62259,-0.017895,80.492
223,0.62249,-0.018008,79.691
224,0.62233,-0.018031,79.815
225,0.62209,-0.01801,80.285
226,0.62192,-0.018178,79.918
227,0.62176,-0.017936,80.533
228,0.62164,-0.018014,78.77
229,0.62163,-0.017913,79.164
23,0.61176,-0.017547,75.93
230,0.62158,-0.018128,78.704
231,0.62165,-0.017905,80.125
232,0.62183,-0.018018,79.976
233,0.62204,-0.017942,79.238
234,0.6223,-0.018059,79.778
235,0.6226,-0.018065,79.56
236,0.62292,-0.017989,78.734
237,0.62324,-0.018104,79.381
238,0.62349,-0.018095,79.346
239,0.62373,-0.018014,79.726
24,0.6119,-0.018079,76.062
240,0.62386,-0.018021,80.028
241,0.62391,-0.017983,78.897
242,0.62403,-0.018066,80.926
243,0.624,-0.018071,79.989
244,0.624,-0.018028,80.466
245,0.62392,-0.018051,79.642
246,0.62387,-0.017851,79.759
247,0.62388,-0.017961,80.074
248,0.62381,-0.018017,79.541
249,0.62385,-0.017972,80.068
25,0.61209,-0.017096,76.04
250,0.62393,-0.017925,80.146
251,0.62405,-0.017927,79.446
252,0.62423,-0.018051,79.63
253,0.62446,-0.01796,79.229
254,0.6246,-0.017962,79.731
255,0.62484,-0.017953,79.456
256,0.62501,-0.017987,78.904
257,0.62513,-0.018074,79.66
258,0.62513,-0.017954,79.75
259,0.62512,-0.01788,80.391
26,0.61198,-0.016945,76.141
260,0.62507,-0.018,79.842
261,0.62496,-0.018004,80.189
262,0.62476,-0.018085,79.362
263,0.62466,-0.01808,79.688
264,0.62445,-0.018047,79.991
265,0.6243,-0.018053,79.326
266,0.6241,-0.017987,79.31
267,0.62404,-0.017954,79.371
268,0.62403,-0.017984,79.497
269,0.62409,-0.018042,79.487
27,0.61213,-0.018331,76.002
270,0.62427,-0.017874,80.114
271,0.62447,-0.017977,78.947
272,0.62475,-0.017974,79.557
273,0.62497,-0.018054,80.216
274,0.62533,-0.018088,79.665
275,0.6256,-0.018112,79.688
276,0.62593,-0.018018,79.366
277,0.62613,-0.018009,79.244
278,0.62625,-0.018035,79.474
279,0.6264,-0.017882,79.834
28,0.61209,-0.017937,75.522
280,0.62648,-0.018041,79.012
281,0.62647,-0.017981,79.685
282,0.62638,-0.017968,80.354
283,0.62633,-0.0181,79.648
284,0.62634,-0.017974,79.346
285,0.62626,-0.018015,79.183
286,0.62625,-0.018074,79.938
287,0.6262,-0.01786,79.618
288,0.62624,-0.018045,79.646
289,0.62638,-0.017975,79.045
29,0.61211,-0.017289,75.406
290,0.6265,-0.017977,78.72
291,0.62674,-0.01805,78.921
292,0.62688,-0.018106,79.371
293,0.62712,-0.018017,80.252
294,0.62725,-0.018075,80.295
295,0.62735,-0.018032,80.577
296,0.6274,-0.018062,80.11
297,0.6274,-0.018021,79.313
298,0.62736,-0.017925,80.037
299,0.62725,-0.017907,79.951
3,0.60973,-0.020568,80.105
30,0.61195,-0.018008,75.631
300,0.62712,-0.018026,79.676
301,0.62686,-0.018024,79.422
302,0.62667,-0.018055,79.774
303,0.62654,-0.018097,79.983
304,0.62643,-0.017972,79.818
305,0.62629,-0.018039,79.881
306,0.62633,-0.018067,79.118
307,0.62629,-0.018037,79.929
308,0.62647,-0.017982,80.078
309,0.62661,-0.017993,79.758
31,0.61165,-0.017381,75.257
310,0.62692,-0.018079,79.787
311,0.62721,-0.017978,79.589
312,0.62753,-0.018056,79.137
313,0.62778,-0.018096,80.075
314,0.62798,-0.018055,80.339
315,0.62821,-0.018066,78.653
316,0.62837,-0.017939,79.817
317,0.62848,-0.018027,79.58
318,0.62858,-0.018,80.505
319,0.62849,-0.018075,79.149
32,0.61159,-0.017965,75.139
320,0.62847,-0.018092,80.642
321,0.62842,-0.017995,80.397
322,0.62835,-0.018038,80.57
323,0.62833,-0.017949,79.917
324,0.62838,-0.018012,79.62
325,0.62844,-0.018046,80.221
326,0.62849,-0.018007,79.474
327,0.62854,-0.017951,79.691
328,0.62881,-0.017934,80.066
329,0.62897,-0.017956,79.782
33,0.61135,-0.018256,75.017
330,0.6292,-0.018029,80.104
331,0.6294,-0.018101,79.434
332,0.62953,-0.018104,79.71
333,0.62971,-0.018007,80.397
334,0.62964,-0.017994,79.664
335,0.62968,-0.017946,80.033
336,0.62948,-0.018017,79.369
337,0.6294,-0.017976,79.455
338,0.62914,-0.01797,79.302
339,0.62887,-0.018031,79.873
34,0.61116,-0.018571,74.623
340,0.62871,-0.017842,80.823
341,0.62851,-0.017932,80.289
342,0.62843,-0.018012,79.777
343,0.62827,-0.017975,79.745
344,0.62837,-0.018029,79.79
345,0.62844,-0.017948,80.299
346,0.62874,-0.018078,79.425
347,0.62884,-0.01807,79.644
348,0.62921,-0.018133,80.164
349,0.62953,-0.01811,80.029
35,0.61083,-0.01848,75.129
350,0.62978,-0.018006,79.574
351,0.63,-0.018061,80.053
352,0.63024,-0.017953,80.324
353,0.6304,-0.018125,80.103
354,0.63044,-0.017963,80.17
355,0.63036,-0.017987,79.44
356,0.63037,-0.017947,80.378
357,0.63041,-0.017914,79.788
358,0.6302,-0.018069,80.429
359,0.63014,-0.017992,80.586
36,0.61076,-0.017902,74.812
360,0.63021,-0.017985,80.285
361,0.63032,-0.017966,80.3
362,0.63046,-0.018055,79.302
363,0.63054,-0.01798,80.484
364,0.63086,-0.018088,80.06
365,0.63114,-0.018035,79.511
366,0.63124,-0.017947,79.186
367,0.63153,-0.017954,79.046
368,0.63186,-0.018131,79.743
369,0.63187,-0.017949,79.458
37,0.61051,-0.017983,74.565
370,0.63176,-0.018046,80.469
371,0.63158,-0.017964,80.59
372,0.63148,-0.0179,80.177
373,0.63111,-0.018063,79.916
374,0.63071,-0.018004,80.284
375,0.63063,-0.017933,79.737
376,0.63037,-0.018007,79.817
377,0.63038,-0.017917,80.542
378,0.6304,-0.017933,79.694
379,0.63088,-0.018013,79.427
38,0.61056,-0.017685,74.551
380,0.63091,-0.017975,79.831
381,0.63136,-0.018033,79.891
382,0.63164,-0.017945,80.095
383,0.63117,-0.01802,79.413
384,0.63048,-0.018078,79.585
385,0.62819,-0.01807,80.065
386,0.62513,-0.018041,79.306
387,0.61976,-0.018068,79.296
388,0.61292,-0.018078,78.744
389,0.60282,-0.018016,78.906
39,0.61069,-0.017816,74.563
390,0.5906,-0.018041,79.368
391,0.57483,-0.018009,78.9
392,0.55603,-0.017988,79.241
393,0.53415,-0.018086,79.104
394,0.50848,-0.017905,78.069
395,0.48073,-0.018033,77.434
396,0.45022,-0.018075,77.369
397,0.41667,-0.01801,75.719
398,0.38275,-0.017993,75.969
399,0.34561,-0.018037,73.638
4,0.61147,-0.020625,78.693
40,0.61067,-0.018008,74.437
400,0.31236,-0.018037,73.298
401,0.27202,-0.017945,72.423
402,0.23736,-0.018062,71.124
403,0.20275,-0.018012,69.269
404,0.17039,-0.018031,67.975
405,0.14065,-0.018038,67.073
406,0.11381,-0.01802,63.799
407,0.090123,-0.01799,62.404
408,0.069893,-0.018008,60.775
409,0.053197,-0.017978,57.249
41,0.61092,-0.018274,74.352
410,0.040006,-0.018052,54.813
411,0.030256,-0.018042,51.954
412,0.023795,-0.018004,47.325
413,0.020242,-0.018047,43.61
414,0.018626,-0.01801,37.313
415,0.018074,-0.017971,28.937
416,0.018006,-0.018003,13.99
417,0.018005,-0.018,15.639
418,0.018022,-0.018014,17.337
419,0.017965,-0.017961,14.331
42,0.6111,-0.018509,74.353
420,0.017987,-0.017987,-1.2722
421,0.017967,-0.017965,11.188
422,0.01798,-0.017975,16.571
423,0.017986,-0.017978,18.483
424,0.018003,-0.017997,17.525
425,0.01799,-0.017987,13.471
426,0.018034,-0.018034,2.3575
427,0.017999,-0.017998,7.6808
428,0.018002,-0.017998,14.657
429,0.018054,-0.018046,18.291
43,0.61125,-0.018394,74.356
430,0.01797,-0.017961,20.194
431,0.018002,-0.017993,19.266
432,0.018029,-0.018023,17.253
433,0.01805,-0.018047,12.794
434,0.018015,-0.018015,0.3567
435,0.018059,-0.018059,7.0465
436,0.018057,-0.018054,14.853
437,0.018004,-0.017997,17.66
438,0.018062,-0.018053,18.385
439,0.018047,-0.018038,18.524
44,0.61162,-0.017982,73.95
440,0.018061,-0.018055,16.864
441,0.018058,-0.018055,13.524
442,0.018053,-0.018053,5.5259
443,0.017997,-0.017996,2.7177
444,0.017975,-0.017973,12.756
445,0.017976,-0.01797,17.597
446,0.017982,-0.017973,18.523
447,0.018031,-0.01802,19.517
448,0.018025,-0.018016,18.747
449,0.018035,-0.018029,18.112
45,0.61188,-0.017701,74.116
450,0.018033,-0.01803,14.484
451,0.018,-0.018,6.3524
452,0.018036,-0.018036,-0.035497
453,0.018049,-0.018047,11.747
454,0.018045,-0.01804,16.95
455,0.018047,-0.018039,18.111
456,0.017982,-0.017973,19.375
457,0.018013,-0.018005,18.799
458,0.018028,-0.018022,17.071
459,0.018026,-0.018024,12.615
46,0.61208,-0.017963,74.177
460,0.01804,-0.018039,5.3393
461,0.018041,-0.01804,1.7178
462,0.01803,-0.018028,12.339
463,0.017994,-0.017989,16.021
464,0.018019,-0.018011,18.147
465,0.018041,-0.018032,18.791
466,0.018077,-0.018068,19.284
467,0.018103,-0.018096,18.211
468,0.018072,-0.018069,16.158
469,0.01804,-0.018039,9.9772
47,0.61228,-0.018411,73.995
470,0.018038,-0.018038,-4.401
471,0.018044,-0.018043,8.5042
472,0.018048,-0.018045,14.456
473,0.018053,-0.018047,17.601
474,0.018044,-0.018036,19.329
475,0.018064,-0.018056,18.797
476,0.018034,-0.018028,16.573
477,0.018023,-0.018019,14.02
478,0.018029,-0.018028,9.7753
479,0.018007,-0.018007,-2.0597
48,0.61244,-0.018051,73.775
480,0.018005,-0.018004,8.8837
481,0.018054,-0.018051,14.845
482,0.018042,-0.018035,17.623
483,0.018029,-0.01802,19.541
484,0.01804,-0.018031,19.025
485,0.018016,-0.018008,17.843
486,0.018023,-0.018017,16.321
487,0.018017,-0.018014,13.44
488,0.017964,-0.017963,5.2728
489,0.018002,-0.018002,0.91364
49,0.61265,-0.01824,73.917
490,0.018021,-0.018019,12.482
491,0.018081,-0.018077,15.844
492,0.018084,-0.018077,17.87
493,0.018079,-0.01807,18.576
494,0.018024,-0.018016,18.362
495,0.018074,-0.018068,16.857
496,0.018024,-0.018021,14.313
497,0.01804,-0.018039,9.4743
498,0.01803,-0.01803,-4.7514
499,0.018025,-0.018023,9.018
5,0.61156,-0.022722,79.35
50,0.6127,-0.018451,74.128
500,0.018043,-0.018039,14.359
501,0.018016,-0.01801,18.205
502,0.01806,-0.018052,17.859
503,0.018041,-0.018033,18.534
504,0.018063,-0.018057,17.084
505,0.018017,-0.018014,15.392
506,0.018024,-0.018023,10.422
507,0.018042,-0.018042,-3.1763
508,0.018038,-0.018037,8.3448
509,0.018057,-0.018054,13.242
51,0.61268,-0.01791,73.879
510,0.018078,-0.018072,16.974
511,0.018055,-0.018046,19.329
512,0.018058,-0.018048,19.45
513,0.01807,-0.018061,19.245
514,0.018037,-0.018031,17.299
515,0.018022,-0.018019,14.242
516,0.018001,-0.018001,6.9406
517,0.018023,-0.018022,-3.4672
518,0.018042,-0.01804,11.208
519,0.01803,-0.018026,16.365
52,0.61254,-0.018014,73.859
520,0.018021,-0.018013,18.986
521,0.018022,-0.018012,20.394
522,0.018032,-0.018021,19.967
523,0.018067,-0.018059,18.532
524,0.018063,-0.018058,16.425
525,0.018038,-0.018036,13.267
526,0.018054,-0.018054,4.3718
527,0.018022,-0.018022,4.0544
528,0.018029,-0.018026,13.871
529,0.018002,-0.017997,16.724
53,0.61244,-0.017888,73.678
530,0.018046,-0.018038,18.102
531,0.018069,-0.01806,19.091
532,0.018062,-0.018053,19.332
533,0.018065,-0.018058,17.348
534,0.018019,-0.018016,13.709
535,0.018031,-0.01803,7.956
536,0.018048,-0.018048,-6.4904
537,0.018028,-0.018027,10.67
538,0.018019,-0.018015,15.582
539,0.018057,-0.01805,17.77
54,0.61245,-0.018359,73.7
540,0.01804,-0.018031,18.662
541,0.018053,-0.018043,19.323
542,0.018047,-0.018038,18.539
543,0.018061,-0.018055,16.635
544,0.018016,-0.018013,11.949
545,0.018058,-0.018057,4.5164
546,0.018038,-0.018037,3.3936
547,0.018009,-0.018006,13.054
548,0.018021,-0.018016,17.073
549,0.018063,-0.018055,18.908
55,0.6123,-0.017502,73.942
550,0.018078,-0.018069,19.591
551,0.018082,-0.018072,18.243
552,0.018086,-0.018079,17.51
553,0.018046,-0.018041,15.818
554,0.018008,-0.018007,10.528
555,0.018023,-0.018023,-4.584
556,0.01803,-0.018029,8.6466
557,0.018014,-0.01801,13.746
558,0.018018,-0.018011,16.628
559,0.018065,-0.018057,18.198
56,0.61225,-0.017763,74.708
560,0.018052,-0.018042,19.446
561,0.018033,-0.018025,18.442
562,0.018034,-0.018029,17.501
563,0.018076,-0.018074,13.526
564,0.018018,-0.018018,5.5321
565,0.018003,-0.018003,0.59971
566,0.01801,-0.018009,12.156
567,0.018015,-0.018011,16.81
568,0.018032,-0.018025,17.013
569,0.018023,-0.018015,19.076
57,0.61232,-0.017768,77.05
570,0.018023,-0.018014,18.298
571,0.017995,-0.017988,16.757
572,0.018038,-0.018034,14.425
573,0.018058,-0.018057,10.251
574,0.017998,-0.017998,-7.2626
575,0.018031,-0.01803,8.4871
576,0.018017,-0.018013,14.472
577,0.01802,-0.018014,17.586
578,0.017986,-0.017977,18.369
579,0.017987,-0.017978,19.56
58,0.61237,-0.018347,79.301
580,0.018024,-0.018016,18.499
581,0.017993,-0.017987,17.816
582,0.01799,-0.017987,13.581
583,0.017975,-0.017974,5.9699
584,0.017986,-0.017986,-1.11
585,0.018002,-0.018,11.279
586,0.018029,-0.018024,16.603
587,0.018055,-0.018048,17.683
588,0.018018,-0.018009,19.42
