f,s100,s410,s700
824,-70.476,-115,-131.03
825,-70.45,-113.99,-135.15
826,-70.405,-119.56,-130.6
827,-70.374,-115.76,-146.56
828,-70.319,-116.68,-131.97
829,-70.282,-115.18,-127.29
830,-70.234,-114.86,-134.83
831,-70.211,-113.62,-129.19
832,-70.168,-114.33,-128.7
833,-70.13,-114.64,-130.61
834,-70.082,-114.7,-130.63
835,-70.041,-115.57,-141.57
836,-69.992,-116.26,-130.15
837,-69.955,-116.88,-135.88
838,-69.914,-115.27,-129.46
839,-69.878,-115.44,-139.5
840,-69.832,-114.33,-129.95
841,-69.791,-114.06,-128.91
842,-69.75,-114.6,-135.02
843,-69.706,-113.91,-136.53
844,-69.663,-116.5,-137.2
845,-69.616,-117.09,-132.26
846,-69.578,-115.39,-130.14
847,-69.539,-116.26,-131.58
848,-69.492,-116.99,-132.87
849,-69.437,-113.93,-134.23
850,-69.387,-114.42,-137.22
851,-69.349,-113.89,-128.53
852,-69.303,-115.37,-128.1
853,-69.252,-115.24,-131.61
854,-69.203,-114.88,-126.34
855,-69.163,-115.38,-131.65
856,-69.111,-115.3,-131.06
857,-69.073,-115.12,-130.91
858,-69.026,-114.57,-138.44
859,-68.969,-114.43,-134.94
860,-68.93,-116.11,-126.55
861,-68.873,-115.12,-127.38
862,-68.825,-115.23,-133.06
863,-68.793,-113.88,-129.64
864,-68.735,-115.16,-128.71
865,-68.676,-115.7,-139.78
866,-68.635,-113.55,-129.41
867,-68.581,-115.44,-130.41
868,-68.528,-114.29,-129.83
869,-68.477,-116.5,-141.6
870,-68.431,-114.75,-130.69
871,-68.37,-116.36,-129.85
872,-68.323,-116.47,-123.92
873,-68.269,-113.6,-137.12
874,-68.205,-116.98,-132.58
875,-68.161,-114.39,-125.87
876,-68.109,-116.47,-129.32
877,-68.055,-113.62,-139.25
878,-67.993,-115.37,-125.89
879,-67.947,-116.28,-126.76
880,-67.893,-115.44,-129.8
881,-67.825,-114.46,-138.99
882,-67.772,-113.83,-130.34
883,-67.712,-115.95,-133.84
884,-67.665,-114.22,-126.28
885,-67.6,-114.79,-136.15
886,-67.54,-114.37,-136.87
887,-67.479,-116.04,-134
888,-67.43,-115.25,-127.42
889,-67.365,-114.07,-130.51
890,-67.303,-115,-138.49
891,-67.247,-115.33,-127.45
892,-67.186,-114.5,-130.45
893,-67.117,-114.12,-135.69
894,-67.061,-116.57,-127.33
895,-67.005,-113.84,-130.86
896,-66.938,-116.05,-143
897,-66.876,-113.57,-138.45
898,-66.808,-114.64,-138.46
899,-66.748,-116.58,-132.3
900,-66.68,-115.84,-146.72
901,-66.615,-114.63,-133.01
902,-66.554,-114.92,-128.53
903,-66.486,-114.51,-131.83
904,-66.423,-115.51,-128.01
905,-66.356,-113.62,-131.92
906,-66.276,-116.22,-141.25
907,-66.213,-116.01,-140.75
908,-66.14,-114.36,-137.21
909,-66.067,-116.44,-132.53
910,-66.003,-116.45,-136.93
911,-65.925,-114.58,-132.19
912,-65.856,-114.99,-133.13
913,-65.777,-114.98,-135.39
914,-65.708,-115.54,-129.91
915,-65.628,-115.57,-137.11
916,-65.558,-115.68,-127.21
917,-65.479,-116.73,-128.72
918,-65.402,-114.24,-131.54
919,-65.325,-114.63,-132.39
920,-65.251,-114.27,-148.17
921,-65.171,-116.68,-126.15
922,-65.095,-113.79,-139.71
923,-65.003,-115.64,-127.89
924,-64.925,-117.45,-128.67
925,-64.839,-114.03,-127.99
926,-64.755,-114.01,-127.19
927,-64.676,-114.96,-130.63
928,-64.588,-114.64,-129.91
929,-64.501,-115.24,-143.07
930,-64.416,-114.48,-151.39
931,-64.331,-114.8,-133.99
932,-64.239,-117.27,-126.21
933,-64.151,-114.51,-128.62
934,-64.061,-114.24,-143.57
935,-63.961,-115.98,-133.23
936,-63.873,-115.38,-129
937,-63.776,-114.48,-134.28
938,-63.682,-114.4,-131.18
939,-63.59,-116.94,-132.75
940,-63.488,-115.79,-127.64
941,-63.389,-114.45,-132.4
942,-63.288,-113.95,-125.31
943,-63.189,-115.17,-128.35
944,-63.083,-114.2,-133.68
945,-62.977,-116.94,-127.31
946,-62.872,-114.73,-139.08
947,-62.765,-114.39,-128.37
948,-62.656,-115.33,-135.85
949,-62.551,-114.74,-131.93
950,-62.435,-115.22,-128.94
951,-62.322,-114.54,-123.79
952,-62.206,-113.56,-130.93
953,-62.094,-113.68,-126.94
954,-61.972,-116.6,-127.4
955,-61.856,-114.37,-128.1
956,-61.733,-115.34,-130.17
957,-61.611,-113.27,-125.71
958,-61.484,-115.29,-128.01
959,-61.354,-114.82,-126.56
960,-61.222,-114.69,-139.2
961,-61.097,-114.91,-134.68
962,-60.961,-114.23,-126.66
963,-60.829,-114.62,-131.83
964,-60.686,-115.11,-127.3
965,-60.549,-114.12,-133.09
966,-60.407,-114.44,-128.83
967,-60.261,-116.42,-129.63
968,-60.11,-114.92,-131.84
969,-59.966,-116.92,-133.67
970,-59.809,-115.97,-128.92
971,-59.651,-113.64,-125.78
972,-59.494,-115.72,-139.96
973,-59.327,-114.26,-128.65
974,-59.163,-114.55,-137.21
975,-58.994,-115.79,-129.99
976,-58.824,-115.24,-138.71
977,-58.647,-115.89,-130.08
978,-58.462,-114.61,-127.35
979,-58.28,-115.35,-128.92
980,-58.092,-113.23,-129.79
981,-57.898,-114.32,-122.23
982,-57.698,-114.53,-126.63
983,-57.497,-116.89,-121.88
984,-57.29,-115.41,-124.05
985,-57.08,-116.27,-125.95
986,-56.862,-115.73,-121.48
987,-56.637,-115.26,-125.68
988,-56.407,-115.32,-126.37
989,-56.17,-115.27,-125.01
990,-55.927,-113.5,-123.12
991,-55.674,-115.84,-122.22
992,-55.416,-115.06,-126.22
993,-55.152,-114.74,-127.84
994,-54.877,-114.94,-121.13
995,-54.591,-114.4,-122.7
996,-54.3,-113.16,-127.98
997,-53.993,-114.34,-127.85
998,-53.675,-115.49,-118.26
999,-53.347,-115.39,-125.41
1000,-53.003,-116.02,-123.32
1001,-52.647,-117.74,-120.54
1002,-52.276,-114.77,-123.02
1003,-51.886,-116.68,-121.87
1004,-51.479,-114.05,-119.46
1005,-51.049,-115.53,-120.02
1006,-50.598,-115.18,-117.04
1007,-50.122,-115.89,-116.49
1008,-49.618,-114.4,-117.14
1009,-49.082,-113.68,-117.25
1010,-48.511,-114.44,-116.65
1011,-47.898,-114.32,-115.54
1012,-47.237,-114.49,-114.2
1013,-46.524,-114.38,-114.09
1014,-45.744,-115.34,-112.1
1015,-44.887,-114.84,-109.65
1016,-43.934,-114.9,-108.52
1017,-42.863,-114.15,-106.43
1018,-41.64,-114.62,-103.18
1019,-40.215,-115.23,-98.375
1020,-38.507,-115.77,-86.838
1021,-36.377,-114.73,-92.021
1022,-33.547,-115.76,-100.54
1023,-29.316,-114.7,-104.24
1024,-20.722,-116.25,-106.96
1025,-17.516,-115.54,-109.55
1026,-28.269,-114.88,-110.37
1027,-32.932,-115.5,-112.97
1028,-35.952,-114.4,-113.05
1029,-38.191,-114.43,-115.13
1030,-39.97,-115.33,-114.36
1031,-41.448,-114.9,-116.53
1032,-42.712,-115.02,-116.76
1033,-43.815,-114.71,-119.58
1034,-44.796,-115.65,-117.98
1035,-45.676,-115.54,-119.57
1036,-46.477,-114.9,-120.7
1037,-47.21,-115.48,-121.91
1038,-47.889,-113.47,-119.83
1039,-48.517,-116.07,-121.95
1040,-49.103,-115.11,-121.9
1041,-49.653,-114.69,-118.91
1042,-50.173,-114.9,-124.18
1043,-50.659,-115.8,-125.29
1044,-51.125,-113.62,-127.4
1045,-51.566,-115.01,-126.22
1046,-51.983,-114.93,-123.79
1047,-52.386,-113.83,-122.8
1048,-52.768,-117.13,-121.92
1049,-53.136,-115.5,-122.85
1050,-53.489,-114.88,-123.57
1051,-53.827,-115.32,-123.7
1052,-54.155,-114.82,-120.55
1053,-54.47,-113.61,-122.05
1054,-54.773,-115.36,-126.07
1055,-55.068,-115.82,-127.45
1056,-55.353,-112.55,-126.12
1057,-55.629,-115.44,-129.34
1058,-55.895,-114.33,-130.74
1059,-56.156,-115.15,-124.8
1060,-56.409,-113.95,-123.44
1061,-56.654,-115.82,-128.13
1062,-56.893,-115.76,-129.69
1063,-57.127,-113.84,-131.22
1064,-57.352,-115.23,-128.55
1065,-57.575,-114.32,-125.17
1066,-57.791,-114.4,-127.01
1067,-57.998,-114.03,-129.84
1068,-58.211,-115.18,-124.39
1069,-58.413,-113.46,-125.95
1070,-58.609,-115.28,-130.24
1071,-58.803,-114.22,-125.84
1072,-58.992,-114.4,-135.5
1073,-59.178,-114.73,-133.39
1074,-59.358,-113.92,-130.28
1075,-59.536,-115.47,-122.41
1076,-59.71,-113.81,-133.54
1077,-59.883,-114.76,-125.43
1078,-60.047,-117.37,-137.1
1079,-60.215,-114.39,-126.84
1080,-60.379,-114.88,-128.02
1081,-60.533,-115.59,-128.47
1082,-60.693,-115.15,-138.84
1083,-60.847,-113.98,-131.67
1084,-60.995,-115.08,-129.26
1085,-61.147,-116.09,-126.56
1086,-61.294,-115.09,-125.46
1087,-61.439,-115.33,-134.77
1088,-61.585,-116.05,-131.66
1089,-61.713,-114.97,-127.12
1090,-61.857,-114.78,-126.56
1091,-61.996,-115.48,-125.91
1092,-62.123,-114.66,-133.69
1093,-62.254,-113.45,-128.57
1094,-62.387,-113.49,-134.39
1095,-62.511,-113.52,-132.69
1096,-62.64,-116.41,-130.52
1097,-62.766,-114.93,-129.61
1098,-62.887,-114.57,-142.55
1099,-63.015,-113.6,-127.9
1100,-63.129,-114.42,-136.09
1101,-63.246,-114.95,-135.23
1102,-63.364,-114.09,-138.33
1103,-63.475,-115,-125.83
1104,-63.592,-114.07,-126.3
1105,-63.706,-115.51,-135.39
1106,-63.823,-115.48,-138.52
1107,-63.928,-114.54,-127.52
1108,-64.039,-114.84,-135.14
1109,-64.141,-114.6,-128.16
1110,-64.252,-114.8,-131.77
1111,-64.356,-114.74,-136.5
1112,-64.461,-115.42,-133.78
1113,-64.553,-114.1,-123.1
1114,-64.654,-114.61,-141.11
1115,-64.765,-114.68,-126.48
1116,-64.864,-114.64,-135.71
1117,-64.961,-115.3,-130.12
1118,-65.059,-115.02,-139.81
1119,-65.155,-114.46,-130.82
1120,-65.247,-115.27,-132.57
1121,-65.344,-114.27,-135.38
1122,-65.44,-115.04,-132.86
1123,-65.534,-114.22,-134.44
1124,-65.625,-114.62,-128.12
1125,-65.71,-115.57,-123.7
1126,-65.8,-114.15,-136.11
1127,-65.888,-113.24,-129.24
1128,-65.982,-115.09,-130.44
1129,-66.071,-114.2,-135.71
1130,-66.151,-115.4,-126.66
1131,-66.242,-114.95,-130.58
1132,-66.325,-114.48,-134.04
1133,-66.408,-115.61,-134.75
1134,-66.493,-114.94,-145.98
1135,-66.58,-114.46,-128.75
1136,-66.654,-116.87,-128.69
1137,-66.735,-115.27,-133.95
1138,-66.814,-115.35,-132.56
1139,-66.901,-113.71,-129.35
1140,-66.977,-114.88,-126.05
1141,-67.059,-113.98,-125.39
1142,-67.136,-113.58,-126.44
1143,-67.209,-115.69,-128.43
1144,-67.293,-113.68,-129.49
1145,-67.373,-115.43,-126.94
1146,-67.443,-113.85,-130.15
1147,-67.515,-114.38,-136.22
1148,-67.587,-114.01,-126.79
1149,-67.658,-115.36,-131.6
1150,-67.738,-114.28,-127.29
1151,-67.805,-114.74,-130.71
1152,-67.875,-116.03,-130.48
1153,-67.948,-115.49,-129.17
1154,-68.023,-114.71,-132.71
1155,-68.092,-112.98,-130.51
1156,-68.162,-115.07,-134.74
1157,-68.229,-114.43,-146.7
1158,-68.305,-114.44,-132.64
1159,-68.372,-115.83,-133.67
1160,-68.439,-115.05,-126.47
1161,-68.501,-116.38,-135.17
1162,-68.573,-114.89,-126.34
1163,-68.633,-115.77,-129.09
1164,-68.709,-114.47,-135.97
1165,-68.778,-113.86,-131.09
1166,-68.835,-115.26,-125.38
1167,-68.905,-113.7,-128.28
1168,-68.966,-114.5,-139.6
1169,-69.031,-115.21,-126.64
1170,-69.102,-113.73,-135.11
1171,-69.151,-114.7,-128.84
1172,-69.217,-113.44,-139.41
1173,-69.282,-115.35,-129.71
1174,-69.351,-114.12,-139.21
1175,-69.4,-115.83,-133.95
1176,-69.464,-115.41,-132.62
1177,-69.533,-116.71,-128.79
1178,-69.597,-114.56,-133.82
1179,-69.65,-116.11,-128.6
1180,-69.706,-115.58,-133.4
1181,-69.778,-112.98,-126.89
1182,-69.833,-115.65,-131.67
1183,-69.884,-112.87,-133.72
1184,-69.94,-113.78,-133.25
1185,-70.008,-114.16,-131.44
1186,-70.065,-115.56,-130.45
1187,-70.118,-115.76,-135.94
1188,-70.171,-114.91,-134.88
1189,-70.232,-114.4,-126.48
1190,-70.282,-114.78,-139.05
1191,-70.355,-115.72,-128.58
1192,-70.398,-114.51,-128.97
1193,-70.456,-115.7,-130.04
1194,-70.51,-113.66,-142.97
1195,-70.559,-113.23,-136.65
1196,-70.634,-114.07,-129.81
1197,-70.673,-112.96,-134
1198,-70.718,-113.97,-135.04
1199,-70.782,-115.14,-137.05
1200,-70.85,-113.76,-139.57
1201,-70.895,-113.11,-132.75
1202,-70.948,-115.05,-131.1
1203,-70.983,-113.51,-126.05
1204,-71.041,-115.01,-124.25
1205,-71.088,-114.82,-127.38
1206,-71.144,-114.42,-130.07
1207,-71.189,-114.2,-130.77
1208,-71.241,-114.31,-137.27
1209,-71.305,-115.44,-132.09
1210,-71.363,-115.05,-128.41
1211,-71.391,-115.52,-138.18
1212,-71.442,-114.89,-136.41
1213,-71.493,-114.9,-142.61
1214,-71.557,-113.59,-139.67
1215,-71.612,-113.42,-133.3
1216,-71.661,-116.82,-125.95
1217,-71.688,-114.74,-130.45
1218,-71.755,-114.63,-135.52
1219,-71.797,-116.21,-133.58
1220,-71.841,-115.9,-133.23
1221,-71.884,-115.28,-133.24
1222,-71.946,-113.41,-133.79
1223,-71.979,-115.16,-130.27
1224,-72.034,-113.59,-133.42
1225,-72.089,-114.6,-136
1226,-72.116,-113.75,-154.04
1227,-72.168,-114.61,-131.14
1228,-72.23,-114.46,-132.52
1229,-72.27,-115.04,-123.8
1230,-72.303,-115.58,-134.49
1231,-72.351,-114.5,-129.6
1232,-72.409,-113.93,-133.25
1233,-72.445,-113.34,-123.49
1234,-72.489,-114.66,-135.85
1235,-72.538,-113.64,-132.81
1236,-72.585,-115.35,-131.48
1237,-72.626,-115.07,-139.93
1238,-72.677,-115.59,-130.36
1239,-72.701,-113.6,-137.31
1240,-72.758,-113.8,-133.25
1241,-72.799,-117.84,-128.64
1242,-72.85,-113.62,-139.36
1243,-72.891,-114.72,-131.23
1244,-72.93,-115.55,-127.66
1245,-72.976,-114.15,-134.06
1246,-73.019,-115.97,-130
1247,-73.049,-114.6,-129.85
1248,-73.092,-114.18,-132.43
1249,-73.138,-114.53,-130.22
1250,-73.189,-114.72,-129.28
1251,-73.227,-114.2,-139.78
1252,-73.273,-115.61,-127.4
1253,-73.315,-114.8,-132.1
1254,-73.352,-112.97,-132.41
1255,-73.41,-115.14,-130
1256,-73.427,-114.7,-132.71
1257,-73.48,-115.04,-132.18
1258,-73.514,-114.44,-129.69
1259,-73.558,-113.03,-140.15
1260,-73.6,-114.06,-141.24
1261,-73.642,-114.4,-130.66
1262,-73.689,-115.13,-135.91
1263,-73.718,-115.19,-149.1
1264,-73.762,-115.79,-142.67
1265,-73.803,-114.48,-130.36
1266,-73.829,-113.8,-128.37
1267,-73.878,-113.64,-126.44
1268,-73.922,-112.5,-130.55
1269,-73.96,-113.22,-143.66
1270,-74.003,-113.79,-128.15
1271,-74.042,-116.53,-135.47
1272,-74.082,-115.49,-140.95
1273,-74.122,-114.75,-130.76
1274,-74.147,-113.58,-130.15
1275,-74.187,-114.47,-136.63
1276,-74.23,-113.82,-133.68
1277,-74.26,-115.23,-133.4
1278,-74.311,-114.94,-132.01
1279,-74.342,-116.65,-131.49
1280,-74.389,-114.26,-135.98
1281,-74.416,-113.86,-138.3
1282,-74.464,-114.32,-127.96
1283,-74.485,-114.51,-134.11
1284,-74.527,-113.68,-138.65
1285,-74.565,-113.78,-134.27
1286,-74.612,-113.35,-143.57
1287,-74.634,-113.76,-133
1288,-74.672,-113.65,-138.77
1289,-74.708,-114.08,-127.6
1290,-74.754,-114.31,-134.18
1291,-74.789,-114.35,-130.87
1292,-74.814,-114.88,-133.08
1293,-74.857,-115.66,-136.4
1294,-74.88,-114.52,-128.88
1295,-74.942,-114.12,-128.07
1296,-74.96,-114.36,-136.33
1297,-74.992,-114.94,-129.81
1298,-75.035,-115.41,-132.79
1299,-75.056,-114.3,-131.84
1300,-75.096,-115.18,-128.51
1301,-75.141,-113.76,-129.45
1302,-75.161,-114.45,-137.32
1303,-75.21,-115.91,-130.86
1304,-75.248,-114.81,-133.61
1305,-75.288,-114.06,-132.57
1306,-75.317,-114.16,-132.05
1307,-75.335,-114.76,-141.14
1308,-75.376,-114.4,-141.11
1309,-75.404,-114.44,-131.82
1310,-75.437,-114.65,-133.06
1311,-75.5,-114.96,-124.32
1312,-75.524,-115.01,-131.17
1313,-75.546,-114.4,-130.86
1314,-75.57,-114.43,-128.75
1315,-75.62,-114.39,-138.75
1316,-75.635,-113.89,-140.73
1317,-75.677,-114.61,-131.75
1318,-75.724,-116.04,-135.01
1319,-75.743,-114.63,-136.8
1320,-75.756,-113.22,-129.05
1321,-75.821,-114.66,-139.54
1322,-75.845,-113.99,-132.19
1323,-75.895,-114.72,-143.06
1324,-75.905,-114.09,-132.96
1325,-75.956,-113.44,-130.52
1326,-75.98,-114.01,-136.93
1327,-75.994,-113.91,-129.3
1328,-76.021,-115.61,-140.3
1329,-76.056,-114.46,-130.34
1330,-76.103,-114.94,-134.05
1331,-76.119,-113.26,-141.84
1332,-76.167,-113.23,-131.1
1333,-76.195,-115.59,-130.96
1334,-76.229,-114.22,-124.88
1335,-76.249,-114.32,-143.9
1336,-76.295,-113.36,-132.67
1337,-76.323,-114.63,-131.14
1338,-76.34,-114.66,-147.25
1339,-76.379,-114.64,-128.79
1340,-76.425,-114.04,-125.09
1341,-76.45,-113.78,-131.74
1342,-76.473,-115.38,-129.16
1343,-76.491,-115.16,-131.65
1344,-76.559,-114.68,-130.92
1345,-76.576,-113.48,-124.53
1346,-76.577,-114.95,-129.99
1347,-76.615,-115.23,-133.86
1348,-76.663,-114.07,-146.22
1349,-76.702,-115.93,-132.62
1350,-76.715,-112.92,-136.13
1351,-76.737,-114.12,-131.78
1352,-76.781,-112.98,-127.88
1353,-76.797,-113.45,-138.48
1354,-76.831,-114.67,-133.12
1355,-76.858,-114.9,-134.59
1356,-76.911,-113.7,-131.4
1357,-76.911,-115.51,-124.54
1358,-76.935,-113.98,-129.75
1359,-76.987,-113.02,-133.22
1360,-77.02,-114.64,-130.63
1361,-77.033,-114.41,-142.01
1362,-77.061,-113.25,-129.53
1363,-77.119,-113.72,-134.82
1364,-77.137,-113.94,-129.03
1365,-77.174,-114.12,-133.95
1366,-77.2,-114.63,-130.44
1367,-77.236,-114.14,-131.62
1368,-77.244,-113.73,-127.92
1369,-77.262,-115.72,-146.72
1370,-77.28,-113.94,-127.96
1371,-77.338,-115.08,-137.57
1372,-77.372,-113.66,-139.99
1373,-77.394,-114.16,-133.01
1374,-77.394,-114.05,-131.11
1375,-77.437,-115.1,-139.63
1376,-77.468,-113.6,-134.46
1377,-77.494,-115.86,-133.54
1378,-77.53,-114.16,-134.81
1379,-77.551,-114.08,-129.02
1380,-77.57,-113.11,-131.78
1381,-77.605,-114.34,-135.27
1382,-77.658,-112.58,-132.41
1383,-77.654,-115.03,-135.43
1384,-77.704,-115.2,-131.59
1385,-77.722,-116.8,-129.33
1386,-77.761,-114.52,-132.11
1387,-77.773,-114.91,-137.55
1388,-77.797,-114.57,-128.16
1389,-77.831,-112.94,-128.99
1390,-77.864,-115.06,-137.83
1391,-77.878,-114.62,-125.84
1392,-77.932,-114.28,-132.48
1393,-77.946,-113.51,-131.47
1394,-77.963,-113.87,-132.22
1395,-77.981,-116.86,-132.05
1396,-78.001,-114.88,-138.99
1397,-78.057,-114.63,-135.16
1398,-78.094,-114.69,-127.74
1399,-78.095,-114.32,-129.8
1400,-78.117,-115.73,-129.54
1401,-78.153,-113.07,-137.05
1402,-78.172,-114.06,-135.75
1403,-78.186,-113.14,-130.29
1404,-78.203,-113.62,-129.88
1405,-78.245,-112.89,-139.28
1406,-78.279,-115.81,-141.38
1407,-78.309,-113.47,-128.22
1408,-78.331,-112.66,-134.01
1409,-78.379,-113.08,-139.01
1410,-78.387,-115.49,-130.48
1411,-78.399,-114.54,-143.63
1412,-78.422,-115.06,-129.31
1413,-78.492,-114.04,-127.41
1414,-78.476,-115.23,-133.29
1415,-78.488,-113.34,-142.46
1416,-78.544,-114.47,-145.6
1417,-78.578,-114.02,-125.69
1418,-78.586,-113.55,-132.84
1419,-78.603,-114.06,-130.56
1420,-78.638,-115.78,-137.17
1421,-78.672,-113.6,-125.46
1422,-78.697,-112.91,-136.39
1423,-78.712,-113.35,-146.65
1424,-78.75,-114.82,-142.47
1425,-78.745,-113.86,-136.75
1426,-78.8,-114.04,-140.03
1427,-78.801,-114.95,-133.37
1428,-78.844,-113.79,-123.77
1429,-78.86,-114.14,-139.3
1430,-78.856,-113.33,-141.91
1431,-78.903,-114.26,-126.38
1432,-78.957,-115.07,-136.84
1433,-78.963,-114.23,-128.75
1434,-78.958,-113.43,-128.55
1435,-79.015,-114.7,-146.12
1436,-79.007,-114.29,-132.01
1437,-79.068,-114.26,-129.05
1438,-79.102,-113.82,-129.82
1439,-79.128,-114.88,-131.64
1440,-79.12,-113.55,-131.44
1441,-79.125,-114.07,-143.16
1442,-79.15,-114.51,-135.21
1443,-79.212,-114.1,-134.38
1444,-79.223,-114.2,-127.32
1445,-79.248,-113.66,-133.38
1446,-79.258,-115.97,-139.09
1447,-79.312,-112.73,-133.86
1448,-79.294,-115.54,-129.38
1449,-79.296,-116.57,-139.19
1450,-79.372,-113.33,-141.06
1451,-79.413,-113.74,-125.21
1452,-79.413,-114.07,-133.12
1453,-79.432,-113.9,-143.16
1454,-79.464,-113.57,-137.42
1455,-79.454,-114.11,-139.22
1456,-79.508,-113.35,-130.98
1457,-79.554,-113.51,-136.31
1458,-79.564,-115.22,-129.45
1459,-79.6,-116.21,-126.88
1460,-79.602,-114.47,-131.55
1461,-79.616,-112.8,-130.62
1462,-79.673,-113.15,-136.57
1463,-79.668,-115.88,-126.18
1464,-79.697,-115.17,-140.4
1465,-79.702,-115.63,-130.59
1466,-79.73,-113.64,-152.04
1467,-79.744,-113.39,-130.85
1468,-79.787,-113.86,-124.6
1469,-79.814,-115.21,-129.23
1470,-79.808,-113.64,-128.09
1471,-79.867,-114.15,-131.35
1472,-79.911,-113.78,-133.25
1473,-79.882,-113.23,-140.44
1474,-79.894,-113.43,-134.11
1475,-79.96,-114.74,-125.75
1476,-80.006,-113.47,-131.34
1477,-79.965,-114.66,-141.56
1478,-80.022,-115.19,-127.09
1479,-80.018,-114.69,-146.75
1480,-80.057,-112.98,-131.79
1481,-80.085,-113.21,-130.53
1482,-80.082,-115.12,-129.92
1483,-80.117,-115.27,-125.17
1484,-80.122,-114.34,-131.1
1485,-80.15,-114.62,-129.43
1486,-80.196,-114.84,-132.89
1487,-80.202,-113.7,-148.78
1488,-80.231,-114.68,-138.56
1489,-80.229,-115.04,-126.71
1490,-80.257,-113.91,-136.54
1491,-80.279,-115.01,-128.57
1492,-80.341,-114.62,-126.92
1493,-80.337,-114.2,-141.22
1494,-80.337,-115.26,-129.1
1495,-80.368,-113.59,-139.19
1496,-80.404,-113.11,-128.05
1497,-80.424,-114.67,-133.55
1498,-80.433,-113.96,-130.09
1499,-80.47,-114.54,-129.48
1500,-80.463,-114.58,-132.73
1501,-80.513,-114.41,-131.6
1502,-80.503,-112.68,-127.88
1503,-80.537,-112.59,-136.69
1504,-80.577,-114.17,-129.38
1505,-80.584,-113.8,-132.44
1506,-80.604,-113.37,-132.14
1507,-80.624,-113.23,-133.44
1508,-80.66,-114,-135.79
1509,-80.699,-113.92,-129.18
1510,-80.716,-112.61,-134.89
1511,-80.724,-113.56,-146.85
1512,-80.742,-114.52,-128.29
1513,-80.755,-113.74,-130.64
1514,-80.774,-113.35,-135.81
1515,-80.814,-113.87,-126.33
1516,-80.84,-113.84,-131.68
1517,-80.856,-114.14,-128.19
1518,-80.888,-113.58,-130.28
1519,-80.895,-113.25,-133.69
1520,-80.898,-115.06,-130.78
1521,-80.952,-114.47,-129.09
1522,-80.924,-113.82,-132.67
1523,-80.969,-114.44,-132.98
1524,-80.999,-113.33,-134.5
1525,-81.029,-114.13,-140.17
1526,-81.009,-114.11,-134.64
1527,-81.044,-115,-125.99
1528,-81.081,-114.79,-134.28
1529,-81.101,-114.42,-137
1530,-81.085,-113.94,-136.49
1531,-81.079,-114.16,-140.61
1532,-81.161,-115.79,-136.2
1533,-81.148,-113.82,-144.34
1534,-81.18,-113.73,-127.88
1535,-81.195,-114.25,-132.34
1536,-81.236,-114.69,-138.57
1537,-81.228,-114.49,-149.44
1538,-81.27,-114.2,-131.99
1539,-81.304,-114.27,-126.07
1540,-81.308,-114.27,-130.98
1541,-81.325,-112.44,-130.06
1542,-81.351,-113.24,-128.93
1543,-81.36,-115.4,-132.44
1544,-81.421,-113.17,-134.39
1545,-81.374,-114.63,-134.72
1546,-81.415,-114.19,-147.77
1547,-81.449,-113.01,-136.55
1548,-81.47,-114.31,-128.43
1549,-81.461,-114.05,-129.33
1550,-81.481,-114.73,-130.63
1551,-81.504,-113.62,-132.24
1552,-81.522,-112.75,-130.42
1553,-81.555,-114.51,-132.54
1554,-81.545,-114.26,-131.41
1555,-81.614,-113.15,-129.96
1556,-81.636,-113.52,-159
1557,-81.6,-115.22,-131.19
1558,-81.672,-112.62,-127.3
1559,-81.618,-113.86,-131.97
1560,-81.675,-115.42,-126.83
1561,-81.673,-114.48,-133.82
1562,-81.699,-113.61,-137.83
1563,-81.739,-115.12,-134.28
1564,-81.76,-113.54,-138.74
1565,-81.725,-113.09,-135.28
1566,-81.806,-113.67,-125.49
1567,-81.821,-113.87,-132.09
1568,-81.872,-113.15,-141.88
1569,-81.874,-112.24,-133.52
1570,-81.874,-115.37,-139.33
1571,-81.847,-114.56,-130.08
1572,-81.893,-114.38,-137.05
1573,-81.95,-114.03,-134.37
1574,-81.958,-114.31,-130.87
1575,-81.992,-114.29,-131.84
1576,-81.99,-113.75,-132.76
1577,-81.974,-115.69,-135.46
1578,-82.035,-113.32,-131.99
1579,-82.012,-113.02,-126.39
1580,-82.084,-113.65,-131.76
1581,-82.071,-114.21,-130.09
1582,-82.124,-116.3,-132.91
1583,-82.145,-113.99,-133.83
1584,-82.122,-112.76,-147.09
1585,-82.148,-113.58,-135.37
1586,-82.18,-113.58,-136.74
1587,-82.18,-112.75,-131.62
1588,-82.181,-113.26,-126.4
1589,-82.213,-113.95,-128.73
1590,-82.255,-116.11,-146.52
1591,-82.288,-112.51,-143.31
1592,-82.315,-114.93,-128.96
1593,-82.32,-113.36,-138.05
1594,-82.311,-113.61,-130.07
1595,-82.343,-114.54,-139.81
1596,-82.397,-113.23,-136.3
1597,-82.345,-113.53,-130.25
1598,-82.406,-114.8,-127.75
1599,-82.406,-114.21,-132.87
1600,-82.36,-113.4,-150.02
1601,-82.411,-113.2,-136.12
1602,-82.453,-112.18,-136.89
1603,-82.518,-112.76,-142.89
1604,-82.499,-114.09,-126.01
1605,-82.527,-113.94,-146.38
1606,-82.544,-113.81,-134.4
1607,-82.522,-114.01,-134.47
1608,-82.583,-113.27,-129.72
1609,-82.573,-112.62,-134.55
1610,-82.654,-113.02,-132.87
1611,-82.633,-114.26,-133.49
