f,xrms,xmean,xsnr
1182,0.013355,-0.013354,0.90661
1183,0.013367,-0.013365,5.6184
1184,0.013378,-0.013376,7.7468
1185,0.013434,-0.01343,9.3738
1186,0.01338,-0.013376,10.839
1187,0.01337,-0.013365,10.479
1188,0.013382,-0.013376,12.237
1189,0.0134,-0.013393,12.746
119,0.46519,-0.013144,70.514
1190,0.013358,-0.013352,12.53
1191,0.013351,-0.013344,11.116
1192,0.013337,-0.013331,11.412
1193,0.013352,-0.013346,10.542
1194,0.013404,-0.0134,10.191
1195,0.01339,-0.013386,9.4097
1196,0.013345,-0.013342,6.4753
1197,0.013331,-0.01333,4.5722
1198,0.013369,-0.013368,0.04565
1199,0.013417,-0.013416,-4.1686
12,0.45634,-0.013168,68.636
120,0.4653,-0.013202,71.665
1200,0.01339,-0.013389,-12.699
1201,0.013371,-0.01337,-4.0823
1202,0.013377,-0.013376,2.8789
1203,0.013453,-0.013451,6.458
1204,0.013381,-0.013378,8.8442
1205,0.013358,-0.013354,9.5464
1206,0.013372,-0.013367,11.146
1207,0.013351,-0.013345,11.009
1208,0.013358,-0.013351,12.535
1209,0.013355,-0.013348,12.535
121,0.46524,-0.013216,71.82
1210,0.013365,-0.013358,13.059
1211,0.013376,-0.013369,12.415
1212,0.013367,-0.013361,11.446
1213,0.01334,-0.013335,11.74
1214,0.013401,-0.013397,9.663
1215,0.013346,-0.013343,8.9312
1216,0.013383,-0.01338,7.2429
1217,0.013406,-0.013405,3.5023
1218,0.013375,-0.013374,1.2237
1219,0.013393,-0.013392,-6.3905
122,0.46514,-0.013097,72.757
1220,0.013383,-0.013382,-12.173
1221,0.013322,-0.013321,-0.59835
1222,0.013399,-0.013397,3.4743
1223,0.013417,-0.013415,6.4806
1224,0.013375,-0.013372,8.4825
1225,0.013397,-0.013393,9.2706
1226,0.013388,-0.013383,11.192
1227,0.01342,-0.013414,12.023
1228,0.01345,-0.013444,12.507
1229,0.013386,-0.013379,11.473
123,0.4649,-0.012993,73.563
1230,0.01337,-0.013364,12.277
1231,0.01337,-0.013364,11.962
1232,0.013468,-0.013462,11.565
1233,0.013387,-0.013382,9.8354
1234,0.013377,-0.013373,8.9291
1235,0.013345,-0.013341,8.6041
1236,0.013409,-0.013407,6.0169
1237,0.013407,-0.013405,3.0597
1238,0.013386,-0.013385,0.081339
1239,0.013437,-0.013437,-11.235
124,0.4645,-0.013112,72.452
1240,0.013394,-0.013394,-7.6335
1241,0.013349,-0.013348,0.93245
1242,0.013362,-0.013361,5.2461
1243,0.013353,-0.013351,6.36
1244,0.013276,-0.013273,8.84
1245,0.013355,-0.013351,9.6518
1246,0.013372,-0.013366,11.138
1247,0.013335,-0.013329,12.425
1248,0.013289,-0.013283,10.878
1249,0.013408,-0.013401,10.95
125,0.46395,-0.01317,73.151
1250,0.013392,-0.013385,12.053
1251,0.013344,-0.013337,11.617
1252,0.013364,-0.013358,11.571
1253,0.013399,-0.013394,9.9231
1254,0.013353,-0.013349,8.9896
1255,0.013363,-0.01336,7.7613
1256,0.01337,-0.013368,6.6655
1257,0.013388,-0.013387,3.652
1258,0.013371,-0.01337,-2.2886
1259,0.013338,-0.013338,-11.989
126,0.4634,-0.013104,71.451
1260,0.013411,-0.01341,-8.4519
1261,0.013436,-0.013436,1.168
1262,0.013371,-0.01337,4.8228
1263,0.013408,-0.013406,6.7611
1264,0.013412,-0.013408,9.0712
1265,0.013382,-0.013378,10.261
1266,0.013426,-0.013421,10.514
1267,0.013309,-0.013303,10.712
1268,0.013424,-0.013418,10.804
1269,0.013393,-0.013386,11.748
127,0.4628,-0.013071,73.584
1270,0.013347,-0.013341,11.708
1271,0.013393,-0.013388,10.851
1272,0.013408,-0.013402,11.022
1273,0.013371,-0.013367,9.7979
1274,0.013368,-0.013364,8.834
1275,0.013378,-0.013376,7.9004
1276,0.013367,-0.013365,5.7106
1277,0.01339,-0.013389,0.92362
1278,0.01344,-0.013439,-5.334
1279,0.013364,-0.013364,-9.4537
128,0.46204,-0.012947,73.004
1280,0.013377,-0.013376,-3.8571
1281,0.013419,-0.013418,2.5573
1282,0.013365,-0.013363,5.9647
1283,0.013397,-0.013394,8.7158
1284,0.013388,-0.013385,9.7685
1285,0.013346,-0.013341,9.9125
1286,0.013339,-0.013333,10.941
1287,0.013419,-0.013413,12.136
1288,0.013365,-0.013359,11.464
1289,0.013351,-0.013344,11.972
129,0.46127,-0.01314,73.626
1290,0.013367,-0.013361,12.143
1291,0.013373,-0.013367,10.444
1292,0.013348,-0.013343,10.453
1293,0.013377,-0.013373,10.076
1294,0.013411,-0.013408,9.2741
1295,0.013355,-0.013352,7.4585
1296,0.013334,-0.013332,4.398
1297,0.013395,-0.013394,0.82104
1298,0.013329,-0.013328,-5.2844
1299,0.013387,-0.013387,-9.8552
13,0.45605,-0.013796,68.378
130,0.46043,-0.013015,73.037
1300,0.013368,-0.013367,-0.95762
1301,0.013321,-0.01332,2.7661
1302,0.013325,-0.013323,6.204
1303,0.01332,-0.013317,7.2403
1304,0.013329,-0.013325,9.4534
1305,0.013371,-0.013366,9.6517
1306,0.013337,-0.013331,10.662
1307,0.013331,-0.013325,11.477
1308,0.013406,-0.0134,12.105
1309,0.013405,-0.013399,11.811
131,0.45959,-0.013026,70.283
1310,0.013431,-0.013425,10.831
1311,0.013416,-0.013411,10.789
1312,0.013373,-0.013368,11.42
1313,0.01335,-0.013346,9.0198
1314,0.013356,-0.013353,8.1095
1315,0.013329,-0.013327,5.8934
1316,0.013383,-0.013382,3.6776
1317,0.01338,-0.013379,-0.35028
1318,0.013328,-0.013328,-8.1384
1319,0.013306,-0.013306,-10.24
132,0.45874,-0.013047,71.384
1320,0.013386,-0.013386,-0.29199
1321,0.013345,-0.013344,4.0252
1322,0.013341,-0.013338,6.9981
1323,0.013355,-0.013352,8.0609
1324,0.013358,-0.013354,9.4277
1325,0.013349,-0.013344,10.261
1326,0.013417,-0.013411,9.8564
1327,0.013371,-0.013364,11.147
1328,0.013376,-0.013369,11.216
1329,0.013314,-0.013308,11.723
133,0.45796,-0.012971,71.422
1330,0.013372,-0.013366,10.662
1331,0.013391,-0.013386,9.689
1332,0.01337,-0.013365,9.4096
1333,0.013378,-0.013375,9.654
1334,0.013371,-0.013368,6.778
1335,0.013388,-0.013387,5.4557
1336,0.013364,-0.013363,2.3165
1337,0.013372,-0.013371,-4.4549
1338,0.013325,-0.013324,-11.892
1339,0.013392,-0.013392,-4.8154
134,0.45719,-0.013147,51.048
1340,0.013341,-0.01334,2.6061
1341,0.013338,-0.013337,5.9659
1342,0.013326,-0.013323,6.183
1343,0.013327,-0.013323,8.4796
1344,0.01335,-0.013346,9.5952
1345,0.013329,-0.013323,11.157
1346,0.013342,-0.013336,12.028
1347,0.013378,-0.013371,12.409
1348,0.013387,-0.01338,10.915
1349,0.013396,-0.013389,11.958
135,0.45656,-0.013071,51.33
1350,0.013347,-0.01334,11.661
1351,0.01334,-0.013334,10.697
1352,0.013367,-0.013362,10.93
1353,0.013366,-0.013363,8.851
1354,0.013356,-0.013353,8.3005
1355,0.013341,-0.01334,5.4479
1356,0.013323,-0.013322,2.605
1357,0.013357,-0.013357,-2.718
1358,0.01334,-0.01334,-7.4819
1359,0.013341,-0.01334,-3.044
136,0.45591,-0.013015,51.831
1360,0.013383,-0.013382,0.91439
1361,0.013409,-0.013407,5.2187
1362,0.013349,-0.013346,8.4776
1363,0.013355,-0.013352,8.7526
1364,0.013346,-0.013341,10.887
1365,0.013398,-0.013392,10.522
1366,0.013401,-0.013395,12.017
1367,0.01334,-0.013333,11.923
1368,0.01336,-0.013353,11.602
1369,0.013409,-0.013402,11.097
137,0.45548,-0.012917,52.582
1370,0.013422,-0.013416,12.1
1371,0.013381,-0.013376,12.306
1372,0.01345,-0.013445,10.769
1373,0.013464,-0.013461,9.8373
1374,0.013384,-0.013381,8.2226
1375,0.013414,-0.013412,6.1061
1376,0.013394,-0.013393,2.5989
1377,0.013408,-0.013407,-3.7529
1378,0.013364,-0.013363,-12.126
1379,0.013396,-0.013396,-3.4186
138,0.45507,-0.01298,53.506
1380,0.013406,-0.013405,0.96521
1381,0.013351,-0.01335,4.1181
1382,0.013377,-0.013375,6.7302
1383,0.013399,-0.013395,8.1499
1384,0.013441,-0.013437,9.264
1385,0.013367,-0.013362,10.932
1386,0.013362,-0.013356,10.398
1387,0.013395,-0.013389,10.954
1388,0.013405,-0.013399,11.869
1389,0.013412,-0.013405,11.994
139,0.4548,-0.013021,54.737
1390,0.013433,-0.013427,11.73
1391,0.013432,-0.013428,10.836
1392,0.013433,-0.013429,10.72
1393,0.013394,-0.013391,8.2277
1394,0.013426,-0.013424,7.2712
1395,0.013436,-0.013434,5.0399
1396,0.013417,-0.013416,0.44271
1397,0.013418,-0.013417,-5.7081
1398,0.013451,-0.013451,-12.635
1399,0.013395,-0.013395,-2.8233
14,0.45546,-0.014161,69.179
140,0.45463,-0.01306,56.13
1400,0.013426,-0.013425,3.4967
1401,0.013447,-0.013445,5.8564
1402,0.013434,-0.013432,8.3343
1403,0.013414,-0.01341,8.6003
1404,0.013473,-0.013468,10.036
1405,0.013376,-0.013371,10.534
1406,0.01344,-0.013434,11.108
1407,0.013397,-0.013391,10.805
1408,0.013424,-0.013418,12.397
1409,0.013409,-0.013403,12.419
141,0.4546,-0.012932,57.915
1410,0.013391,-0.013385,11.675
1411,0.013351,-0.013347,10.749
1412,0.013347,-0.013343,10.678
1413,0.013405,-0.013402,8.0303
1414,0.013384,-0.013382,7.3839
1415,0.013426,-0.013425,4.5728
1416,0.013387,-0.013386,1.2444
1417,0.013424,-0.013423,-9.3775
1418,0.013458,-0.013458,-8.0902
1419,0.013412,-0.013411,-1.3556
142,0.45467,-0.012943,60.067
1420,0.013395,-0.013394,3.2592
1421,0.013379,-0.013377,5.739
1422,0.013416,-0.013413,7.8266
1423,0.013408,-0.013404,9.1312
1424,0.013382,-0.013377,9.6888
1425,0.013365,-0.01336,10.232
1426,0.013386,-0.01338,12.237
1427,0.01338,-0.013373,12.711
1428,0.013363,-0.013357,12.141
1429,0.013355,-0.013349,13.021
143,0.45486,-0.013039,62.431
1430,0.013376,-0.01337,11.733
1431,0.013412,-0.013408,10.928
1432,0.013362,-0.013358,10.05
1433,0.013398,-0.013395,8.5056
1434,0.013406,-0.013404,7.372
1435,0.013405,-0.013404,1.9283
1436,0.013345,-0.013344,-0.90179
1437,0.013365,-0.013365,-6.9068
1438,0.013397,-0.013397,-9.5256
1439,0.013378,-0.013377,-1.4247
144,0.45522,-0.012906,64.763
1440,0.013354,-0.013353,2.6764
1441,0.013404,-0.013402,5.3448
1442,0.013405,-0.013402,8.0827
1443,0.013381,-0.013377,8.973
1444,0.013366,-0.013361,11.405
1445,0.013411,-0.013406,11.317
1446,0.013364,-0.013357,12.295
1447,0.013384,-0.013378,12.615
1448,0.013405,-0.013399,12.61
1449,0.013376,-0.01337,10.968
145,0.45563,-0.013179,67.568
1450,0.013354,-0.013349,11.714
1451,0.01335,-0.013345,11.092
1452,0.013321,-0.013317,8.1532
1453,0.013377,-0.013374,7.0288
1454,0.013325,-0.013323,5.4627
1455,0.013366,-0.013364,3.3171
1456,0.013331,-0.01333,-1.1406
1457,0.013417,-0.013416,-11.958
1458,0.013401,-0.013401,-6.522
1459,0.013393,-0.013393,0.87895
146,0.45617,-0.013102,70.506
1460,0.013441,-0.013439,2.947
1461,0.013391,-0.013389,7.0795
1462,0.01343,-0.013427,8.0778
1463,0.013401,-0.013397,10.599
1464,0.013405,-0.0134,11.596
1465,0.013426,-0.01342,11.734
1466,0.01342,-0.013414,12.41
1467,0.013381,-0.013375,13.152
1468,0.013379,-0.013373,12.634
1469,0.013397,-0.013391,11.628
147,0.45689,-0.013078,70.751
1470,0.013362,-0.013356,10.691
1471,0.013348,-0.013343,11.349
1472,0.013377,-0.013373,8.5108
1473,0.013394,-0.013391,7.5285
1474,0.0134,-0.013398,6.162
1475,0.013407,-0.013406,2.8054
1476,0.013434,-0.013434,0.19845
1477,0.013425,-0.013424,-7.1783
1478,0.013389,-0.013388,-10.838
1479,0.013384,-0.013384,-2.8122
148,0.45756,-0.013093,73.268
1480,0.013319,-0.013317,3.0139
1481,0.013404,-0.013402,5.3757
1482,0.013412,-0.013409,8.4303
1483,0.013329,-0.013325,9.1641
1484,0.013406,-0.013402,9.15
1485,0.013432,-0.013427,11.21
1486,0.013349,-0.013344,11.041
1487,0.013418,-0.013412,11.953
1488,0.013448,-0.013443,11.677
1489,0.013393,-0.013388,11.492
149,0.4583,-0.013184,72.844
1490,0.013328,-0.013323,9.7404
1491,0.013391,-0.013387,7.5594
1492,0.013393,-0.01339,8.1863
1493,0.013356,-0.013354,6.9318
1494,0.013355,-0.013353,3.5991
1495,0.013401,-0.0134,1.1962
1496,0.013395,-0.013394,-3.0058
1497,0.013383,-0.013382,-8.2568
1498,0.01332,-0.01332,-6.6119
1499,0.013404,-0.013403,0.86505
15,0.45515,-0.012678,68.666
150,0.45911,-0.013019,72.116
1500,0.013335,-0.013333,3.0267
1501,0.013356,-0.013354,6.9888
1502,0.013351,-0.013348,9.2624
1503,0.013345,-0.013342,9.8005
1504,0.01336,-0.013356,10.411
1505,0.013391,-0.013386,11.568
1506,0.013339,-0.013334,11.197
1507,0.013396,-0.01339,11.435
1508,0.013346,-0.013341,11.823
1509,0.013431,-0.013426,10.826
151,0.45985,-0.013067,71.459
1510,0.013415,-0.01341,9.9597
1511,0.013365,-0.013362,8.9838
1512,0.01342,-0.013418,8.2528
1513,0.013375,-0.013373,5.6717
1514,0.013428,-0.013426,4.1513
1515,0.013376,-0.013375,-0.091277
1516,0.013405,-0.013405,-8.642
1517,0.013388,-0.013388,-10.892
1518,0.013381,-0.01338,-2.9672
1519,0.013402,-0.013401,2.3336
152,0.46071,-0.013149,71.237
1520,0.013408,-0.013407,6.4269
1521,0.013449,-0.013446,7.6547
1522,0.013358,-0.013355,8.9118
1523,0.01338,-0.013376,10.285
1524,0.013386,-0.013381,11.485
1525,0.013323,-0.013317,10.077
1526,0.013363,-0.013357,12.368
1527,0.013345,-0.013339,11.854
1528,0.013425,-0.013419,11.204
1529,0.013427,-0.013422,10.438
153,0.46144,-0.013098,72.177
1530,0.013388,-0.013383,9.009
1531,0.013368,-0.013364,8.8309
1532,0.013389,-0.013386,7.6649
1533,0.013432,-0.013429,6.2587
1534,0.013354,-0.013353,3.6461
1535,0.013398,-0.013398,-0.99958
1536,0.01335,-0.013349,-8.2186
1537,0.013391,-0.013391,-9.3962
1538,0.013337,-0.013337,-2.8596
1539,0.013369,-0.013368,3.0542
154,0.4621,-0.013142,71.87
1540,0.013363,-0.013361,6.2109
1541,0.013358,-0.013355,8.4214
1542,0.013365,-0.013362,8.8453
1543,0.013346,-0.013342,10.521
1544,0.013361,-0.013357,11.373
1545,0.013324,-0.013318,11.749
1546,0.01337,-0.013364,10.297
1547,0.013364,-0.013358,11.488
1548,0.013421,-0.013415,10.848
1549,0.013356,-0.01335,10.877
155,0.46275,-0.012988,71.492
1550,0.013428,-0.013423,10.701
1551,0.013344,-0.01334,9.6925
1552,0.013325,-0.013322,8.0676
1553,0.013397,-0.013395,5.3867
1554,0.01342,-0.013418,1.6023
1555,0.013408,-0.013407,-1.035
1556,0.01337,-0.01337,-9.9877
1557,0.013412,-0.013411,-10.202
1558,0.013365,-0.013365,-0.46146
1559,0.013391,-0.01339,3.1232
156,0.46334,-0.012929,72.532
1560,0.013442,-0.01344,5.1811
1561,0.01338,-0.013377,8.2504
1562,0.013413,-0.01341,9.7647
1563,0.013406,-0.013401,10.346
1564,0.01344,-0.013435,10.895
1565,0.013452,-0.013447,11.303
1566,0.013419,-0.013414,12.247
1567,0.013354,-0.013348,10.915
1568,0.013339,-0.013333,11.465
1569,0.013306,-0.013301,10.492
157,0.46388,-0.012911,72.039
1570,0.013308,-0.013304,8.5104
1571,0.013343,-0.013339,7.9065
1572,0.013358,-0.013355,6.4888
1573,0.013393,-0.013391,6.0791
1574,0.01339,-0.013388,3.2529
1575,0.013379,-0.013379,-1.2215
1576,0.01336,-0.013359,-6.0672
1577,0.013383,-0.013383,-11.071
1578,0.013356,-0.013356,-0.59665
1579,0.013371,-0.01337,3.8508
158,0.46428,-0.012983,71.007
1580,0.013377,-0.013375,6.4398
1581,0.013334,-0.013332,7.5419
1582,0.013415,-0.013412,9.3539
1583,0.013322,-0.013318,10.558
1584,0.013411,-0.013406,11.261
1585,0.013389,-0.013383,11.634
1586,0.013325,-0.013319,10.708
1587,0.013403,-0.013398,11.052
1588,0.013348,-0.013342,11.072
1589,0.013387,-0.013382,11.014
159,0.46448,-0.013029,73.205
1590,0.01338,-0.013376,10.478
1591,0.013338,-0.013334,9.3232
1592,0.01338,-0.013378,7.4045
1593,0.013325,-0.013323,6.1883
1594,0.013364,-0.013362,2.5104
1595,0.013349,-0.013348,-0.66346
1596,0.013378,-0.013378,-9.8396
1597,0.013459,-0.013459,-13.045
1598,0.01341,-0.01341,-0.22423
1599,0.013396,-0.013395,2.3058
16,0.45476,-0.012876,68.818
160,0.46463,-0.013116,73.358
1600,0.013368,-0.013366,5.169
1601,0.0134,-0.013398,8.4167
1602,0.013397,-0.013394,9.4155
1603,0.013426,-0.013422,9.8983
1604,0.013425,-0.01342,11.436
1605,0.013386,-0.01338,10.563
1606,0.013393,-0.013387,11.807
1607,0.013388,-0.013382,11.824
1608,0.013408,-0.013403,11.71
1609,0.01341,-0.013405,10.15
161,0.46466,-0.013168,73.434
1610,0.013418,-0.013414,9.4583
1611,0.013379,-0.013376,9.119
1612,0.013377,-0.013374,6.4071
1613,0.013322,-0.01332,5.8956
1614,0.013388,-0.013386,3.0112
1615,0.013354,-0.013354,-0.85272
1616,0.013415,-0.013414,-10.929
1617,0.013345,-0.013344,-11.588
1618,0.013388,-0.013388,-1.2372
1619,0.01341,-0.013409,2.8662
162,0.46455,-0.013023,73.332
1620,0.013401,-0.013399,6.4913
1621,0.013331,-0.013329,7.9394
1622,0.013402,-0.013399,9.3835
1623,0.013375,-0.013371,10.322
1624,0.013345,-0.01334,10.568
1625,0.013385,-0.01338,10.436
1626,0.013349,-0.013344,10.55
1627,0.013421,-0.013416,11.58
1628,0.013304,-0.013299,11.429
1629,0.013399,-0.013394,8.8914
163,0.46425,-0.013039,72.955
1630,0.013341,-0.013337,9.2587
1631,0.01335,-0.013347,7.7917
1632,0.013404,-0.013401,7.5487
1633,0.013353,-0.013351,4.9292
1634,0.013405,-0.013404,3.2907
1635,0.013385,-0.013385,-0.7019
1636,0.013346,-0.013345,-13.1
1637,0.013369,-0.013369,-6.8962
1638,0.013351,-0.01335,0.44411
1639,0.013376,-0.013375,3.9208
164,0.4639,-0.013076,73.22
1640,0.013393,-0.013391,5.9866
1641,0.013385,-0.013383,7.655
1642,0.013359,-0.013355,9.6513
1643,0.013353,-0.013349,10.851
1644,0.01341,-0.013405,11.472
1645,0.013432,-0.013426,11.026
1646,0.013367,-0.013361,11.202
1647,0.01336,-0.013354,11.209
1648,0.013436,-0.01343,10.936
1649,0.013404,-0.013399,10.332
165,0.46338,-0.012886,73.379
1650,0.013361,-0.013356,9.2545
1651,0.013397,-0.013393,8.4709
1652,0.013356,-0.013353,7.7623
1653,0.013361,-0.01336,6.1052
1654,0.013359,-0.013358,3.1078
1655,0.013357,-0.013356,-1.2395
1656,0.013398,-0.013397,-8.4211
1657,0.013374,-0.013373,-10.336
1658,0.013411,-0.01341,-0.6819
1659,0.013406,-0.013405,1.9696
166,0.46295,-0.013075,73.114
1660,0.013396,-0.013394,4.5365
1661,0.013436,-0.013434,8.0238
1662,0.013337,-0.013334,8.4981
1663,0.013354,-0.01335,9.7694
1664,0.013416,-0.013412,10.288
1665,0.013403,-0.013398,9.5094
1666,0.013408,-0.013403,11.207
1667,0.013429,-0.013423,10.24
1668,0.013328,-0.013323,10.471
1669,0.01341,-0.013405,10.393
167,0.46222,-0.012985,73.443
1670,0.013395,-0.013391,9.4055
1671,0.013367,-0.013364,8.0126
1672,0.013377,-0.013375,6.9121
1673,0.013358,-0.013356,4.6892
1674,0.01339,-0.013389,2.5886
1675,0.013401,-0.0134,-0.83554
1676,0.013378,-0.013377,-11.661
1677,0.013409,-0.013409,-9.6656
